1.109201732490743865e-02,4.347766283899545670e-03,9.091122150421142578e-01,7.718697786331176758e-01
4.428625214911464762e-03,4.051663912832736969e-03,9.141132831573486328e-01,7.765052914619445801e-01
3.831486352386751556e-03,3.266632789745926857e-03,9.325987696647644043e-01,8.074952960014343262e-01
3.267201932612806385e-03,3.286387072876095772e-03,9.304860830307006836e-01,7.982454895973205566e-01
3.001546073106250555e-03,2.875619567930698395e-03,9.406622052192687988e-01,8.235883116722106934e-01
2.811219953998390919e-03,2.803410636261105537e-03,9.422199130058288574e-01,8.223106265068054199e-01
2.578967898651691407e-03,2.691973233595490456e-03,9.445707201957702637e-01,8.245959281921386719e-01
2.442705338554722761e-03,2.585310488939285278e-03,9.470490217208862305e-01,8.320044279098510742e-01
2.335245339366208428e-03,2.385305939242243767e-03,9.522152543067932129e-01,8.436439037322998047e-01
2.235028639136414381e-03,2.396924188360571861e-03,9.518513083457946777e-01,8.411708474159240723e-01
2.164071128104946406e-03,2.256813691928982735e-03,9.542905092239379883e-01,8.428314328193664551e-01
2.065903788232909943e-03,2.223582239821553230e-03,9.565816521644592285e-01,8.505480885505676270e-01
1.981556789749967015e-03,2.259349217638373375e-03,9.557529687881469727e-01,8.490005135536193848e-01
1.947175384598917158e-03,2.235748805105686188e-03,9.563578367233276367e-01,8.491370081901550293e-01
1.908312878471666186e-03,2.174897585064172745e-03,9.576387405395507812e-01,8.511072397232055664e-01
1.826363578272451309e-03,2.139289164915680885e-03,9.597797989845275879e-01,8.569437861442565918e-01
1.799727340195594015e-03,2.043887740001082420e-03,9.596694111824035645e-01,8.511689305305480957e-01
1.761804320683170617e-03,2.053319709375500679e-03,9.593313932418823242e-01,8.516439199447631836e-01
1.758517796406522350e-03,2.060387283563613892e-03,9.591398835182189941e-01,8.550295829772949219e-01
1.761047942896506709e-03,2.016786020249128342e-03,9.604136943817138672e-01,8.569282293319702148e-01
1.683046568151829511e-03,2.009281888604164124e-03,9.610423445701599121e-01,8.575226664543151855e-01
1.644036308529653627e-03,1.895413501188158989e-03,9.634505510330200195e-01,8.602657914161682129e-01
1.632592282424281645e-03,1.912840176373720169e-03,9.633272290229797363e-01,8.589470982551574707e-01
1.635476567649415611e-03,1.818401971831917763e-03,9.645484089851379395e-01,8.618777990341186523e-01
1.596473870865468443e-03,1.842735568061470985e-03,9.641118645668029785e-01,8.615094423294067383e-01
