5.000000000000000000e+00,8.917359242044363699e-01,2.396042414597774652e-03,2.517480636015534401e-03,2.377706347033381462e-03
1.500000000000000000e+01,2.140871360975272530e+00,1.694430088575341097e-03,2.418323652818799019e-03,2.035902347415685654e-03
2.500000000000000000e+01,3.591150428451947096e+00,1.123321129278721017e-03,2.358945552259683609e-03,1.090330886654555798e-03
4.000000000000000000e+01,5.964081466516105046e+00,6.700483092572540478e-04,2.284919377416372299e-03,9.551401599310338497e-04
5.000000000000000000e+01,7.591398311852762149e+00,5.460452009605146076e-04,2.284919377416372299e-03,9.551401599310338497e-04
