1.118951737880706787e-01,8.430536836385726929e-02,8.430536836385726929e-02,4.653358757495880127e-01
8.472761376337571704e-02,7.964582741260528564e-02,7.964582741260528564e-02,5.021084547042846680e-01
7.921819050203669776e-02,7.212107628583908081e-02,7.212107628583908081e-02,5.420883297920227051e-01
7.131590524857694957e-02,6.289214640855789185e-02,6.289214640855789185e-02,6.025487780570983887e-01
6.305462020364674403e-02,5.673170462250709534e-02,5.673170462250709534e-02,6.395286321640014648e-01
5.532413213090463244e-02,5.158922448754310608e-02,5.158922448754310608e-02,6.725076436996459961e-01
5.157113041390071900e-02,4.971343651413917542e-02,4.971343651413917542e-02,6.841170787811279297e-01
4.949859563599933593e-02,4.899461567401885986e-02,4.899461567401885986e-02,6.899838447570800781e-01
4.806554114276712780e-02,5.039860308170318604e-02,5.039860308170318604e-02,6.799985766410827637e-01
4.723131114786321277e-02,4.875217005610466003e-02,4.875217005610466003e-02,6.920419335365295410e-01
4.414809901605953185e-02,4.636172577738761902e-02,4.636172577738761902e-02,7.055484056472778320e-01
4.317957433787258936e-02,4.655580222606658936e-02,4.655580222606658936e-02,7.066206336021423340e-01
4.219043051654642468e-02,4.606830328702926636e-02,4.606830328702926636e-02,7.072690129280090332e-01
4.145550389181484191e-02,4.613120108842849731e-02,4.613120108842849731e-02,7.086005806922912598e-01
4.067900912328199781e-02,4.669585078954696655e-02,4.669585078954696655e-02,7.042930126190185547e-01
4.066902940923517590e-02,5.353844165802001953e-02,5.353844165802001953e-02,6.680942177772521973e-01
4.292471673000942262e-02,5.181613937020301819e-02,5.181613937020301819e-02,6.707928180694580078e-01
4.161260141567750537e-02,4.899235069751739502e-02,4.899235069751739502e-02,6.887868046760559082e-01
4.092811454426158874e-02,4.809011518955230713e-02,4.809011518955230713e-02,6.947740912437438965e-01
3.887263143604451771e-02,4.642723873257637024e-02,4.642723873257637024e-02,7.054933905601501465e-01
3.853791647336699683e-02,4.832840710878372192e-02,4.832840710878372192e-02,6.932352781295776367e-01
3.779638863422653955e-02,4.841415211558341980e-02,4.841415211558341980e-02,6.933861374855041504e-01
3.670295852829109223e-02,4.670114815235137939e-02,4.670114815235137939e-02,7.070276141166687012e-01
3.662200001153079199e-02,4.753858223557472229e-02,4.753858223557472229e-02,6.995359063148498535e-01
3.678465177389708685e-02,4.887744784355163574e-02,4.887744784355163574e-02,6.898095607757568359e-01
3.662880831821398175e-02,4.687611758708953857e-02,4.687611758708953857e-02,7.038653492927551270e-01
3.534672764891928082e-02,4.720342904329299927e-02,4.720342904329299927e-02,7.016928791999816895e-01
3.410489400002089666e-02,4.506042227149009705e-02,4.506042227149009705e-02,7.145765423774719238e-01
3.460230458189140351e-02,4.712732508778572083e-02,4.712732508778572083e-02,7.015967965126037598e-01
3.360481119968674463e-02,4.592133685946464539e-02,4.592133685946464539e-02,7.102055549621582031e-01
3.362356346439231841e-02,4.588660970330238342e-02,4.588660970330238342e-02,7.106954455375671387e-01
3.361943127079443372e-02,4.749122634530067444e-02,4.749122634530067444e-02,6.983371376991271973e-01
3.273979269645430762e-02,4.624854028224945068e-02,4.624854028224945068e-02,7.067089676856994629e-01
3.225023773583499120e-02,4.649062827229499817e-02,4.649062827229499817e-02,7.067185044288635254e-01
3.081280551850795746e-02,4.583689942955970764e-02,4.583689942955970764e-02,7.096368670463562012e-01
3.079848279329863367e-02,4.610771313309669495e-02,4.610771313309669495e-02,7.077584266662597656e-01
3.045818277380683142e-02,4.737932235002517700e-02,4.737932235002517700e-02,7.012870907783508301e-01
3.009584190493280395e-02,4.483515396714210510e-02,4.483515396714210510e-02,7.158266901969909668e-01
2.932540581307627875e-02,4.734266549348831177e-02,4.734266549348831177e-02,7.013858556747436523e-01
2.939901043745604334e-02,4.721220210194587708e-02,4.721220210194587708e-02,7.002472877502441406e-01
2.847983434119007867e-02,4.743106663227081299e-02,4.743106663227081299e-02,7.015087604522705078e-01
2.870473401112989820e-02,5.242914706468582153e-02,5.242914706468582153e-02,6.718542575836181641e-01
2.870849519968032837e-02,4.626027867197990417e-02,4.626027867197990417e-02,7.075090408325195312e-01
2.715794335712086102e-02,4.629959166049957275e-02,4.629959166049957275e-02,7.071392536163330078e-01
2.656908604231747809e-02,4.724016785621643066e-02,4.724016785621643066e-02,7.030289173126220703e-01
2.574360827830704870e-02,4.659853875637054443e-02,4.659853875637054443e-02,7.082605361938476562e-01
2.538585493510419830e-02,4.659321904182434082e-02,4.659321904182434082e-02,7.058939933776855469e-01
2.479957839982076251e-02,4.658119007945060730e-02,4.658119007945060730e-02,7.066541910171508789e-01
2.436853200197219849e-02,4.842531308531761169e-02,4.842531308531761169e-02,6.951733827590942383e-01
2.420331385325301746e-02,4.708150774240493774e-02,4.708150774240493774e-02,7.018316984176635742e-01
2.390685914592309558e-02,4.746294394135475159e-02,4.746294394135475159e-02,7.032329440116882324e-01
2.365637469020756903e-02,4.645749926567077637e-02,4.645749926567077637e-02,7.085900902748107910e-01
2.337215976281599439e-02,4.794171079993247986e-02,4.794171079993247986e-02,6.994675993919372559e-01
2.329364706846800623e-02,4.613190889358520508e-02,4.613190889358520508e-02,7.098146677017211914e-01
2.249468981542370599e-02,4.678773134946823120e-02,4.678773134946823120e-02,7.066186070442199707e-01
2.250498617914590063e-02,4.883206263184547424e-02,4.883206263184547424e-02,6.924771666526794434e-01
2.248087288303808606e-02,4.896667972207069397e-02,4.896667972207069397e-02,6.908103227615356445e-01
2.171455679292028443e-02,4.910632222890853882e-02,4.910632222890853882e-02,6.905734539031982422e-01
