6175,20,,,,,,
0,0,0,0,0,0,0,0
0,0,-0.002249519,0,0.445565417,0.487781864,0.880207833,2.357677221
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.006509744,0.000224728,0.016429615,0.335204729,0.111839112,0.268326466,0.568770651
0,0,0,0,0,0,0,0
0,0,0.000121717,0,0.030933172,0.017207594,0.251938211,0.9169016
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,-0.000130199,0.247412067,0.603924178,0.685213185,0.893524512,1.768191001
0,0,0,0,0,0,0,0
0,0,-5.28e-05,-0.008038625,-0.002615545,-0.321288236,-0.538324861,-0.715788619
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,-1.64e-05,0,0.369557827,0.320115715,0.478874136,0.725302568
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,-0.000112516,-0.055222779,-0.244719684,-0.185138633,-0.323300339,-0.595722832
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,-6.65e-05,-0.037634275,-0.0927509,-0.266247673,-0.380498783,-0.557815574
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,-2.61e-05,0.01293851,0.51934024,0.488284626,0.570312781,0.761312614
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.001271323,0.15644066,0.238004118,0.153263805,0.349307549,0.535314128
0,0,0,0,0,0,0,0
0,0,-0.000117732,0,0.032783728,0.197119574,0.185610561,0.502876363
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,4.682763995,5.299182683,5.1522618,5.298589125,5.115382421,5.096985203,5.028101337
0,0,-0.000165619,-0.025244285,-0.155495547,-0.077578226,-0.437627506,-1.001368236
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.000139303,0.39845713,1.031211246,0.859659764,1.012222418,1.388337755
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.00013579,0.307966666,0.059990743,0.853982585,0.901020581,0.953745685
0,0,0,0,0,0,0,0
