1135,1,,,,
0,0,0,0,0,0
0,0,0,0,0,0
0.024260597,0.398135773,0.855549512,1.440627054,1.234755196,0.691406359
0.000137219,0,0,0,0.303409771,1.027439719
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000482848,0.582899857,0.891593769,0.600114329,0.248119808,-0.005974089
3.2e-05,0,-0.005662322,-0.486900877,-1.45937474,-2.577101073
0,0,0,0,0,0
1.29e-05,0,-0.011063966,-0.238978316,-0.723843928,-0.949076451
-1.43e-05,-0.065767098,-0.341982637,-1.084116288,-2.09206651,-2.844660326
-0.001600171,-0.123883494,-0.078939376,-0.882938011,-1.422864721,-2.482523331
0,0,0,0,0,0
6.11e-05,-0.001493937,-0.014140286,0,0,1.456666034
3.81e-05,0,0.009342168,0.016894487,0.107435737,0.80799272
4.58e-05,-0.001767325,-0.228276524,-0.350296181,-0.422316619,-0.908376024
0,0,0,0,0,0
0,0,0,0,0,0
-0.001823755,0,0,0.184294728,0.567591048,1.685928648
-0.000274899,0,0.024962552,0.743583695,1.484373893,2.170195635
0,0,0,0,0,0
0,0,0,0,0,0
7.75e-05,0,-0.247653902,-0.614117459,-0.733979945,-0.515128148
0.057593988,0.754273632,0.611503614,0.19280983,0.247578211,0.784632269
0,0,0,0,0,0
0,0,0,0,0,0
-0.000596047,-0.10399047,-0.164923248,-0.988233034,-1.532226182,-2.230175477
-0.000429819,0,0,0.005423582,0.883651201,2.564152558
0,0,0,0,0,0
0,0,0,0,0,0
-0.000129444,0,0,0.066760764,0.597541808,1.909398172
-0.000326678,0,-0.008079783,-0.201525966,-0.881521108,-3.013511932
5.72e-05,0,-0.00428857,-0.498861809,-1.155608458,-2.198900606
-4.62e-05,-0.082463505,-0.311347062,-0.65170911,-0.854606514,-0.78460222
-0.00044089,-0.291927736,-0.729892306,-1.711135076,-2.414470716,-2.746218505
0.000267283,0,-0.001178215,-0.277379632,-1.03890865,-3.004265166
0,0,0,0,0,0
5.09e-05,0,1.244141101,3.585976548,4.86737022,5.620592856
1.05e-05,0,0,-0.337876653,-0.913912722,-1.603230531
0.000152046,0.794829164,2.226212781,3.201189521,3.854055898,4.543262187
0.000299472,0.622735186,0.835520511,0.062526589,-1.041991828,-3.160493406
6.36e-05,-0.113292911,-0.401961745,-0.878302908,-1.28142367,-2.070002857
0,0,0,0,0,0
-0.000577406,0,-0.022995993,-0.1552335,-0.610513852,-1.394887969
-4.74e-05,0,0.146938441,0.921500296,2.021371213,3.476684857
-0.003048305,0,-0.257307041,1.056930033,3.161364985,3.23750116
0.000120383,-0.086761546,-0.484804932,-0.781589742,-1.030244221,-1.467780048
-0.000452986,0,0,-0.156873917,-0.736520492,-1.538259793
-0.000286473,-0.227310232,-0.848657973,-1.567256132,-2.247180882,-2.75683419
0.000985757,1.089456191,2.608836776,3.846316248,4.003209415,4.685469167
0,0,0,0,0,0
0.000141266,0.191192364,0.59972819,1.115939388,1.515663546,2.328500614
0.011146943,0.067423016,0.311364821,0.368209835,0.013819264,0.616855966
0.000229028,0,0.083316643,0.239193468,0.601340995,1.795053342
0,0,0,0,0,0
0,0,0,0,0,0
0.000212552,0.042986159,0.267635421,0.585525567,1.352405557,2.335266316
0,0,0,0,0,0
9.72e-05,0,-0.023694495,-0.34762443,-0.884398104,-1.966454885
-0.000359758,-0.00783416,0,-0.003116259,-0.407576465,-1.810620633
0.000102736,0,-0.046026471,-0.58181996,-0.744142192,-1.141093356
8.57e-05,0,0,0.016670709,0,0.73533897
0,0,0,0,0,0
-0.000291387,0.025804382,0.564523317,1.041973508,1.467411405,1.828366257
-5.32e-05,-0.091049996,-0.353753672,-0.609176175,-1.00440504,-1.786087714
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.000252567,-0.009390846,-0.617214399,-1.024901376,-1.385048632,-2.325630751
-0.020585085,-0.128237882,-0.398927848,-0.474249107,-0.462346395,-0.039633364
0.980515897,3.20599631,3.660950517,3.269897263,3.057161302,3.268750817
-9.43e-05,1.065460425,4.065089009,6.701758437,7.353262572,7.234135136
-0.000124523,1.11384859,4.126751785,6.568251285,7.459054249,7.324223988
-3.76e-05,1.095686218,4.214267055,6.659727415,7.497904687,7.299173634
-0.000137539,1.094059581,4.084186342,6.667856117,7.429846919,7.263263658
-0.000520062,0,0.00983985,0.71333939,1.557824923,2.074043156
9.12e-06,0,0.049903541,0.47155842,0.940067383,1.789751186
-0.001794508,-0.608770947,-0.945587124,-1.40422768,-1.886233018,-1.746362185
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-0.000109125,-0.016773109,-0.120244998,-0.388712698,-0.998759472,-2.65041442
0,0,0,0,0,0
-0.000362,0,0,-0.614656329,-1.258329484,-2.127775327
-0.000396584,-0.451817198,-0.835160366,-1.265821284,-1.631508445,-2.422146649
0,0,0,0,0,0
0,0,0,0,0,0
-7.46e-05,0.616744951,2.544102765,4.634234525,5.463018202,5.735095469
-0.000290144,-0.130021719,-0.443931899,-0.713806206,-0.570425141,-0.502200546
-0.000211066,0,0.012897866,0.333752539,0.589044369,1.180207333
0,0,0,0,0,0
0,0,0,0,0,0
0.000141327,0,0,0.40071587,1.449427037,2.059095381
-0.000155599,0,0.026049055,0.793510276,2.533156209,3.127553384
3.52e-05,0,-0.031845301,0.178239849,1.627394073,2.630116774
-0.000367023,0,0,0.630883978,2.42649401,2.949903485
0,0,0,0,0,0
0,0,0,0,0,0
-0.000210726,0,-0.102671751,-0.466952371,-0.732786162,-0.886296801
-0.000325877,-0.076094201,-0.272577189,0.191744147,0.671227929,1.747833721
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000672477,0.84237024,1.840417883,3.175125315,4.025091535,4.522786833
0,0,0,0,0,0
-0.000109078,0,0.033539733,0.158189577,0.467825944,0.974365861
0.001620828,0,0.045640657,0.177795859,0.20324664,0.625125766
0.263305018,1.568095032,1.830275597,1.713487471,1.407287392,0.978792631
-5.33e-05,-0.051575914,-0.264984555,-0.702816929,-1.130598199,-2.591985615
-0.000146675,0,0,0.004643305,0.632891813,0.788356265
-0.0001828,-0.195091878,-0.518940915,-1.002814283,-1.44459405,-2.104182829
0,0,0,0,0,0
0,0,0,0,0,0
-8.65e-05,-0.110410612,-0.321102224,-0.54425586,-0.877209635,-1.25972712
0,0,0,0,0,0
9.33e-05,0.023938804,0.980932325,3.789505272,6.091910826,7.129729768
0,0,0,0,0,0
-0.00018099,-0.049909819,-0.222440467,-0.225304907,-0.361810534,-0.802492034
-0.000300878,0,-0.187876048,-0.674949354,-1.353350487,-1.654029038
-6.06e-06,-0.071664841,-0.401999126,-0.95828432,-1.361973224,-1.509942146
-0.000262649,0,0.001228513,0.578890115,1.358734745,1.777267554
1.78e-05,-0.108758133,-0.290585749,-0.594207616,-0.669227894,-1.957733139
0.000200379,0.253239007,0.44477552,0.599208271,0.98208415,1.158639814
-0.000314181,-0.697472512,-1.116921659,-0.405749561,0.895516515,0.720314201
-0.008895119,-0.621293404,-1.178137703,-1.075774765,-0.87379584,-1.710790675
0,0,0,0,0,0
-0.000349239,-0.072184895,-0.476834084,-1.075434184,-2.352474813,-5.483948392
-0.000309087,-0.018945519,-0.197898411,-0.633798462,-0.938504804,-2.170419979
-5.64e-05,-0.036221639,-0.057299877,-0.445108203,-0.941073459,-2.533616558
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.38e-05,0,0,-0.263789018,-0.732970481,-1.153144844
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.47e-05,0,0.352059891,0.754901783,1.266949816,2.531754762
0.000175544,1.053491793,2.806877168,4.384867948,5.035252718,5.029985719
2.96e-05,0,0,0.309132295,1.099965268,1.446384483
0,0,0,0,0,0
0,0,0,0,0,0
-7.1e-05,0,-0.001323508,0.259455058,0.873609641,1.219861498
-0.000214847,-0.025743893,-0.125034666,-0.473978586,-1.204260671,-3.365983593
-0.000579724,-0.12849163,-0.043082261,-0.434657983,-0.988568753,-3.021257773
0,0,0,0,0,0
-0.000115885,-0.044662873,-0.599502483,-0.795467955,-0.207933982,0
0.000169475,0.127769358,0.410012963,0.748828351,1.149901595,1.09986131
0.000170814,-0.014286906,-0.58499618,-1.220832549,-2.020334087,-2.182958377
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
