"fpr","tpr","cutoff"
0,0,0.029561015653688
7.93251272018077e-08,0,0.0251832132894232
1.58650254403615e-07,0,0.0246395056932142
2.37975381605423e-07,0,0.0232211290846465
2.37975381605423e-07,0.000307219662058372,0.021748138976647
3.17300508807231e-07,0.000307219662058372,0.0211544847717709
3.96625636009039e-07,0.000307219662058372,0.0208367605224245
4.75950763210846e-07,0.000307219662058372,0.0207130544252437
5.55275890412654e-07,0.000307219662058372,0.0201847860864703
6.34601017614462e-07,0.000307219662058372,0.0198769750349877
7.13926144816269e-07,0.000307219662058372,0.0190178860907155
7.93251272018077e-07,0.000307219662058372,0.0189492644814649
8.72576399219885e-07,0.000307219662058372,0.0186828487436623
9.51901526421693e-07,0.000307219662058372,0.0181444132406501
1.0312266536235e-06,0.000307219662058372,0.0176165123967719
1.11055178082531e-06,0.000307219662058372,0.0169729239413457
1.18987690802712e-06,0.000307219662058372,0.0166746069364587
1.26920203522892e-06,0.000307219662058372,0.0165199028791959
1.34852716243073e-06,0.000307219662058372,0.0162835016425781
1.42785228963254e-06,0.000307219662058372,0.0161822266208676
1.50717741683435e-06,0.000307219662058372,0.0161163077874665
1.58650254403615e-06,0.000307219662058372,0.0160487387699812
1.66582767123796e-06,0.000307219662058372,0.0159453369506271
1.74515279843977e-06,0.000307219662058372,0.0154954306398821
1.82447792564158e-06,0.000307219662058372,0.0152356728512004
1.90380305284339e-06,0.000307219662058372,0.0150922799323087
1.98312818004519e-06,0.000307219662058372,0.0150367030736848
2.062453307247e-06,0.000307219662058372,0.0149334955051917
2.14177843444881e-06,0.000307219662058372,0.0148249179840742
2.14177843444881e-06,0.000614439324116743,0.0147756285785743
2.22110356165062e-06,0.000614439324116743,0.0147207219847097
2.30042868885242e-06,0.000614439324116743,0.0146424739143365
2.37975381605423e-06,0.000614439324116743,0.0145065714374237
2.45907894325604e-06,0.000614439324116743,0.0144713334291403
2.53840407045785e-06,0.000614439324116743,0.0143906100820415
2.61772919765965e-06,0.000614439324116743,0.0142749490599441
2.69705432486146e-06,0.000614439324116743,0.0141539002785465
2.77637945206327e-06,0.000614439324116743,0.0141230348236644
2.85570457926508e-06,0.000614439324116743,0.0141055745360472
2.93502970646689e-06,0.000614439324116743,0.0139636338725531
3.01435483366869e-06,0.000614439324116743,0.0139603365742776
3.0936799608705e-06,0.000614439324116743,0.0138094808351916
3.17300508807231e-06,0.000614439324116743,0.0137436741218687
3.25233021527412e-06,0.000614439324116743,0.0137400407137213
3.33165534247592e-06,0.000614439324116743,0.0136404137290255
3.41098046967773e-06,0.000614439324116743,0.0135283289794895
3.49030559687954e-06,0.000614439324116743,0.0134749531987644
3.56963072408135e-06,0.000614439324116743,0.0133916647657763
3.64895585128316e-06,0.000614439324116743,0.0133333317176951
3.72828097848496e-06,0.000614439324116743,0.0132903017246695
3.80760610568677e-06,0.000614439324116743,0.0132885329772032
3.88693123288858e-06,0.000614439324116743,0.0132299560144558
3.96625636009039e-06,0.000614439324116743,0.0131782104400332
4.04558148729219e-06,0.000614439324116743,0.0131547118146136
4.124906614494e-06,0.000614439324116743,0.0130645501536868
4.20423174169581e-06,0.000614439324116743,0.0130532642156996
4.28355686889762e-06,0.000614439324116743,0.0129683761291279
4.36288199609943e-06,0.000614439324116743,0.0129588837797229
4.44220712330123e-06,0.000614439324116743,0.0128810733490083
4.52153225050304e-06,0.000614439324116743,0.0128720210739792
4.60085737770485e-06,0.000614439324116743,0.0128497764176917
4.68018250490666e-06,0.000614439324116743,0.0127714994165024
4.75950763210846e-06,0.000614439324116743,0.0126809907068592
4.83883275931027e-06,0.000614439324116743,0.0126681373476896
4.91815788651208e-06,0.000614439324116743,0.0126596708838056
4.99748301371389e-06,0.000614439324116743,0.0126262465675774
5.07680814091569e-06,0.000614439324116743,0.0126073038854494
5.1561332681175e-06,0.000614439324116743,0.0125964849365469
5.23545839531931e-06,0.000614439324116743,0.0125187777248726
5.31478352252112e-06,0.000614439324116743,0.0125102143106185
5.39410864972292e-06,0.000614439324116743,0.0125083366446748
5.47343377692473e-06,0.000614439324116743,0.0124557003615602
5.55275890412654e-06,0.000614439324116743,0.0124299641116861
5.63208403132835e-06,0.000614439324116743,0.0124076788203694
5.71140915853016e-06,0.000614439324116743,0.0122172023405135
5.79073428573196e-06,0.000614439324116743,0.0121985242751082
5.87005941293377e-06,0.000614439324116743,0.0121862289248603
5.94938454013558e-06,0.000614439324116743,0.0121691963157821
6.02870966733739e-06,0.000614439324116743,0.0121589547448271
6.10803479453919e-06,0.000614439324116743,0.0121501102399642
6.187359921741e-06,0.000614439324116743,0.0120944073687696
6.26668504894281e-06,0.000614439324116743,0.0120354518770328
6.34601017614462e-06,0.000614439324116743,0.012034369594323
6.42533530334643e-06,0.000614439324116743,0.0119795235025854
6.50466043054823e-06,0.000614439324116743,0.0119540881695137
6.58398555775004e-06,0.000614439324116743,0.0118790307104565
6.66331068495185e-06,0.000614439324116743,0.0118734503626082
6.74263581215366e-06,0.000614439324116743,0.0118714650756112
6.82196093935546e-06,0.000614439324116743,0.011847803982372
6.90128606655727e-06,0.000614439324116743,0.0118343993545108
6.98061119375908e-06,0.000614439324116743,0.0117950968900195
7.05993632096089e-06,0.000614439324116743,0.0117372781918551
7.1392614481627e-06,0.000614439324116743,0.0117365501081393
7.2185865753645e-06,0.000614439324116743,0.0116859812708912
7.29791170256631e-06,0.000614439324116743,0.0116812176933472
7.37723682976812e-06,0.000614439324116743,0.0116738363349816
7.45656195696993e-06,0.000614439324116743,0.0116584692114205
7.53588708417173e-06,0.000614439324116743,0.011596285006428
7.61521221137354e-06,0.000614439324116743,0.0115951779389134
7.69453733857535e-06,0.000614439324116743,0.0115912905664391
7.77386246577716e-06,0.000614439324116743,0.011581635214523
7.85318759297896e-06,0.000614439324116743,0.011519093639456
7.93251272018077e-06,0.000614439324116743,0.0115154050864946
8.01183784738258e-06,0.000614439324116743,0.0114714809775894
8.09116297458439e-06,0.000614439324116743,0.0114690716848699
