"fpr","tpr","cutoff"
0,0,0.0187273550173575
7.93251272018077e-08,0,0.0185299322028242
1.58650254403615e-07,0,0.0172228797113331
2.37975381605423e-07,0,0.0147857003422461
3.17300508807231e-07,0,0.0139460273116745
3.96625636009039e-07,0,0.0138140349501021
4.75950763210846e-07,0,0.0133210074006592
5.55275890412654e-07,0,0.0133025541820476
6.34601017614462e-07,0,0.0125141316654726
7.13926144816269e-07,0,0.0119133030120805
7.93251272018077e-07,0,0.011671892006044
8.72576399219885e-07,0,0.0115521726374317
9.51901526421693e-07,0,0.011551768242941
1.0312266536235e-06,0,0.0115073170609986
1.11055178082531e-06,0,0.0114620898705197
1.18987690802712e-06,0,0.0113405272850412
1.26920203522892e-06,0,0.0112954850028298
1.34852716243073e-06,0,0.0112663083878304
1.42785228963254e-06,0,0.0111986307840932
1.50717741683435e-06,0,0.0111757254065552
1.58650254403615e-06,0,0.0110837668710639
1.66582767123796e-06,0,0.0110542639517592
1.74515279843977e-06,0,0.0110099359183421
1.82447792564158e-06,0,0.0109991898538664
1.90380305284339e-06,0,0.0109720985340658
1.98312818004519e-06,0,0.0109713472345581
2.062453307247e-06,0,0.0108460355893522
2.14177843444881e-06,0,0.0107568769296861
2.22110356165062e-06,0,0.010611411437215
2.30042868885242e-06,0,0.0104863977283525
2.37975381605423e-06,0,0.0104656988252659
2.45907894325604e-06,0,0.0102943945841043
2.53840407045785e-06,0,0.0102908309663115
2.61772919765965e-06,0,0.0102648112700387
2.69705432486146e-06,0,0.0102184907836861
2.77637945206327e-06,0,0.0101971272735888
2.85570457926508e-06,0,0.0100614617062667
2.93502970646689e-06,0,0.00993043907151008
3.01435483366869e-06,0,0.00991177269608802
3.0936799608705e-06,0,0.00984069386318313
3.17300508807231e-06,0,0.0098384343483827
3.25233021527412e-06,0,0.00975927522262898
3.33165534247592e-06,0,0.00972551724317087
3.41098046967773e-06,0,0.0097061171638561
3.49030559687954e-06,0,0.00970449454717103
3.56963072408135e-06,0,0.0096779578778452
3.64895585128316e-06,0,0.0096542277380624
3.72828097848496e-06,0,0.00960579036470628
3.80760610568677e-06,0,0.00960316538598819
3.88693123288858e-06,0,0.00953548038347174
3.96625636009039e-06,0,0.00950927950374053
4.04558148729219e-06,0,0.00933145298709384
4.124906614494e-06,0,0.00931546158399831
4.20423174169581e-06,0,0.00930608495661264
4.28355686889762e-06,0,0.00927502918163586
4.36288199609943e-06,0,0.00926796591246801
4.44220712330123e-06,0,0.00916696598534059
4.52153225050304e-06,0,0.0091225056813053
4.60085737770485e-06,0,0.00911021654496809
4.68018250490666e-06,0,0.0090250332017533
4.75950763210846e-06,0,0.00900614369764847
4.83883275931027e-06,0,0.00898956324221562
4.91815788651208e-06,0,0.00898381157256349
4.99748301371389e-06,0,0.00892125328528011
5.07680814091569e-06,0,0.00888128583100711
5.1561332681175e-06,0,0.00887091659453552
5.23545839531931e-06,0,0.00881908791383336
5.23545839531931e-06,0.000307219662058372,0.00864475208971249
5.31478352252112e-06,0.000307219662058372,0.00864090960491152
5.39410864972292e-06,0.000307219662058372,0.00862747302129502
5.47343377692473e-06,0.000307219662058372,0.008600445760425
5.47343377692473e-06,0.000614439324116743,0.00846218480448249
5.55275890412654e-06,0.000614439324116743,0.00844891139879467
5.63208403132835e-06,0.000614439324116743,0.00843485161501232
5.71140915853016e-06,0.000614439324116743,0.00842938240484765
5.79073428573196e-06,0.000614439324116743,0.00840746378744585
5.87005941293377e-06,0.000614439324116743,0.00838901995878963
5.94938454013558e-06,0.000614439324116743,0.00828484337344279
6.02870966733739e-06,0.000614439324116743,0.00827636250683639
6.10803479453919e-06,0.000614439324116743,0.00825614532870541
6.187359921741e-06,0.000614439324116743,0.00825446469635723
6.26668504894281e-06,0.000614439324116743,0.00824290564017745
6.34601017614462e-06,0.000614439324116743,0.00820076002484912
6.42533530334643e-06,0.000614439324116743,0.0081990648409777
6.50466043054823e-06,0.000614439324116743,0.00818175562131498
6.58398555775004e-06,0.000614439324116743,0.00817229150955548
6.66331068495185e-06,0.000614439324116743,0.00811926086914019
6.74263581215366e-06,0.000614439324116743,0.00811525302768669
6.82196093935546e-06,0.000614439324116743,0.0080915652140531
6.90128606655727e-06,0.000614439324116743,0.00807640266995398
6.98061119375908e-06,0.000614439324116743,0.00804640258392849
7.05993632096089e-06,0.000614439324116743,0.00800750768301334
7.1392614481627e-06,0.000614439324116743,0.00796486816419332
7.2185865753645e-06,0.000614439324116743,0.00793869534105653
7.29791170256631e-06,0.000614439324116743,0.00792997032041804
