3.676182776689529419e-02,-3.860116750001907349e-02,1.238931622356176376e-02,1.030681375414133072e-02,4.326735436916351318e-02,2.015181258320808411e-02,2.196862362325191498e-02,1.710220798850059509e-02,2.418532222509384155e-02,1.959934597834944725e-04,-2.399382367730140686e-02,4.023755341768264771e-02,-2.016042917966842651e-02,5.803907755762338638e-03,-5.680539645254611969e-03,1.992414705455303192e-02,-3.740106150507926941e-02,-1.053111720830202103e-02,-1.304445788264274597e-02,1.424346026033163071e-02,-4.714606795459985733e-03,5.384062882512807846e-03,-3.936337307095527649e-03,-1.443448290228843689e-02,3.876848891377449036e-02,4.642758984118700027e-03,3.647673130035400391e-02,-1.100160880014300346e-03,6.934395059943199158e-03,-3.658448904752731323e-02,2.331194840371608734e-02,-3.813621029257774353e-02,-1.941725029610097408e-03,2.844701893627643585e-02,-3.418290987610816956e-02,2.533013932406902313e-02,1.769023388624191284e-02,1.148121431469917297e-02,-1.015134528279304504e-02,9.660433046519756317e-03,-5.558788403868675232e-02,-1.835304126143455505e-02,1.712323166429996490e-02,-2.148815430700778961e-02,-9.108801023103296757e-04,1.866160309873521328e-03,1.012489944696426392e-02,-1.189867593348026276e-02,-1.157953217625617981e-02,-1.453542057424783707e-02,4.554873798042535782e-03,2.964553190395236015e-03,1.669764285907149315e-03,4.848429560661315918e-02,1.923036179505288601e-04,-3.197843953967094421e-02,3.804092854261398315e-02,1.901180110871791840e-02,1.270289812237024307e-02,-1.281405333429574966e-03,1.524258311837911606e-02,1.232806593179702759e-02,7.025417289696633816e-04,-3.250645846128463745e-02,-6.100387778133153915e-03,-1.893180236220359802e-02,1.113160885870456696e-02,5.073952488601207733e-03,-1.684260368347167969e-02,5.479577230289578438e-04,5.737870931625366211e-03,1.126568298786878586e-02,-1.126645971089601517e-02,-2.325688861310482025e-02,-7.724000024609267712e-04,2.721975743770599365e-02,8.570847101509571075e-03,2.429704368114471436e-02,-4.817303735762834549e-03,-5.380790680646896362e-03
2.597254514694213867e-02,-1.771718077361583710e-02,1.056334655731916428e-02,1.920242095366120338e-03,2.876576408743858337e-02,6.916858255863189697e-03,1.315752696245908737e-02,2.972339279949665070e-03,1.967537449672818184e-03,9.988828562200069427e-03,-1.346564665436744690e-02,2.437217719852924347e-02,-1.839780807495117188e-02,-2.960181562229990959e-03,1.042204629629850388e-02,9.832553565502166748e-03,-3.064526803791522980e-02,-7.833137176930904388e-03,-5.445197224617004395e-03,9.494181722402572632e-03,-5.612200591713190079e-03,-4.468440311029553413e-04,5.844189319759607315e-03,-9.150271303951740265e-03,2.719331905245780945e-02,4.668917972594499588e-03,2.646331302821636200e-02,-5.305098602548241615e-04,5.868501588702201843e-02,-2.666139788925647736e-02,1.404130738228559494e-02,-2.516039460897445679e-02,-3.992555662989616394e-03,1.536209322512149811e-02,-2.812999859452247620e-02,1.163315121084451675e-02,7.553456723690032959e-02,-3.904706565663218498e-03,-1.444636099040508270e-02,5.926304962486028671e-03,-6.225177086889743805e-03,-8.402850362472236156e-04,5.484520457684993744e-03,-1.468632090836763382e-02,-9.819996543228626251e-03,6.585046183317899704e-03,1.515907421708106995e-02,9.761890396475791931e-03,-1.474287710152566433e-03,-1.877699047327041626e-03,1.382133271545171738e-02,-9.799930267035961151e-03,-2.359462523600086570e-04,1.138573605567216873e-02,3.938982845284044743e-04,-2.838888205587863922e-02,2.626368030905723572e-02,1.285259239375591278e-02,1.359280943870544434e-02,-3.946253098547458649e-03,1.647499948740005493e-02,8.895981125533580780e-03,-1.298210350796580315e-03,-1.094442792236804962e-02,-7.296469993889331818e-03,-1.553547754883766174e-02,-6.294403690844774246e-03,-3.973648417741060257e-03,-8.839861489832401276e-03,5.188880488276481628e-03,-4.560911096632480621e-03,8.496209979057312012e-03,-1.329007092863321304e-02,-8.021786808967590332e-03,-9.454539977014064789e-03,8.467794395983219147e-03,-7.111067418009042740e-03,5.272151902318000793e-03,-3.853143192827701569e-03,-1.054654829204082489e-03
1.346912700682878494e-02,-2.222830429673194885e-03,4.047823138535022736e-03,2.651656977832317352e-03,2.233741246163845062e-02,-2.418185584247112274e-03,6.452791858464479446e-03,-5.301573313772678375e-03,-4.343162756413221359e-03,-7.282367907464504242e-03,5.349681247025728226e-03,1.671814359724521637e-02,7.840710692107677460e-03,1.398827764205634594e-03,-4.103235900402069092e-03,8.513609878718852997e-03,-2.038488164544105530e-02,9.405572200194001198e-04,-1.079529873095452785e-03,-5.521646235138177872e-03,-6.919197272509336472e-03,5.445162765681743622e-03,-7.801081985235214233e-03,4.742684774100780487e-03,1.676524244248867035e-02,-1.281663542613387108e-03,2.210235781967639923e-02,1.901424722746014595e-03,-6.588468095287680626e-04,-1.299304235726594925e-02,4.131438676267862320e-03,-1.527554262429475784e-02,8.429649285972118378e-03,-6.092987488955259323e-03,-1.669520139694213867e-02,-2.113281370839104056e-04,-9.685914032161235809e-03,1.406747568398714066e-02,-9.860750287771224976e-04,5.150894168764352798e-03,-5.984299816191196442e-03,3.855447471141815186e-02,5.299531389027833939e-03,4.107294138520956039e-03,-1.472549280151724815e-03,-1.216860115528106689e-02,-3.487817244604229927e-03,-1.192121300846338272e-02,-2.457425929605960846e-03,-1.376313529908657074e-02,-8.764817030169069767e-04,1.024564262479543686e-03,-1.042396202683448792e-02,-4.216602537781000137e-03,8.885886054486036301e-04,-2.021894976496696472e-02,1.646588370203971863e-02,-3.709588199853897095e-03,-5.535556934773921967e-03,-5.166252958588302135e-04,-2.375467913225293159e-03,3.083548275753855705e-03,-1.368077355436980724e-03,-1.254046219401061535e-03,7.376043591648340225e-03,-2.080557402223348618e-03,8.305005612783133984e-04,4.914858564734458923e-02,9.060916490852832794e-03,-3.914892207831144333e-03,5.690600257366895676e-03,-4.769802466034889221e-02,1.749954186379909515e-03,-2.997450297698378563e-03,4.280268214643001556e-03,1.971090584993362427e-02,-1.405367814004421234e-02,-1.634781248867511749e-03,-1.074700206518173218e-01,-4.966944688931107521e-04
2.023164182901382446e-03,8.923434652388095856e-03,1.193374302238225937e-02,1.430728100240230560e-02,1.675062254071235657e-02,-4.947734624147415161e-02,3.580641932785511017e-04,9.396024979650974274e-03,6.652022246271371841e-03,-6.578738335520029068e-03,9.591697715222835541e-03,9.008850902318954468e-03,9.130147518590092659e-04,6.405641324818134308e-03,5.735879298299551010e-03,7.326572202146053314e-03,-1.500709541141986847e-02,-7.608654559589922428e-04,-6.292912643402814865e-03,-2.185891149565577507e-03,1.240052981302142143e-03,-1.340579328825697303e-04,-1.124791102483868599e-03,3.424324560910463333e-03,8.897823281586170197e-03,-5.697703454643487930e-03,1.659669168293476105e-02,3.889414714649319649e-03,-6.577309221029281616e-03,-7.476798444986343384e-02,8.811738807708024979e-04,6.695218849927186966e-03,-7.650522515177726746e-03,4.357512108981609344e-03,-1.171064749360084534e-02,-1.743337837979197502e-03,-3.987699747085571289e-03,-4.396484233438968658e-03,2.208695746958255768e-03,-8.240920142270624638e-04,-3.962293732911348343e-03,-8.639928884804248810e-03,-6.221802905201911926e-03,-1.869946252554655075e-03,-1.239379285834729671e-03,-5.374559666961431503e-03,4.560998640954494476e-03,2.643479732796549797e-03,7.650191895663738251e-03,-5.548953544348478317e-03,9.085366036742925644e-04,3.274667775258421898e-03,6.529748439788818359e-03,-1.979685621336102486e-03,-1.469544600695371628e-03,-1.445001643151044846e-02,1.118111982941627502e-02,-3.440978936851024628e-03,5.148927448317408562e-04,-9.622753132134675980e-04,4.967852961272001266e-03,-7.742075715214014053e-03,-3.977666608989238739e-03,6.380209233611822128e-04,3.128724871203303337e-03,8.063810877501964569e-03,-1.726367394439876080e-03,5.404738709330558777e-03,3.986272495239973068e-03,-2.555265789851546288e-03,4.851813893765211105e-03,-1.531674293801188469e-03,-3.454437013715505600e-03,-1.570483553223311901e-03,-2.920644357800483704e-03,2.491273335181176662e-06,5.219225306063890457e-03,7.738039828836917877e-03,-6.652557756751775742e-03,-6.310070399194955826e-03
1.859827316366136074e-03,1.198324002325534821e-02,1.176756434142589569e-02,1.060133334249258041e-02,4.528506100177764893e-02,1.021085213869810104e-02,-8.765258826315402985e-03,4.781785421073436737e-03,9.622784331440925598e-03,-1.727852504700422287e-03,1.072168070822954178e-02,7.079948205500841141e-03,1.094798091799020767e-02,8.422388695180416107e-03,6.019454915076494217e-03,-2.396620111539959908e-03,-1.345562189817428589e-02,3.591118613258004189e-03,-8.419257588684558868e-03,-6.710364483296871185e-03,3.186410758644342422e-03,-5.920383147895336151e-03,-7.532472256571054459e-03,8.360331878066062927e-03,8.243869990110397339e-03,-7.874859496951103210e-03,4.054477810859680176e-02,4.945486783981323242e-03,-8.073272183537483215e-03,-4.850651137530803680e-03,2.810225822031497955e-03,-3.248903900384902954e-03,-9.366858750581741333e-03,-6.022469140589237213e-03,-1.011629961431026459e-02,-1.019125618040561676e-02,-1.236114557832479477e-02,2.940246195066720247e-04,6.260350812226533890e-03,-1.100024746847338974e-04,-6.026118993759155273e-03,-5.247448571026325226e-03,-1.041193492710590363e-02,5.500825121998786926e-03,-6.499579176306724548e-03,-1.157252956181764603e-02,3.415562445297837257e-03,-6.125732325017452240e-03,1.238773763179779053e-02,-1.059216354042291641e-02,-4.846869036555290222e-03,3.354225307703018188e-03,1.299941632896661758e-02,-1.560198049992322922e-02,-1.802089507691562176e-03,-1.284556090831756592e-02,1.102113816887140274e-02,-1.066857483237981796e-02,-8.791499771177768707e-03,7.485240232199430466e-03,-3.542348509654402733e-03,-1.152013521641492844e-02,-6.737864576280117035e-03,8.077763952314853668e-03,8.866379968822002411e-03,1.138337515294551849e-02,4.878493025898933411e-03,7.614331319928169250e-03,9.019289165735244751e-03,1.347786560654640198e-02,8.752690628170967102e-03,-4.995186813175678253e-03,-3.355998778715729713e-03,2.167670289054512978e-03,6.611657142639160156e-02,-2.138219540938735008e-03,7.111674174666404724e-03,1.017205696552991867e-02,-9.482508525252342224e-03,-8.422089740633964539e-03
3.078609472140669823e-03,2.444536797702312469e-02,-3.955177497118711472e-03,1.381738856434822083e-02,1.311618275940418243e-02,1.443584635853767395e-02,-1.546074636280536652e-02,1.914180628955364227e-02,1.576797850430011749e-02,-1.398116932250559330e-03,1.339498348534107208e-02,4.963587503880262375e-03,1.108429022133350372e-02,7.388300262391567230e-03,-3.616072004660964012e-03,4.896995145827531815e-03,-1.141714304685592651e-02,1.146996021270751953e-02,-7.943290285766124725e-03,-1.116497721523046494e-02,1.274328585714101791e-02,-3.880367381498217583e-03,2.497916109859943390e-02,8.244454860687255859e-03,5.482497159391641617e-03,-1.105495821684598923e-02,1.528453733772039413e-02,-2.239848114550113678e-02,-1.371552422642707825e-02,-6.917056161910295486e-03,-6.743535399436950684e-03,-1.299174502491950989e-03,-5.588046275079250336e-03,-1.351090706884860992e-02,-8.582103066146373749e-03,-1.705621182918548584e-02,-1.058416068553924561e-02,-6.815969012677669525e-03,1.456170249730348587e-02,7.792658638209104538e-03,-2.169667184352874756e-02,-1.253691595047712326e-02,-1.360975950956344604e-02,1.753761619329452515e-02,-1.076616463251411915e-03,-8.642906323075294495e-03,2.111453190445899963e-02,-1.643706671893596649e-02,1.270849164575338364e-02,-1.103762164711952209e-02,-1.443601679056882858e-02,1.097930711694061756e-03,8.153759874403476715e-03,-1.122048776596784592e-02,-1.064145751297473907e-02,-1.217577885836362839e-02,7.062789052724838257e-03,-1.017227023839950562e-02,-8.702597580850124359e-03,4.871488548815250397e-03,5.162819870747625828e-04,-1.445547118782997131e-02,-1.256896369159221649e-02,7.684194482862949371e-03,1.416634302586317062e-02,1.901404373347759247e-02,3.507409011945128441e-03,6.486920639872550964e-03,6.670244969427585602e-03,-9.308531880378723145e-03,4.697657190263271332e-03,6.649239920079708099e-03,1.247392152436077595e-03,7.267282810062170029e-03,1.225222647190093994e-02,3.232511691749095917e-03,1.031158119440078735e-02,-1.227701315656304359e-03,-6.074814125895500183e-03,1.808886602520942688e-02
1.148899551481008530e-02,1.091592852026224136e-02,2.092591300606727600e-02,-2.277449704706668854e-02,1.152066234499216080e-02,-3.580722212791442871e-02,-2.692005597054958344e-02,-4.936638846993446350e-02,-1.598063670098781586e-02,7.456400431692600250e-03,8.231495507061481476e-03,1.450210437178611755e-02,1.000744942575693130e-02,1.306500658392906189e-02,-6.406005937606096268e-03,-3.771289065480232239e-02,-7.769096642732620239e-02,3.551075933501124382e-03,9.543856605887413025e-03,-4.959027282893657684e-04,2.002582885324954987e-02,8.594145067036151886e-03,2.196085639297962189e-02,8.823281154036521912e-03,1.566520892083644867e-02,1.186961755156517029e-01,-4.749204963445663452e-02,-2.853890648111701012e-03,3.989577526226639748e-04,-1.058786455541849136e-02,-1.759144291281700134e-02,-8.570668287575244904e-03,1.801054179668426514e-02,-6.480564828962087631e-03,-1.371693331748247147e-02,1.339184353128075600e-03,-1.061924640089273453e-02,-2.120091393589973450e-02,1.834407821297645569e-02,-8.631200529634952545e-03,8.714910596609115601e-03,9.423323906958103180e-03,-1.187278423458337784e-02,1.772058010101318359e-02,1.516631618142127991e-02,1.675273664295673370e-02,-1.206546463072299957e-02,-4.855499602854251862e-03,-6.044908892363309860e-03,2.326153218746185303e-02,-1.982482336461544037e-02,-2.378219040110707283e-03,-5.543339997529983521e-03,-1.393444091081619263e-02,-4.464800935238599777e-03,-1.976753957569599152e-02,1.305406540632247925e-02,-1.471210084855556488e-02,-1.515451818704605103e-02,7.073211949318647385e-03,-3.051525354385375977e-02,-1.263534091413021088e-02,1.585372723639011383e-02,3.181462734937667847e-02,-3.709132317453622818e-03,1.267297565937042236e-02,5.035869311541318893e-03,5.291186273097991943e-03,4.734481684863567352e-03,3.092223196290433407e-04,1.362106297165155411e-02,1.119596883654594421e-02,-9.333279915153980255e-03,3.891886398196220398e-02,8.517830632627010345e-03,-5.039389710873365402e-03,1.411238219588994980e-03,-2.550307288765907288e-02,1.967984065413475037e-02,1.102892216295003891e-02
1.683712564408779144e-02,-1.481649349443614483e-03,1.970512233674526215e-02,-1.345084421336650848e-02,1.849470473825931549e-02,-1.301673427224159241e-02,9.668552130460739136e-02,-1.679471693933010101e-02,-1.524748280644416809e-02,9.241015650331974030e-03,7.320853765122592449e-04,1.966178603470325470e-02,5.441441200673580170e-03,-5.672933533787727356e-03,5.806185305118560791e-03,-6.756278127431869507e-02,-1.946575939655303955e-02,-4.900461994111537933e-03,1.205318234860897064e-02,7.341878488659858704e-03,-2.970280125737190247e-03,2.794011379592120647e-06,1.072830520570278168e-02,-5.734625738114118576e-03,1.872314326465129852e-02,-2.390064066275954247e-03,2.064133435487747192e-02,-8.969588205218315125e-03,4.587410076055675745e-04,-1.502753514796495438e-02,2.169392071664333344e-03,-2.045385167002677917e-02,6.530812475830316544e-03,-2.259523374959826469e-03,-1.997659541666507721e-02,-1.926098368130624294e-03,7.294933311641216278e-03,1.706441864371299744e-03,3.901399206370115280e-03,-1.064711902290582657e-02,9.203862398862838745e-03,9.119056165218353271e-03,1.633704174309968948e-03,5.372372106648981571e-04,7.143728900700807571e-03,4.078559111803770065e-03,-1.872566714882850647e-02,-3.350859973579645157e-03,-7.156713400036096573e-03,1.325637754052877426e-02,9.445892064832150936e-04,7.327045779675245285e-03,-5.136532709002494812e-03,8.251897059381008148e-03,2.450981177389621735e-03,-1.974649354815483093e-02,1.722172275185585022e-02,-3.260784782469272614e-03,-1.222608261741697788e-03,1.425273530185222626e-02,-1.243939343839883804e-02,-3.041601274162530899e-03,8.032459765672683716e-03,6.435288116335868835e-03,-3.570478176698088646e-03,3.961768234148621559e-04,-3.431483404710888863e-03,2.999778080265969038e-04,-4.167620209045708179e-04,1.403816393576562405e-03,-1.244742190465331078e-03,2.811057784128934145e-04,1.032364740967750549e-02,6.628890056163072586e-03,-9.396036155521869659e-03,7.622358854860067368e-03,-7.665689568966627121e-03,-5.847535561770200729e-03,5.837131291627883911e-03,4.011264070868492126e-03
2.666891179978847504e-02,-1.422888226807117462e-02,1.392306759953498840e-02,-1.821932010352611542e-02,2.294206805527210236e-02,-1.875763945281505585e-02,5.489004775881767273e-03,-2.524860017001628876e-02,-2.087225392460823059e-02,9.414356201887130737e-03,-1.349081192165613174e-02,-1.297987997531890869e-02,-5.935562308877706528e-03,-8.769075386226177216e-03,-9.710690937936306000e-03,-1.562287285923957825e-02,-2.594800293445587158e-02,-1.803550124168395996e-02,1.849750056862831116e-02,1.554976776242256165e-02,6.021439563482999802e-03,7.455479353666305542e-04,4.963208455592393875e-03,-8.525032550096511841e-03,2.397768944501876831e-02,6.495693698525428772e-03,2.432595007121562958e-02,-3.048169426620006561e-03,1.580349355936050415e-02,-2.367084287106990814e-02,2.053303323918953538e-04,-2.641917020082473755e-02,1.305991970002651215e-02,9.134955704212188721e-03,-2.498845197260379791e-02,8.046445436775684357e-04,2.636343240737915039e-03,8.410718291997909546e-03,-1.284653041511774063e-02,1.196825504302978516e-02,1.294202730059623718e-02,1.691451482474803925e-02,1.197835616767406464e-02,-1.156301517039537430e-02,1.727388426661491394e-02,6.512728985399007797e-03,-1.301370002329349518e-02,4.104766529053449631e-03,-1.510292477905750275e-02,7.295500952750444412e-03,8.614705875515937805e-03,1.888620899990200996e-03,-6.732623092830181122e-03,-1.601127092726528645e-03,4.026400391012430191e-03,-2.437364310026168823e-02,2.629306912422180176e-02,3.124602371826767921e-03,9.643401019275188446e-03,-1.136932708323001862e-02,-2.692427719011902809e-03,1.132187712937593460e-02,1.123729124665260315e-01,-9.070275700651109219e-05,-1.132052298635244370e-02,6.334956735372543335e-03,-6.043391302227973938e-03,-2.535392763093113899e-03,-1.048078481107950211e-02,1.242220029234886169e-02,-8.111321367323398590e-03,8.188107982277870178e-03,1.820564642548561096e-02,6.061382126063108444e-03,2.252590609714388847e-03,-1.933722407557070255e-03,-1.479731779545545578e-02,-1.286639552563428879e-02,9.304282255470752716e-03,1.016194280236959457e-02
1.202466804534196854e-02,1.274091773666441441e-04,1.386786624789237976e-02,-7.258694153279066086e-03,2.095824293792247772e-02,-5.067106802016496658e-03,-1.156716170953586698e-04,-7.902585901319980621e-03,-7.450785022228956223e-03,1.567928679287433624e-02,1.266977284103631973e-03,6.034109741449356079e-02,4.407434258610010147e-03,-3.092395490966737270e-04,-1.637235097587108612e-02,1.670084893703460693e-02,-1.734061352908611298e-02,-1.173896808177232742e-02,2.599799074232578278e-02,-1.519534504041075706e-03,-5.287831299938261509e-04,-7.887442596256732941e-03,1.297954656183719635e-02,-4.782670876011252403e-04,1.675379835069179535e-02,-1.589480903930962086e-03,1.834413222968578339e-02,-5.115337669849395752e-03,-6.843282841145992279e-03,-1.362403947860002518e-02,-5.369732156395912170e-03,-1.224534586071968079e-02,8.356755715794861317e-04,-8.973769843578338623e-03,-1.913576014339923859e-02,-1.265253871679306030e-02,1.147292903624475002e-03,8.371944539248943329e-03,8.679291605949401855e-02,3.803919302299618721e-03,-4.390750080347061157e-03,3.479998558759689331e-03,-5.137407220900058746e-03,9.241742081940174103e-03,1.037849579006433487e-02,5.716250743716955185e-03,3.294027643278241158e-03,4.973842296749353409e-03,-1.536334166303277016e-03,2.227333374321460724e-03,8.912582416087388992e-04,6.374768167734146118e-02,-9.368856437504291534e-03,-2.450888045132160187e-03,7.066504564136266708e-03,-1.768051646649837494e-02,1.578128151595592499e-02,-4.578487714752554893e-04,-3.266755491495132446e-02,-1.085295621305704117e-02,-1.767238415777683258e-02,-3.347633173689246178e-03,1.562690478749573231e-03,-2.664866333361715078e-04,-2.112543443217873573e-03,1.032808679156005383e-03,-1.058289501816034317e-02,-1.165655814111232758e-02,-8.663439191877841949e-03,-8.086740039288997650e-03,-9.801973588764667511e-03,-1.728235860355198383e-03,1.156148500740528107e-02,3.783656982704997063e-03,-8.581286296248435974e-03,-7.644171128049492836e-04,1.620104419998824596e-03,-4.519099602475762367e-04,-7.622158154845237732e-04,7.795034442096948624e-03
