-1.665977202355861664e-02,-5.155221000313758850e-02,-2.842811122536659241e-02,-4.872232303023338318e-02,-8.953875303268432617e-02,-6.992661952972412109e-02,-5.561349168419837952e-02,-1.270865276455879211e-02,-4.190465435385704041e-02,-1.731941103935241699e-02,2.133553475141525269e-02,1.587270962772890925e-04,2.725639380514621735e-02,-1.191021054983139038e-01,5.303727928549051285e-03,5.608439096249639988e-04,5.745976045727729797e-02,-5.742213688790798187e-03,4.245249554514884949e-02,-1.808514259755611420e-02,-1.254908856935799122e-03,-1.213681045919656754e-02,-4.237599670886993408e-02,8.179612457752227783e-03,-1.221222057938575745e-02,-9.046500548720359802e-03,-1.866523921489715576e-02,-3.563052043318748474e-02,4.898218065500259399e-02,-6.994216144084930420e-02,-2.497477829456329346e-02,-5.436963215470314026e-02,7.616963237524032593e-02,-1.797733455896377563e-02,-4.471768811345100403e-02,-1.270965207368135452e-02,2.585360407829284668e-02,-7.641487754881381989e-04,-3.421314060688018799e-02,-3.860408812761306763e-02,1.530254445970058441e-02,-2.861115895211696625e-02,4.119433090090751648e-02,-4.707551747560501099e-02,5.972784385085105896e-02,4.299289360642433167e-02,-2.184143662452697754e-02,2.228859253227710724e-02,-1.377321034669876099e-02,-1.197454333305358887e-02,-1.044313386082649231e-01,6.048127636313438416e-02,-3.546755388379096985e-02,2.600984834134578705e-02,-2.811329811811447144e-02,-8.156213443726301193e-04,3.858885914087295532e-02,-9.415157139301300049e-02,-1.981856487691402435e-02,6.193513423204421997e-02,-9.860698878765106201e-02,2.635381370782852173e-02,3.175652027130126953e-02,1.443659234791994095e-02,1.370108127593994141e-02,-4.767573252320289612e-02,9.853771887719631195e-03,1.073367614299058914e-02,4.872104153037071228e-02,1.689733378589153290e-02
9.706132858991622925e-02,-9.565973654389381409e-03,5.965916812419891357e-02,-6.838642060756683350e-02,1.892122440040111542e-02,-1.157572343945503235e-01,-5.716229788959026337e-03,-7.431305013597011566e-03,-5.072198435664176941e-02,-3.669870272278785706e-02,-6.029647588729858398e-02,-7.665654178708791733e-03,4.384005069732666016e-02,4.129956662654876709e-02,-1.491580391302704811e-03,1.653574779629707336e-02,-1.488418201915919781e-03,-4.355516284704208374e-02,-1.792631670832633972e-02,-1.066052690148353577e-01,-7.364343851804733276e-02,-7.458624895662069321e-03,1.276126410812139511e-02,-3.336511924862861633e-02,1.296357717365026474e-02,-3.851557895541191101e-02,-2.164776436984539032e-02,4.346286505460739136e-02,-2.169169671833515167e-02,-1.225089505314826965e-01,-1.742437016218900681e-04,-1.153478845953941345e-01,-2.065627835690975189e-02,1.311755180358886719e-02,-9.123037755489349365e-02,-3.660795092582702637e-02,-3.661365061998367310e-02,-5.044997110962867737e-02,-5.213978514075279236e-02,-3.818933665752410889e-02,-5.494020879268646240e-02,-8.075366169214248657e-02,8.270990103483200073e-02,-7.440980523824691772e-02,5.556084588170051575e-02,-4.431585222482681274e-02,-3.113984316587448120e-02,1.486142445355653763e-02,2.398097421973943710e-03,-7.973260432481765747e-02,-1.148481443524360657e-01,-4.921190440654754639e-02,-8.740665391087532043e-03,-4.893883317708969116e-02,-2.757900208234786987e-02,-1.576117705553770065e-03,9.142458438873291016e-03,-7.779484242200851440e-02,-4.280682280659675598e-02,-1.682521589100360870e-02,-5.752734467387199402e-02,-2.866410091519355774e-02,6.236406415700912476e-02,-6.634970754384994507e-02,5.162481963634490967e-02,-1.690791361033916473e-02,5.009958520531654358e-03,1.209633350372314453e-01,3.856741264462471008e-02,1.789851486682891846e-02
-2.099423669278621674e-02,-3.324190899729728699e-02,4.501553997397422791e-02,5.567579343914985657e-02,-1.402528677135705948e-02,7.609862089157104492e-02,-3.009791299700737000e-02,-3.941717371344566345e-02,2.364923804998397827e-02,-8.496041595935821533e-02,-3.806393127888441086e-03,-2.763718552887439728e-02,-1.023203209042549133e-01,-3.057981655001640320e-02,-3.414367139339447021e-02,2.757722325623035431e-02,-1.851250976324081421e-02,-2.538951812312006950e-03,-1.977342180907726288e-02,-7.703740149736404419e-02,4.115330427885055542e-02,-1.195648964494466782e-02,3.185835853219032288e-02,-7.053072005510330200e-02,-4.294283688068389893e-02,-1.273702532052993774e-01,-4.715768620371818542e-02,5.196450278162956238e-02,-8.529474586248397827e-02,-5.260323174297809601e-03,3.869662806391716003e-02,-1.138222590088844299e-01,-1.587934792041778564e-02,-1.044312715530395508e-01,-8.105843514204025269e-02,-3.624108061194419861e-02,-1.405504252761602402e-02,-1.197074353694915771e-01,-5.709819030016660690e-03,-2.766972780227661133e-02,-3.289534151554107666e-02,-4.971140250563621521e-02,-6.814292073249816895e-02,3.549454361200332642e-02,-8.420240134000778198e-02,-7.641382515430450439e-02,5.211319308727979660e-03,-1.868347637355327606e-02,3.280104137957096100e-03,-5.040660873055458069e-02,-5.122377537190914154e-03,-4.861304536461830139e-02,-2.440511889290064573e-04,-4.839148744940757751e-02,-5.080015584826469421e-02,1.308063603937625885e-02,-1.187701895833015442e-02,-8.505688607692718506e-02,-4.903441295027732849e-04,-2.987157553434371948e-02,-1.117637977004051208e-01,-8.098338730633258820e-03,-4.013340920209884644e-03,-1.908897235989570618e-02,1.905644685029983521e-02,-4.881615936756134033e-02,-2.814905531704425812e-02,-8.917132765054702759e-02,2.769232168793678284e-02,-6.216052174568176270e-02
-1.837844727560877800e-03,-1.814167387783527374e-02,-7.409046590328216553e-02,2.223757654428482056e-02,1.951602520421147346e-03,5.637140199542045593e-02,-6.800037808716297150e-03,-3.823323920369148254e-02,-3.925024718046188354e-02,-9.619218856096267700e-02,-1.770810633897781372e-01,3.306341916322708130e-02,-3.547666966915130615e-02,-6.830144673585891724e-02,-3.526041284203529358e-02,-3.818766400218009949e-02,-7.436078786849975586e-02,5.439471453428268433e-02,3.519599512219429016e-02,-6.025423482060432434e-02,-4.225967451930046082e-02,3.335855156183242798e-02,6.821253336966037750e-03,2.190893702208995819e-02,-5.441951751708984375e-02,-9.986530989408493042e-02,2.857944462448358536e-03,-9.727052412927150726e-03,-4.906124621629714966e-02,3.998225554823875427e-03,-8.403141796588897705e-02,-8.956883102655410767e-02,-1.534412950277328491e-01,-5.855719000101089478e-02,-1.533072441816329956e-01,-6.442398577928543091e-02,-3.347483649849891663e-02,-2.901683561503887177e-02,-3.113588690757751465e-02,-3.817159682512283325e-02,-1.438687592744827271e-01,-1.521608829498291016e-01,1.328681502491235733e-02,-4.319911077618598938e-02,9.059063158929347992e-03,-2.950044907629489899e-02,-4.534482955932617188e-02,-4.927641712129116058e-03,3.921763505786657333e-03,-1.333331037312746048e-02,-5.559321865439414978e-02,-1.572311110794544220e-02,-8.387837558984756470e-02,-2.385700121521949768e-02,-8.754710108041763306e-02,3.590023517608642578e-02,-5.011486634612083435e-02,7.419855147600173950e-02,-1.405776441097259521e-01,4.842814430594444275e-02,-6.660345196723937988e-02,-3.703338280320167542e-02,4.585876129567623138e-03,-1.938879140652716160e-04,-2.469393191859126091e-03,-1.700060963630676270e-01,-4.306524619460105896e-02,-3.789108619093894958e-02,-3.449919447302818298e-02,-3.528345376253128052e-02
6.292452663183212280e-02,2.094656974077224731e-02,6.492730975151062012e-02,-3.468503430485725403e-02,-2.489698678255081177e-02,-3.795319050550460815e-02,-1.189136132597923279e-02,-5.514207482337951660e-02,1.840728707611560822e-02,-4.393381997942924500e-02,8.743587881326675415e-02,-3.660955652594566345e-02,9.856853866949677467e-04,3.713303804397583008e-02,1.873115822672843933e-02,2.410035394132137299e-02,6.611403077840805054e-02,2.454417757689952850e-02,-7.902006059885025024e-02,1.344054564833641052e-02,-8.282980881631374359e-03,1.311108656227588654e-02,-4.361381754279136658e-03,1.971891149878501892e-03,-8.029964752495288849e-03,1.433877646923065186e-02,-9.422242641448974609e-02,6.456661224365234375e-02,4.454478621482849121e-02,4.765227437019348145e-02,7.826109975576400757e-02,5.265564844012260437e-02,-4.006162751466035843e-03,3.476744145154953003e-02,5.892889946699142456e-02,-1.025433745235204697e-02,5.548643413931131363e-03,4.352404177188873291e-02,-3.256159275770187378e-02,-1.189020089805126190e-02,5.362571775913238525e-02,2.563321031630039215e-02,-3.399508446455001831e-02,-4.379813745617866516e-02,3.584818914532661438e-02,-4.333607107400894165e-02,5.467358510941267014e-03,3.222665190696716309e-02,-6.050240248441696167e-02,-3.270834451541304588e-03,-2.168112620711326599e-02,2.611652947962284088e-02,-2.543257921934127808e-02,6.938703358173370361e-02,4.971586912870407104e-02,-1.154146566987037659e-01,3.814632445573806763e-02,5.014131590723991394e-02,-1.993472687900066376e-02,-5.685940012335777283e-02,1.638523489236831665e-01,2.160481410101056099e-03,4.486243426799774170e-02,-2.263292670249938965e-03,2.275913767516613007e-02,-5.029503628611564636e-02,8.582294732332229614e-02,-2.371607581153512001e-03,6.066920701414346695e-03,-7.456086575984954834e-02
-1.362425386905670166e-01,6.080653890967369080e-02,-5.763677880167961121e-03,-1.829196214675903320e-01,-2.100598067045211792e-02,1.418798975646495819e-02,-1.041553728282451630e-02,-3.026225790381431580e-02,-3.431235998868942261e-02,-6.912787258625030518e-02,-2.112204581499099731e-02,-7.039456814527511597e-02,5.385249853134155273e-02,-6.470318883657455444e-02,-6.552506238222122192e-03,-1.737212575972080231e-02,2.052541263401508331e-02,-6.478149909526109695e-03,-4.513273597694933414e-04,4.919831454753875732e-02,9.779206663370132446e-02,4.112385213375091553e-02,-3.421932086348533630e-02,8.875694125890731812e-02,1.013978384435176849e-02,-2.129857055842876434e-02,3.708102554082870483e-02,-1.018044427037239075e-01,-4.944297298789024353e-02,-1.381091773509979248e-01,-3.350652754306793213e-02,-2.029337175190448761e-02,-1.257616430521011353e-01,-5.866487324237823486e-02,-6.061992049217224121e-02,-4.770534485578536987e-02,-3.046153672039508820e-02,-6.612247973680496216e-02,-4.650997743010520935e-02,-8.708661794662475586e-02,-1.522006816230714321e-03,-3.619887679815292358e-02,6.683930009603500366e-02,-6.394504010677337646e-02,-8.346077054738998413e-03,5.961102433502674103e-03,-1.120737660676240921e-02,4.453575238585472107e-02,-3.712552040815353394e-02,5.319494754076004028e-02,-6.639453768730163574e-02,2.453910559415817261e-02,-1.840787753462791443e-02,-4.487818107008934021e-02,-6.737241894006729126e-02,4.448861256241798401e-02,8.561324328184127808e-03,-3.851803764700889587e-02,-4.490475729107856750e-02,-6.364487856626510620e-02,-8.440702408552169800e-02,1.053764577955007553e-02,-4.428043216466903687e-02,-3.405528515577316284e-02,-1.920467428863048553e-02,-3.846745938062667847e-02,7.038050144910812378e-02,6.565784662961959839e-02,-6.926124542951583862e-02,1.589759811758995056e-02
-1.382069140672683716e-01,1.445229500532150269e-01,-5.497831478714942932e-02,-4.873840138316154480e-02,-8.129244297742843628e-02,5.304766353219747543e-03,2.258706279098987579e-02,5.274776741862297058e-02,-1.349352896213531494e-01,3.461374342441558838e-02,-9.366188198328018188e-02,4.363213665783405304e-03,3.410153836011886597e-02,-1.252496093511581421e-01,-4.341764003038406372e-02,-2.704212442040443420e-02,-4.624312743544578552e-02,-9.467383474111557007e-02,-8.562091737985610962e-02,1.215751469135284424e-01,-2.033169753849506378e-02,8.426132611930370331e-03,-8.142383769154548645e-03,-8.744685351848602295e-02,3.073340095579624176e-02,1.138595119118690491e-02,-9.787068516016006470e-02,-1.474036742001771927e-02,-1.169129386544227600e-01,1.602922566235065460e-02,1.120938137173652649e-01,-4.840719327330589294e-02,-1.040621846914291382e-01,-4.818160086870193481e-02,4.383805021643638611e-02,1.841661520302295685e-03,-5.461104586720466614e-02,-7.862462848424911499e-02,3.375526983290910721e-03,-1.304282341152429581e-03,7.786242756992578506e-03,-3.443679772317409515e-03,-5.011474713683128357e-02,-9.142964333295822144e-02,-2.591271139681339264e-02,3.701640665531158447e-02,-2.111090905964374542e-02,2.839732915163040161e-02,-7.346664369106292725e-02,-5.990087985992431641e-02,-2.465734630823135376e-02,2.842075005173683167e-02,1.095938961952924728e-02,-6.916160928085446358e-04,9.291987866163253784e-02,5.151941999793052673e-02,3.436302766203880310e-03,-2.537201717495918274e-02,-6.505556870251893997e-03,-4.061659798026084900e-02,-5.206720530986785889e-02,2.187722548842430115e-02,-2.295057848095893860e-02,-6.078128144145011902e-02,-1.266519874334335327e-01,-3.336521610617637634e-02,1.537468936294317245e-02,3.664655610918998718e-02,-3.958925604820251465e-02,-1.820327527821063995e-02
-1.398335583508014679e-02,-1.832162775099277496e-02,-1.744812540709972382e-02,-7.969121448695659637e-03,-8.241166174411773682e-02,4.061964899301528931e-02,1.200164016336202621e-02,-5.434832349419593811e-02,4.900416359305381775e-02,-4.529758170247077942e-02,7.365474104881286621e-02,1.734679937362670898e-02,5.827040225267410278e-02,-7.513166964054107666e-02,-2.326803468167781830e-02,4.831630736589431763e-02,2.081401646137237549e-02,-1.193280071020126343e-01,-5.730764195322990417e-02,-1.772339269518852234e-02,1.119608953595161438e-01,4.687808826565742493e-02,2.672254107892513275e-02,5.986759439110755920e-02,-4.236883670091629028e-02,-7.807431370019912720e-02,-8.855131268501281738e-02,-2.867290005087852478e-02,-2.795987762510776520e-03,-5.475185345858335495e-03,4.097351059317588806e-02,-4.532055184245109558e-02,-6.698407977819442749e-02,-1.086430475115776062e-01,-1.218449398875236511e-01,8.173939585685729980e-02,3.616350516676902771e-02,-2.016516402363777161e-02,-6.417860090732574463e-02,4.396839067339897156e-02,4.097797442227602005e-03,-3.964085876941680908e-02,3.892896929755806923e-03,-5.740049108862876892e-02,-9.417586028575897217e-02,6.932391971349716187e-02,1.480338256806135178e-02,-2.931492589414119720e-02,4.404545947909355164e-02,2.307787351310253143e-02,-6.670980155467987061e-02,9.791846387088298798e-03,-3.321262449026107788e-02,-1.495409011840820312e-01,6.382835097610950470e-03,-3.239588066935539246e-02,1.304186135530471802e-02,-7.228300720453262329e-02,-5.329707637429237366e-02,-1.785596460103988647e-02,-1.030020564794540405e-01,-2.958912961184978485e-02,-5.915749073028564453e-02,6.531609594821929932e-02,-7.092601619660854340e-03,-9.362515062093734741e-02,-5.678552761673927307e-02,-2.384803071618080139e-02,1.673614419996738434e-02,8.142407238483428955e-02
5.546271335333585739e-03,-1.119492948055267334e-01,-6.702274829149246216e-02,6.762324273586273193e-02,9.629447758197784424e-02,2.675880491733551025e-02,4.012204334139823914e-02,-4.045210406184196472e-02,-5.414319410920143127e-02,6.018463894724845886e-02,-2.922550402581691742e-02,2.867126464843750000e-02,-1.441144198179244995e-02,9.799984097480773926e-02,-3.992994129657745361e-02,-1.582887582480907440e-02,5.134133622050285339e-02,-5.345039814710617065e-02,1.361200772225856781e-02,8.374292403459548950e-03,2.319711633026599884e-02,-2.105653285980224609e-02,3.792434185743331909e-02,2.801178023219108582e-02,1.355016510933637619e-02,7.316967844963073730e-02,-4.854089114814996719e-03,6.701584905385971069e-02,1.349837239831686020e-02,3.042566031217575073e-02,-5.464831739664077759e-02,1.723071560263633728e-02,-3.375514969229698181e-02,6.245307996869087219e-02,-1.236684694886207581e-01,-8.162153884768486023e-03,2.538011968135833740e-02,-5.565627291798591614e-02,6.582099199295043945e-02,1.175902113318443298e-01,-3.924088552594184875e-02,-1.029771268367767334e-01,-2.336056716740131378e-02,-7.985347509384155273e-02,1.091711148619651794e-01,-4.075847938656806946e-02,1.095915883779525757e-01,-1.171481683850288391e-01,-2.844254299998283386e-02,-6.460365373641252518e-03,-6.096770986914634705e-02,-1.260170340538024902e-02,6.560739129781723022e-02,4.778902232646942139e-02,-8.246205747127532959e-02,1.908552832901477814e-02,-5.760154873132705688e-02,7.032948732376098633e-02,-3.677541762590408325e-02,1.000787094235420227e-01,-6.221773102879524231e-02,-8.818776160478591919e-02,2.890920080244541168e-02,3.572703897953033447e-02,-2.314802072942256927e-02,-8.741804212331771851e-02,-2.792954258620738983e-02,-1.074056793004274368e-02,-1.527960970997810364e-02,-1.634098403155803680e-02
-1.122349221259355545e-02,-1.353168301284313202e-02,-5.201454460620880127e-02,2.098890952765941620e-02,-1.489136926829814911e-02,-4.002777859568595886e-02,2.424555085599422455e-02,-3.195325285196304321e-02,2.483187429606914520e-02,-6.192245706915855408e-02,-8.058102428913116455e-02,-3.930079936981201172e-02,-6.290369480848312378e-02,-2.664938336238265038e-03,-2.126876451075077057e-02,-2.468455024063587189e-02,-7.814243435859680176e-02,8.509725332260131836e-03,-6.535439193248748779e-02,-8.954340219497680664e-02,-5.223929882049560547e-02,2.490246668457984924e-02,3.801608830690383911e-02,-1.195921972393989563e-01,-8.449608832597732544e-02,-1.740310527384281158e-02,-7.544867228716611862e-03,-3.268695250153541565e-02,-5.374450981616973877e-02,1.049458328634500504e-02,3.431293740868568420e-02,2.921284176409244537e-02,-2.635184116661548615e-02,2.272761426866054535e-02,9.601810947060585022e-03,-2.149159274995326996e-02,1.145861390978097916e-02,-1.288608163595199585e-01,3.658577799797058105e-02,4.895346239209175110e-02,-3.249526768922805786e-02,-5.141397123225033283e-04,-5.456253886222839355e-02,4.643279686570167542e-02,-5.006265640258789062e-02,4.423081129789352417e-02,-3.628324344754219055e-02,-4.722932353615760803e-02,-3.937911242246627808e-02,-4.292048513889312744e-02,-1.676535457372665405e-01,-1.250409428030252457e-02,-2.859299071133136749e-02,-1.781931845471262932e-03,-1.045823246240615845e-01,-5.373745411634445190e-02,8.362907916307449341e-02,-6.485714018344879150e-02,-2.870528772473335266e-02,4.973824322223663330e-02,1.115900464355945587e-02,4.505941644310951233e-02,-5.051385983824729919e-02,-4.037219285964965820e-02,-2.268432080745697021e-02,2.090502530336380005e-02,1.035239361226558685e-02,5.699940491467714310e-03,-2.611720003187656403e-02,-3.965952992439270020e-02
