-1.239846553653478622e-02,1.771488785743713379e-02,-6.286724004894495010e-03,2.143913134932518005e-02,9.031495079398155212e-03,-2.655570022761821747e-02,5.140807479619979858e-03,-2.244354598224163055e-02,8.722596801817417145e-03,3.100872971117496490e-02,-2.702519111335277557e-02,1.528109516948461533e-02,-2.498520538210868835e-02,-1.285798847675323486e-02,-2.371745416894555092e-03,1.142260245978832245e-02,4.028303374070674181e-04,-2.798157185316085815e-02,9.585308842360973358e-03,4.062501539010554552e-04,2.367022633552551270e-02,-2.023705840110778809e-02,-3.417463274672627449e-03,-6.454837974160909653e-03,3.247178345918655396e-02,-1.097085652872920036e-03,9.843949228525161743e-03,9.727797470986843109e-03,-1.865334250032901764e-02,6.673517636954784393e-03,1.694793440401554108e-02,1.275767013430595398e-02,1.719849184155464172e-02,2.062832191586494446e-02,1.855782605707645416e-02,-2.147372066974639893e-02,1.076204702258110046e-02,-2.845812588930130005e-03,-5.223558284342288971e-03,-1.344219688326120377e-02,1.895634457468986511e-02,-2.268867753446102142e-02,-3.266023099422454834e-02,-3.481028974056243896e-02,1.906095305457711220e-03,-9.147441945970058441e-03,1.202808041125535965e-02,1.785687915980815887e-02,9.664979763329029083e-03,-8.787776343524456024e-03,3.794767661020159721e-03,-3.163629397749900818e-02,1.812152680940926075e-03,-9.917800314724445343e-03,-1.159744337201118469e-02,-1.286887470632791519e-02,-8.308416232466697693e-03,2.337322570383548737e-03,-3.244374180212616920e-03,1.561587676405906677e-02,-1.474832650274038315e-02,4.942860687151551247e-04,1.086953002959489822e-02,2.011600695550441742e-02,-4.356857389211654663e-02,6.719345226883888245e-03,-5.399317597039043903e-04,9.260343387722969055e-03,-1.447125524282455444e-02,-2.066098339855670929e-02,-1.148529630154371262e-02,9.285146370530128479e-03,6.648803129792213440e-03,1.997704431414604187e-02,1.178676728159189224e-02,5.063192173838615417e-02,-1.022571790963411331e-02,2.126458287239074707e-02,7.426853291690349579e-03,-9.043062618729891255e-07,4.710812587291002274e-03,2.173031866550445557e-02,-8.021243847906589508e-03,-7.314173039048910141e-03,-8.287675445899367332e-04,-2.700554206967353821e-02,1.597188645973801613e-03,6.726307328790426254e-04,7.535270880907773972e-03,-1.130708915297873318e-04,3.763360530138015747e-02,2.717158198356628418e-02,-1.455387286841869354e-02,-1.153855025768280029e-02,3.028797917068004608e-02,-1.431335322558879852e-02,-9.049369022250175476e-03,2.890622057020664215e-02,2.383130230009555817e-02,2.864710055291652679e-02,-6.454552710056304932e-02,-1.961000263690948486e-03,-6.190131977200508118e-02,2.163397893309593201e-02,3.670957311987876892e-02,-1.143899559974670410e-02,3.933653607964515686e-02,1.876497757621109486e-03,-1.491054333746433258e-02,3.633155021816492081e-03,8.967517875134944916e-03,4.167611041339114308e-05,5.686828866600990295e-03,-1.903108134865760803e-02,-4.484780132770538330e-02,-2.003020234405994415e-02,-1.394035201519727707e-02,-2.054275246337056160e-03,2.099578455090522766e-02,-1.139419618993997574e-03,9.194551035761833191e-03,1.730363816022872925e-02,-1.586957089602947235e-02,-3.972689434885978699e-02,7.768295239657163620e-03,-3.303204430267214775e-04,-2.954221144318580627e-02,4.330679774284362793e-03,2.394216693937778473e-02,-3.942272160202264786e-03,-1.286891382187604904e-02,-1.013098843395709991e-02,-2.965373359620571136e-02,-2.637301944196224213e-02,-1.848996803164482117e-02,-3.113441914319992065e-02,-9.082464966922998428e-04,-2.344514615833759308e-02,-8.376669138669967651e-03,1.366956718266010284e-02,-8.493844419717788696e-03,1.123642176389694214e-02,-1.455128006637096405e-02,-1.469464134424924850e-02,-7.751740980893373489e-03,-7.782962173223495483e-03,2.306698448956012726e-02,1.511390972882509232e-02,-3.356792777776718140e-02,1.829970441758632660e-02,-1.480851136147975922e-02,-2.982974983751773834e-03,-2.791741862893104553e-02,-1.554994471371173859e-02,-1.320875808596611023e-02,4.162139445543289185e-02,-2.379962988197803497e-02,-4.649196285754442215e-03,7.526702247560024261e-03,1.587950997054576874e-02,1.000691950321197510e-02,2.007665811106562614e-03,1.344388816505670547e-02,7.059690542519092560e-03,6.718392483890056610e-03,1.262985914945602417e-02,5.872230511158704758e-03,3.225710010156035423e-03,4.687268659472465515e-02,-2.621548064053058624e-02,1.104408758692443371e-03,3.864747239276766777e-03,-1.155525911599397659e-02,-8.530818857252597809e-03,-1.681217364966869354e-02,-2.941037155687808990e-02,1.063504815101623535e-02,3.972607851028442383e-02,-2.686125040054321289e-02,-1.890942640602588654e-02,-2.439119853079319000e-02,3.368504717946052551e-02,1.343724317848682404e-02,2.361504919826984406e-02,1.040763105265796185e-03,-9.559073485434055328e-03,-1.854697708040475845e-03,3.587401239201426506e-03,-6.487605161964893341e-03,5.760782398283481598e-03,-4.402562044560909271e-03,-1.737885922193527222e-02,3.449055925011634827e-02,-2.415254246443510056e-03,3.716863691806793213e-02,4.209921136498451233e-02,2.724055759608745575e-02,8.622556342743337154e-04,2.194029465317726135e-02,5.189196020364761353e-02,2.766513451933860779e-02,2.209685184061527252e-02,2.398924157023429871e-02,3.963585942983627319e-02,4.484596848487854004e-02,3.520169109106063843e-02,-1.380852237343788147e-02,-1.100716460496187210e-02,1.769224926829338074e-02,5.223251064307987690e-04,-2.708558551967144012e-02,-1.889469660818576813e-02,-1.989431865513324738e-02,-2.027830295264720917e-02,2.635388076305389404e-02,-1.728407852351665497e-02,2.174573391675949097e-02,-1.847697235643863678e-02,-1.559353992342948914e-02,-3.423599991947412491e-03,-1.622089743614196777e-02,-1.594134420156478882e-02,-1.591536961495876312e-02,-7.479222957044839859e-03,1.325542945414781570e-02,-1.732714101672172546e-02,-4.993055481463670731e-03,-1.858504302799701691e-02,-2.648541331291198730e-02,-2.954808995127677917e-02,-2.482070587575435638e-03,-1.847242750227451324e-02,-1.380229555070400238e-02,-3.440674021840095520e-02,-3.875685483217239380e-02,-3.397801890969276428e-02,-1.485062669962644577e-02,-9.936876595020294189e-03,-2.784947678446769714e-02,-1.293159462511539459e-02,-2.103149704635143280e-02,-2.420394867658615112e-02,-1.451026555150747299e-02,-1.949281990528106689e-02,1.351967547088861465e-02,-3.674410656094551086e-02,-2.725087478756904602e-02,-2.724217064678668976e-02,-1.277920696884393692e-02,2.562277205288410187e-02,-3.331524506211280823e-02,-4.158001858741044998e-03,-2.271369472146034241e-02,-2.626374363899230957e-02,-1.814887672662734985e-02,-7.666706107556819916e-03,-1.691548898816108704e-02,-8.891217410564422607e-03,5.119277164340019226e-03,-3.609356284141540527e-02,-2.092531882226467133e-02,-1.088894531130790710e-02,-2.796832658350467682e-02,-2.703659608960151672e-02,-1.311779022216796875e-02,-1.319168042391538620e-02,-2.396444603800773621e-02,2.583353314548730850e-03,-9.143143892288208008e-03,-1.700078882277011871e-02,3.362686373293399811e-03,-2.295739017426967621e-02,1.592399436049163342e-03,1.473668962717056274e-02,2.398383431136608124e-02,1.101904548704624176e-02,4.194394219666719437e-03,1.660521142184734344e-02,8.678978309035301208e-03,-5.920496303588151932e-03,4.116214066743850708e-02,4.051062092185020447e-02,3.525935113430023193e-02,3.519801050424575806e-02,4.296568408608436584e-02,3.772297129034996033e-02,-3.376780077815055847e-03,-6.418114993721246719e-03,-2.307249233126640320e-03,1.752032525837421417e-02,-5.137663334608078003e-02,4.686878994107246399e-03,1.479976810514926910e-02,9.337867610156536102e-03,1.020762836560606956e-03,-9.016977623105049133e-03,-2.871474437415599823e-02,-2.291563339531421661e-02,9.323267266154289246e-03,1.215075328946113586e-02,6.503153126686811447e-03,2.978005446493625641e-03,-5.592024885118007660e-03,3.011302277445793152e-02,8.028852753341197968e-03,1.150041446089744568e-02,-2.525897137820720673e-02,-1.964111253619194031e-02,-1.554474793374538422e-02,1.321929693222045898e-02,4.364471882581710815e-03,1.164359971880912781e-02,1.522564515471458435e-02,-5.010675638914108276e-03,1.098216604441404343e-02,-5.472569726407527924e-03,1.159970369189977646e-02,-6.647947710007429123e-03,-1.381677389144897461e-02,-3.701608255505561829e-02,-5.716369953006505966e-03,-3.914651274681091309e-02,-3.201573342084884644e-02,-3.069799952208995819e-02,-2.177541144192218781e-02,-4.571869969367980957e-02,-4.517148807644844055e-02,-4.237544164061546326e-02,-3.398844972252845764e-02,-2.031943760812282562e-02,-1.936626620590686798e-02,-3.956217784434556961e-03,1.391578838229179382e-02,-6.013779435306787491e-03,-8.729858323931694031e-03,7.190888281911611557e-03,-8.778069750405848026e-04,-8.836763445287942886e-04,-1.313287578523159027e-02,1.980910077691078186e-02,1.247036922723054886e-02,1.612745458260178566e-03,6.881077308207750320e-03,4.367302637547254562e-03,-2.664534747600555420e-02,1.105519104748964310e-02,1.380007155239582062e-02,1.589030958712100983e-02,-9.291662834584712982e-03,1.601935364305973053e-02,1.161403115838766098e-02,1.126590743660926819e-02,1.536004617810249329e-02,2.211610786616802216e-02,2.166729606688022614e-02,1.892916113138198853e-02,1.744161359965801239e-02,2.067879959940910339e-02,1.470223162323236465e-02,-2.127158828079700470e-02,6.166521925479173660e-03,7.815325632691383362e-03,1.641672849655151367e-02,4.039634484797716141e-03,-1.072429469786584377e-03,1.661653444170951843e-02,1.964334584772586823e-02,9.682900272309780121e-03,1.367408689111471176e-02,3.751509357243776321e-03,1.517655514180660248e-02,-4.631968215107917786e-03,1.033149380236864090e-02,1.410298608243465424e-02,2.165434695780277252e-02,1.454688236117362976e-02,2.466455847024917603e-02,1.620865240693092346e-02,1.462675724178552628e-02,1.654476113617420197e-02,6.575144361704587936e-03,-1.308362348936498165e-03,1.207458600401878357e-02,2.681590849533677101e-03,8.728569373488426208e-03,2.423061244189739227e-02,1.346961129456758499e-02,1.222659088671207428e-02,8.994351141154766083e-03,1.460400782525539398e-02,1.956654898822307587e-02,1.281832903623580933e-02,9.311402216553688049e-03,-3.643627976998686790e-03,-4.424734972417354584e-03,-4.780693724751472473e-02,-3.867978975176811218e-02,3.106589242815971375e-02,-1.435368973761796951e-02,-5.710605997592210770e-03,-1.124513149261474609e-02,-4.177013784646987915e-02,-4.362307116389274597e-02,-1.843758858740329742e-02,-1.618502847850322723e-02,-1.184781314805150032e-03,-1.177526265382766724e-02,-6.833026185631752014e-03,5.203054752200841904e-03,1.792866503819823265e-03,-2.575241215527057648e-02,8.153569651767611504e-04,-3.111319988965988159e-02,1.388140302151441574e-02,-6.340399384498596191e-03,2.362251747399568558e-03,-5.979706998914480209e-03,-5.125989206135272980e-03,1.266610622406005859e-02,-2.829160355031490326e-02,-1.895026187412440777e-03,-2.824918739497661591e-02,-3.630368039011955261e-02,-4.711492359638214111e-02,-2.328038960695266724e-02,7.253476884216070175e-03,-3.872216492891311646e-02,-3.873445093631744385e-02,-4.085703939199447632e-02,-3.710992634296417236e-02,-2.984804287552833557e-02,-3.976992890238761902e-02,-3.357185982167720795e-03,-3.787039965391159058e-02,-3.137936070561408997e-02,-5.016634985804557800e-02,-4.182650893926620483e-02,-3.526515141129493713e-02,-2.627965621650218964e-02,-2.308122627437114716e-02,-4.067567735910415649e-02,-2.103728242218494415e-02,-2.400212176144123077e-02,-3.401217609643936157e-02,-3.224010765552520752e-02,4.798150155693292618e-03,-1.132262684404850006e-02,-1.776716299355030060e-02,-6.966824643313884735e-03,-7.494420744478702545e-03,-2.338712802156805992e-03,-8.253009989857673645e-03,-1.063876505941152573e-02,1.163819033536128700e-04,-1.141930744051933289e-02,-5.216788500547409058e-03,-1.739094615913927555e-03,-2.306585432961583138e-03,-8.667364716529846191e-03,-1.493055187165737152e-02,-4.959712270647287369e-03,-8.854296989738941193e-03,-8.075851015746593475e-03,-1.077114325016736984e-02,1.184009015560150146e-02,-6.416852120310068130e-04,1.622105948626995087e-02,2.258119545876979828e-02,2.725878544151782990e-02,2.456072159111499786e-02,1.030529662966728210e-02,1.450373418629169464e-02,6.885270588099956512e-03,1.864054240286350250e-02,-7.503602188080549240e-03,-7.413443643599748611e-03,1.074499543756246567e-02,7.680420763790607452e-03,-1.753626577556133270e-02,-1.925468444824218750e-02,3.809528890997171402e-03,1.039634458720684052e-02,-3.758178558200597763e-03,-1.623804494738578796e-02,1.095840241760015488e-02,1.122991088777780533e-02,6.402893923223018646e-03,-3.724932612385600805e-04,1.958085596561431885e-02,1.446646731346845627e-02,3.379600122570991516e-02,2.642596140503883362e-02,-3.651627153158187866e-02,-1.903882250189781189e-02,-3.133282065391540527e-02,2.585865557193756104e-02,2.592261321842670441e-02,-1.143176108598709106e-02,-1.396249141544103622e-02,-2.488788403570652008e-02,-9.002362377941608429e-03,-4.868842195719480515e-03,1.663127215579152107e-03,-9.337356314063072205e-03,-2.574596321210265160e-03,1.328830025158822536e-03,1.315061352215707302e-03,-3.669883299153298140e-04,1.052817422896623611e-02,-2.767917327582836151e-02,7.515296805649995804e-03,1.182606793008744717e-03,-5.798276886343955994e-02,-6.367497891187667847e-02,1.711202785372734070e-02,1.857286319136619568e-02,-1.334974914789199829e-02,-8.634825237095355988e-03,9.096791967749595642e-03,2.185811847448348999e-02,2.225643396377563477e-02,1.312411762773990631e-02,1.158720930106937885e-03,1.212540548294782639e-02,2.165986783802509308e-02,1.663177856244146824e-03,2.583916857838630676e-02,3.537076292559504509e-03,-4.155936185270547867e-03,7.654115092009305954e-03,2.217720448970794678e-02,1.620184071362018585e-02,5.320092663168907166e-03,9.554726071655750275e-03,3.946309443563222885e-03,-1.622750051319599152e-02,-5.954903084784746170e-03,1.667524315416812897e-02,-1.417104434221982956e-02,-1.743977307341992855e-03,1.268081180751323700e-02,1.446490827947854996e-02,1.802628114819526672e-02,-1.224247459322214127e-02,-5.932574160397052765e-03,-5.427889060229063034e-03,4.672782495617866516e-03,-1.848645694553852081e-02,2.039168775081634521e-02,1.027189381420612335e-02,2.324227010831236839e-03,7.500572130084037781e-03,-3.125699004158377647e-03,2.190707810223102570e-02,-3.440618093009106815e-05,-1.699868706054985523e-03,-3.697057953104376793e-03,4.670615307986736298e-03,2.035809680819511414e-03,2.117064222693443298e-02,-5.179971456527709961e-03,-1.031764782965183258e-02,-8.936031721532344818e-03,4.006995353847742081e-03,1.542590279132127762e-02,1.108993869274854660e-02,-4.590279236435890198e-02,5.025744903832674026e-03,1.921377889811992645e-02,1.866027712821960449e-02,-4.814959131181240082e-03,5.481391213834285736e-03,7.690668106079101562e-03,1.316690817475318909e-02,3.987812902778387070e-03,-3.042832715436816216e-03,-1.188840717077255249e-03,5.861827638000249863e-03,-3.009822452440857887e-03,4.571248311549425125e-03,5.343270488083362579e-03,6.266313139349222183e-03,1.852382905781269073e-02,-1.226192153990268707e-02,6.990941707044839859e-03,5.505972541868686676e-03,9.265932254493236542e-03,2.583443128969520330e-04,8.682819083333015442e-03,5.131679121404886246e-03,5.688077770173549652e-03,1.224694401025772095e-02,-3.568270476534962654e-03,-5.163876339793205261e-03,7.364375516772270203e-03,6.674556527286767960e-03,1.123961526900529861e-02,7.533528842031955719e-03,5.467973649501800537e-03,1.485381834208965302e-02,-2.333309967070817947e-03,-1.411103270947933197e-02,5.384630523622035980e-03,9.516004472970962524e-03,7.250198395922780037e-04,-6.229755468666553497e-03,-1.647345162928104401e-02,1.334851025603711605e-03,-6.637706421315670013e-03,-1.034514326602220535e-02,-5.257337540388107300e-02,-7.334786653518676758e-02,-2.783329458907246590e-03,4.745205515064299107e-04,-4.996254574507474899e-03,8.612630888819694519e-03,1.095889601856470108e-02,1.295832637697458267e-02,1.944904215633869171e-02,1.348474528640508652e-02,1.554670277982950211e-02,1.252145692706108093e-02,1.568389870226383209e-02,1.697024516761302948e-02,-2.458025468513369560e-03,1.353712403215467930e-03,8.798606577329337597e-04,1.190990302711725235e-02,2.214818820357322693e-02,4.570211097598075867e-02,1.979171298444271088e-02,1.253111986443400383e-03,-3.027908504009246826e-03,2.533872611820697784e-03,-9.079845622181892395e-03,3.031618660315871239e-03,-5.753608886152505875e-03,5.042057484388351440e-03,-2.253479557111859322e-03,-3.638656577095389366e-03,-3.477453254163265228e-03,-7.677052170038223267e-03,1.146201137453317642e-02,7.371013984084129333e-03,-2.684738719835877419e-03,1.088710036128759384e-02,7.258917205035686493e-03,6.601333152502775192e-03,9.064504411071538925e-04,2.111895009875297546e-03,3.041794057935476303e-03,1.073273085057735443e-02,7.765990216284990311e-03,3.747354494407773018e-03,-2.239512046799063683e-03,1.366378460079431534e-02,3.795236349105834961e-02,2.868389710783958435e-02,3.766545280814170837e-02,3.253082931041717529e-02,2.981291897594928741e-02,3.715499490499496460e-02,3.381325304508209229e-02,4.227805510163307190e-02,3.240840137004852295e-02,-1.344650425016880035e-02,-9.981934912502765656e-03,2.616713196039199829e-02,3.749552741646766663e-02,-1.804028451442718506e-02,-2.240128628909587860e-02,-3.243267163634300232e-02,-1.850758679211139679e-02,-2.000350877642631531e-02,-1.617617346346378326e-02,-1.031619124114513397e-02,-9.416680783033370972e-03,-1.976728253066539764e-02,-1.652808673679828644e-02,-2.185777202248573303e-02,-6.715975701808929443e-03,-2.459150552749633789e-02,-1.190801989287137985e-02,-2.534522302448749542e-02,-2.004831656813621521e-02,2.942284196615219116e-02,-3.577377647161483765e-02,3.908091783523559570e-02,5.996517371386289597e-03,1.258198171854019165e-02
