3.349737450480461121e-02,9.391175583004951477e-03,3.718312829732894897e-03,2.782999537885189056e-02,-8.418137207627296448e-03,1.467096433043479919e-02,1.792745850980281830e-02,-2.523574233055114746e-02,6.871047429740428925e-03,-3.323753923177719116e-02,-1.056051813066005707e-02,8.390247821807861328e-03,-9.045230224728584290e-03,-1.010363269597291946e-02,6.913881748914718628e-03,3.096891380846500397e-02,1.204264350235462189e-02,8.471400476992130280e-03,1.583650149405002594e-02,-1.899572834372520447e-02,4.651336930692195892e-03,-5.521452985703945160e-03,1.107547432184219360e-02,-1.525646075606346130e-02,1.749385334551334381e-02,-3.662177920341491699e-02,2.161935204640030861e-03,3.993602935224771500e-03,1.314914599061012268e-02,7.775670848786830902e-03,-6.596409715712070465e-03,3.674182109534740448e-03,4.658431746065616608e-03,-2.037441730499267578e-02,-3.842974454164505005e-02,-2.757650054991245270e-02,1.743406616151332855e-02,4.088654241058975458e-04,-1.576900482177734375e-02,8.010846562683582306e-03
3.536833077669143677e-02,1.106140483170747757e-02,-8.573783561587333679e-04,5.439279600977897644e-03,1.492687780410051346e-02,-3.117002546787261963e-02,1.099823624826967716e-03,1.767635717988014221e-02,-3.204285632818937302e-03,-7.071829866617918015e-03,-3.303867951035499573e-02,4.965213593095541000e-03,-3.349274024367332458e-02,1.064389478415250778e-02,-1.484358124434947968e-02,-5.748068913817405701e-03,-7.000271696597337723e-03,-2.617816440761089325e-02,-2.784884721040725708e-02,-1.441674400120973587e-02,-1.080873608589172363e-02,-1.782167144119739532e-02,3.056116774678230286e-02,-1.875259168446063995e-02,-2.167701255530118942e-03,1.934529840946197510e-02,1.151051931083202362e-02,1.768496073782444000e-02,-7.583017926663160324e-03,-2.343144500628113747e-03,-5.682435352355241776e-03,1.434120535850524902e-02,-1.227310951799154282e-02,1.115712337195873260e-02,-1.156617328524589539e-02,-3.299351781606674194e-02,-2.915349788963794708e-02,-9.632334113121032715e-03,-1.969450851902365685e-03,9.579273872077465057e-03
-1.789482869207859039e-02,1.362677197903394699e-02,-2.950744237750768661e-04,5.792030598968267441e-03,2.826358005404472351e-02,-2.159026823937892914e-02,1.497069094330072403e-02,-2.298681996762752533e-03,4.178016632795333862e-02,-6.867593154311180115e-03,-2.730713691562414169e-03,2.768974564969539642e-02,1.519274991005659103e-02,6.786430603824555874e-04,7.613084162585437298e-04,9.418196976184844971e-03,-3.867036476731300354e-02,-3.760571707971394062e-04,-9.170778095722198486e-03,3.708722768351435661e-03,-1.119387056678533554e-02,-1.805020682513713837e-02,-4.794750828295946121e-03,5.836217198520898819e-03,8.375222096219658852e-04,-9.760515764355659485e-03,4.677600227296352386e-03,2.108813822269439697e-02,-5.476197693496942520e-03,6.173109286464750767e-04,-2.221533469855785370e-02,5.214629229158163071e-03,6.069507915526628494e-03,1.788192987442016602e-02,6.430889014154672623e-03,-5.531599745154380798e-03,6.332607474178075790e-03,1.120256073772907257e-02,-2.673772349953651428e-02,-2.267502434551715851e-02
-1.158813759684562683e-02,-3.840767079964280128e-03,-2.976425224915146828e-03,1.482822000980377197e-03,-6.141804624348878860e-04,1.313237752765417099e-02,-7.319549564272165298e-03,2.753387950360774994e-02,-2.950859814882278442e-02,1.959329098463058472e-02,3.896819427609443665e-02,1.602781377732753754e-02,1.432554144412279129e-02,-9.048614650964736938e-03,6.607517600059509277e-03,-1.228772103786468506e-03,3.848293272312730551e-04,-1.749077253043651581e-02,3.787829354405403137e-02,6.501920521259307861e-03,1.219979301095008850e-02,7.732628379017114639e-03,-1.780281402170658112e-02,1.108078937977552414e-02,-7.706951349973678589e-03,1.318262144923210144e-02,3.033767268061637878e-02,-2.809850871562957764e-02,-2.014139294624328613e-02,-2.725374512374401093e-02,-4.186591133475303650e-03,-1.113711763173341751e-02,-8.401994593441486359e-03,-2.272470667958259583e-02,-1.443568710237741470e-02,-3.995249979197978973e-03,-7.231983356177806854e-03,1.385394134558737278e-03,-1.931248232722282410e-02,4.974604118615388870e-03
4.894060082733631134e-03,-2.225278876721858978e-03,-9.582229889929294586e-03,-1.082742214202880859e-02,-6.364490836858749390e-03,2.958834171295166016e-02,5.156095139682292938e-03,-2.252033725380897522e-02,-5.796078476123511791e-04,2.213626867160201073e-03,1.665587350726127625e-02,2.798371016979217529e-02,9.989704936742782593e-03,6.737074814736843109e-03,-8.422629907727241516e-03,-3.573580831289291382e-02,-1.987055130302906036e-02,-8.969007991254329681e-03,-8.056549122557044029e-04,1.401738449931144714e-02,-2.328187413513660431e-02,-9.336136281490325928e-03,-2.840234956238418818e-04,8.541856892406940460e-03,-4.241690970957279205e-03,1.147897262126207352e-02,-8.388462476432323456e-03,1.932660862803459167e-02,-4.850215744227170944e-03,6.720172241330146790e-03,-2.064622752368450165e-02,-9.326315484941005707e-03,1.278975233435630798e-02,-1.999792410060763359e-03,3.078937297686934471e-03,-8.560595102608203888e-03,-1.005041040480136871e-02,4.983239807188510895e-03,1.382418163120746613e-02,-3.957384731620550156e-03
-9.985090233385562897e-03,1.305378042161464691e-02,-2.596171945333480835e-02,-1.529534463770687580e-03,-1.544627919793128967e-02,-3.214357420802116394e-02,-4.136858973652124405e-03,1.407329365611076355e-02,-4.368796199560165405e-02,-6.964859087020158768e-03,1.931758038699626923e-02,1.347813010215759277e-02,8.739579468965530396e-03,-1.482033915817737579e-02,7.272472605109214783e-03,-2.476415410637855530e-02,1.579451560974121094e-02,-1.483080629259347916e-02,7.433818653225898743e-03,6.556758191436529160e-03,7.268888410180807114e-03,1.715916022658348083e-02,-2.469005703460425138e-04,1.066133659332990646e-02,-1.353787817060947418e-02,1.047074142843484879e-02,-9.792360477149486542e-03,1.874278095783665776e-04,-1.161838509142398834e-02,-1.313702482730150223e-02,5.804891232401132584e-03,-8.643457666039466858e-03,-1.150924619287252426e-02,-9.338876698166131973e-04,-2.129293419420719147e-02,-1.667571812868118286e-02,-2.992551214993000031e-02,-4.344463348388671875e-03,1.119632273912429810e-03,-5.633057095110416412e-03
-1.251060888171195984e-02,1.551614841446280479e-03,2.905971370637416840e-03,-2.227331884205341339e-02,-1.959190517663955688e-02,8.727042935788631439e-03,-8.261097222566604614e-02,1.888057595351710916e-04,1.912577426992356777e-04,-3.732264786958694458e-02,2.544727548956871033e-02,-1.146004442125558853e-02,1.774193486198782921e-03,8.890583179891109467e-03,-1.351013220846652985e-02,7.518959464505314827e-04,4.806864541023969650e-03,-7.042307988740503788e-04,7.179812528192996979e-03,3.286544606089591980e-02,5.749796982854604721e-03,7.195794489234685898e-03,-5.961765069514513016e-03,7.731860037893056870e-03,-1.814482361078262329e-02,5.240719299763441086e-03,4.233410581946372986e-03,-2.741725556552410126e-02,-1.338334102183580399e-02,1.357850991189479828e-02,-2.448429167270660400e-02,-4.483884572982788086e-02,-2.508375421166419983e-02,-1.852298900485038757e-02,-3.370280144736170769e-03,-2.935520000755786896e-02,1.957112178206443787e-02,7.542422506958246231e-03,-1.633923687040805817e-02,-3.549060318619012833e-03
3.623995184898376465e-02,5.303865764290094376e-03,-5.199658498167991638e-02,2.431664615869522095e-02,5.791801493614912033e-03,-2.124635316431522369e-02,1.399130001664161682e-02,-2.428996562957763672e-02,-7.581240963190793991e-03,6.782535347156226635e-04,-6.168043706566095352e-03,-1.033595670014619827e-02,-6.067983806133270264e-03,7.769331801682710648e-03,5.856876727193593979e-03,2.115550683811306953e-03,2.223643288016319275e-02,-1.025603804737329483e-02,-8.323159068822860718e-03,-2.702773548662662506e-02,-1.375141926109790802e-02,-1.007890328764915466e-02,1.355161983519792557e-02,-1.651631109416484833e-02,1.040264591574668884e-02,-1.326493080705404282e-02,-2.192205516621470451e-03,-1.322096958756446838e-02,1.018374320119619370e-02,-6.965992506593465805e-03,6.111955270171165466e-03,1.528545562177896500e-02,1.790062710642814636e-02,8.193316869437694550e-03,2.040111692622303963e-03,1.636516302824020386e-02,-1.794891990721225739e-02,-1.102528721094131470e-02,2.536411024630069733e-02,1.609358005225658417e-02
2.239618683233857155e-03,1.923443749547004700e-02,2.001161687076091766e-02,2.948791906237602234e-02,-8.211230859160423279e-03,-9.449434466660022736e-03,1.145761366933584213e-02,-3.961103968322277069e-03,-1.500764861702919006e-02,-5.595253314822912216e-03,-7.786534726619720459e-03,-4.824650939553976059e-03,4.375062417238950729e-03,1.909046247601509094e-02,-1.396521553397178650e-02,9.931841865181922913e-03,1.199586666189134121e-03,7.644953206181526184e-03,-6.982602644711732864e-03,-1.709697395563125610e-02,-7.204508408904075623e-03,-1.741461642086505890e-02,-4.736706614494323730e-03,-5.772609263658523560e-03,2.302773110568523407e-02,-1.269520074129104614e-02,-3.004198707640171051e-02,2.074470184743404388e-02,3.205766156315803528e-02,3.472464531660079956e-02,1.102994382381439209e-02,-1.123655494302511215e-02,-6.257040891796350479e-03,8.110797964036464691e-03,-2.114537172019481659e-02,2.893066219985485077e-02,2.038581483066082001e-02,2.589803654700517654e-03,2.534648776054382324e-02,-4.159548785537481308e-03
1.981794647872447968e-02,1.256117504090070724e-02,-2.223970741033554077e-02,-1.386619359254837036e-02,2.685022540390491486e-02,6.447364110499620438e-03,-1.214653160423040390e-02,-9.182183071970939636e-03,-2.641418576240539551e-02,-1.265446655452251434e-02,6.206483580172061920e-03,-1.417114306241273880e-02,-6.608976051211357117e-03,5.590700078755617142e-03,-1.410037837922573090e-02,2.505470067262649536e-02,3.076826222240924835e-02,1.872673816978931427e-02,1.078612916171550751e-02,-2.684339322149753571e-02,-2.663641050457954407e-02,-1.941366703249514103e-03,-1.459717843681573868e-02,1.688300445675849915e-02,1.291056256741285324e-02,8.567975834012031555e-03,1.225738972425460815e-02,-2.604770474135875702e-02,-1.050497498363256454e-02,2.205270715057849884e-02,2.857399173080921173e-02,-1.034466177225112915e-02,-7.962033152580261230e-03,-8.040188811719417572e-03,-1.003188919275999069e-02,2.662840299308300018e-02,1.183731853961944580e-02,4.265243187546730042e-03,-7.748341187834739685e-03,5.770517047494649887e-03
1.258082408457994461e-02,1.806075597414746881e-04,-4.259952809661626816e-03,-8.293987251818180084e-03,-1.561354286968708038e-02,-1.571948453783988953e-02,2.984167449176311493e-02,1.080847904086112976e-02,4.795689135789871216e-03,-5.378609523177146912e-03,3.069594735279679298e-03,-6.684913299977779388e-03,1.619198918342590332e-02,-3.280125092715024948e-03,6.500258576124906540e-03,-9.959334507584571838e-03,-1.505033113062381744e-02,1.317152753472328186e-02,2.850078232586383820e-02,-2.222228050231933594e-02,1.780497469007968903e-02,-2.540113776922225952e-02,2.314299345016479492e-02,-4.095977637916803360e-03,2.771584503352642059e-02,-3.689252212643623352e-02,3.193559125065803528e-03,-6.545346230268478394e-03,4.063762258738279343e-03,-2.906906185671687126e-03,-1.098278351128101349e-02,-5.530084483325481415e-03,-3.147851675748825073e-02,1.571767590939998627e-02,-6.758046802133321762e-03,-1.658597216010093689e-02,-2.303844131529331207e-02,-1.046679355204105377e-02,9.355691261589527130e-03,-4.005372524261474609e-03
4.938386846333742142e-03,1.115324907004833221e-02,-1.756285876035690308e-02,-1.558788865804672241e-02,-9.475552476942539215e-03,-7.359513081610202789e-03,-1.181685272604227066e-02,-1.831769570708274841e-02,-1.292594615370035172e-02,-3.943836782127618790e-03,3.526440262794494629e-02,1.827312447130680084e-02,-9.146774187684059143e-03,-6.691779941320419312e-03,1.332464162260293961e-02,-2.681158483028411865e-02,2.131734043359756470e-03,-2.893734723329544067e-03,1.473018992692232132e-02,-2.056897245347499847e-02,-6.955074612051248550e-03,-4.323189333081245422e-02,-8.169184438884258270e-03,1.588720083236694336e-02,-2.072407305240631104e-02,6.954520009458065033e-03,-5.217615049332380295e-03,1.522408914752304554e-03,-9.133927524089813232e-03,-1.748248003423213959e-02,2.950319088995456696e-02,-6.067201960831880569e-03,-2.903928421437740326e-02,-7.837636396288871765e-03,-2.253759885206818581e-05,1.116721890866756439e-02,-2.296722307801246643e-02,-6.438490003347396851e-03,1.872422732412815094e-02,8.350771851837635040e-03
1.510567590594291687e-02,1.431526057422161102e-02,-2.431167662143707275e-02,-1.430137362331151962e-02,-1.837712153792381287e-02,-2.256656065583229065e-02,8.493358269333839417e-03,-1.458374410867691040e-02,-3.356437012553215027e-02,-1.249548513442277908e-02,2.594410255551338196e-02,-3.391154343262314796e-03,-2.724434714764356613e-03,9.101046249270439148e-03,-1.673621498048305511e-02,-1.884417608380317688e-02,2.095995843410491943e-02,1.175536587834358215e-02,1.127085275948047638e-02,6.083955056965351105e-03,-2.798839844763278961e-02,1.340057980269193649e-02,-6.846232339739799500e-03,1.711464673280715942e-02,9.785459376871585846e-03,-1.024455670267343521e-02,4.065353423357009888e-03,5.368241108953952789e-03,3.032412845641374588e-03,3.007772751152515411e-02,9.711068123579025269e-03,-2.307336218655109406e-02,6.894979160279035568e-03,-7.097106426954269409e-03,-6.926096975803375244e-03,2.004055306315422058e-03,-2.160548791289329529e-02,1.134805846959352493e-03,-3.609672188758850098e-02,-2.117705997079610825e-03
