1.552801695319690894e-02,7.573006674647331238e-03,9.094877839088439941e-01
7.360701552326125684e-03,6.928896065801382065e-03,9.221360683441162109e-01
6.789824922036911958e-03,6.600830703973770142e-03,9.289824962615966797e-01
6.359461319100643759e-03,6.429367698729038239e-03,9.351232647895812988e-01
6.027456858594502399e-03,6.318364758044481277e-03,9.356132745742797852e-01
5.879209629659141491e-03,6.245953496545553207e-03,9.401662945747375488e-01
5.733710886644465682e-03,6.103100720793008804e-03,9.419316649436950684e-01
5.610862846619316634e-03,6.082047708332538605e-03,9.411751627922058105e-01
5.510736606083810329e-03,6.074951495975255966e-03,9.422447681427001953e-01
5.482989875599741762e-03,5.974093452095985413e-03,9.455422163009643555e-01
5.369755549223295676e-03,6.054725032299757004e-03,9.445939660072326660e-01
5.319995622682783913e-03,5.928291473537683487e-03,9.485922455787658691e-01
5.276359112135001368e-03,5.707769189029932022e-03,9.521882534027099609e-01
5.193966247939637952e-03,5.732270888984203339e-03,9.518477916717529297e-01
5.143062763714364646e-03,5.655000917613506317e-03,9.533994793891906738e-01
5.114998359100095086e-03,5.716177634894847870e-03,9.522570371627807617e-01
5.074145904343042683e-03,5.634280387312173843e-03,9.547288417816162109e-01
5.018065956288150602e-03,5.826198030263185501e-03,9.509543776512145996e-01
5.007800130572702575e-03,5.660197231918573380e-03,9.538949131965637207e-01
5.013382541281836448e-03,5.554763600230216980e-03,9.571391940116882324e-01
4.948635529061513189e-03,5.548798479139804840e-03,9.564922451972961426e-01
4.932956394207264547e-03,5.704451352357864380e-03,9.532535076141357422e-01
4.909668400484536004e-03,5.604496225714683533e-03,9.562811255455017090e-01
4.908195547094302766e-03,5.564312450587749481e-03,9.564203023910522461e-01
4.825298408312457196e-03,5.473379511386156082e-03,9.579610228538513184e-01
