5.000000000000000000e+00,4.198201736230556813e-01,2.303886309292325039e-03,2.274898579344153404e-03,1.922847121022641659e-03
1.500000000000000000e+01,1.309620971946666712e+00,9.259781546064351204e-04,1.600785530172288418e-03,8.696984732523560524e-04
2.500000000000000000e+01,2.327979154529166372e+00,6.126954624409669363e-04,1.288000494241714478e-03,5.297645693644881248e-04
4.000000000000000000e+01,4.077783625178334148e+00,3.489151246137392384e-04,1.077340682968497276e-03,3.526830696500837803e-04
5.000000000000000000e+01,5.411379896204167927e+00,2.704639243770351237e-04,9.717667708173394203e-04,2.783488307613879442e-04
