"sample","time","ABF1_input","ACE2_input","ADR1_input","CAF16_input","CAF4_input","CCR4_input","FLO8_input","HDA1_input","IME4_input","INO4_input","MSN1_input","OAF1_PIP2_input","PHO23_input","POP2_input","REB1_input","RIM101_input","SDS3_input","SNF2_input","SNF5_input","SNF6_input","SPT21_input","SUM1_input","SWI3_input","TAF90_input","UME6_input","GCR1_GCR2_input","HDA1_TUP1_input","SSN6_TUP1_input","ASH1","IME1","INO2","INO2_INO4","OAF1","RAP1","RME1","SIN3","SWI1","SWI5","IME1_UME6","ACS1","ADH1","CDC19","DED1","POT1","RPL4A","RPL4B","SPR3","TUB2","CDC6","CTS1","EGT2","HO","ADH2","CTA1","FOX2","GUT1","PEX1","MUC1","FKS1","GAL1","STA1","STA2","GAL10","ILV2","PRB1","ERG10","INH1","INO1","PHO3","PHO5","DIT1","HOP1","IME2","MER1","REC114","RIM11","RIM4","SGA1","SPO11","SPO13","SPS1","SPS2","SPS4","ACC1","ADK1","PMA1","CDS1","CHO1","CHO2","CKI1","EPT1","FAS1","FAS2","HNM1","ITR1","OPI3","PGS1","PSD1","CAR1","SUC2","QDR1","CAT2","CRC1","DCI1","ECI1","FAA2","IDP3","MDH3","PEX11","PEX5","POX1","PXA1","PXA2","SPS19","TES1","YBR159W","YJL218W","YOL002C","YPL095C","FLO1","ENO1","ENO2","GPD1","RPL19A","RPL19B","RPP2B","RPS6A","TPI1","HUG1","DIT2","BAR1","HHF1","HHF2","PCL2","PGM1","PCL9","SIC1","DMC1","MEI4","MEK1","REC102","RED1","SKI8","SLZ1","SPO16","TOP1","ZIP1","PGI1","FLO5","MAK10"
1,0,0.0608122846079939,0.65574654390967,0.43476083958762,0.0591425379008471,0.36080507766972,0.365028080156351,0.291051627093184,0.104912585784869,0.779561771110686,0.621759637462714,0.401402074430347,0.797560077941225,0.0552766574907601,0.582161084052646,0.415095888258567,0.363298257440235,0.133649516640903,0.431250838962681,0.496300733538714,0.668507759971029,0.552335451260115,0.580537232628622,0.49514289249847,0.328836935808281,0.509280683301322,0.575762099817215,0.463564505693544,0.633307901061281,0.53098040112957,0.297940300005467,0.486429797549891,0.300227970152596,0.537941650934141,0.15310515416878,0.825372281018759,0.69605842420691,0.520632235611169,0.190754208293655,0.673528898157148,0.790561134329092,0.123457140057415,0.133468096463742,0.418864515736559,0.367025671988388,0.22068706617042,0.479416909720079,0.558739327114964,0.517802572094066,0.433618019316192,0.333673555786462,0.63153014819291,0.549801961656178,0.328737236918502,0.561339864416756,0.563691088265452,0.130213035040425,0.746507818852575,0.559188161218952,0.942004465365495,0.656580934211253,0.189241005652122,0.179194909539747,0.789004007736351,0.369975278424069,0.227720021154449,0.500928389126124,0.783082036372682,0.667256567973754,0.559777787715198,0.318858891000909,0.850940828866226,0.386623151191899,0.790058375584042,0.679910041567394,0.915475467918316,0.339090993641838,0.500498276836294,0.475428587097223,0.117305261053917,0.115456727046187,0.414250636904962,0.487381833739857,0.291606406980695,0.598857939156672,0.576911144277631,0.487069998084598,0.185919190936025,0.172225734612701,0.279699381453668,0.361750936042083,0.705464573281026,0.40281759237,0.520116753570897,0.335178536253248,0.81732468667892,0.625502618429838,0.532855351147393,0.522306938840357,0.375478423300415,0.562316484814312,0.749669933425796,0.480944109468524,0.219137429033076,0.164065679702019,0.415172398153949,0.46201103068615,0.399612868928974,0.318665579131326,0.798411341912249,0.643622338731527,0.672675472638141,0.265916394642348,0.0927278803575549,0.626891721032729,0.606025764925618,0.251453565903044,0.847345474613507,0.497985708236119,0.456154536966379,0.477240665743397,0.816335919197826,0.701449883101653,0.782715390011124,0.918204095327587,0.708823291355884,0.675285542772863,0.0975141575020142,0.44253962980507,0.496707850728499,0.865094631047275,0.309253424051679,0.588409505260762,0.484743844460766,0.530693181658474,0.410871870202241,0.376910456214055,0.177897272915357,0.34261058189353,0.608452789709706,0.824183548111394,0.968705230088627,0.598971214797234,0.600688880461688,0.720912947976145,0.922190814376233,0.723756820682713,0.754266910772959,0.436665426420881,0.688633384176043,0.608003592743082
1,1,0.0608122846079939,0.65574654390967,0.43476083958762,0.0591425379008471,0.36080507766972,0.365028080156351,0.291051627093184,0.104912585784869,0.779561771110686,0.621759637462714,0.401402074430347,0.797560077941225,0.0552766574907601,0.582161084052646,0.415095888258567,0.363298257440235,0.133649516640903,0.431250838962681,0.496300733538714,0.668507759971029,0.552335451260115,0.580537232628622,0.49514289249847,0.328836935808281,0.509280683301322,0.575762099817215,0.463564505693544,0.633307901061281,0.296038553669863,0.631055351560804,0.277535738112443,0.395972300345469,0.741401997080174,0.340900480379479,0.653110387420532,0.553100348672688,0.566684590287713,0.275273502251092,0.321499743067124,0.59068349872295,0.0486297534842747,0.404919347494147,0.181233632636748,0.464653638039443,0.115722662607638,0.188911201591803,0.208874355789081,0.205135553214252,0.206744760522306,0.161465560356653,0.338933947191416,0.202374836403479,0.126671111228843,0.650161788871443,0.624078733711038,0.152352991112133,0.73883997318489,0.238612928929511,0.36121185341737,0.804697039321925,0.137205968328659,0.0717395735150998,0.811003323455617,0.448260749020511,0.590472733869116,0.776526507000297,0.861377778131298,0.875411113346612,0.814439658539523,0.201080228272533,0.354541614808824,0.621847902007545,0.904487566231365,0.758383537885734,0.81974386426511,0.432783064462945,0.66448540512981,0.545520831903196,0.43181859779307,0.557287241164339,0.430643526372208,0.558296214660783,0.422063868972492,0.342302683649081,0.397842256899651,0.231841181784917,0.2525089118571,0.185919976819431,0.206778746617777,0.36032145970081,0.433112018842303,0.211432865356848,0.265314095062075,0.322834816468564,0.577527271574739,0.302248161050629,0.482453573754316,0.361445966388468,0.516928182846076,0.689324655613008,0.724221529550961,0.717779174694665,0.625065127463789,0.521282519577611,0.648333032489626,0.680865583587749,0.63722125628181,0.635843903383011,0.764467850757227,0.733947547951955,0.842225196366565,0.569852927105548,0.530423134035147,0.75632883583212,0.705967785545179,0.581014769711837,0.845578914225601,0.733516717176488,0.70224308292297,0.413000640264308,0.369588028945558,0.348630697409967,0.448534632968339,0.805823703934455,0.765952470474955,0.68280478117418,0.234387626914995,0.270643192437022,0.411082687961727,0.689681627354913,0.351813565700632,0.564319766448018,0.46358978435959,0.378692496078235,0.586045789187793,0.29188952117819,0.183736357133396,0.44825679598699,0.545828852257406,0.678755576851705,0.719858451504748,0.510915601923535,0.583437977743258,0.596981398914879,0.652765632743744,0.552541671941713,0.616225200518647,0.482109835551997,0.501240545869289,0.448192586332269
1,2,0.0608122846079939,0.65574654390967,0.43476083958762,0.0591425379008471,0.36080507766972,0.365028080156351,0.291051627093184,0.104912585784869,0.779561771110686,0.621759637462714,0.401402074430347,0.797560077941225,0.0552766574907601,0.582161084052646,0.415095888258567,0.363298257440235,0.133649516640903,0.431250838962681,0.496300733538714,0.668507759971029,0.552335451260115,0.580537232628622,0.49514289249847,0.328836935808281,0.509280683301322,0.575762099817215,0.463564505693544,0.633307901061281,0.238375668095982,0.823392522209534,0.223698112344106,0.431194629878315,0.816250788067446,0.409986439320305,0.592249477815623,0.500509073181966,0.528594968769831,0.306366376551382,0.217189120101231,0.517152711747013,0.0226419511088636,0.505087790162563,0.093814218297935,0.500568917669524,0.0771084615989783,0.0820402488966967,0.0801663760349178,0.0901119194298527,0.134325697700949,0.108308345708244,0.255777160752638,0.0745677230532908,0.0515616870288572,0.682837510625226,0.646294081014762,0.180225851941065,0.736019133701548,0.107447103129329,0.147550441539819,0.859185845633698,0.106599963857423,0.0311815233525739,0.819096409972596,0.477060330545883,0.723921843183802,0.877913270131248,0.890181138201658,0.95203349879659,0.908124415804589,0.119125819210143,0.189077104581957,0.785541030883804,0.955528819999562,0.858583283785658,0.857779393195435,0.633221796848279,0.816151747714498,0.716327053639809,0.579427292457105,0.787561828280285,0.607213115411544,0.728643427497576,0.634867894447993,0.204361730757613,0.26933778735585,0.146185755299214,0.310917253679345,0.216450419195985,0.198617770147402,0.399558912088262,0.365306615875572,0.153914302755594,0.187008390112565,0.352562694630423,0.535036314047402,0.198025939962874,0.505424814558553,0.336258073340429,0.600583381917549,0.736048295918643,0.788301374040289,0.804905824340906,0.77439740783835,0.65269509746535,0.734107936132641,0.761377580136634,0.724632394907467,0.752527151727471,0.75198075278966,0.767176296619122,0.904598981104894,0.681664798178479,0.691442031226645,0.803946033655333,0.74273435728211,0.702253419545319,0.844929033736624,0.820163631885585,0.79277389391179,0.389368083202549,0.231791665051612,0.259225860893436,0.393499396199531,0.686945260701876,0.712036314019062,0.593890956627266,0.381836704626953,0.207406101005049,0.379582987737188,0.625150864980237,0.334064996167319,0.555457657150127,0.455807649643725,0.362191582222458,0.650488597316902,0.300382576026082,0.212802598965224,0.487121820779596,0.522790820061182,0.625255678563383,0.628312944623953,0.478521790116546,0.577091732706464,0.551389583172279,0.553649763294454,0.489555212296296,0.56544255262649,0.498827879854121,0.432302653780643,0.389401471292472
1,3,0.0608122846079939,0.65574654390967,0.43476083958762,0.0591425379008471,0.36080507766972,0.365028080156351,0.291051627093184,0.104912585784869,0.779561771110686,0.621759637462714,0.401402074430347,0.797560077941225,0.0552766574907601,0.582161084052646,0.415095888258567,0.363298257440235,0.133649516640903,0.431250838962681,0.496300733538714,0.668507759971029,0.552335451260115,0.580537232628622,0.49514289249847,0.328836935808281,0.509280683301322,0.575762099817215,0.463564505693544,0.633307901061281,0.228225964324539,0.909131415458265,0.212600450996337,0.444152200232664,0.843786118297409,0.4354017422076,0.570145007368776,0.481161824966584,0.494284695131218,0.317804805287028,0.187824210056771,0.490102248075586,0.0136366452877867,0.542054605799783,0.0616544143708605,0.513781410107564,0.062903091514638,0.0427246242134471,0.0328173583819135,0.0477970911109499,0.11178073161333,0.0926149434486153,0.234090309713423,0.0275495189588325,0.0236306543226738,0.694858236372765,0.65446665021879,0.1978153795199,0.734981404892906,0.0564253680791587,0.0689488040805169,0.879231156397453,0.0912891587165488,0.0158920860586786,0.822073689991222,0.487655104052923,0.773015024855891,0.915211374308143,0.900777301757656,0.98023808192481,0.942589110488118,0.0802131375679884,0.135614826589698,0.884333864937822,0.978968894220314,0.924155097236293,0.90965941607993,0.787683419690459,0.905621077106789,0.84092571290466,0.644144580487999,0.899265891486226,0.762838059669276,0.84988761856716,0.791597522251124,0.143888943766764,0.207836751747389,0.116386327821448,0.345178866850352,0.237122102206619,0.202301256410527,0.428526698172968,0.352646914701402,0.137554823411249,0.163963895599377,0.376305034614045,0.535460381743608,0.165247350401465,0.528500612028064,0.3398967490394,0.643786604116493,0.75323696187292,0.836798397436684,0.836957926161061,0.82933368135553,0.701039081126021,0.765662758409669,0.790996287175259,0.75678915436994,0.795452518097329,0.747387006362823,0.779400469589859,0.927545013202521,0.72279808507615,0.750677570624822,0.821463421035853,0.756260022571376,0.746854624398014,0.844689956075676,0.852039249092658,0.826078316651062,0.38067415168688,0.190586420366037,0.241808179874212,0.398656449487884,0.614624219769926,0.662992278968577,0.529386532392672,0.46945989329577,0.184142476136909,0.367994896114238,0.60141132518887,0.314966139643379,0.55219746947264,0.45294476239506,0.37033687353401,0.674195780550937,0.318186432337644,0.233642931003619,0.501419463773484,0.514315602011508,0.605574166715197,0.594635236142853,0.466604773238284,0.57475707972806,0.534617292188052,0.517187074180607,0.466383789705813,0.546760661293064,0.504978104387961,0.406941821641868,0.367773429665401
1,4,0.0608122846079939,0.65574654390967,0.43476083958762,0.0591425379008471,0.36080507766972,0.365028080156351,0.291051627093184,0.104912585784869,0.779561771110686,0.621759637462714,0.401402074430347,0.797560077941225,0.0552766574907601,0.582161084052646,0.415095888258567,0.363298257440235,0.133649516640903,0.431250838962681,0.496300733538714,0.668507759971029,0.552335451260115,0.580537232628622,0.49514289249847,0.328836935808281,0.509280683301322,0.575762099817215,0.463564505693544,0.633307901061281,0.228619974655911,0.944299249272741,0.211746715195205,0.448919011239831,0.853915773135216,0.444751484654721,0.562028421899658,0.474044389117933,0.474193416813983,0.322012756817345,0.180304722405866,0.480150965199885,0.0105249096787379,0.555696920035431,0.0498235152782357,0.518642001457902,0.0576772418663529,0.0282612528121231,0.0153986747587835,0.0322303772995755,0.104996591678983,0.088275215765173,0.229368045122934,0.0102520365607209,0.0132431749987469,0.699280402430174,0.657473162379114,0.206992482921415,0.734599646818497,0.037366443357546,0.0400329548606402,0.886605394420298,0.0841883521401709,0.0101331383604209,0.823168967174837,0.49155269299828,0.79107534884964,0.928932543375705,0.904675402072081,0.990620059683485,0.955267929239114,0.0641114367725948,0.118909964320732,0.936903996937989,0.989621801702697,0.959179357445396,0.94524943132791,0.878541517919509,0.950902184741956,0.911332872739393,0.671615737944357,0.95066250329753,0.860107934017473,0.917260788047175,0.881971029337159,0.120114207678275,0.182964630310394,0.107122508091884,0.36252171601892,0.248200233067078,0.206087011067828,0.444511129630098,0.352559098598901,0.13330746434449,0.157613970924806,0.389776737031908,0.541412261767249,0.155254620767465,0.542281553329797,0.346034574065377,0.664348223065468,0.759560301806926,0.863528640951779,0.848749203968621,0.849543552969811,0.718823791310259,0.777271097785487,0.801892371461798,0.768618933469621,0.811243835705711,0.745697066008825,0.783897479498114,0.935986364118054,0.737930135250891,0.772469049543854,0.827907690501404,0.761235823467451,0.763262446884067,0.844602004554318,0.863765602012818,0.838330296347827,0.377475841563058,0.178877997305434,0.241173747329141,0.409948823586016,0.577551353706795,0.634085789353878,0.494313736052516,0.513529041932357,0.175584289682546,0.363731886831653,0.592678059886199,0.303282170674737,0.550998116655601,0.451891567847316,0.378517443373546,0.682917142573175,0.330126585139038,0.245075291308541,0.50667925863749,0.511197751860399,0.598333762476595,0.582245932662825,0.462220759439832,0.573898211189358,0.528447127636163,0.503773236318601,0.45785952248322,0.539887995908464,0.507240639508568,0.397612117809742,0.359816939052424
1,5,0.0608122846079939,0.65574654390967,0.43476083958762,0.0591425379008471,0.36080507766972,0.365028080156351,0.291051627093184,0.104912585784869,0.779561771110686,0.621759637462714,0.401402074430347,0.797560077941225,0.0552766574907601,0.582161084052646,0.415095888258567,0.363298257440235,0.133649516640903,0.431250838962681,0.496300733538714,0.668507759971029,0.552335451260115,0.580537232628622,0.49514289249847,0.328836935808281,0.509280683301322,0.575762099817215,0.463564505693544,0.633307901061281,0.230290927764287,0.958129658223215,0.212623487521065,0.450672646741858,0.857642315328762,0.448191109230866,0.559035842287694,0.47142599535975,0.464054510808728,0.32356079662494,0.178745236568779,0.476490043272141,0.00945366941248428,0.560731521776669,0.0454711118289396,0.520430137287073,0.0557547332001369,0.0229404038147028,0.00899061243909308,0.0265036258197098,0.103056433584304,0.0872076651363568,0.228825539932992,0.0038883416878717,0.00938023298910305,0.700907248424797,0.658579211361063,0.211365041795842,0.73445920397076,0.0305115050443045,0.0293952644451778,0.889318261697357,0.0810389427804879,0.00796531743165592,0.823571902586134,0.492986555246356,0.797719460664844,0.933980347698139,0.90610945244487,0.994441671012509,0.959932269120031,0.0579859062045962,0.113922838337225,0.96270421615109,0.994362456258179,0.976227967776015,0.965029781802878,0.925561994696135,0.972226097594007,0.946821769027782,0.683121364340019,0.973518902345527,0.912197577126292,0.950846863106192,0.928226214813448,0.111541463016722,0.17407011792972,0.104904825229311,0.370650348293631,0.253553199337489,0.208369806012206,0.452348676340339,0.354214510830225,0.132396923117883,0.156061481098316,0.396479008407446,0.545718752449994,0.152340934844056,0.549286043906425,0.350064945542103,0.673642286675354,0.761886560050224,0.876594882706198,0.853087031364447,0.856978449864389,0.725366509099041,0.781541624982477,0.805900871108467,0.772970924890962,0.817053215423141,0.74507536328207,0.785551859379386,0.93909180560258,0.743496980750953,0.780485795124212,0.83027843683526,0.76306634309352,0.76929862914077,0.844569648559906,0.868079544554107,0.842837608790898,0.376299233098574,0.175834339833989,0.243075015511514,0.417565711986976,0.56007101032788,0.619443159397698,0.477288441819153,0.534031680329614,0.172435866223596,0.362163592134805,0.589465227646708,0.297266034925176,0.550556893440279,0.451504113982103,0.383427541322001,0.686125595781251,0.33650012798989,0.250670710716131,0.508614255219699,0.510050743366299,0.595670130563613,0.577688100939413,0.460607949066862,0.573582246835248,0.526177220229455,0.498838494358433,0.454723577381172,0.537359649390452,0.50807299092886,0.39417986512785,0.356889870119024
1,6,0.0608122846079939,0.65574654390967,0.43476083958762,0.0591425379008471,0.36080507766972,0.365028080156351,0.291051627093184,0.104912585784869,0.779561771110686,0.621759637462714,0.401402074430347,0.797560077941225,0.0552766574907601,0.582161084052646,0.415095888258567,0.363298257440235,0.133649516640903,0.431250838962681,0.496300733538714,0.668507759971029,0.552335451260115,0.580537232628622,0.49514289249847,0.328836935808281,0.509280683301322,0.575762099817215,0.463564505693544,0.633307901061281,0.2314680363108,0.963407404757812,0.213384528512634,0.451317787531057,0.859013264062946,0.449456504525974,0.557930826901552,0.470462720714801,0.459313752192729,0.324130301303664,0.178616624974102,0.475143235421292,0.00908655427769929,0.562589501099545,0.0438699164876375,0.521087970319475,0.055047466064675,0.0209829293467008,0.0066331656507626,0.0243968248539495,0.102547107856524,0.0870097372487288,0.229065067980759,0.00154713094120384,0.00794378485663473,0.70150574492402,0.65898611308738,0.213340339554982,0.73440753678592,0.0281444348147645,0.0254817898480086,0.890316291980211,0.0796831183323361,0.00714973424718177,0.823720137535152,0.493514055414581,0.800163747140013,0.935837372410817,0.906637021821848,0.995848418804975,0.9616482220124,0.0558202357428221,0.112532155641127,0.974689136026569,0.996425766569173,0.9840809673349,0.974906766758805,0.948115711208753,0.981834351145205,0.963549987923748,0.687895717786288,0.983428978427027,0.937714487972126,0.966561097458689,0.950262210341285,0.108722214726095,0.171290301968862,0.104748968853244,0.374284706238542,0.255992401787274,0.209536499233294,0.45595161166234,0.355445313665876,0.132301867828343,0.155778699509154,0.39958757324665,0.548079754367239,0.151549869002547,0.552573027174542,0.35220061263422,0.677699478792102,0.762742361656216,0.882585968861483,0.854682864356145,0.859713656379443,0.727773493967263,0.783112699064277,0.807375548498701,0.774571968652281,0.81919041429447,0.744846646546283,0.786160485254606,0.940234259075848,0.745544954286561,0.783435056566817,0.831150605058956,0.76373976860004,0.771519265858224,0.844557745190166,0.869666590603543,0.844495793233061,0.375866373412239,0.175178760059253,0.244561245703285,0.421642550834378,0.552228164304538,0.612580311264276,0.469515293000092,0.543144020818858,0.171277600214104,0.361586635933103,0.588283266444307,0.294420265807735,0.550394572882206,0.45136157450221,0.385932213033288,0.68730594599221,0.339573320991846,0.253241006083314,0.50932611650484,0.509628773142587,0.594690213361613,0.576011331079499,0.460014616099069,0.573466007461369,0.525342149398557,0.497023063888993,0.453569902004688,0.536429502010274,0.508379202710931,0.392917181861365,0.355813037698861
1,7,0.0608122846079939,0.65574654390967,0.43476083958762,0.0591425379008471,0.36080507766972,0.365028080156351,0.291051627093184,0.104912585784869,0.779561771110686,0.621759637462714,0.401402074430347,0.797560077941225,0.0552766574907601,0.582161084052646,0.415095888258567,0.363298257440235,0.133649516640903,0.431250838962681,0.496300733538714,0.668507759971029,0.552335451260115,0.580537232628622,0.49514289249847,0.328836935808281,0.509280683301322,0.575762099817215,0.463564505693544,0.633307901061281,0.232108122527778,0.965369652641278,0.213825881517683,0.451555135254144,0.859517637009094,0.449922044292066,0.557522566035772,0.470108331335747,0.457197777400316,0.324339822451677,0.178733681636962,0.474647743922091,0.0089614093014851,0.563275190447888,0.0432808356624293,0.521329987527232,0.0547872620177024,0.0202627731951117,0.00576585941795482,0.02362173138506,0.102434938950305,0.0870086159663071,0.229314675319324,0.00068576556892547,0.00740967421501449,0.701725932181971,0.659135812501646,0.214201966667667,0.734388528394441,0.027366416314232,0.0240420199550628,0.89068346798144,0.0791118192066757,0.00684303738085646,0.823774673270949,0.493708123075397,0.801063001751051,0.936520573030977,0.906831114944609,0.996366265356524,0.962279522216554,0.0551153172477897,0.112187090841149,0.98003612800468,0.997305264648049,0.987561021951602,0.979521226928826,0.958391132804116,0.986027198958724,0.971081538438736,0.689856886030983,0.987636437314049,0.94950083043376,0.973600043917282,0.960256933366044,0.107907849382256,0.170595473362203,0.105016751102318,0.375858777992091,0.257062651433224,0.210085904788604,0.45754180994338,0.356127000542165,0.132355168758822,0.155780761354465,0.400967786588168,0.54923382365056,0.151362198982664,0.554043332679165,0.353226658602763,0.679427066012665,0.763057211633148,0.885225054068624,0.855269972369387,0.86071994066559,0.728659025292431,0.78369069825819,0.807918083286024,0.775160993711113,0.819976691172925,0.744762501507897,0.786384399116687,0.940654568464362,0.746298405104985,0.784520091802401,0.831471476325367,0.76398752228934,0.77233623957546,0.844553365932565,0.870250465894914,0.845105840386172,0.375707124047312,0.175108222642273,0.245397673248053,0.423611472569928,0.548823485351677,0.609512285539275,0.466101062569113,0.547072742376294,0.170851473383053,0.361374373364858,0.587848422136112,0.293140539946194,0.55033485504152,0.451309134133271,0.387110459596141,0.687740197615588,0.340971891412124,0.254374986194707,0.509588010742519,0.509473530018162,0.59432970117481,0.575394446338903,0.459796328507746,0.573423242918829,0.525034926287494,0.496355165818432,0.453145464070558,0.536087300173842,0.508491858228105,0.392452639852398,0.35541687033919
1,8,0.0608122846079939,0.65574654390967,0.43476083958762,0.0591425379008471,0.36080507766972,0.365028080156351,0.291051627093184,0.104912585784869,0.779561771110686,0.621759637462714,0.401402074430347,0.797560077941225,0.0552766574907601,0.582161084052646,0.415095888258567,0.363298257440235,0.133649516640903,0.431250838962681,0.496300733538714,0.668507759971029,0.552335451260115,0.580537232628622,0.49514289249847,0.328836935808281,0.509280683301322,0.575762099817215,0.463564505693544,0.633307901061281,0.232419836623932,0.966080997716994,0.214047665493827,0.451642441991197,0.859703167148642,0.450093289911855,0.557371724523025,0.46997797162583,0.456282486383679,0.324416893373355,0.178837534008067,0.474465480762076,0.00891902659580038,0.563528203730953,0.0430641463087669,0.521419011902293,0.0546915477381909,0.0199978686788787,0.00544682675049686,0.0233366185522968,0.102421378362923,0.0870346119881136,0.229465956067325,0.000368906185400659,0.00721112737565627,0.701806926559259,0.659190878407601,0.214568598778062,0.734381536287607,0.0271276082491098,0.0235124104444923,0.890818531162895,0.0788749811874173,0.00672777496534677,0.823794733868469,0.493779509537474,0.801393786410991,0.936771883707661,0.906902510772689,0.996556863280369,0.962511741680083,0.0549117483319696,0.11212128943857,0.982347443798456,0.997673055965919,0.989057700910203,0.981579270323909,0.962897615110688,0.987810484066038,0.974357338872733,0.690652806506041,0.989389960368988,0.95471872088513,0.976650522397241,0.964626824686984,0.107727020177467,0.170514548323164,0.105265138503662,0.376525081485778,0.257519997709274,0.210332249145146,0.458224221896394,0.356462061514083,0.132407285275704,0.155820595539025,0.401562622083657,0.549763430416842,0.151331239108839,0.554680274787227,0.353692609928992,0.680149103392498,0.763173027044349,0.886355919923754,0.855485936037657,0.861090095459694,0.728984761935498,0.783903311309552,0.808117650997913,0.775377662551496,0.82026591774643,0.744731549330876,0.786466764299824,0.940809176399025,0.746575556836758,0.784919214594789,0.831589506626732,0.764078656789911,0.772636757771219,0.8445517550526,0.870465240428548,0.845330242060195,0.375648545257305,0.175145110063696,0.245812044814018,0.424508485653907,0.54737987599572,0.60818366565644,0.464641080801305,0.548729972507065,0.170694725541929,0.361296294030492,0.587688467630628,0.292584067714021,0.55031288824215,0.451289844302123,0.387638419471234,0.687899934106016,0.341585018028754,0.254861496106186,0.509684346747125,0.509416424896331,0.594197089231928,0.575167529505077,0.459716032909838,0.573407512274262,0.524921916366754,0.496109484079987,0.452989337478618,0.535961423568144,0.508533297789805,0.392281761250745,0.355271142884764
1,9,0.0608122846079939,0.65574654390967,0.43476083958762,0.0591425379008471,0.36080507766972,0.365028080156351,0.291051627093184,0.104912585784869,0.779561771110686,0.621759637462714,0.401402074430347,0.797560077941225,0.0552766574907601,0.582161084052646,0.415095888258567,0.363298257440235,0.133649516640903,0.431250838962681,0.496300733538714,0.668507759971029,0.552335451260115,0.580537232628622,0.49514289249847,0.328836935808281,0.509280683301322,0.575762099817215,0.463564505693544,0.633307901061281,0.232562587649308,0.966332030361679,0.214151141290019,0.451674541481593,0.859771379787593,0.450156250655932,0.557316015925232,0.469930043133736,0.455895431933363,0.324445229529232,0.1788982496548,0.474398469271875,0.00890479117152891,0.563621517915741,0.0429844775677094,0.521451742905291,0.0546563571022827,0.0199004729879875,0.00532953012035321,0.0232317930033638,0.102426614632933,0.0870539156318014,0.229543519142489,0.000252404143669388,0.00713736209914296,0.701836705226103,0.659211124124931,0.21472173244072,0.734378965545946,0.0270621358571646,0.0233176924196049,0.890868188949251,0.0787780564724936,0.00668449461181863,0.82380210941564,0.493805755725697,0.80151540381846,0.936864281441501,0.906928760404449,0.996626980342393,0.962597120273889,0.0548655290602728,0.112119032121411,0.983320880015613,0.997824178160972,0.989685648423431,0.982465449439606,0.964815383538655,0.988552540685776,0.975743072508625,0.690971373774797,0.990108498926592,0.956954052773642,0.977937548928579,0.966482380984878,0.107717812510257,0.170569047927034,0.105422811309305,0.376802271371808,0.257711639869841,0.210439148543191,0.458511086873885,0.356616364705319,0.13243844374796,0.155849661214127,0.40181347673234,0.549996923016754,0.151333907042578,0.554949914265725,0.35389659407873,0.680446515465494,0.763215608130357,0.886830764672842,0.855565337970767,0.861226187823921,0.729104523372,0.783981481343511,0.808191024738215,0.775457323750571,0.820372255767205,0.744720169348728,0.786497046961785,0.940866020075486,0.74667745538036,0.785065957431295,0.831632902046753,0.764112163608797,0.772747247308043,0.84455116279102,0.870544205160394,0.845412746339055,0.375627007981136,0.175181857606257,0.246003771519757,0.424902038547422,0.546778551892974,0.607621348026715,0.464029005715928,0.549417514972525,0.170637095100218,0.361267587118194,0.587629658215846,0.29234783411423,0.550304811854357,0.451282752137525,0.387867419868063,0.687958663364644,0.34184685368146,0.255065973401514,0.509719765968585,0.509395429433991,0.594148332676241,0.575084100494052,0.459686511158586,0.573401728692247,0.524880366756863,0.496019155900628,0.452931935447484,0.53591514334932,0.508548533599294,0.392218935445798,0.355217564235719
