30,50,,
0.500845197,0.500845197,0.500845197,0.500845197
0.269177066,0.269177066,0.269177066,0.269177066
0.447148384,0.447148384,0.447148384,0.447148384
0.555179224,0.555179224,0.555179224,0.555179224
0.43350887,0.940186608,0.969249282,0.971049883
0.397099522,0.572331352,0.581055716,0.581489984
0.236295538,0.348026256,0.353589056,0.353865951
0.146864647,0.073988404,0.068295273,0.067908254
0.817580743,0.495135097,0.479081316,0.478282217
0.741382186,0.477552924,0.499288179,0.502281887
0.660527599,0.939985907,0.98550657,0.989511568
0.594676956,0.915602647,0.977784543,0.983576328
0.416248094,0.913859249,0.979714092,0.985385722
0.693579338,0.909280325,0.975363251,0.981692427
0.399969375,0.902506403,0.976145661,0.982653242
0.422917059,0.82197772,0.945736616,0.958555199
0.528259022,0.940348182,0.987593901,0.991377423
0.734951989,0.929751831,0.980483139,0.98540389
0.532574884,0.893771533,0.972556514,0.979825461
0.471835927,0.878834724,0.967654836,0.976020236
0.519645255,0.857814501,0.958915171,0.969005573
0.566305451,0.31553841,0.316620183,0.317332471
0.459171208,0.494011198,0.523539383,0.52640652
0.521004088,0.619278524,0.650271744,0.653085165
0.544083208,0.530292484,0.529605877,0.529571701
0.520589575,0.426755094,0.422083304,0.42185076
0.88732331,0.419152412,0.395843327,0.394683085
0.085586707,0.38802079,0.403078244,0.403827749
0.199261369,0.41949294,0.430457732,0.43100352
0.562971096,0.501136202,0.498057594,0.497904352
0,3,6,9
0.690327767,0.690327767,0.690327767,0.690327767
0.515261222,0.515261222,0.515261222,0.515261222
0.592176849,0.592176849,0.592176849,0.592176849
0.452041993,0.452041993,0.452041993,0.452041993
0.425612773,0.896394617,0.928032892,0.929615772
0.135146793,0.460328709,0.476518544,0.477324616
0.576663722,0.464316119,0.458722667,0.458444176
0.323104051,0.17162425,0.170510232,0.170777281
0.282316261,0.664470362,0.683496672,0.684443968
0.212613749,0.550414286,0.616393493,0.622238247
0.763542208,0.941928519,0.97730699,0.980451917
0.520122931,0.904119535,0.962988498,0.9681216
0.682016809,0.920955019,0.967793356,0.972055139
0.492976715,0.868575431,0.948107704,0.955233465
0.850139904,0.915812878,0.961407428,0.966023701
0.824163188,0.786283029,0.890724395,0.902360057
0.27171156,0.924873436,0.979982886,0.98387418
0.928144266,0.934638716,0.969072374,0.972673445
0.242426617,0.845577169,0.942377261,0.95068249
0.707173144,0.852823971,0.933953363,0.942018514
