384,1,,,,
-0.75808,-0.90319,-0.98935,-0.73995,-0.67193,-0.12777
-0.48845,-0.70828,-0.47688,-0.65814,-0.45374,-0.47302
-0.42218,0.23887,1.84427,-0.02083,-0.61105,-0.65827
0.09824,0.55258,-0.89641,-1.19111,-1.11744,-0.76133
-1.29859,1.71422,-0.52745,-1.11926,-0.63505,-0.02532
-0.40461,0.15884,-0.17072,-1.13816,-1.05311,-0.87238
-1.18187,-0.09527,-0.73766,-1.1067,-1.17503,-0.97002
-0.74382,-0.9365,0.03896,-0.7679,-0.65952,-0.40662
-1.38479,-0.03287,0.70618,-0.826,-1.25861,-0.68179
-0.42287,0.87044,-0.35569,-0.60763,-0.87637,-0.99394
0.45129,-0.79394,-1.09481,-0.95273,-0.71037,-0.20893
-0.91548,-0.33907,2.88207,0.87027,-0.0113,0.45209
-0.9523,-0.89126,-1.1158,-1.1049,-0.80405,-0.44435
-0.42286,-0.71013,-0.83755,-0.71013,-0.56186,-0.54565
-0.43229,0.35748,0.18347,-1.12836,-1.44962,-1.24883
1.10066,-1.3684,-1.47664,-1.14675,-0.56943,-1.07458
-0.55084,-1.30718,-1.67185,-0.911,-0.2537,-0.51032
-0.03699,-1.11599,-0.94027,-1.41503,-0.78304,-0.51175
0.35471,-1.01744,-1.51826,-1.05816,-0.81793,-0.63063
-0.61916,-0.7923,-0.75648,-1.13261,-0.82215,-0.05198
-0.19331,-1.1316,-1.2109,-0.59858,-0.54131,-0.74395
1.4351,-0.9766,-1.40105,-1.05377,-0.86083,-0.34955
0.49232,0.51382,0.02277,-1.03819,-1.87334,-1.43963
1.26126,0.55898,0.20784,-0.49443,-0.67,-0.60417
0.36415,-0.70828,-1.2757,-1.15087,-1.29273,-1.31542
1.49015,-0.68364,-1.25793,-0.99419,-0.70491,-1.08352
-0.56861,-1.23822,-1.54633,-1.17249,-0.35088,-0.6179
-0.2117,0.6351,-0.50573,-1.07026,-1.12907,-0.88209
0.48268,0.94636,-1.93405,-1.58278,-0.83809,-0.1215
-0.75696,0.62268,1.98986,0.94034,1.82169,-0.35833
2.31493,2.20003,1.19168,0.40141,-0.28568,-0.6046
-0.74556,-1.42581,-1.35522,-1.21404,-1.13061,-0.73272
0.15878,0.84738,2.38983,1.90629,1.00958,-0.33089
-0.54172,-1.04313,-1.41083,-1.51112,-1.44426,-0.642
-0.93736,-0.94103,-0.73569,-0.75403,-0.5927,-0.5267
1.06791,0.30566,-0.38853,-1.02827,-1.19161,-1.31071
-0.62731,-0.3731,-0.42394,-0.88153,-0.41123,-0.77984
1.43429,-0.52505,-0.44341,-0.06243,-0.57948,-0.96046
-0.57943,-0.80507,-0.97892,-0.91604,-0.67191,-0.23173
-0.92753,-0.45371,-1.18644,-1.09582,-0.58576,-0.34497
-1.06632,-0.36717,-0.46825,-1.10844,-1.04947,-0.08077
-1.06917,-1.36937,-1.44084,-1.03344,-0.43305,-0.19004
-0.06168,0.25287,-0.58593,-1.08921,-0.6069,-0.62787
-0.55027,0.59727,-0.73911,-0.34691,-0.09997,-0.86984
-0.32592,-0.80293,-1.27994,-0.91301,-0.61946,-1.09647
-0.44646,-0.85191,-0.86066,-0.60981,-0.62147,-0.3852
-0.56251,-0.70091,-0.9118,-0.75363,-0.47024,-0.21981
-1.2095,-1.51725,0.00226,-0.36319,-0.80558,-0.09391
1.35694,-0.54876,-1.15676,-1.07963,-0.90267,-1.14315
-0.01932,-0.52303,-0.80774,-0.63253,-0.34783,-0.09233
2.13732,-0.06297,-0.83604,-1.16311,-1.43071,-1.16311
-0.30568,-1.41849,-1.57963,-1.03077,-0.71858,-0.60276
0.40731,0.31738,-0.74673,-0.67179,-0.83665,-0.74673
-0.48655,-0.8753,-1.22219,-1.13846,-0.82746,-0.45067
-0.17372,0.69214,-0.76126,-1.48797,-0.77673,-1.00865
-0.61472,-0.37296,-1.15282,-1.2854,-0.79409,-0.77069
2.00148,0.29635,-1.15513,-1.35242,-1.19741,-1.19036
2.38645,0.30011,-0.75672,-0.72028,-1.0847,-0.46518
-0.23603,0.36908,-0.26515,-0.23603,-1.15825,-1.21326
-0.6852,-0.98354,-0.97639,-1.04382,-0.96515,-0.9018
1.93413,0.02423,-0.94112,-0.58744,-1.45293,-1.26984
0.891,-0.36141,1.24546,-0.64497,-0.45593,-1.2121
1.56602,-0.19206,-0.22973,-0.7446,-1.04598,-1.19667
0.26189,-0.07539,0.59917,-0.21385,-0.86711,-0.88487
-0.9828,-0.6927,0.07105,-0.54469,-0.68086,-0.521
-0.09593,-1.07776,-1.28301,-1.3052,-0.95573,-0.78932
0.77305,2.14312,-0.77729,-1.08375,-1.42627,-0.52491
-0.37784,0.55571,2.98645,0.43241,-0.75361,-0.69489
-0.52357,0.094,2.78305,0.54817,-0.25494,-0.3851
-0.93147,1.26476,1.94147,-0.27322,-0.49469,-0.42702
-1.15003,0.68249,2.27427,1.87184,-0.03614,-0.35953
-1.00453,1.16378,2.76002,0.5788,-0.13536,-0.33466
-1.85329,0.25511,0.95869,0.86692,0.14451,0.17981
-1.08147,-0.51034,2.07335,1.611,0.60473,-0.14318
-1.13183,0.04638,2.19693,0.90265,-0.19671,-0.53397
-1.10268,-0.4079,2.19009,1.40339,0.34636,-0.1754
-1.24551,-0.45519,1.82024,0.47409,-0.26412,-0.11648
-0.87605,0.05312,2.33024,1.30946,-0.15627,-0.88914
-1.38305,-0.95091,2.01009,1.36987,-0.10262,-0.29469
-0.82702,0.33987,2.08454,1.25752,-0.10196,-0.32854
-1.64035,-0.33711,1.48408,0.36463,-0.53761,-0.60444
-2.14185,-0.39895,0.643,-0.039,-0.39895,-0.81573
-0.65282,-0.32055,2.53702,2.00538,0.60982,0.51014
-0.81087,-0.19448,1.72941,0.59002,-0.53069,-0.25051
-0.43997,0.66325,2.85098,0.74739,-0.42127,-0.47736
-0.46611,0.42952,3.01689,1.13856,0.01902,-0.44123
-0.57187,-0.26687,1.10561,-0.38125,-0.68624,-0.26687
-0.75203,0.3301,2.3603,1.35478,-0.38813,-0.62754
-1.35282,-0.5984,1.70173,0.57178,0.49801,0.00513
-0.34287,0.87069,-0.5842,-1.0186,-0.95195,-0.54053
-0.97787,1.22604,2.48542,0.69081,0.31299,0.18705
-0.83742,-1.11775,1.13711,1.51495,0.68614,-0.42301
-0.55689,0.20787,2.76585,1.05174,-0.26022,-0.62282
0.35913,0.66168,2.98119,0.92543,-0.66487,-0.51748
-0.65777,0.75872,2.79727,0.0917,-0.28303,-0.54535
-0.67616,-0.18785,2.34156,1.47238,-0.05113,-0.50037
-0.65946,0.45818,3.08894,1.05999,-0.88299,-0.41874
-0.22573,1.00572,2.70592,0.52109,-0.42435,-0.63886
-0.57025,-0.65111,1.08289,0.81336,-0.0761,-0.68705
-0.75935,-0.10443,1.94497,0.91322,0.16157,-0.71301
-0.79051,0.14875,2.78991,1.00371,0.3374,-0.34897
