384,1,,,,,,,
-0.75808,-0.90319,-0.98935,-0.73995,-0.67193,-0.12777,-0.95307,-1.01656,0.7973
-0.48845,-0.70828,-0.47688,-0.65814,-0.45374,-0.47302,-0.71214,-1.02839,0.24048
-0.42218,0.23887,1.84427,-0.02083,-0.61105,-0.65827,-0.79992,-0.39857,-0.09166
0.09824,0.55258,-0.89641,-1.19111,-1.11744,-0.76133,0.09824,2.1612,1.46126
-1.29859,1.71422,-0.52745,-1.11926,-0.63505,-0.02532,-0.36605,-0.76059,1.44522
-0.40461,0.15884,-0.17072,-1.13816,-1.05311,-0.87238,-0.67039,0.25452,1.79605
-1.18187,-0.09527,-0.73766,-1.1067,-1.17503,-0.97002,0.01407,1.39452,1.30568
-0.74382,-0.9365,0.03896,-0.7679,-0.65952,-0.40662,-0.35845,1.11077,1.29141
-1.38479,-0.03287,0.70618,-0.826,-1.25861,-0.68179,0.11133,1.82377,2.22033
-0.42287,0.87044,-0.35569,-0.60763,-0.87637,-0.99394,0.1818,2.21414,1.18957
0.45129,-0.79394,-1.09481,-0.95273,-0.71037,-0.20893,-0.69366,-0.96945,-0.20058
-0.91548,-0.33907,2.88207,0.87027,-0.0113,0.45209,0.20344,-0.73465,-0.79116
-0.9523,-0.89126,-1.1158,-1.1049,-0.80405,-0.44435,-0.52937,0.45384,0.50398
-0.42286,-0.71013,-0.83755,-0.71013,-0.56186,-0.54565,-0.73562,-0.4553,0.53856
-0.43229,0.35748,0.18347,-1.12836,-1.44962,-1.24883,-0.53938,0.26378,0.61182
1.10066,-1.3684,-1.47664,-1.14675,-0.56943,-1.07458,-0.81685,-0.4818,0.5285
-0.55084,-1.30718,-1.67185,-0.911,-0.2537,-0.51032,-0.59586,-0.93801,0.66922
-0.03699,-1.11599,-0.94027,-1.41503,-0.78304,-0.51175,-0.1788,-0.89711,-0.1264
0.35471,-1.01744,-1.51826,-1.05816,-0.81793,-0.63063,-1.15588,-0.80571,0.0982
-0.61916,-0.7923,-0.75648,-1.13261,-0.82215,-0.05198,-0.26094,-0.9535,-0.21915
-0.19331,-1.1316,-1.2109,-0.59858,-0.54131,-0.74395,-0.1008,0.02254,0.26923
1.4351,-0.9766,-1.40105,-1.05377,-0.86083,-0.34955,-0.31097,-0.36885,-0.94766
0.49232,0.51382,0.02277,-1.03819,-1.87334,-1.43963,-0.81596,-0.81596,0.02277
1.26126,0.55898,0.20784,-0.49443,-0.67,-0.60417,-0.84557,-0.51638,0.93207
0.36415,-0.70828,-1.2757,-1.15087,-1.29273,-1.31542,-0.81042,0.71028,1.18692
1.49015,-0.68364,-1.25793,-0.99419,-0.70491,-1.08352,-1.18562,-0.76447,-0.47945
-0.56861,-1.23822,-1.54633,-1.17249,-0.35088,-0.6179,-0.45769,-0.57271,0.35571
-0.2117,0.6351,-0.50573,-1.07026,-1.12907,-0.88209,-1.18788,-1.16435,0.23522
0.48268,0.94636,-1.93405,-1.58278,-0.83809,-0.1215,-0.37441,-0.72568,0.38433
-0.75696,0.62268,1.98986,0.94034,1.82169,-0.35833,-0.45487,-0.95316,-1.19919
2.31493,2.20003,1.19168,0.40141,-0.28568,-0.6046,-0.65384,-0.34899,-0.23174
-0.74556,-1.42581,-1.35522,-1.21404,-1.13061,-0.73272,-0.14873,1.17327,1.94336
0.15878,0.84738,2.38983,1.90629,1.00958,-0.33089,-0.82974,-1.05009,-0.95215
-0.54172,-1.04313,-1.41083,-1.51112,-1.44426,-0.642,0.29396,0.0934,0.89566
-0.93736,-0.94103,-0.73569,-0.75403,-0.5927,-0.5267,-0.75769,-0.77236,-0.1527
1.06791,0.30566,-0.38853,-1.02827,-1.19161,-1.31071,-0.92278,0.39754,0.89776
-0.62731,-0.3731,-0.42394,-0.88153,-0.41123,-0.77984,-1.18659,-0.65274,0.83443
1.43429,-0.52505,-0.44341,-0.06243,-0.57948,-0.96046,-1.01489,0.01921,1.40708
-0.57943,-0.80507,-0.97892,-0.91604,-0.67191,-0.23173,-0.64232,-0.74219,-0.12816
-0.92753,-0.45371,-1.18644,-1.09582,-0.58576,-0.34497,-0.1456,-0.50032,-0.20256
-1.06632,-0.36717,-0.46825,-1.10844,-1.04947,-0.08077,0.02032,-0.78834,0.54257
-1.06917,-1.36937,-1.44084,-1.03344,-0.43305,-0.19004,0.46753,1.46102,2.26153
-0.06168,0.25287,-0.58593,-1.08921,-0.6069,-0.62787,-0.06168,1.02877,2.83219
-0.55027,0.59727,-0.73911,-0.34691,-0.09997,-0.86984,-0.75363,0.2777,1.04757
-0.32592,-0.80293,-1.27994,-0.91301,-0.61946,-1.09647,0.22447,0.70148,2.86637
-0.44646,-0.85191,-0.86066,-0.60981,-0.62147,-0.3852,-0.68565,-0.83149,-0.22186
-0.56251,-0.70091,-0.9118,-0.75363,-0.47024,-0.21981,-0.62182,-0.71409,0.09653
-1.2095,-1.51725,0.00226,-0.36319,-0.80558,-0.09391,-0.36319,-0.28625,-0.01697
1.35694,-0.54876,-1.15676,-1.07963,-0.90267,-1.14315,-1.05694,-0.60774,-0.18123
-0.01932,-0.52303,-0.80774,-0.63253,-0.34783,-0.09233,-0.72014,-0.68363,0.56469
2.13732,-0.06297,-0.83604,-1.16311,-1.43071,-1.16311,-0.92524,-0.6279,0.05597
-0.30568,-1.41849,-1.57963,-1.03077,-0.71858,-0.60276,-0.76893,-0.46681,0.50502
0.40731,0.31738,-0.74673,-0.67179,-0.83665,-0.74673,-1.34622,-0.1772,1.50139
-0.48655,-0.8753,-1.22219,-1.13846,-0.82746,-0.45067,-0.49851,-0.43273,0.37468
-0.17372,0.69214,-0.76126,-1.48797,-0.77673,-1.00865,-0.90042,0.63029,1.15599
-0.61472,-0.37296,-1.15282,-1.2854,-0.79409,-0.77069,0.03257,0.05597,1.77167
2.00148,0.29635,-1.15513,-1.35242,-1.19741,-1.19036,-1.07058,-0.37302,0.09906
2.38645,0.30011,-0.75672,-0.72028,-1.0847,-0.46518,-1.52201,-1.13936,-0.30119
-0.23603,0.36908,-0.26515,-0.23603,-1.15825,-1.21326,-0.36223,2.57271,0.62148
-0.6852,-0.98354,-0.97639,-1.04382,-0.96515,-0.9018,0.15362,-0.158,-0.4829
1.93413,0.02423,-0.94112,-0.58744,-1.45293,-1.26984,-1.04515,-1.00354,-0.64569
0.891,-0.36141,1.24546,-0.64497,-0.45593,-1.2121,-0.85764,-0.38504,-0.05421
1.56602,-0.19206,-0.22973,-0.7446,-1.04598,-1.19667,-1.64875,-0.94552,0.12188
0.26189,-0.07539,0.59917,-0.21385,-0.86711,-0.88487,-1.33931,-0.77481,-1.42451
-0.9828,-0.6927,0.07105,-0.54469,-0.68086,-0.521,-0.93544,-0.97688,-0.19538
-0.09593,-1.07776,-1.28301,-1.3052,-0.95573,-0.78932,-0.48423,0.49761,1.37404
0.77305,2.14312,-0.77729,-1.08375,-1.42627,-0.52491,-0.11028,0.77305,1.06148
-0.37784,0.55571,2.98645,0.43241,-0.75361,-0.69489,-0.55398,-0.88278,-0.78884
-0.52357,0.094,2.78305,0.54817,-0.25494,-0.3851,-0.78666,-0.5208,-0.8199
-0.93147,1.26476,1.94147,-0.27322,-0.49469,-0.42702,-0.90687,-1.07297,-0.40856
-1.15003,0.68249,2.27427,1.87184,-0.03614,-0.35953,-0.59309,-0.92725,-1.0099
-1.00453,1.16378,2.76002,0.5788,-0.13536,-0.33466,-0.46384,-0.65207,-1.26658
-1.85329,0.25511,0.95869,0.86692,0.14451,0.17981,-0.51672,-0.86027,-1.44385
-1.08147,-0.51034,2.07335,1.611,0.60473,-0.14318,-0.68712,-0.89109,-0.98628
-1.13183,0.04638,2.19693,0.90265,-0.19671,-0.53397,-0.77267,-0.93911,-1.08365
-1.10268,-0.4079,2.19009,1.40339,0.34636,-0.1754,-0.58362,-0.881,-1.18378
-1.24551,-0.45519,1.82024,0.47409,-0.26412,-0.11648,-0.83732,-0.92417,-0.92417
-0.87605,0.05312,2.33024,1.30946,-0.15627,-0.88914,-0.84988,-1.00692,-0.86297
-1.38305,-0.95091,2.01009,1.36987,-0.10262,-0.29469,-0.48675,-0.87088,-0.82286
-0.82702,0.33987,2.08454,1.25752,-0.10196,-0.32854,-0.71373,-1.06493,-0.88366
-1.64035,-0.33711,1.48408,0.36463,-0.53761,-0.60444,-0.85506,-0.37053,0.14742
