from,to,weight,activation,EC50,n
MSN4,HXK1,1,TRUE,0.524016525,1.488353013
MSN4,MDJ1,1,TRUE,0.414576542,1.521601898
MSN4,MTC2,1,TRUE,0.43915254,1.610277197
MSN4,PGM2,1,TRUE,0.554762758,1.589491824
MSN4,PNC1,1,TRUE,0.422140958,1.48208926
MSN4,RAS2,1,TRUE,0.569475781,1.615709296
MSN4,SOD2,1,TRUE,0.592422725,1.624246999
MSN4,SPS100,1,TRUE,0.416625999,1.427756653
MSN4,SSA3,1,TRUE,0.508142706,1.649790375
MSN4,SSA4,1,TRUE,0.548760569,1.766372017
MSN4,TKL2,1,TRUE,0.535438467,1.777126038
MSN4,TPS1,1,TRUE,0.430701917,1.797834211
MSN4,TTR1,1,TRUE,0.410666049,1.410555478
MSN4,YGR086C,1,TRUE,0.518913256,1.55717159
MSN4,YNL077W,1,TRUE,0.482253563,1.791346377
MTH1,HXT1,1,TRUE,0.419312516,1.469827089
MTH1,HXT3,1,TRUE,0.550385681,1.558533593
NDT80,UBC11,1,TRUE,0.527186083,1.390784731
NRG1,STA1,1,FALSE,0.518054855,1.774203385
OAF1,QDR1,1,TRUE,0.419471522,1.661694474
OAF1_PIP2,CAT2,1,TRUE,0.52702092,1.477166691
OAF1_PIP2,CRC1,1,TRUE,0.495248985,1.576506244
OAF1_PIP2,CTA1,1,TRUE,0.543229894,1.741218347
OAF1_PIP2,DCI1,1,TRUE,0.481582349,1.47062007
OAF1_PIP2,ECI1,1,TRUE,0.567735288,1.608161644
OAF1_PIP2,FAA2,1,TRUE,0.446883908,1.79868422
OAF1_PIP2,FOX2,1,TRUE,0.421641562,1.602487155
OAF1_PIP2,IDP3,1,TRUE,0.509552462,1.7727687
OAF1_PIP2,MDH3,1,TRUE,0.549144043,1.582152171
OAF1_PIP2,OAF1,1,TRUE,0.564333926,1.684600838
OAF1_PIP2,PEX11,1,TRUE,0.55528586,1.473211666
OAF1_PIP2,PEX5,1,TRUE,0.519937109,1.586755568
OAF1_PIP2,POT1,1,TRUE,0.46380995,1.484103577
OAF1_PIP2,POX1,1,TRUE,0.48536954,1.790745616
OAF1_PIP2,PXA1,1,TRUE,0.454099288,1.602228009
OAF1_PIP2,PXA2,1,TRUE,0.524096637,1.637173251
OAF1_PIP2,SPS19,1,TRUE,0.535947231,1.774751031
OAF1_PIP2,TES1,1,TRUE,0.448203841,1.395548809
OAF1_PIP2,YBR159W,1,TRUE,0.576349184,1.640331365
OAF1_PIP2,YJL218W,1,TRUE,0.596307956,1.705975375
OAF1_PIP2,YOL002C,1,TRUE,0.499198286,1.426382539
OAF1_PIP2,YPL095C,1,TRUE,0.403416479,1.781959485
PDR1,GAS1,1,TRUE,0.545944109,1.391826288
PDR1,HXT11,1,TRUE,0.443432545,1.483113299
PDR1,HXT9,1,TRUE,0.475635388,1.665876891
PDR1,IPT1,1,TRUE,0.491683533,1.491967657
PDR1,PDR10,1,TRUE,0.410844216,1.530812561
PDR1,PDR11,1,TRUE,0.546659975,1.722607288
PDR1,PDR15,1,TRUE,0.526642018,1.774142972
PDR1,PDR3,1,TRUE,0.488457588,1.608769171
PDR1,PDR5,1,TRUE,0.496639335,1.455092605
PDR1,SNQ2,1,TRUE,0.407587389,1.410758376
PDR1,STE6,1,TRUE,0.472081555,1.758028364
PDR1,XBP1,1,TRUE,0.584180148,1.627771182
PDR1,YOR1,1,TRUE,0.540893575,1.578088075
PDR1,YRR1,1,TRUE,0.463631627,1.516996241
PDR3,HXT11,1,TRUE,0.422224086,1.703260619
PDR3,HXT9,1,TRUE,0.559859026,1.77809186
PDR3,IPT1,1,TRUE,0.438801934,1.427397065
PDR3,PDR5,1,TRUE,0.510776757,1.741241499
PDR3,SNQ2,1,TRUE,0.586830088,1.43227404
PDR3,YOR1,1,TRUE,0.432905334,1.565885003
PHD1,MUG1,1,TRUE,0.442786821,1.617522073
PHO2,FLO1,1,FALSE,0.404010428,1.49436286
PHO2,FLO10,1,FALSE,0.48521457,1.404041192
PHO2,HO,1,TRUE,0.483972893,1.77622091
PHO2,LEU4,1,TRUE,0.522269726,1.536648549
PHO2,PHO11,1,TRUE,0.486659417,1.712677944
PHO2,PHO12,1,TRUE,0.548680379,1.739956436
PHO2,PHO5,1,TRUE,0.580897289,1.567357173
PHO2,PHO8,1,TRUE,0.44361041,1.798582244
PHO2,PHO81,1,TRUE,0.495542355,1.694213231
PHO2,TRP4,1,TRUE,0.449433083,1.527934059
PHO23,PHO5,1,FALSE,0.531981742,1.71938748
PHO4,MET14,1,TRUE,0.516283684,1.508450373
PHO4,PHO11,1,TRUE,0.481008298,1.502834151
PHO4,PHO12,1,TRUE,0.441082507,1.551488891
PHO4,PHO5,1,TRUE,0.530549553,1.465478793
PHO4,PHO8,1,TRUE,0.404179123,1.743135311
PHO4,PHO81,1,TRUE,0.478749498,1.425099806
PHO4,PHO84,1,TRUE,0.547166958,1.784794032
PHO4,PUT1,1,FALSE,0.431852291,1.631602863
PHO4,PUT2,1,FALSE,0.511095853,1.707315065
PHO4,SPL2,1,TRUE,0.548001973,1.594501968
POP2,ADH1,1,FALSE,0.599251655,1.456114557
PPR1,URA1,1,TRUE,0.515501653,1.423635971
PPR1,URA10,1,TRUE,0.523842941,1.707484421
PPR1,URA3,1,TRUE,0.551592078,1.425557614
PPR1,URA4,1,TRUE,0.406198971,1.58930793
RAP1,AAC3,1,FALSE,0.481276975,1.743004104
RAP1,ADH1,1,TRUE,0.55112759,1.668184967
RAP1,CAR1,1,TRUE,0.513743074,1.464998114
RAP1,CDC19,1,TRUE,0.433544171,1.476231799
RAP1,ENO1,1,TRUE,0.440546902,1.509587635
RAP1,ENO2,1,TRUE,0.537170885,1.561692999
RAP1,GPD1,1,TRUE,0.413924659,1.715377549
RAP1,HIS4,1,TRUE,0.572262457,1.502247549
RAP1,PGK1,1,TRUE,0.429302852,1.729249467
RAP1,PMA1,1,TRUE,0.438093594,1.527903926
RAP1,RPL19A,1,FALSE,0.506473077,1.673440274
RAP1,RPL19B,1,FALSE,0.499810729,1.762637712
RAP1,RPP2B,1,FALSE,0.423059503,1.504496019
RAP1,RPS13,1,TRUE,0.565821268,1.450114872
RAP1,RPS6A,1,TRUE,0.460209498,1.481913004
RCS1,ATX1,1,TRUE,0.478369564,1.634197284
RCS1,CCC2,1,TRUE,0.579773323,1.413839097
RCS1,FET3,1,TRUE,0.567560995,1.589097009
RCS1,FIT1,1,TRUE,0.49610323,1.770535455
RCS1,FIT2,1,TRUE,0.536006658,1.486696857
RCS1,FIT3,1,TRUE,0.441217232,1.610725803
RCS1,FRE1,1,TRUE,0.529616148,1.545520752
RCS1,FRE2,1,TRUE,0.516302038,1.673071395
RCS1,FTH1,1,TRUE,0.535494131,1.646915943
RCS1,FTR1,1,TRUE,0.490692928,1.787924999
RCS1,TIS11,1,TRUE,0.5636496,1.466971052
REB1,ACT1,1,TRUE,0.478112834,1.762566179
REB1,CDC19,1,TRUE,0.503678677,1.679802251
REB1,ENO1,1,FALSE,0.401891469,1.649896069
REB1,FAS1,1,TRUE,0.429797641,1.706025179
REB1,FAS2,1,TRUE,0.417937274,1.541326187
REB1,GAL1,1,TRUE,0.594910565,1.79960864
REB1,ILV1,1,TRUE,0.461653238,1.53108274
REB1,RAP1,1,TRUE,0.42097978,1.741094994
REB1,SIN3,1,TRUE,0.460121738,1.688313799
REB1,SWI5,1,TRUE,0.533553627,1.447678452
REB1,TPI1,1,TRUE,0.587094099,1.620270495
RFX1,HUG1,1,FALSE,0.420055137,1.493567378
RGT1,HXT1,1,FALSE,0.472744806,1.586440019
RGT1,HXT2,1,FALSE,0.459584127,1.398611616
RGT1,HXT3,1,FALSE,0.588065243,1.700229637
RGT1,HXT4,1,FALSE,0.494911447,1.580535078
RGT1,PYC1,1,TRUE,0.488356565,1.629430301
RIM101,DIT1,1,TRUE,0.403117343,1.454623114
RIM101,DIT2,1,TRUE,0.414760431,1.456973138
RIM101,IME1,1,TRUE,0.423544141,1.518502208
RIM101,IME1_UME6,1,TRUE,0.589829719,1.579532475
RME1,CLN2,1,TRUE,0.537337383,1.40868809
RME1,IME1,1,FALSE,0.562046064,1.687386281
RME1,IME1_UME6,1,FALSE,0.57987482,1.685876045
ROX1,AAC3,1,FALSE,0.556443972,1.663757227
ROX1,ANB1,1,FALSE,0.488250636,1.560900132
ROX1,COX5B,1,FALSE,0.455296599,1.708853908
ROX1,CPH1,1,TRUE,0.572059895,1.609393553
ROX1,CYC7,1,FALSE,0.472446862,1.670525281
ROX1,ERG11,1,FALSE,0.592728247,1.514088187
ROX1,GEF1,1,FALSE,0.595346907,1.48053206
ROX1,HEM13,1,FALSE,0.533457711,1.769869051
ROX1,OLE1,1,FALSE,0.413759019,1.685151345
RPH1,PHR1,1,FALSE,0.439931752,1.5356517
RPN4,PRE6,1,TRUE,0.509077387,1.485226958
RPN4,RPN1,1,TRUE,0.564294258,1.69280062
RTG1,CO1,1,TRUE,0.558137547,1.554532622
RTG1,IDH1,1,TRUE,0.488362148,1.765033949
RTG1_RTG3,CIT1,1,TRUE,0.539137002,1.608331262
RTG1_RTG3,CIT2,1,TRUE,0.427918892,1.453826809
RTG1_RTG3,DLD3,1,TRUE,0.540427576,1.735861143
RTG1_RTG3,IDH2,1,TRUE,0.507984353,1.462495005
RTG2,ACO1,1,TRUE,0.439742762,1.503004025
RTG2,CIT1,1,TRUE,0.410599259,1.740640581
RTG2,CIT2,1,TRUE,0.429182894,1.585069392
RTG2,IDH2,1,TRUE,0.570853506,1.608535504
RTG3,ACO1,1,TRUE,0.565372171,1.796807378
SDS3,IME2,1,FALSE,0.421171625,1.406955384
SDS3,INO1,1,FALSE,0.486278656,1.607475413
SDS3,STE6,1,TRUE,0.57359944,1.611324996
SIN3,ADH2,1,TRUE,0.401442406,1.626603033
SIN3,BAR1,1,TRUE,0.578796482,1.668599723
SIN3,FUS1,1,TRUE,0.448336559,1.572975499
SIN3,HO,1,TRUE,0.419413311,1.537271298
SIN3,PHO5,1,TRUE,0.556145859,1.779704955
SIN3,RME1,1,TRUE,0.41051158,1.670201984
SIN3,SPO11,1,TRUE,0.417342306,1.664487354
SIN3,STA1,1,TRUE,0.484673416,1.75596385
SIN3,STA2,1,TRUE,0.56852192,1.47304834
SIN3,STE6,1,TRUE,0.454671707,1.646908343
SIN3,SWI1,1,TRUE,0.40037723,1.707770327
SIN3,SNF2_SWI1,1,TRUE,0.566970937,1.579256579
SIP4,MDH2,1,TRUE,0.403020536,1.749375996
SKN7,AHP1,1,TRUE,0.555227044,1.638100979
SKN7,CCP1,1,TRUE,0.411744215,1.765296392
SKN7,CTT1,1,TRUE,0.519978454,1.658985367
SKN7,CYS3,1,FALSE,0.463855492,1.752512057
SKN7,DAK1,1,TRUE,0.59061091,1.545912689
SKN7,DNM1,1,TRUE,0.592903109,1.784275267
SKN7,GRE2,1,FALSE,0.564266794,1.646971578
SKN7,HSP78,1,TRUE,0.471356697,1.551799469
SKN7,HSP82,1,TRUE,0.446509507,1.424601492
SKN7,LYS20,1,TRUE,0.482385181,1.724477109
SKN7,PGM2,1,FALSE,0.566621716,1.794395111
SKN7,SOD1,1,TRUE,0.430844997,1.78208681
SKN7,TAL1,1,TRUE,0.411452877,1.57969192
SKN7,TRR1,1,TRUE,0.461440138,1.796048984
SKN7,TRX2,1,TRUE,0.495306064,1.40639818
SKN7,TSA1,1,TRUE,0.521201072,1.694404034
SKN7,YBR025C,1,TRUE,0.516539681,1.642560667
SKN7,YDR453C,1,TRUE,0.420993168,1.705533802
SKN7,YMR318C,1,FALSE,0.479627712,1.423832131
SKN7,YNL134C,1,FALSE,0.551527239,1.765513351
SKN7,ZWF1,1,TRUE,0.44786202,1.769653418
SKO1,HAL1,1,FALSE,0.497952417,1.653259455
SKO1,HIS3,1,FALSE,0.424093121,1.597114652
SKO1,SUC2,1,FALSE,0.534794642,1.625821578
SNF2,CTS1,1,TRUE,0.56273606,1.433411181
SNF2,GAL1,1,TRUE,0.429576845,1.396209496
SNF2,INO1,1,TRUE,0.48995508,1.423993188
SNF2,PRB1,1,FALSE,0.47481274,1.49642671
SNF2,SUC2,1,TRUE,0.403394722,1.430238423
SNF5,HO,1,TRUE,0.400391523,1.772965071
SNF5,PRB1,1,FALSE,0.574976428,1.744334419
SNF5,STA2,1,TRUE,0.491676075,1.586511084
SNF6,ADH1,1,TRUE,0.482469798,1.690809276
SNF6,ADH2,1,TRUE,0.440333117,1.594360625
SNF6,GAL1,1,TRUE,0.523225175,1.642200168
SNF6,GAL10,1,TRUE,0.559722739,1.744942034
SNF6,HO,1,TRUE,0.535162342,1.767693189
SNF6,INO1,1,TRUE,0.561763604,1.503966227
SNF6,STA2,1,TRUE,0.594774557,1.659140848
SNF6,SUC2,1,TRUE,0.493016507,1.553361079
SPT16,ACT1,1,TRUE,0.427987602,1.639581796
SPT16,CLN1,1,TRUE,0.493916265,1.629421401
SPT16,CLN2,1,TRUE,0.457619941,1.545076028
SPT16,CLN3,1,TRUE,0.500643423,1.770577217
SPT16,HO,1,TRUE,0.526205585,1.522173395
SPT16,HTA1,1,TRUE,0.530816528,1.796257008
SPT16,HTB1,1,TRUE,0.586486446,1.593051754
SPT16,LEU2,1,TRUE,0.445416607,1.603955442
SPT16,SAN1,1,TRUE,0.508459416,1.588261691
SPT16,SWI4,1,TRUE,0.507611469,1.419512354
SPT16,SWI4_SWI6,1,TRUE,0.480738869,1.468964114
SPT16,SWI6,1,TRUE,0.58428866,1.459579467
SPT21,ADH2,1,TRUE,0.433743842,1.59471237
SPT21,HHF1,1,TRUE,0.437727857,1.435767271
SPT21,HHF2,1,TRUE,0.568999668,1.708325592
SPT21,HTA1,1,TRUE,0.482115415,1.795290985
SPT21,HTB2,1,TRUE,0.464318388,1.572517267
SPT21,PHO5,1,TRUE,0.597138468,1.425507498
SPT4,HTA1,1,TRUE,0.592988569,1.649965492
SPT4,HTB1,1,TRUE,0.506147945,1.613639916
SPT5,HTA1,1,TRUE,0.419257032,1.436268146
SPT5,HTB1,1,TRUE,0.513352997,1.4850584
SPT6,ADH2,1,FALSE,0.561879266,1.731919183
SPT6,CCR4,1,FALSE,0.547126889,1.494043469
SPT6,HTA1,1,TRUE,0.533023189,1.529291373
SPT6,HTB1,1,TRUE,0.470369472,1.503112112
SRB7,ACT1,1,TRUE,0.402377646,1.42934259
SRB7,GAL1,1,TRUE,0.450416,1.665481607
SRB7,TDH1,1,TRUE,0.501911799,1.518580576
SSN6,COX6,1,FALSE,0.538002999,1.407905324
SSN6,HXT1,1,FALSE,0.47237377,1.765166919
SSN6,HXT3,1,FALSE,0.486297126,1.626937017
SSN6,ICL1,1,TRUE,0.440729158,1.779997812
STE12,AFR1,1,TRUE,0.462994269,1.659211588
STE12,AGA1,1,TRUE,0.404274615,1.686638987
STE12,BAR1,1,TRUE,0.56577949,1.507241139
STE12,BNI5,1,TRUE,0.494259287,1.577614249
STE12,CAR2,1,TRUE,0.470540943,1.643301086
STE12,CHS1,1,TRUE,0.5012941,1.522944674
STE12,CIK1,1,TRUE,0.568797393,1.707130547
STE12,CLN1,1,TRUE,0.509115062,1.708502694
STE12,DDR48,1,TRUE,0.534665344,1.75246183
STE12,DHH1,1,TRUE,0.538935772,1.690290103
STE12,ERG24,1,TRUE,0.545639907,1.475924303
STE12,FAR1,1,TRUE,0.465684012,1.402911548
STE12,FIG1,1,TRUE,0.472520365,1.592706513
STE12,FIG2,1,TRUE,0.560188619,1.446142586
STE12,FUS1,1,TRUE,0.423564004,1.753556142
STE12,FUS3,1,TRUE,0.509200544,1.642885811
STE12,GAT4,1,TRUE,0.433279279,1.405162617
STE12,GIC2,1,TRUE,0.559415647,1.495659822
STE12,HTB2,1,TRUE,0.445214207,1.771692538
STE12,HYM1,1,TRUE,0.408745357,1.783293048
STE12,ISC1,1,TRUE,0.58287458,1.392898475
STE12,KAR3,1,TRUE,0.508105673,1.703319889
STE12,KAR5,1,TRUE,0.534610629,1.471065125
STE12,MID2,1,TRUE,0.539629921,1.576507602
STE12,MPT5,1,TRUE,0.43173596,1.39069663
STE12,MUC1,1,TRUE,0.510386282,1.704826921
STE12,PCL2,1,TRUE,0.440997945,1.692931021
STE12,PEP1,1,TRUE,0.578419615,1.679320876
STE12,PGM1,1,TRUE,0.479203803,1.779044726
STE12,PGU1,1,TRUE,0.529112923,1.725219468
STE12,PHO81,1,TRUE,0.529709519,1.7413989
STE12,PRM1,1,TRUE,0.506062127,1.411403922
STE12,PRM3,1,TRUE,0.478442291,1.767503365
STE12,PRM5,1,TRUE,0.420044995,1.426033904
STE12,PST1,1,TRUE,0.540725255,1.783987336
STE12,RTA1,1,TRUE,0.470348226,1.583412755
STE12,RTS2,1,TRUE,0.451744059,1.574027814
STE12,SCH9,1,TRUE,0.494686722,1.690377598
STE12,SFP1,1,TRUE,0.587337849,1.623086372
STE12,SPC25,1,TRUE,0.421232466,1.526231608
STE12,SPO12,1,TRUE,0.507244355,1.620907713
STE12,SRD1,1,TRUE,0.423665762,1.408503174
STE12,SRL1,1,TRUE,0.562343425,1.620144229
STE12,SSA4,1,TRUE,0.574165713,1.645991402
STE12,SST2,1,TRUE,0.58930449,1.439128895
STE12,STE2,1,TRUE,0.522106904,1.639003236
STE12,STE6,1,TRUE,0.560021082,1.673125233
STE12,TKL2,1,TRUE,0.487305013,1.705272642
STE12,TOS11,1,TRUE,0.497891003,1.5845522
STE12,TSL1,1,TRUE,0.414852404,1.631868462
STE12,WSC2,1,TRUE,0.533211741,1.465005529
STE12,YBR070C,1,TRUE,0.522189383,1.397002308
STE12,YDL222C,1,TRUE,0.45965037,1.653799342
STE12,YEL033W,1,TRUE,0.465181763,1.457640216
STE12,YGR149W,1,TRUE,0.519196612,1.648692129
STE12,YHL021C,1,TRUE,0.454170858,1.709846897
STE12,YHR156C,1,TRUE,0.518930033,1.653706409
STE12,YIL037C,1,TRUE,0.527716592,1.455150027
STE12,YIL083C,1,TRUE,0.460511596,1.562959804
STE12,YIL169C,1,TRUE,0.473232598,1.424006303
STE12,YJL017W,1,TRUE,0.521115155,1.502577499
STE12,YJL142C,1,TRUE,0.47379484,1.436293959
STE12,YLR042C,1,TRUE,0.583796582,1.507343248
STE12,YLR414C,1,TRUE,0.592687056,1.429412069
STE12,YNL051W,1,TRUE,0.534046633,1.446020922
STE12,YNL159C,1,TRUE,0.446698582,1.547645197
STE12,YOL155C,1,TRUE,0.492042417,1.64093467
STE12,YOR129C,1,TRUE,0.555352682,1.623945398
STE12,YOR343C,1,TRUE,0.458902093,1.786375721
STE12,YPL114W,1,TRUE,0.599865351,1.700816078
STE12,YPS1,1,TRUE,0.513434766,1.439359758
STP1,BAP2,1,TRUE,0.547781276,1.687498927
SUM1,SMK1,1,FALSE,0.465518073,1.554573368
SUM1,SPR3,1,FALSE,0.526724071,1.406129433
SWI1,STE6,1,TRUE,0.508639099,1.600760846
SWI3,HO,1,TRUE,0.453486867,1.792320928
SWI4,CDC10,1,TRUE,0.595281317,1.550072202
SWI4,CDC11,1,TRUE,0.458663384,1.498812756
SWI4,PCL1,1,TRUE,0.517025588,1.518422114
SWI4_SWI6,CLN1,1,TRUE,0.41140411,1.600273301
SWI4_SWI6,CLN2,1,TRUE,0.592712526,1.70738241
SWI4_SWI6,CTS1,1,TRUE,0.567993424,1.530465115
SWI4_SWI6,HO,1,TRUE,0.475288188,1.400651794
SWI5,ASH1,1,TRUE,0.403195006,1.631185031
SWI5,CDC6,1,TRUE,0.54164027,1.518285588
SWI5,CTS1,1,TRUE,0.431726796,1.521374245
SWI5,EGT2,1,TRUE,0.50135739,1.482969872
SWI5,HO,1,TRUE,0.515474295,1.60872878
SWI5,PCL2,1,TRUE,0.414150174,1.43874166
SWI5,PCL9,1,TRUE,0.56121061,1.723829515
SWI5,RME1,1,TRUE,0.477016431,1.422863778
SWI5,SIC1,1,TRUE,0.433219986,1.603631167
TAF90,ADH2,1,TRUE,0.486354806,1.730486711
TEC1,BNI5,1,TRUE,0.451104821,1.439836022
TEC1,CAR2,1,TRUE,0.510171544,1.533919705
TEC1,CLN1,1,TRUE,0.442216759,1.439486952
TEC1,DDR48,1,TRUE,0.416493454,1.795026647
TEC1,DHH1,1,TRUE,0.472985507,1.516255435
TEC1,ENT1,1,TRUE,0.566307042,1.596581595
TEC1,GAT4,1,TRUE,0.537006082,1.664984257
TEC1,HTB2,1,TRUE,0.555860754,1.487286784
TEC1,KTR1,1,TRUE,0.55146481,1.584206104
TEC1,KTR2,1,TRUE,0.485572489,1.633533414
TEC1,MID2,1,TRUE,0.597971112,1.690170772
TEC1,MPT5,1,TRUE,0.538355109,1.721736818
TEC1,MUC1,1,TRUE,0.432262204,1.776961342
TEC1,PGU1,1,TRUE,0.56719879,1.598673645
TEC1,PRM5,1,TRUE,0.489329894,1.700838504
TEC1,PST1,1,TRUE,0.568489481,1.503456375
TEC1,RNR1,1,TRUE,0.45851876,1.55425383
TEC1,RTA1,1,TRUE,0.400631579,1.619598373
TEC1,RTS2,1,TRUE,0.461157746,1.757069227
TEC1,SFP1,1,TRUE,0.414983545,1.500313113
TEC1,SPO12,1,TRUE,0.534691398,1.599405419
TEC1,SRD1,1,TRUE,0.493280818,1.562901499
TEC1,SRL1,1,TRUE,0.474803591,1.505447423
TEC1,SSA4,1,TRUE,0.475993932,1.680075825
TEC1,SUT1,1,TRUE,0.54375442,1.611725103
TEC1,TKL2,1,TRUE,0.414435597,1.457788282
TEC1,TOS11,1,TRUE,0.413838385,1.398046427
TEC1,TSL1,1,TRUE,0.405737105,1.751039485
TEC1,WSC2,1,TRUE,0.514079555,1.486190788
TEC1,YBR070C,1,TRUE,0.598232042,1.797478342
TEC1,YDL222C,1,TRUE,0.505553659,1.490087803
TEC1,YEL033W,1,TRUE,0.404112606,1.72212204
TEC1,YGR149W,1,TRUE,0.54523653,1.512843157
TEC1,YHL021C,1,TRUE,0.436257969,1.397698402
TEC1,YHR156C,1,TRUE,0.400666656,1.622441795
TEC1,YJL017W,1,TRUE,0.581801752,1.68856192
TEC1,YJL142C,1,TRUE,0.533452903,1.792665885
TEC1,YLR042C,1,TRUE,0.576967428,1.654853057
TEC1,YLR414C,1,TRUE,0.5528024,1.760587102
TEC1,YNL051W,1,TRUE,0.473839327,1.39164849
TEC1,YNL159C,1,TRUE,0.533274166,1.559669057
TEC1,YOR225W,1,TRUE,0.585417279,1.756248099
TEC1,YPL114W,1,TRUE,0.448874343,1.556038339
TEC1,YPS1,1,TRUE,0.530132678,1.747988804
THI2,PET18,1,TRUE,0.446858027,1.742164904
THI2,PHO3,1,TRUE,0.526134707,1.562547782
THI2,THI20,1,TRUE,0.449984209,1.763734044
THI2,THI21,1,TRUE,0.552177427,1.44722018
THI2,THI22,1,TRUE,0.539112707,1.616436047
THI2,THI6,1,TRUE,0.441145854,1.474328978
THI2,THI80,1,TRUE,0.538199145,1.474479315
THI2,YLR004C,1,TRUE,0.432972587,1.724115805
TUP1,ALPHA1,1,FALSE,0.542360139,1.570125772
TUP1,ANB1,1,FALSE,0.517865473,1.551359223
TUP1,BAR1,1,FALSE,0.589348524,1.760219083
TUP1,CYC7,1,FALSE,0.530567021,1.718821349
TUP1,ENA1,1,FALSE,0.409888828,1.690199591
TUP1,GAL1,1,FALSE,0.484666823,1.680784974
TUP1,GAL10,1,FALSE,0.506419114,1.75032956
TUP1,HAL1,1,FALSE,0.495710448,1.705368407
TUP1,HO,1,FALSE,0.565532121,1.52965435
TUP1,IME1,1,FALSE,0.524366088,1.50670733
TUP1,MFALPHA1,1,FALSE,0.469480201,1.663095955
TUP1,MFALPHA2,1,FALSE,0.596580363,1.635768556
TUP1,PAU3,1,FALSE,0.438083493,1.596867351
TUP1,PAU4,1,FALSE,0.400421042,1.525792096
TUP1,PAU5,1,FALSE,0.493776103,1.506055239
TUP1,RME1,1,FALSE,0.572841066,1.793679
TUP1,RNR1,1,FALSE,0.530924076,1.70398232
TUP1,RNR3,1,FALSE,0.420780205,1.620866932
TUP1,ROX1,1,FALSE,0.414940988,1.542135408
TUP1,SST2,1,FALSE,0.464613537,1.790422504
TUP1,STE2,1,FALSE,0.499927463,1.622226532
TUP1,STE4,1,FALSE,0.420631412,1.464865696
TUP1,STE5,1,FALSE,0.58733843,1.459600775
TUP1,STE6,1,FALSE,0.518656457,1.512631438
UGA3,UGA1,1,TRUE,0.486195236,1.782658902
UGA3,UGA2,1,TRUE,0.487833199,1.627951075
UGA3,UGA4,1,TRUE,0.512044875,1.427881603
UME6,ACS1,1,FALSE,0.578323967,1.392487355
UME6,BAR1,1,FALSE,0.442283627,1.462505707
UME6,CAR1,1,FALSE,0.542193902,1.705439744
UME6,CAR2,1,FALSE,0.478108435,1.390506476
UME6,CDC19,1,FALSE,0.448759843,1.696813305
UME6,CHO1,1,TRUE,0.481987036,1.688798918
UME6,CHO2,1,TRUE,0.501042799,1.677725533
UME6,CTA1,1,FALSE,0.518644464,1.643086913
UME6,DMC1,1,FALSE,0.599804727,1.430686633
UME6,FOX2,1,FALSE,0.424523398,1.48987864
UME6,GAL1,1,FALSE,0.593532954,1.403287193
UME6,HOP1,1,FALSE,0.505730532,1.668462858
UME6,HSF1,1,FALSE,0.457391739,1.697285416
UME6,ILV2,1,FALSE,0.429318853,1.476547236
UME6,IME2,1,FALSE,0.47882236,1.781526467
UME6,INO1,1,FALSE,0.439440701,1.441949584
UME6,INO2,1,TRUE,0.506260274,1.402848373
UME6,INO2_INO4,1,TRUE,0.462009167,1.593646131
UME6,MEI4,1,FALSE,0.408876687,1.510985536
UME6,MEK1,1,FALSE,0.481971473,1.557370602
UME6,MER1,1,FALSE,0.472896817,1.563719973
UME6,OPI3,1,TRUE,0.441091224,1.531573562
UME6,PEX1,1,FALSE,0.584272196,1.607239868
UME6,PHR1,1,TRUE,0.595626711,1.529507754
UME6,POT1,1,FALSE,0.517456228,1.76370095
UME6,POX1,1,FALSE,0.565209667,1.693645087
UME6,REC102,1,FALSE,0.512698462,1.407227595
UME6,REC114,1,FALSE,0.409295833,1.453603663
UME6,RED1,1,FALSE,0.592674423,1.429908443
UME6,RIM4,1,FALSE,0.552695427,1.468907857
UME6,RME1,1,FALSE,0.567514566,1.608084531
UME6,SKI8,1,FALSE,0.581098039,1.647243786
UME6,SLZ1,1,TRUE,0.410540935,1.493996644
UME6,SPO11,1,FALSE,0.550543514,1.56438122
UME6,SPO13,1,FALSE,0.595613427,1.391467586
UME6,SPO16,1,FALSE,0.582552094,1.571369061
UME6,TOP1,1,FALSE,0.454195128,1.442105809
UME6,ZIP1,1,FALSE,0.477436171,1.670212553
XBP1,CLB2,1,FALSE,0.483802996,1.717584195
XBP1,CLN1,1,FALSE,0.595277988,1.538731302
XBP1,CLN3,1,FALSE,0.483142494,1.540824727
XBP1,CYS3,1,FALSE,0.528129834,1.769270592
XBP1,SMF2,1,FALSE,0.555693791,1.737813654
YAP1,AHP1,1,TRUE,0.580641925,1.458115011
YAP1,CCP1,1,TRUE,0.432167137,1.512931112
YAP1,CDC48,1,TRUE,0.597412674,1.633616247
YAP1,CTT1,1,TRUE,0.40160629,1.696089288
YAP1,CYS3,1,TRUE,0.589774639,1.535187901
YAP1,DAK1,1,TRUE,0.439272744,1.513459323
YAP1,DDR2,1,TRUE,0.591275101,1.704065655
YAP1,FLR1,1,TRUE,0.492964499,1.406482615
YAP1,GLR1,1,TRUE,0.580669683,1.597354374
YAP1,GPX2,1,TRUE,0.477613907,1.579960392
YAP1,GRE2,1,TRUE,0.491271631,1.604729067
YAP1,GSH1,1,TRUE,0.560267822,1.552842568
YAP1,HIS3,1,TRUE,0.538879092,1.485560069
YAP1,HSP12,1,TRUE,0.437384955,1.493951533
YAP1,HSP78,1,TRUE,0.570949629,1.616774274
