id,ABF1_input,ACE2_input,ADR1_input,CAF16_input,CAF4_input,CAT8_input,CBF1_input,CDC36_input,CDC39_input,CDC50_input,CHA4_input,CIN5_input,CRZ1_input,CUP2_input,DAL81_input,FKH2_input,FLO8_input,GAL11_input,GAL4_input,GIS1_input,GLN3_input,HAL9_input,HAP1_input,HAP2_input,HDA1_input,IME4_input,INO4_input,IXR1_input,LEU3_input,MAC1_input,MET4_input,MOT3_input,MSN1_input,NRG1_input,PHO2_input,PHO23_input,PHO4_input,POP2_input,REB1_input,RFX1_input,RGT1_input,RIM101_input,RPH1_input,RTG1_RTG3_input,RTG2_input,RTG3_input,SDS3_input,SIP4_input,SKO1_input,SNF2_input,SNF5_input,SNF6_input,SPT16_input,SPT21_input,SPT4_input,SPT5_input,SPT6_input,SRB7_input,SSN6_input,SUM1_input,SWI3_input,TAF90_input,THI2_input,TUP1_input,UGA3_input,UME6_input,XBP1_input,YAP6_input,ARG80_ARG81_input,DAL81_DAL82_input,GCR1_GCR2_input,HDA1_TUP1_input,SSN6_TUP1_input,A1_ALPHA2,ALPHA1,ALPHA2,ASH1,CCR4,DAL80,DAL80_GZF3,GAT1,HAP4,IME1,INO2,INO2_INO4,MCM1,MTH1,RAP1,RME1,ROX1,SIN3,SWI1,SWI4,SWI4_SWI6,SWI5,IME1_UME6,SNF2_SWI1,FUS1,ACS1,ADH1,CDC19,COX6,DED1,PGK1,POT1,QCR8,RPL4A,RPL4B,SPR3,TUB2,CDC6,CTS1,EGT2,HO,ADH2,CTA1,FOX2,GUT1,PEX1,MFALPHA1,STE3,STE6,MUC1,FKS1,GAL1,CAT5,IDP2,JEN1,MDH2,CYT1,GAL2,MET14,MET16,MET17,MET28,MET8,SAM2,TRP1,CYC1,CHA1,ENA1,GSC2,PMC1,CUP1A,CUP1B,RS5,SOD1,CAN1,DAL1,DAL2,DAL3,DAL4,DAL5,DAL7,DCG1,DUR1,DUR3,GDH1,PUT1,PUT2,PUT4,UGA1,UGA2,GAP1,UGA4,CLB2,STA1,STA2,GAL10,GAL7,FUR4,GAL3,GAL80,GCY1,LAP3,MEL1,PCL10,PGM2,GLN1,ARG1,ARG3,ARG5,ARG8,HAL1,HIS3,HIS4,ILV1,ILV2,ILV5,LEU4,TRP4,PHR1,ASP3A,ASP3B,ASP3C,ASP3D,GDH2,PRB1,ACO1,CTT1,CYB2,CYC7,ERG11,HEM13,HMG1,HYP2,QCR2,SOD2,AAC1,SDH4,MDH1,ERG10,INH1,INO1,PHO3,PHO5,DIT1,HOP1,IME2,MER1,REC114,RIM11,RIM4,SGA1,SPO11,SPO13,SPS1,SPS2,SPS4,ACC1,ADK1,PMA1,CDS1,CHO1,CHO2,CKI1,EPT1,FAS1,FAS2,HNM1,ITR1,OPI3,PGS1,PSD1,COX5B,LEU1,LEU2,FRE7,YJL217W,RNR1,CAR1,CAR2,CDC5,CLB1,STE2,MET2,MET3,MET6,HXT2,HXT4,SUC2,AAC3,ANB1,CPH1,HXT1,HXT3,POX1,FLO1,FLO10,PHO11,PHO12,PHO8,PHO81,PHO84,SPL2,ENO1,ENO2,GPD1,RPL19A,RPL19B,RPP2B,RPS13,RPS6A,ACT1,TPI1,HUG1,PYC1,DIT2,CLN2,GEF1,OLE1,CIT1,CIT2,IDH2,BAR1,CYS3,CLN1,CLN3,HTA1,HTB1,SAN1,SWI6,HHF1,HHF2,HTB2,TDH1,ICL1,PCL2,PGM1,SST2,SMK1,CDC10,CDC11,PCL1,PCL9,SIC1,PET18,THI20,THI21,THI22,THI6,THI80,YLR004C,MFALPHA2,PAU3,PAU4,PAU5,RNR3,STE4,STE5,DMC1,MEI4,MEK1,REC102,RED1,SKI8,SLZ1,SPO16,TOP1,ZIP1,SMF2,FBA1,PGI1,HXT6,HXT7,ODC2,SAG1,SER3,FLO5,MAK10
cell_1,0.591974734,0.344359764,0.337301116,0.591472984,0.704043089,0.585586581,0.391461329,0.467508675,0.468794305,0.246831624,0.254155114,0.451649846,0.307829731,0.483084798,0.4588975,0.374268638,0.538650018,0.47229244,0.324660231,0.257566687,0.621809826,0.628553706,0.452714506,0.747691424,0.413569917,0.431668406,0.582367596,0.503011671,0.607400358,0.4349678,0.366183107,0.428245946,0.422793687,0.443868495,0.416786171,0.382486976,0.378697783,0.390572783,0.365840595,0.596431506,0.610652897,0.727979051,0.422808025,0.672208317,0.374647352,0.390625498,0.437781098,0.43718854,0.295398717,0.750947735,0.59065059,0.354414746,0.429749625,0.703990165,0.298553851,0.530851188,0.228785393,0.556200486,0.450843249,0.482678234,0.570982898,0.68199999,0.324084253,0.627871442,0.268203526,0.601210934,0.61070417,0.38757497,0.648663227,0.545600997,0.668040563,0.754665039,0.77110302,0.221854462,0,0.907619216,0.427029599,0.513852694,0.429451924,0.58388096,0.822758156,0.26837883,0.064101249,0.429926108,0.828091966,0.606295201,0.352111502,0.850016852,0.671255604,0.518953878,0.212183622,0.544341491,0.272843552,0.636992945,0.271771929,1,0.33204689,0.58616258,0.226708521,0.993722407,0.257325556,0.992490312,0.038351473,0.525853195,0.626892757,0.501032254,0.669087137,0.361111721,1,0.945271489,0,0.692297077,0.956941953,0.3883922,0.717077295,0.602007861,0.573158175,0.82052529,0.780023362,0.327060356,0.756676609,0.425143418,0.179987737,0.651805338,0.599629643,0.259761983,0.574974195,0.241720175,0.279450977,0.791034776,0.576690958,1,0.161534381,0.59786616,0.043910283,0.312968441,0.693047504,0.39583745,0.118654256,0.168824502,0.388040743,0.508582509,0.960123445,0.463591308,0.369035173,0.477537637,1,0.483973208,0.706355147,0.818683289,1,0.000919932,0.562651549,0.41812875,0.072574831,0.689924427,0.647876085,0.301518008,0.321477215,0.710292936,0.320974146,0.770145897,0.111540889,0.940329864,0.711968244,0.395435341,0.048647015,0.176847266,0.903706736,0.808170154,0.609515771,0.464383882,0.72364046,0.230651868,0.308993337,0.149195146,0.327987458,0.206781248,0.33668296,0.714591537,0.10820986,0.74257858,0.18931115,0.019005649,0.520411233,0.757548794,0.430167476,0.748894634,0.550440848,0.113682817,0.761541394,0.235547315,0.731834554,0.235920178,0.421102884,0.312661569,0.193463494,0.250626413,0.749224164,0,0.590290658,0.939253111,0.545873505,0.710198569,0,0.791022503,0.225148502,0.513376478,1,0.430423279,0.313141383,0.411111784,0.462396092,0.883990062,0.071052902,0.278172516,0.894357534,1,0.335775771,0.394225044,0.524938918,0.330429819,0.349362895,0.991156794,0.859086199,0.541715831,0.629077506,0.887842796,0.559799727,0.489743824,0.807299927,0.324153949,0.704198402,0.961038441,0.864561742,0.719469426,0.258631841,0.87793717,0.614788237,0.295868677,0.73775655,0.542097543,0.515213602,0.554611707,0.055879235,0.306317018,0.612112975,0.44846869,0.357796595,0.68248858,0.679629636,0.382793912,0.532949001,0,0.62210329,0.356012613,0.558968242,0.721544042,0.533269664,0.603363781,0.410593384,0.429816608,0.550707955,0.542704935,0.809464954,0.642463306,0.374881823,0.450651021,0.414518333,0.531612658,0.332914187,0.438355042,0.511391119,0.430731918,0.489089402,0.24673036,0.35705989,0.472096303,0.750059487,0.364439948,0.761227676,0.815812271,0.891690047,0,0.503356823,0.206044491,0.888634306,0.596329563,0.925658437,0.355111306,0.66210609,0.665337501,0.921818556,1,0.515459834,0.230937834,0.308574196,1,0.542559228,0.316903583,0.687417366,0.358293911,0.571247106,0.37872858,0.575564617,0.356306432,0,0.270645339,0.518643866,0.212215327,0,0.4349385,0.201450034,0.999373654,0.572811757,0.812236036,0.51568966,0.235742122,0.571730448,0.945589834,0.828131822,0.646110861,0.515401605,0.62165887,0.486882972,0.299292211,0.637490069,0.787316374,0.258681363,0.505366705,0,0.839402706,0.412950628,0.67236636,0.292226641,0.112533654,0.836924714,0.387999157,0.310535621,0,0.298283346,0.159291394,0.320247164,0.339924043,0.51162936,0.651522805,0.733438073,0.376840256,0.70927355,0.419550512
cell_2,0.591974734,0.344359764,0.337301116,0.591472984,0.704043089,0.585586581,0.391461329,0.467508675,0.468794305,0.246831624,0.254155114,0.451649846,0.307829731,0.483084798,0.4588975,0.374268638,0.538650018,0.47229244,0.324660231,0.257566687,0.621809826,0.628553706,0.452714506,0.747691424,0.413569917,0.431668406,0.582367596,0.503011671,0.607400358,0.4349678,0.366183107,0.428245946,0.422793687,0.443868495,0.416786171,0.382486976,0.378697783,0.390572783,0.365840595,0.596431506,0.610652897,0.727979051,0.422808025,0.672208317,0.374647352,0.390625498,0.437781098,0.43718854,0.295398717,0.750947735,0.59065059,0.354414746,0.429749625,0.703990165,0.298553851,0.530851188,0.228785393,0.556200486,0.450843249,0.482678234,0.570982898,0.68199999,0.324084253,0.627871442,0.268203526,0.601210934,0.61070417,0.38757497,0.648663227,0.545600997,0.668040563,0.754665039,0.77110302,0.535199622,0.383406822,0.609801518,0.191592399,0.814802492,0.324742093,0.351947783,0.51141781,0.290181749,0.807574408,0.476841264,0.711417725,0.307793182,0.218487839,0.388249852,0.582992287,0.527707184,0.331023443,0.333702426,0.467445285,0.515539715,0.147680158,0.232146751,0.340882468,0.313718093,0.439648486,0.151121667,0.419778119,0.526034609,0.564455577,0.208890598,0.438623393,0.327077756,0.593925232,0.584078196,0.357336291,0.570910718,0.094556471,0.107099322,0.170230137,0.40356667,0.106605606,0.543875242,0.668289933,0.290790553,0.63846219,0.421956444,0.142405336,0.061241398,0.049616316,0.486719647,0.737320789,0.469287715,0.501124767,0.413269435,0.312478738,0.233028007,0.106668165,0.184811045,0.124504664,0.299707229,0.720658823,0.445914385,0.491485167,0.305513137,0.855980205,0.203677213,0.599663113,0.354432762,0.344902411,0.517384376,0.529450004,0.518022376,0.297457692,0.477880158,0.377083852,0.266048311,0.493949625,0.293418582,0.396900487,0.264588666,0.385486845,0.288087602,0.341865401,0.257724632,0.605674565,0.573425034,0.484434754,0.148454323,0.62214308,0.337272402,0.120214911,0.322802039,0.039474379,0.026266202,0.667240713,0.218341909,0.242397862,0.340290314,0.438293363,0.265758271,0.315558325,0.312340292,0.381559711,0.155404712,0.400511385,0.403576181,0.262927666,0.201120269,0.361456787,0.723333114,0.645901841,0.490530831,0.214251218,0.29123694,0.67030765,0.257094,0.374189785,0.540874228,0.73704353,0.528116832,0.636609655,0.661653183,0.564416335,0.355084478,0.137724598,0.158982276,0.436382415,0.872203602,0.22496219,0.379587751,0.485557336,0.556026053,0.47872997,0.481724706,0.746094718,0.777236333,0.211005256,0.608969725,0.554442222,0.923588097,0.172440487,0.040020066,0.217911619,0.832969058,0.818248753,0.697075016,0.707042899,0.542856757,0.704496631,0.692489194,0.474538542,0.759649313,0.663282464,0.618555324,0.594065578,0.287344916,0.499794969,0.138795031,0.753676254,0.515586174,0.501791166,0.809400592,0.668894452,0.344901542,0.373026097,0.625402214,0.818368115,0.46936813,0.69021385,0.673216958,0.627247609,0.596618651,0.311799905,0.423883475,0.408062351,0.408195893,0.545210623,0.830667453,0.432338758,0.353319336,0.188288094,0.310166546,0.39018225,0.445290893,0.605218313,0.613149247,0.791082812,0.84394356,0.818653777,0.470073297,0.142544093,0.131952748,0.40751715,0.703106411,0.651826954,0.105244421,0.06365904,0.18637335,0.188088135,0.148288998,0.326503267,0.207237517,0.309699334,0.57666973,0.642146306,0.404465544,0.501643195,0.489858461,0.581905667,0.072718175,0.222498236,0.515670709,0.648200785,0.829350463,0.229643849,0.431168168,0.568550251,0.308167393,0.385545981,0.293584938,0.267477241,0.394372372,0.153786464,0.304142469,0.078325762,0.051877565,0.440589693,0.443648145,0.782125444,0.648536276,0.679551317,0.557175548,0.31328524,0.112016215,0.750433146,0.260889309,0.384416068,0.405641571,0.299079298,0.587215348,0.232608675,0.193709299,0.252778948,0.213834432,0.304139122,0.305566309,0.370643911,0.257658837,0.30019464,0.467072196,0.453211456,0.428854357,0.421802102,0.346850427,0.276746382,0.456929396,0.307114559,0.387011997,0.389541213,0.434208757,0.314229559,0.317012498,0.683137194,0.344724175,0.289559247,0.41374975,0.321746159,0.572663652,0.695540922,0.289232428,0.394344573,0.640199366,0.325206482,0.615718909,0.263169718,0.197302115
cell_3,0.591974734,0.344359764,0.337301116,0.591472984,0.704043089,0.585586581,0.391461329,0.467508675,0.468794305,0.246831624,0.254155114,0.451649846,0.307829731,0.483084798,0.4588975,0.374268638,0.538650018,0.47229244,0.324660231,0.257566687,0.621809826,0.628553706,0.452714506,0.747691424,0.413569917,0.431668406,0.582367596,0.503011671,0.607400358,0.4349678,0.366183107,0.428245946,0.422793687,0.443868495,0.416786171,0.382486976,0.378697783,0.390572783,0.365840595,0.596431506,0.610652897,0.727979051,0.422808025,0.672208317,0.374647352,0.390625498,0.437781098,0.43718854,0.295398717,0.750947735,0.59065059,0.354414746,0.429749625,0.703990165,0.298553851,0.530851188,0.228785393,0.556200486,0.450843249,0.482678234,0.570982898,0.68199999,0.324084253,0.627871442,0.268203526,0.601210934,0.61070417,0.38757497,0.648663227,0.545600997,0.668040563,0.754665039,0.77110302,0.566201374,0.431681146,0.580336022,0.127492184,0.844577872,0.325235408,0.298842677,0.491508205,0.321218178,0.915009183,0.46466021,0.699874205,0.30713723,0.205267377,0.342563535,0.572830561,0.528573219,0.342781221,0.340517526,0.486698797,0.503523372,0.117547457,0.161418713,0.36879689,0.307236536,0.460716346,0.064251252,0.430418078,0.479884401,0.61650728,0.142978564,0.419996394,0.30986704,0.586488861,0.606138059,0.29375241,0.533872201,0.071181979,0.044487688,0.079750337,0.40506724,0.047642565,0.538123715,0.677702081,0.233613806,0.624456406,0.43575066,0.094050598,0.025087863,0.025708593,0.470386394,0.750943679,0.490017778,0.49381825,0.430242181,0.31574644,0.177819916,0.060165036,0.104157856,0.120841017,0.270207972,0.78761499,0.459067795,0.471542987,0.296576627,0.928929781,0.207125472,0.620600614,0.33918149,0.284033654,0.522706556,0.545321132,0.522027856,0.22794954,0.485336769,0.351555211,0.216191155,0.454123764,0.328262462,0.388171843,0.253457147,0.428567558,0.252159465,0.316202982,0.259682714,0.636968403,0.563233452,0.50819943,0.088273807,0.686434687,0.295183953,0.066321311,0.2775493,0.045320078,0.011931706,0.643845231,0.159985464,0.20607594,0.328012741,0.410061684,0.26923163,0.316207852,0.328481551,0.386860044,0.150321619,0.373582856,0.372804935,0.278235141,0.131769464,0.378488537,0.793017885,0.658317634,0.366160345,0.192888889,0.24595719,0.682167036,0.27128282,0.33586598,0.571082671,0.737558896,0.557026193,0.65793147,0.696181726,0.601117678,0.365419353,0.077224036,0.17471167,0.421155037,0.865162463,0.192514875,0.346580349,0.533597422,0.532775968,0.503818821,0.478593142,0.72097383,0.811549333,0.220501755,0.628545399,0.563549084,0.927228921,0.182471575,0.017020043,0.187125813,0.901474618,0.912885966,0.840908164,0.8429705,0.745934694,0.842426299,0.823133796,0.468007947,0.875468705,0.818384693,0.772746025,0.771163328,0.263252432,0.463050225,0.091307308,0.738293571,0.456858508,0.453500773,0.802280649,0.687287011,0.286093394,0.341443818,0.63421528,0.810137954,0.453235731,0.685476767,0.660931811,0.682900766,0.625340523,0.282087522,0.421451063,0.413035546,0.381057915,0.517157884,0.886834966,0.371939392,0.3382429,0.131002732,0.305630626,0.373482897,0.417958951,0.61233677,0.614117402,0.828727686,0.902107297,0.844658302,0.464663768,0.074932765,0.079234663,0.410746025,0.728083849,0.675305801,0.067315515,0.03927404,0.161442778,0.156101174,0.129827929,0.310417315,0.161145616,0.238232171,0.488463682,0.720089213,0.499480229,0.570022212,0.365858852,0.460808141,0.079912768,0.19471064,0.546304517,0.624412766,0.852405091,0.15149818,0.436914457,0.557562021,0.272829686,0.332488229,0.223693623,0.261021197,0.410542263,0.132404323,0.235295696,0.032395417,0.025656413,0.416169049,0.452092925,0.802989332,0.675230518,0.689839556,0.577049143,0.344281064,0.068984385,0.773365921,0.265705017,0.422449436,0.444557078,0.343087375,0.587314419,0.151079001,0.102363393,0.22676708,0.211666928,0.277664163,0.242243643,0.325380959,0.219226159,0.278902487,0.472708222,0.449880062,0.441672981,0.40046236,0.303271594,0.278533699,0.452137104,0.337499868,0.342253352,0.387225131,0.410645913,0.316406484,0.337243232,0.66792176,0.340442634,0.287483885,0.454685335,0.324067523,0.613561888,0.732671747,0.310786737,0.416681246,0.606653629,0.312755757,0.607430774,0.219033084,0.175313296
cell_4,0.591974734,0.344359764,0.337301116,0.591472984,0.704043089,0.585586581,0.391461329,0.467508675,0.468794305,0.246831624,0.254155114,0.451649846,0.307829731,0.483084798,0.4588975,0.374268638,0.538650018,0.47229244,0.324660231,0.257566687,0.621809826,0.628553706,0.452714506,0.747691424,0.413569917,0.431668406,0.582367596,0.503011671,0.607400358,0.4349678,0.366183107,0.428245946,0.422793687,0.443868495,0.416786171,0.382486976,0.378697783,0.390572783,0.365840595,0.596431506,0.610652897,0.727979051,0.422808025,0.672208317,0.374647352,0.390625498,0.437781098,0.43718854,0.295398717,0.750947735,0.59065059,0.354414746,0.429749625,0.703990165,0.298553851,0.530851188,0.228785393,0.556200486,0.450843249,0.482678234,0.570982898,0.68199999,0.324084253,0.627871442,0.268203526,0.601210934,0.61070417,0.38757497,0.648663227,0.545600997,0.668040563,0.754665039,0.77110302,0.583913346,0.475498247,0.563501747,0.080716498,0.861589191,0.333923364,0.251470462,0.471999912,0.384285877,0.986445026,0.449369873,0.693279143,0.352765756,0.197714241,0.316461954,0.566653465,0.529068003,0.349498693,0.358195513,0.497698745,0.496658175,0.120344647,0.124122926,0.398000007,0.313359326,0.472752871,0.012767513,0.433761964,0.453517788,0.646245545,0.089072058,0.409354386,0.300034186,0.582240301,0.618741337,0.257425563,0.512711294,0.050171066,0.007599768,0.024964691,0.405924631,0.01469964,0.534837743,0.683079446,0.198475873,0.616454599,0.45452608,0.098378011,0.005829052,0.0045146,0.461054854,0.758726732,0.501861312,0.489643879,0.439939077,0.317613349,0.14627834,0.033596792,0.058078944,0.118747896,0.253354408,0.825868497,0.466582622,0.460149588,0.291471006,0.970607453,0.209095536,0.632562661,0.330468108,0.249258016,0.525747233,0.55438865,0.524316273,0.188238029,0.483699649,0.331728543,0.184050734,0.423678424,0.343857746,0.377477825,0.244118536,0.444009774,0.228842285,0.298183545,0.256047903,0.652431952,0.554914144,0.516238088,0.052891763,0.712897703,0.28636464,0.040110954,0.296486204,0.055981315,0.004413466,0.630478885,0.126645165,0.18532444,0.320998298,0.393932314,0.271216034,0.31657894,0.337703402,0.389888239,0.147417538,0.337917548,0.355224656,0.286980633,0.109486986,0.388219144,0.832830303,0.665411046,0.247188999,0.180684128,0.220087889,0.688942559,0.2793892,0.313970761,0.588341408,0.737853336,0.573542737,0.670113084,0.715908629,0.62208595,0.371323891,0.042658756,0.183698212,0.412455306,0.860937477,0.173630991,0.327574882,0.561043763,0.519492691,0.518152624,0.476804011,0.706621723,0.831153092,0.301675875,0.639729406,0.568752032,0.929167288,0.188202553,0.004389316,0.19239872,0.989971296,0.993950222,0.986581711,0.986312929,0.976034046,0.986159818,0.98288446,0.481102835,0.989944108,0.984180698,0.976173724,0.977994079,0.236202108,0.421167346,0.063035371,0.719162149,0.415995632,0.419607059,0.78989695,0.686544288,0.249370126,0.319436657,0.627509361,0.79691476,0.439349208,0.67174014,0.641925118,0.714261322,0.64174995,0.265112194,0.420061373,0.41587684,0.365553401,0.501065245,0.905343201,0.396503163,0.38797462,0.114788178,0.303039157,0.363942195,0.402343621,0.616403699,0.614670529,0.850235017,0.94418892,0.859263713,0.4624573,0.038031203,0.051321195,0.412590751,0.742354001,0.688719774,0.052446541,0.028953361,0.147199403,0.137826332,0.134154689,0.301227063,0.11407953,0.16721363,0.380305514,0.804085274,0.606103939,0.660256242,0.250712056,0.34303174,0.084023195,0.178834986,0.563806274,0.610822157,0.865576699,0.102150961,0.439314242,0.550421922,0.25264049,0.302175188,0.183763203,0.266233479,0.419780472,0.117116423,0.195962045,0.006154418,0.010675701,0.402217007,0.45691761,0.814909322,0.690481515,0.69571745,0.588403357,0.361989649,0.038304133,0.786467911,0.268456335,0.444178723,0.487409025,0.386034887,0.606356895,0.092518458,0.04339592,0.211905937,0.210428586,0.262538447,0.206066033,0.299521255,0.197268738,0.266737819,0.509503376,0.447976765,0.448996538,0.388270503,0.278374064,0.279554832,0.449399164,0.354859653,0.31668177,0.385901904,0.39718395,0.317650209,0.348801489,0.659228853,0.337996496,0.286298187,0.478072721,0.325393769,0.636927936,0.753885391,0.365082335,0.480656007,0.538157473,0.350146088,0.553808006,0.19381687,0.162750608
cell_5,0.591974734,0.344359764,0.337301116,0.591472984,0.704043089,0.585586581,0.391461329,0.467508675,0.468794305,0.246831624,0.254155114,0.451649846,0.307829731,0.483084798,0.4588975,0.374268638,0.538650018,0.47229244,0.324660231,0.257566687,0.621809826,0.628553706,0.452714506,0.747691424,0.413569917,0.431668406,0.582367596,0.503011671,0.607400358,0.4349678,0.366183107,0.428245946,0.422793687,0.443868495,0.416786171,0.382486976,0.378697783,0.390572783,0.365840595,0.596431506,0.610652897,0.727979051,0.422808025,0.672208317,0.374647352,0.390625498,0.437781098,0.43718854,0.295398717,0.750947735,0.59065059,0.354414746,0.429749625,0.703990165,0.298553851,0.530851188,0.228785393,0.556200486,0.450843249,0.482678234,0.570982898,0.68199999,0.324084253,0.627871442,0.268203526,0.601210934,0.61070417,0.38757497,0.648663227,0.545600997,0.668040563,0.754665039,0.77110302,0.584199062,0.477416437,0.563230189,0.085216268,0.861863604,0.334274813,0.248904037,0.47083354,0.388683567,0.987913414,0.448788075,0.693172757,0.356953308,0.1975924,0.316040903,0.566839541,0.529075985,0.349607054,0.35903513,0.497876187,0.496547431,0.124454643,0.123552684,0.399003041,0.313851189,0.472947034,0.011862199,0.433706737,0.453092463,0.646725259,0.087560406,0.409182717,0.29987557,0.582171767,0.618944643,0.256839566,0.512369943,0.053752035,0.007460549,0.025678095,0.405938704,0.014198319,0.534784737,0.683166189,0.197808853,0.61632552,0.456505309,0.10289364,0.005734117,0.004358958,0.460904325,0.758852282,0.502052362,0.489576541,0.4400955,0.317643464,0.145769536,0.033168214,0.057335635,0.118714131,0.253082539,0.826485572,0.466703845,0.459965799,0.291388646,0.971279764,0.209127316,0.632755623,0.330327551,0.248697043,0.525796283,0.55453492,0.524353188,0.187597434,0.483053204,0.330859439,0.183150836,0.422382942,0.343655723,0.376707421,0.243654908,0.443301265,0.22817246,0.29753942,0.255492938,0.652429504,0.554518433,0.515785167,0.05221651,0.712249084,0.287164271,0.040100046,0.305679375,0.056635267,0.004338209,0.63026327,0.126107345,0.184989693,0.320885146,0.393672128,0.271248045,0.316584927,0.337852161,0.389937088,0.147370692,0.335169441,0.354941065,0.287121708,0.112670522,0.38837611,0.833472525,0.665525471,0.243372465,0.180487251,0.219670585,0.689051856,0.279519966,0.313617565,0.588619813,0.737858086,0.573809169,0.670309589,0.716226848,0.622424193,0.371419138,0.042101176,0.183843176,0.412314969,0.860861183,0.173312443,0.327262359,0.561486505,0.519278415,0.518383846,0.476775151,0.706390206,0.831469325,0.313546853,0.639909817,0.568835962,0.929192823,0.188295,0.004214715,0.193565516,0.993699781,0.996506268,0.991873822,0.991656063,0.985135328,0.991537475,0.989357437,0.482045012,0.993978428,0.990366765,0.98493614,0.986304894,0.234665551,0.41875091,0.063774141,0.718435404,0.415042025,0.418805585,0.789359955,0.686077989,0.248651205,0.318921039,0.626929119,0.796355168,0.438935629,0.671074074,0.641135676,0.714749685,0.642014654,0.264838361,0.420038955,0.415922673,0.365303294,0.501315372,0.902919307,0.408640576,0.400397774,0.1178321,0.302997354,0.363788292,0.402091727,0.616469304,0.614679452,0.850581956,0.945223223,0.859489188,0.462457308,0.037641151,0.05113871,0.412620508,0.742584195,0.688936158,0.052717824,0.029058801,0.14696964,0.137531536,0.135334002,0.301078813,0.112496497,0.164879876,0.376192708,0.806983807,0.60997214,0.66378696,0.247096123,0.339161146,0.084089501,0.178578892,0.564088598,0.610602924,0.865789173,0.101234977,0.439317403,0.55027202,0.252314813,0.301686201,0.183119077,0.266675048,0.419929495,0.11674583,0.195327545,0.005731118,0.010434044,0.401991944,0.456995438,0.815101606,0.690727533,0.695812267,0.588586515,0.36227531,0.04091239,0.786679262,0.268500718,0.444529242,0.48892775,0.387448919,0.607419253,0.097772576,0.045899547,0.211666209,0.21040861,0.262294451,0.205482444,0.299104106,0.196914538,0.266541588,0.512624091,0.447946062,0.449114675,0.388073834,0.277972437,0.279571304,0.449354998,0.355139687,0.316269269,0.385880558,0.396966793,0.317670272,0.348987937,0.659088626,0.337957037,0.28627906,0.478449988,0.325415163,0.637304859,0.754227593,0.369100753,0.485431273,0.533430885,0.354089758,0.549342465,0.193410102,0.162547957
