11165,1,,,,,,
0.815266667,0.783733333,0.760533333,0.754,0.763133333,0.7768,0.7856,0.7846
0.44034,0.430713333,0.423973333,0.42414,0.4331,0.445813333,0.456286667,0.459053333
0.4777,0.468666667,0.46598,0.469933333,0.478413333,0.485926667,0.488513333,0.48698
0.631193333,0.627013333,0.62542,0.627326667,0.62694,0.62358,0.617233333,0.608866667
0.324926667,0.30942,0.300613333,0.298273333,0.29606,0.291146667,0.281053333,0.26796
0.39458,0.3794,0.36054,0.346873333,0.345973333,0.353266667,0.360973333,0.363526667
0.623053333,0.61996,0.612806667,0.603253333,0.597606667,0.59616,0.598753333,0.603493333
0.23758,0.21974,0.193266667,0.166833333,0.15098,0.149186667,0.153086667,0.163446667
0.641006667,0.6436,0.64514,0.644953333,0.644766667,0.646693333,0.649653333,0.65118
0.61086,0.61088,0.610073333,0.609553333,0.609646667,0.611286667,0.614466667,0.6179
0.741733333,0.734666667,0.7306,0.731733333,0.739,0.749133333,0.756733333,0.761
0.56966,0.565746667,0.562073333,0.560393333,0.560293333,0.561673333,0.565313333,0.56952
0.658273333,0.659426667,0.660593333,0.660566667,0.656933333,0.649726667,0.642046667,0.63636
0.34592,0.332853333,0.306433333,0.275546667,0.256206667,0.254153333,0.26616,0.286613333
0.64838,0.63592,0.627953333,0.627793333,0.636693333,0.649346667,0.659373333,0.664673333
0.495406667,0.494626667,0.494333333,0.496153333,0.500626667,0.50868,0.517966667,0.525006667
0.354286667,0.345813333,0.34252,0.344686667,0.350626667,0.361633333,0.372373333,0.387866667
0.625113333,0.627193333,0.624173333,0.61816,0.612333333,0.608593333,0.6072,0.610673333
0.46088,0.451986667,0.44496,0.440133333,0.439086667,0.44066,0.444286667,0.450786667
0.368133333,0.348566667,0.330866667,0.321926667,0.313586667,0.306086667,0.30442,0.31602
0.17486,0.17178,0.17336,0.177786667,0.18324,0.18808,0.19166,0.19464
0.476113333,0.463206667,0.447026667,0.441226667,0.446393333,0.463886667,0.485346667,0.505953333
0.337706667,0.322146667,0.319473333,0.32742,0.339926667,0.351053333,0.355333333,0.349433333
0.4912,0.490613333,0.492706667,0.494366667,0.495366667,0.49518,0.49698,0.504813333
0.291953333,0.318606667,0.329633333,0.32698,0.321773333,0.323113333,0.33368,0.3517
0.474126667,0.47098,0.471213333,0.47306,0.47786,0.484573333,0.49344,0.500453333
0.357806667,0.373686667,0.380633333,0.377946667,0.368613333,0.349573333,0.3325,0.327973333
0.40522,0.420186667,0.426313333,0.423746667,0.414126667,0.397393333,0.384893333,0.38504
0.32388,0.313333333,0.288466667,0.263633333,0.26272,0.28748,0.330486667,0.372173333
0.237473333,0.232373333,0.234073333,0.24048,0.250906667,0.26234,0.268793333,0.26954
0.573493333,0.577906667,0.58076,0.580293333,0.57554,0.567126667,0.560673333,0.56236
0.359506667,0.352893333,0.352106667,0.359106667,0.37262,0.383146667,0.383833333,0.38038
0.397633333,0.392786667,0.38638,0.378426667,0.37108,0.36536,0.357313333,0.3455
0.619913333,0.59736,0.582066667,0.581633333,0.59478,0.615853333,0.63566,0.65026
0.589453333,0.59248,0.599533333,0.607846667,0.616053333,0.620226667,0.62094,0.623406667
0.198306667,0.19316,0.199366667,0.21648,0.235853333,0.253226667,0.264553333,0.275886667
0.47686,0.460366667,0.444226667,0.432006667,0.424613333,0.42454,0.438233333,0.461426667
0.5068,0.50728,0.503906667,0.500966667,0.501286667,0.504513333,0.508153333,0.51352
0.594646667,0.58784,0.57948,0.574893333,0.577533333,0.586053333,0.596533333,0.605146667
0.202506667,0.203986667,0.208273333,0.214766667,0.222806667,0.228853333,0.231573333,0.232166667
0.227,0.22456,0.223813333,0.226393333,0.231813333,0.23734,0.241106667,0.24164
0.380453333,0.400313333,0.420533333,0.43534,0.4447,0.446466667,0.444166667,0.439706667
0.546033333,0.548486667,0.553033333,0.555446667,0.554946667,0.550866667,0.543546667,0.536066667
0.34078,0.330406667,0.319746667,0.31172,0.314493333,0.32072,0.323306667,0.324686667
0.7366,0.746133333,0.7514,0.750066667,0.739666667,0.724333333,0.708733333,0.6968
0.508973333,0.500306667,0.495893333,0.49516,0.49718,0.499493333,0.50352,0.507006667
0.6864,0.6816,0.674733333,0.66666,0.6591,0.655253333,0.65668,0.664313333
0.716533333,0.7216,0.728,0.733266667,0.736333333,0.737,0.735266667,0.734266667
0.60036,0.59404,0.587666667,0.586513333,0.59434,0.607853333,0.618186667,0.624066667
0.59574,0.59102,0.588186667,0.589166667,0.59396,0.599966667,0.60276,0.60156
0.541933333,0.55136,0.556513333,0.557773333,0.5585,0.559286667,0.561686667,0.56538
0.436353333,0.422,0.41102,0.409133333,0.416966667,0.430046667,0.443346667,0.452713333
0.6549,0.66088,0.661786667,0.658246667,0.654446667,0.652286667,0.65232,0.65476
0.6752,0.6804,0.679933333,0.676133333,0.669266667,0.664366667,0.658666667,0.6506
0.55542,0.559613333,0.565733333,0.572466667,0.579066667,0.583786667,0.585073333,0.580806667
0.609053333,0.609013333,0.612706667,0.616826667,0.616926667,0.61382,0.608893333,0.60206
0.702066667,0.703266667,0.7056,0.707066667,0.707066667,0.707133333,0.7092,0.711066667
0.471226667,0.47374,0.477393333,0.48132,0.484006667,0.485666667,0.48728,0.488593333
0.537593333,0.53354,0.534053333,0.5379,0.542246667,0.54632,0.548893333,0.549333333
0.580933333,0.587853333,0.595613333,0.600333333,0.599133333,0.592026667,0.58244,0.57594
0.61028,0.613933333,0.616613333,0.61692,0.615933333,0.611073333,0.602026667,0.591233333
0.470566667,0.47748,0.48886,0.49944,0.500833333,0.493893333,0.482606667,0.470146667
0.463486667,0.476906667,0.49202,0.502146667,0.503253333,0.49266,0.478146667,0.469173333
0.410973333,0.414846667,0.422506667,0.424833333,0.42476,0.424866667,0.430773333,0.4349
0.686466667,0.694133333,0.700066667,0.700933333,0.697733333,0.693866667,0.694,0.697466667
0.594033333,0.58922,0.58704,0.587953333,0.590126667,0.592106667,0.592693333,0.590733333
0.360153333,0.37502,0.37536,0.37472,0.381666667,0.39376,0.406246667,0.415953333
0.63874,0.629366667,0.623626667,0.62388,0.62866,0.63536,0.639173333,0.63892
0.456733333,0.454033333,0.447793333,0.434526667,0.413353333,0.391746667,0.380206667,0.384493333
0.688733333,0.693866667,0.699466667,0.702466667,0.7016,0.693866667,0.685533333,0.682466667
0.33014,0.316086667,0.304846667,0.298053333,0.29938,0.31334,0.33434,0.35448
0.273433333,0.278253333,0.285353333,0.293073333,0.302926667,0.312993333,0.317473333,0.31344
0.60872,0.593826667,0.583333333,0.5825,0.593153333,0.608486667,0.622506667,0.634
0.598806667,0.605046667,0.610206667,0.611733333,0.610793333,0.609806667,0.610386667,0.612953333
0.520506667,0.52448,0.530173333,0.5361,0.541,0.54568,0.550213333,0.552913333
0.176093333,0.18478,0.199713333,0.219786667,0.237133333,0.245313333,0.23736,0.218646667
0.336206667,0.328913333,0.3239,0.323046667,0.32946,0.338426667,0.341046667,0.334673333
0.428626667,0.421493333,0.415693333,0.412793333,0.41276,0.416146667,0.419886667,0.417953333
0.57184,0.567326667,0.559826667,0.547873333,0.53476,0.52556,0.52204,0.520846667
0.63516,0.63188,0.630066667,0.63124,0.63434,0.638386667,0.64214,0.6443
