"pathway","phnx_z_score","mean_path_score","sd_path_score"
"module 9",-0.476167460662484,0.124685687,0.00861290898436044
"module 20",0.977712287082484,0.089060069,0.00687516265143643
"module 21",-0.399390717868064,0.012880564,0.00285575990871369
"module 26",-0.447972577908203,0.176289,0.0101166906714738
"module 35",-0.273262769245459,0.005150417,0.00171782274364037
"module 36",-0.412083902012226,0.194048409,0.0101858116259913
"module 37",1.14281443913183,0.479368104,0.0158485011912863
"module 48",-0.783316825067796,0.291445478,0.0128096035714941
"module 49",0.651054018920827,0.233549445,0.0109876520105929
"module 56",-0.498419707502468,0.015243338,0.00283363193457394
"module 59",0.0909115874247711,0.026860337,0.00407718103378984
"module 61",-0.586422463631789,0.060183652,0.00616390439345382
"module 65",-0.579581615459034,0.008984878,0.00225141371843985
"module 67",-0.205292060846865,0.188285348,0.0100751485053425
"module 68",-0.903914785932671,0.026670991,0.00391628841024809
"module 69",0.430325232327078,0.528085735,0.0168320713169209
"module 70",0.953415482438761,0.04723855,0.00500353737470003
"module 71",-0.627258294847576,0.021919702,0.00358815820928589
"module 89",-0.224067635049166,0.001338956,0.00106644585215338
"module 90",-0.235500939578768,0.005193607,0.00179874866213991
"module 95",-0.722526416244317,0.464428297,0.0163880471824803
"module 97",-0.057886905478999,0.095731152,0.00755182880105056
"module 102",-0.765928458952364,0.024479476,0.00385998974896933
"module 105",0.0341757860824484,0.241022826,0.012177452158554
"module 110",-0.208071352478694,0.005194507,0.00184315137779128
"module 111",2.93276468731443,0.169835009,0.00999773051238207
"module 113",4.5866111267934,0.10848952,0.00750106757449326
"module 120",0.613365810532781,0.081868014,0.0069680864609776
"module 126",1.82103451210403,0.207366382,0.0108562566324777
"module 127",-0.655259327551015,0.016329602,0.00285780289003854
"module 133",-0.332660950817016,0.001220408,0.000716669628384304
"module 136",0.43926950138911,0.489595801,0.0164345554999172
"module 138",1.54986628883821,0.10132276,0.00777050258253418
"module 141",-0.297825168723375,0.008851678,0.00229221057080667
"module 147",0.548662044342831,0.111853171,0.00798092203597728
"module 148",-0.739922810163211,0.015273004,0.00292868927709095
"module 153",1.82492911255712,0.038533374,0.00491450650783526
"module 154",-0.844319343105816,0.07982102,0.00723306892097893
"module 155",0.012246050451482,0.030520162,0.0041513792713344
"module 156",1.9956436832359,0.021649569,0.00343219135637168
"module 157",2.79790063474401,0.116461078,0.00830405544481593
"module 160",-0.209774943118256,0.002545362,0.00126021724077394
"module 162",-0.561424920583218,0.012615788,0.00247724664333607
"module 163",-0.666106920607064,0.467283346,0.0169129694520109
"module 164",-1.762433902349,0.070332102,0.0062760379185044
"module 166",-0.597776724174594,0.051063027,0.0052043294330265
"module 168",-0.516563187914286,0.013909093,0.00268523393159437
"module 169",-0.74451167399581,0.104220679,0.00685775546352113
"module 173",-0.53023304462879,0.020465148,0.00330260065406893
"module 174",0.879491158689126,0.115206482,0.0075344907501705
"module 175",0.173922124310133,0.061440149,0.00577184187452741
"module 177",-0.69546836102739,0.125984251,0.00859888290412754
"module 179",-0.552931258982162,0.462786852,0.0164122607513724
"module 182",-0.116381270949493,0.098637581,0.00793582156703555
"module 186",-0.596668518173809,0.019292834,0.00329635960351953
"module 189",-0.582493958931302,0.014009366,0.00288821192770244
"module 190",-0.530341305019585,0.008803976,0.0021174590577261
"module 191",0.0127181073900865,0.024287235,0.00367704081791707
"module 192",0.121562548330658,0.121616241,0.00856151022080456
"module 195",1.90860197617633,0.15405452,0.00911477626930464
"module 203",-0.200908711686186,0.002486705,0.00107862420788645
"module 205",-1.54365783672866,0.275223344,0.0126429209476624
"module 206",-1.68975106643907,0.161377412,0.00981529902801105
"module 207",0.766512949923504,0.195057031,0.0105686003097645
"module 214",-0.803045136700557,0.016550357,0.00290065513573813
"module 215",-0.850549747940229,0.007648856,0.00210200050535508
"module 218",-0.575582739472167,0.013972977,0.00277627678944197
"module 219",-1.03730370835179,0.029535637,0.00417489782898887
"module 222",-0.759734220362245,0.01413457,0.00290834602520137
"module 229",3.20583027122822,0.03697183,0.00458388896376912
"module 236",0.131681470604542,0.019055162,0.00313512598321299
"module 237",0.694644344345566,0.059999536,0.0056078539064044
"module 239",-1.89898746073784,0.122961286,0.00865370958985423
"module 240",2.32959244803895,0.018951123,0.00311980621594051
"module 241",1.42248305140651,0.086788093,0.00693709987633445
"module 243",-1.81645562571945,0.080243905,0.00673944621969575
"module 245",-0.0504539373536407,0.031941473,0.00436978780178583
"module 247",-0.933917221709203,0.03585051,0.0045084402580072
"module 248",-0.582294565570792,0.141766752,0.00926464425219531
"module 249",-0.602607448634079,0.026951176,0.00383529278511029
"module 255",-0.885763380458514,0.442909898,0.0149338957692657
"module 256",-0.94388472231371,0.055050669,0.00559885002381
"module 257",-0.086638942007915,0.175993673,0.00996864666146279
"module 261",-0.355966241186088,0.091923689,0.00702507347794456
"module 262",0.0810649412642428,0.022888397,0.00352313830795286
"module 267",-0.79850456079329,0.011650822,0.00267227277685191
"module 275",-0.794925725697697,0.020231088,0.00323185917495014
"module 277",-0.780027393073827,0.055982038,0.00560754409247525
"module 279",0.312827933674665,0.15118906,0.00887689269746597
"module 284",-0.502826202078795,0.052439028,0.00550295109634399
"module 285",-0.361558179765751,0.053064328,0.0053167874704023
"module 287",-1.17909633131573,0.045705257,0.00470466818755169
"module 291",1.46867478178198,0.078076911,0.00705063444163986
"module 297",-0.88765469445464,0.085251361,0.00688033425402234
"module 298",-0.820486926222136,0.026497503,0.00389586097942843
"module 299",-1.54214958044245,0.044697366,0.00503282307918098
"module 311",-0.918793605231877,0.01911053,0.00346381383357237
"module 313",0.269184225086542,0.01766023,0.00322741795036724
"module 316",-1.61525121635179,0.057769503,0.00584955634414591
"module 317",-0.743002976397832,0.431819947,0.015391522461246
"module 318",1.72768007081171,0.034291534,0.00439865350558195
"module 322",0.3798039219087,0.064702094,0.00612133226091028
"module 323",0.928668223514193,0.060584247,0.00579189947906922
"module 326",-0.762344647811084,0.015370535,0.00287866518942732
"module 327",-0.789606840651841,0.025491238,0.00388198004651222
"module 328",-0.565845880675098,0.00896377,0.00227406444748662
"module 331",-1.46953677497188,0.070397358,0.00633829527687609
"module 332",-0.124688427677009,0.049765229,0.00541533013592164
"module 333",-1.04795395343384,0.02808304,0.00412808214122847
"module 334",0.55953879126708,0.1775046,0.00972479492919155
"module 340",2.59052278189025,0.0243497,0.00377232737280518
"module 341",-0.552534660343966,0.071060865,0.00595413326279293
"module 346",-0.810226770842977,0.021936848,0.00393451329272087
"module 350",0.261045367860528,0.06401593,0.00632867004513431
"module 352",-0.621484606400217,0.021809255,0.00376558803854419
"module 355",-1.43727413052285,0.036626101,0.00431866188097463
"module 356",1.4189793472419,0.157582032,0.00962027250539881
"module 357",-0.937195384701989,0.085792518,0.00711539782296353
"module 358",-0.629740730823004,0.070434948,0.00672808315012873
"module 366",-0.812574886280703,0.034484306,0.00434828353626895
"module 368",-0.397839020163762,0.010178739,0.00231435066279069
"module 377",-0.526993555805964,0.012738319,0.00279950102566948
"module 378",-0.718763537321965,0.427141372,0.015587006599893
"module 381",-0.80056453364564,0.011525402,0.00272982615161333
"module 382",-0.801695553531029,0.019207507,0.00330862131929903
"module 389",-0.972542166138674,0.191458814,0.0106677266664864
"module 392",-1.12166273644352,0.017965002,0.00314711533628429
"module 396",-0.502364530238559,0.009030846,0.00235256657041208
"module 401",-0.678202398478613,0.016415896,0.0030417114487174
"module 402",-0.411730873942829,0.010264259,0.00243911511998842
"module 407",-0.434921640970226,0.016610144,0.00305605395269579
"module 408",-0.829981280784081,0.02311485,0.00373002388328006
"module 411",-0.512475514104902,0.068864907,0.00591424744515615
"module 412",-0.641648023781099,0.016726346,0.00317050146591588
"module 415",-0.683753563820862,0.014209782,0.00298906229984266
"module 416",0.304898120150463,0.024297066,0.00360426623639954
"module 417",-0.507533401193939,0.024221503,0.00382339959386928
"module 418",0.337056457297228,0.059271043,0.0061442436575952
"module 421",-0.796087539510613,0.020461463,0.00347884229126674
"module 424",-0.841833328581821,0.019321355,0.00329798655593397
"module 426",3.07609495768493,0.089555797,0.00759476001923633
"module 427",-0.789251190025374,0.118462564,0.00813120598499662
"module 430",-1.54232541348201,0.057555781,0.0052004466307094
"module 431",-0.678413159552394,0.016539501,0.00308440508639396
"module 438",-1.7266763474298,0.078977498,0.00680063638879342
"module 445",-0.536837792815682,0.011396193,0.00237724135125891
"module 448",-0.636215042338938,0.042546662,0.00522726087672144
"module 453",-1.36196488106644,0.045880718,0.00528407016953685
"module 455",1.59126719879635,0.034365622,0.00428361623060917
"module 456",0.634409175522283,0.123245052,0.00818863944665233
"module 457",0.0790419559781237,0.011455376,0.00258880233248066
"module 458",1.42932321916226,0.040637989,0.00462597326577774
"module 459",-0.609103535850913,0.4212982,0.0161535755760383
"module 462",-0.8574230750684,0.018016516,0.00337349913258312
"module 465",-0.641750634136849,0.012823371,0.00274619284540385
"module 470",-0.863998961788515,0.012670547,0.00275642345110009
"module 471",-0.399711025072733,0.012711945,0.00262676016957238
"module 474",-0.691187333308909,0.015170728,0.00296262373645788
"module 478",-0.748480088435236,0.020488401,0.00351432328079573
"module 480",-1.38155256428822,0.098209354,0.00719216500106115
"module 481",-0.457222533984539,0.0866595,0.00712891372958937
"module 484",-1.28821943269442,0.044403813,0.00477776754782116
