"pathway","phnx_z_score","mean_path_score","sd_path_score"
"module 421",-0.39784283999016,0.009417906,0.0108281601853298
"module 424",-0.239900185340937,0.002871638,0.00538406420221966
"module 426",1.05018503339633,0.03806713,0.0226930200318387
"module 427",1.33174939762893,0.025271196,0.0165487621314027
"module 430",0,0,0
"module 431",-0.274174186807149,0.002690678,0.0053275547819074
"module 438",-0.883900300337085,0.03365408,0.0192714947528628
"module 445",-0.254193649459688,0.002887428,0.00522211315200664
"module 448",0,0,0
"module 453",-0.267778243291986,0.003140826,0.00623958832300699
"module 455",-0.3671918061444,0.009143852,0.0106316424677102
"module 456",-0.465154874960532,0.00977716,0.0113019561505102
"module 457",2.64882311846111,0.003025702,0.00614397310510296
"module 458",-0.61159684079896,0.013305376,0.0129748479237297
"module 459",-0.250058109986133,0.056285344,0.0268551337941905
"module 462",-0.372216424212644,0.00629559,0.00901515833724462
"module 465",-0.213069170404596,0.00293977,0.0059124931007514
"module 470",-0.303849700245505,0.00301305,0.00586819733098084
"module 471",0,0,0
"module 474",-0.245026391074333,0.00301562,0.00589985427145865
"module 478",0,0,0
"module 480",-0.536601603744092,0.015216058,0.0132613431461038
"module 481",-0.592350253219837,0.015905802,0.0141568302780615
"module 484",0,0,0
"module 486",-0.576089543384538,0.018154768,0.0147802856305559
"module 489",0,0,0
"module 491",-0.425162830384003,0.006610732,0.00889243303932584
"module 492",-0.311310135347847,0.003610966,0.00690939919960071
"module 493",-0.190914135500147,0.003062966,0.00619632483944118
"module 495",-0.230976008350614,0.002636082,0.00522167652221788
"module 500",0,0,0
"module 501",-0.229073830043381,0.002930546,0.00589568000737682
"module 503",0.693872693654876,0.012463428,0.0129657386466844
"module 511",0,0,0
"module 522",-0.265423844189714,0.002583632,0.00498686168923815
"module 525",0,0,0
"module 528",0,0,0
"module 532",-0.214021377396855,0.054991622,0.0253321517034572
"module 533",-0.42625969094051,0.011971644,0.0114053571175664
"module 534",-0.175183542689242,0.002658306,0.00489946707792381
"module 540",-0.553060483287006,0.012401418,0.0124424329850899
"module 543",0,0,0
"module 544",-0.59331644476407,0.015952414,0.0142123382461666
"module 545",-0.316924471711116,0.00648734,0.00904739222098837
"module 547",-0.333615314682395,0.009258514,0.0100970005025305
"module 552",1.51197407514762,0.006872194,0.00914553114850858
"module 557",-0.362655337276113,0.00552592,0.00707536808715543
"module 560",-0.309409843141385,0.003391948,0.00698732780460413
"module 563",-0.226522701875816,0.003308404,0.00657066151725476
"module 567",-0.334931859334931,0.009164444,0.0110005778707231
"module 568",-0.391538197605462,0.00616721,0.00852333187517703
"module 571",0,0,0
"module 573",-0.238817972888589,0.003622288,0.00767232037789208
"module 575",-0.200074574272268,0.002650586,0.00515100933613655
"module 576",0.789443202217414,0.012201556,0.0117278152170981
"module 1",2.69374483259905,0.086871348,0.030738491262407
"module 2",0.358413384436567,0.13794742,0.0397741284757266
"module 3",0.695822079691938,0.05908788,0.0272269600993225
"module 5",-1.78616736178534,0.147619252,0.0413154184646157
"module 6",-0.136161211976429,0.235738954,0.0466061803349589
"module 7",2.96574450729498,0.033571206,0.018875123552385
"module 8",-0.212489977433325,0.07697393,0.0305140509605189
"module 11",1.76221967485952,0.148842364,0.0377862288964105
"module 12",3.1602304688998,0.125730974,0.0362385044783996
"module 13",0.0981918403970212,0.055037546,0.0256686705311662
"module 15",3.46965294796968,0.04029852,0.0216827103828995
"module 16",1.35015960129465,0.09507089,0.0318326144248339
"module 17",-0.435483439417962,0.059762104,0.028449081821707
"module 18",0.506422889622393,0.07948929,0.0296209162488391
"module 19",2.43067842971957,0.079310374,0.0296586439072145
"module 23",0.140467876280963,0.17070989,0.0408642185813264
"module 24",-0.86758430942973,0.131440448,0.0381973805194596
"module 33",-1.3565196674028,0.094965172,0.0332432865395453
"module 38",1.71967638162734,0.110732512,0.0333088763746323
"module 41",2.32851768352216,0.073914926,0.0290206402460232
"module 44",-0.999439085458039,0.095549626,0.032855054878058
"module 45",-1.31439662049973,0.08212742,0.0320127268617005
"module 47",-0.564695756448608,0.01278948,0.0123366962128642
"module 52",0.330558801869333,0.12314262,0.0395100052581951
"module 53",3.49039120578701,0.115638604,0.0355436937253075
"module 55",0.343351914721445,0.263569652,0.0492798999351067
"module 60",0.568473148803761,0.097571696,0.0338965948357427
"module 66",2.03776645688298,0.170028134,0.0393086586195584
"module 72",-0.255068532823426,0.049059666,0.0233139930440446
"module 79",-0.751473511521762,0.025450566,0.017366634751466
"module 84",-0.629066161838755,0.15025052,0.0402779890845483
"module 88",0.310227217273598,0.270401064,0.0490283738921139
"module 94",-0.469081864444845,0.096226016,0.0329708248650881
"module 99",-1.34658202786373,0.101962098,0.0337239745224013
"module 100",1.99095185224933,0.16500893,0.0427539570602033
"module 104",1.83214361678109,0.053062494,0.0245654901655985
"module 112",-1.55971488222225,0.10467225,0.0335139778403111
"module 117",-2.16974118655131,0.25298282,0.0486946649005325
"module 118",2.68474548344071,0.128389182,0.0370067921197023
"module 128",-0.660004409570412,0.021785208,0.0163714178925456
"module 129",-1.16607477057399,0.058881618,0.0257801804469214
"module 137",1.97280077706145,0.167638668,0.0418143245679746
"module 165",0.0252522651618933,0.03632693,0.0207137853434762
"module 170",-0.678296475313194,0.021247864,0.0151377227712395
"module 176",-1.57726224755349,0.097012068,0.0312263024594645
"module 181",1.98717693754937,0.03489163,0.0202389476447921
"module 204",2.75114477860228,0.027744588,0.0178090998267609
"module 213",-0.788174871529914,0.036690248,0.0212138810864962
"module 242",2.28677680475861,0.028131644,0.0192490827737981
"module 321",1.14893303044312,0.009228172,0.0112381032295852
"module 379",2.4946514210516,0.025192414,0.0182059848589405
"module 4",0,0,0
"module 14",-0.209347357442277,0.003339864,0.00663903293063169
"module 22",-0.197777798005505,0.00306813,0.0059062746768345
"module 25",0,0,0
"module 27",0.508038926582278,0.06847942,0.0272510220685971
"module 28",0,0,0
"module 29",0,0,0
"module 32",-0.145904389640492,0.003442726,0.00666687275411517
"module 39",0,0,0
"module 40",-0.670737700184844,0.024630156,0.0181593430586105
"module 42",0,0,0
"module 43",-0.534497782075652,0.015483374,0.014318813392039
"module 46",-1.07365239260105,0.112930712,0.036492921051552
"module 50",0,0,0
"module 51",1.78622708962658,0.005334314,0.00665295363003612
"module 54",1.08848801601436,0.110152174,0.0354508505672799
"module 57",-0.689064708504995,0.028062742,0.0185508586381294
"module 58",-0.34034629007249,0.006292348,0.00882145064475519
"module 62",-0.253592517090685,0.005596484,0.00775450325806254
"module 63",-0.0196776843518035,0.047201284,0.0237468998712323
"module 64",-1.77864069465112,0.142161392,0.0404586447484354
"module 73",0,0,0
"module 75",-1.15606862511031,0.116987176,0.0360334802754681
"module 76",-0.106059559953645,0.047613346,0.0224717696456754
"module 77",0,0,0
"module 78",-0.320597473810632,0.005957232,0.0076645394949413
"module 80",1.21984948192776,0.006409844,0.00886023739823998
"module 81",0,0,0
"module 82",0,0,0
"module 83",-0.264456827115386,0.006023358,0.0082938225642517
"module 85",-0.327561000353292,0.002945294,0.00587766552771382
"module 86",-0.218085394309038,0.003280478,0.00646754911977864
"module 87",0,0,0
"module 91",0,0,0
"module 92",-0.244891114808437,0.063708486,0.0266587295545893
"module 93",-0.903591535475478,0.038097532,0.0226734439131496
"module 96",0,0,0
"module 98",5.11368590031285,0.07824904,0.0279526280625204
"module 101",0,0,0
"module 103",0,0,0
"module 106",-0.233704657167509,0.00309812,0.00628194584478357
"module 107",-0.797596312359552,0.03345257,0.0201512591657452
"module 108",-0.923825405068988,0.037056558,0.0199784049006768
"module 109",-0.626250958594722,0.016311816,0.0141825188099199
"module 114",-0.434125833884894,0.006636162,0.00943542558466142
"module 115",-0.11437908019766,0.003162974,0.00605857293835956
"module 116",0,0,0
"module 119",1.77716729995786,0.015862258,0.0140210446144214
"module 121",-0.782247589822663,0.02559701,0.0171263039660335
"module 122",-0.918372242059615,0.042737614,0.02271150307551
"module 123",5.47214184685817,0.054664336,0.0239952961152477
"module 124",-0.729655313364962,0.02683245,0.0169428629841506
"module 125",-0.452914563159165,0.015123526,0.0133436336377555
"module 130",-0.39121898102051,0.009120402,0.0102254803424026
"module 131",-0.243806841064062,0.002786356,0.00531714366316479
"module 132",0,0,0
"module 134",-0.376901396057237,0.00835013,0.00952538260021407
"module 135",-0.33878197770005,0.005837686,0.00816951957949324
"module 139",1.58634029420471,0.04620982,0.0235133534313329
"module 143",0,0,0
"module 145",-0.488251366551968,0.012507184,0.0126106846223126
"module 146",-0.870947646351877,0.028017138,0.0176097128963404
"module 149",-0.142082263949416,0.003347674,0.00617722420521442
"module 150",-0.0605418277273899,0.002823962,0.00584656944276335
"module 151",-0.492551686003614,0.009318682,0.0107170113309921
"module 152",-0.301536880362915,0.006231088,0.008626102375502
"module 158",-0.459781127105725,0.015240188,0.0133980879962989
"module 159",-0.132259018432626,0.003410438,0.00711057749516771
"module 171",-0.996724346363086,0.049843032,0.0240618502874048
"module 172",-0.874370670798332,0.038841806,0.0208055995100913
"module 178",-0.176204615558611,0.003021242,0.0060795342766925
"module 180",1.05607406433316,0.06464054,0.027043046472345
"module 183",0,0,0
"module 184",-0.366296282907344,0.006144348,0.00836576329870957
"module 188",-0.553508078575697,0.015804324,0.0142262133197088
"module 194",-0.278293350830497,0.00362256,0.00698026019738853
"module 196",-0.386003630360246,0.006394632,0.00905336562958892
"module 197",3.98561407893281,0.059426612,0.0259717539003969
"module 198",4.80339419485569,0.075239114,0.0297083437692516
"module 199",-0.341159234084829,0.003224074,0.00646054328827564
"module 200",1.55840738995118,0.005755066,0.00778675337286495
"module 201",-0.38356700478583,0.009165482,0.0103645046377745
"module 202",-0.318060755413713,0.00360392,0.00736940964927025
"module 208",-0.919992667565657,0.046775576,0.024343211407608
"module 209",-0.908201275148427,0.042710114,0.0224400852076202
"module 210",-0.478070358622034,0.015896866,0.0150958240138576
"module 211",-0.429824816180265,0.009513982,0.0105251763734895
"module 212",-1.15344819904259,0.065407454,0.0278794089120709
"module 220",3.66615734342845,0.084896892,0.0307054764580093
"module 221",-0.334599128455912,0.005668706,0.00773673862196295
"module 223",-0.880769968024384,0.03491061,0.0197334271500942
"module 226",-0.217855500820124,0.00294615,0.00581187987098577
"module 227",-0.479904772188369,0.00611823,0.00881264418504255
"module 233",0,0,0
"module 234",-0.657190447416808,0.019774114,0.0171398017793402
"module 235",-0.416547418959859,0.00874602,0.0101693584144095
"module 238",-0.541751641398462,0.014989656,0.0130311667940247
"module 244",-0.755104584420307,0.025354858,0.0172490781657738
"module 252",3.42147004428283,0.056566586,0.0260102858853624
"module 253",-0.36161751698558,0.006133536,0.00894186771413771
"module 254",0.731945984389422,0.015820422,0.0138802291653734
"module 259",0,0,0
"module 263",-0.884136462543115,0.034398608,0.0203798946920157
"module 264",0,0,0
"module 265",-0.284013064374418,0.003214296,0.00642328198534913
"module 272",0,0,0
"module 273",0,0,0
"module 274",-0.629470981631463,0.018590956,0.0139497391559521
"module 278",0,0,0
"module 280",-0.66650323585604,0.021116194,0.0158081663121524
"module 281",-0.256499083209518,0.003438516,0.0068558373698497
"module 286",-0.194145192352622,0.00315343,0.00619860829628082
"module 288",-0.664278011169592,0.01860085,0.014949840026339
"module 289",-1.0216505830982,0.044833242,0.0238469418048168
"module 292",0.432081994778849,0.046708006,0.0245601393444582
"module 293",0,0,0
"module 294",-0.257296536347975,0.002640942,0.00509506275757652
"module 295",0,0,0
"module 300",0,0,0
"module 301",-0.454603768098092,0.012027316,0.0119605607818604
"module 303",-0.463179628870519,0.009216314,0.0101608829634337
"module 305",-0.257095647082878,0.002927258,0.00578484317752981
"module 306",-0.238007567913501,0.003319396,0.00646784475592585
"module 307",0,0,0
"module 308",2.96532906586161,0.013174216,0.0136834000877438
"module 310",-0.257877651525966,0.003132272,0.00636841537171606
"module 312",0.905834214233666,0.014762142,0.0123840078280663
"module 315",-0.668322362015054,0.022054796,0.0164214107199854
"module 320",-0.492941309903996,0.015296632,0.0135241901339094
"module 324",-1.00311876860748,0.047330968,0.023866533803604
"module 325",0.960516881030418,0.018379654,0.0150433025023976
"module 329",-0.459046647857677,0.009476564,0.0106450270856025
"module 330",-0.159201560450936,0.003013138,0.00573573523659912
"module 335",0,0,0
"module 337",-0.403575387288327,0.012351418,0.0123432155599745
"module 342",0.534237642336704,0.105211444,0.0343265890433869
"module 343",-0.29846416571041,0.003218038,0.00632584483134201
"module 345",0.617397206250314,0.042448152,0.0216584200003305
"module 349",-0.175498499237279,0.002848086,0.00568714834792153
"module 354",0,0,0
"module 360",0,0,0
"module 361",-0.468958523057203,0.012116312,0.011784223397782
"module 362",-0.172007266427789,0.00289741,0.00550796498122208
"module 363",-0.22730520025615,0.006499016,0.00910236984313791
"module 367",-0.511627878395947,0.00972669,0.010958531066716
"module 371",-0.46441862429243,0.011779696,0.0117990444684441
"module 372",0,0,0
"module 373",-0.515528255412912,0.012062778,0.0113141771353119
"module 375",-0.849185326619346,0.033259476,0.0199243621735168
"module 385",-0.470861742027843,0.009436982,0.0102726162868292
"module 387",-0.482007278591451,0.009802878,0.0108149362707413
"module 388",0,0,0
"module 395",0,0,0
"module 397",1.59051635354197,0.03635861,0.0197051667719133
"module 399",-0.23731473464699,0.003088858,0.00618949346817825
"module 400",-0.444967211238147,0.009365542,0.0108896608056063
"module 403",0.590773823179353,0.018699774,0.0152007852204272
"module 404",1.40031029651727,0.012916666,0.0125853063023469
"module 410",0,0,0
"module 414",0,0,0
"module 419",-0.419285006669042,0.006496596,0.00912647945701642
"module 429",0,0,0
"module 432",-0.277012640750527,0.003305468,0.00640933928209781
"module 433",-0.759398870379775,0.024498902,0.0158400314632867
"module 436",0.653942744007517,0.041835672,0.0213846366951038
"module 439",1.30929624724286,0.00887896,0.0102582131647313
"module 440",-0.496032283430505,0.012532598,0.0121617043920593
"module 444",-0.174278455619281,0.002899174,0.00544630715613818
"module 447",-0.319147206502136,0.006129642,0.00855292462032479
"module 451",0.521119685351382,0.019248418,0.0161797418846589
"module 454",0,0,0
"module 464",-0.198000851170954,0.002748876,0.00539834042974457
"module 485",0.818774067751317,0.031154762,0.0194378872351315
"module 488",-0.330978145268558,0.009140274,0.0107870385130808
"module 497",3.33382627097554,0.022799088,0.0171667349610432
"module 505",-0.366967401989061,0.00315619,0.0062326789453309
"module 509",0,0,0
"module 512",-0.233035551153003,0.004013304,0.00821035241418505
"module 514",-0.233240947703135,0.002965446,0.00611147405306499
"module 516",-0.302613964544879,0.005863514,0.00777728153933546
"module 519",-0.276338067738529,0.002574068,0.00468291614901371
"module 521",-0.319757173355661,0.003268106,0.00637391799099076
"module 524",-0.467421407017728,0.00878643,0.00968383118967489
"module 530",0,0,0
"module 537",1.31202099364424,0.009047654,0.00997876258339056
"module 539",-0.339284525325814,0.00307755,0.00606437914615806
"module 562",-0.449310542313896,0.0124049,0.0120738319917054
