"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"CHA4_input",16.3741761825769,16.1197452598317,10.7272853470826,14.9788977695833,24.4008093594177,25.28221566926,15.0076505843245,14.7711820478697,24.7096089619596,14.914147507952,14.9567876725676,11.7484673517747,13.5245794496833,17.143705266694,16.8538847858729,14.1584561070695,17.2050102296045,16.3233993767451,17.4106308589504,9.82611470544874,20.2027090545543,25.9636430274874,14.7018578070357,23.1765170315526,19.5639705172726
"CIN5_input",15.5686223898192,28.9136073199961,19.3264785387061,18.3948814868669,18.7851285576728,16.0358685213261,14.2293828330234,15.4682538311332,18.3320019891754,22.7136880190848,16.3640003065126,13.6968746927395,16.7786914826906,27.8513143868201,17.474830065125,18.320925534222,17.5750312677103,14.5357414343963,16.1630121971167,17.2134574796203,16.9452350812341,11.8361373164585,16.086486189521,21.2447436030258,18.840173758517
"CRZ1_input",24.9576758307134,27.9742878832404,42.2947511077834,37.9408829731692,34.5333434951855,35.3810416423284,39.6686303874563,18.075503189635,43.944404269515,32.0906972937437,38.0902747434956,54.7119357960452,18.1561133240627,52.9323299284945,48.6996788810348,38.7090036074557,46.427218622316,19.8386755313856,62.676294592223,39.2154807352289,50.6970168750069,53.5869980171373,31.0798333878049,33.2595753786987,61.4274844177731
"CUP2_input",45.6426708273654,32.0562209965431,43.4574220113794,60.1079013199653,59.8403586817945,34.5516578811024,33.3240943881143,43.6879069384824,26.1065607427269,40.785681431784,39.8543635568336,31.0356995115049,26.0621808484925,23.7806747426237,57.5142851075543,37.5191606250848,54.2133040797779,40.3292944218639,33.2142135993085,53.8641063709295,29.9177379803232,21.4728333374055,61.7004036135252,33.8380377595439,53.3043875323292
"DAL81_input",28.3587875297128,15.0742993016273,25.592834760751,20.2972742856289,34.023575967142,20.8502358723904,19.1869073373631,18.05773636796,32.5871743131194,29.7277642306311,14.9498057554913,17.2115999030867,19.8808829471092,21.2368822590828,20.8143770565585,16.1904742703453,23.8746880587466,17.1393954859269,32.3560272536769,35.4498755906664,21.7551691981153,23.5975965609011,14.4642507787313,18.7975452148346,29.946660587377
"FKH2_input",22.8258119587092,29.5363618740081,14.8994407768807,27.033361502015,27.3448981496086,18.016927624685,27.0389766862763,13.8223992830419,24.791228495465,22.8858704899521,26.9087393668656,28.3826074398479,9.29128634089205,29.5303495865886,8.85778824759768,17.1878476340043,15.971385006468,18.0838154031383,18.5836034117905,17.4325497067535,17.2949431542171,28.9595030759521,15.837630107538,10.1197844038749,30.2193261620036
"FLO8_input",23.9180013649897,38.5550361651128,36.9746780418394,39.6987646094968,31.695397937813,15.9563886773419,19.541197308727,21.1082684145714,25.6924127817962,19.2942119050222,19.5850453721622,30.4304611318159,38.2151947295546,33.8233082401989,26.2883348856469,24.3210011130995,22.9399175369414,36.4231499293337,39.2576991093319,45.9352253089389,38.3008312565972,23.0558001781945,35.538416486331,29.3716026627056,20.0385911958173
"GAL11_input",33.7337022918663,74.6320187243222,37.154262460563,43.7732820785715,42.9513091085158,47.5828388397299,65.3262260032363,60.8432433653555,59.0434278472798,38.4441380362911,73.6202262152623,62.4782080587878,45.9912595178911,24.6308833698239,44.4104550696385,40.087608217392,77.1288148368083,59.8011776536261,53.2487812498515,45.540883585482,67.1497165449109,69.4040318840752,31.2123501881011,42.376613103658,62.6739493714981
"GAL4_input",80.0528665620737,82.0126223228829,56.9645983277265,74.5647641538561,91.9089709146326,109.133922227046,71.6141339713573,76.6390353180283,161.354190074837,70.9766339065694,70.9557880462723,112.106317810647,58.337376185142,121.283896894603,111.547855570753,114.101374660244,159.568193030216,100.502752811666,75.0003438333248,135.761327043428,76.5395479327261,70.46923084494,84.3971001165953,53.5573543077281,193.337315903668
"GIS1_input",31.6530054936907,24.6785892376682,21.3219203572129,25.067075626718,46.2639878903784,42.6874640926261,22.9794206557037,15.1949150018007,23.1704975304238,42.0192784835462,25.3756163514003,38.0687915666733,35.6198568042377,40.5691267743052,18.9554344782247,26.6858290357527,32.9346528314453,17.4971714077908,47.6663047131114,29.3239967245148,45.7236764301181,25.9050276747125,27.4843977671011,20.67754170732,43.3055899617674
"GLN3_input",166.226049467553,68.6504235117173,88.181169006207,138.086911226065,159.556518772688,102.814783291108,92.1164654250256,80.0611911077765,93.40450931059,162.418134219383,105.218784428563,73.0373073214187,128.254342137776,132.287347280099,169.637217145303,142.419542856845,169.35287926949,84.7153725464504,123.766253810489,110.394104336496,83.451079892924,140.472320464351,85.1920745766074,115.888613255481,210.666992017517
"HAL9_input",24.7676368100909,25.5463423609507,38.1963290300209,20.410034396969,33.8807805712313,38.0360566972157,23.240522060507,24.1315418138055,31.0032089086051,22.9906828341367,19.2891591965878,21.988631507518,21.355285564342,38.3269778069252,40.0092888766854,23.0408725874386,28.6443986756321,42.1973379265063,24.2557605152176,24.9302646937756,34.708159273893,22.5880471809413,19.9059394005921,24.5594211254036,43.8901204466568
"HAP1_input",73.3799511390156,51.1032965752993,141.45881454646,102.23985073146,152.502486298668,88.246782622182,84.6816276200278,62.4530902957143,45.1030035856045,132.202367593975,82.4265517541137,102.617276104252,139.667655847489,142.630528756473,90.95458188752,118.610201740334,122.206148361426,91.5050741228852,92.797562690655,91.5062757858143,104.049156068681,89.5844951153683,122.775583681757,132.514771333149,43.7600583856749
"HAP2_input",49.4452348062284,31.9134992721891,31.671313424795,43.1439888419969,31.5879003752132,33.1404820479293,32.6583350450007,50.125921719508,32.9638288346538,25.9370023617534,33.7889484038703,26.220260432111,37.7628131826203,27.909557606273,20.6164277383965,33.4848005536149,35.4819391433484,29.8370598684023,53.7470671923395,56.3320171930814,33.3039971392586,46.2565610371572,33.7338066142809,32.6946560714646,34.1226479425506
"HDA1_input",36.8710590425874,38.4755740438769,27.4923296755024,37.9689100552742,39.017044620207,56.1848195466666,33.2800933475838,25.1309607358446,35.541501211074,56.2884147944893,61.2963264364948,30.3437893993153,23.7574823081435,34.3185384719451,38.1620665629214,44.0996188252553,50.2268126830739,32.7838329905168,32.5378376959149,38.093749347955,35.9026775678726,31.6057940085368,33.7373494906432,39.1888536613294,43.8019054014098
"IME4_input",23.336746924851,16.6683983459295,26.9378307488811,15.6196451493135,17.1179846534184,13.7660314540296,21.1966785136822,16.1974749232986,24.0737842707678,17.5321425321042,22.5933345697259,22.6099814192208,14.168765862948,25.9032042953656,14.9333997108575,23.3173069698526,29.1620670324459,15.8526901051041,14.7097685257793,16.0014798730152,20.2090395334175,13.4883091143052,14.7911437073898,15.6701339010349,15.6629152823984
"INO4_input",27.4582906550744,20.6735141757462,19.177920658467,15.6367086461695,18.4268397671135,23.5347188292852,8.98337541361016,17.5355984764433,11.618812674741,31.2776673387598,25.6828238840577,16.8559267800162,15.7543666081156,13.804316280645,17.8454800384515,14.6408279366878,19.1584316069801,19.6087471309774,31.4734791750113,18.7965975082941,17.9966032303072,30.2133986946261,16.9089120170792,16.4327082782959,18.2060480124897
"IXR1_input",24.4458751816093,18.3449781299414,24.6277597593951,25.761570143464,23.6739867326996,47.158245694038,18.294983838759,26.1943159831009,30.7723625162686,32.935650339304,42.5055715559428,22.0665688960582,21.6419292375407,24.5754991466905,38.0386842305338,35.0289803854575,42.0730929891381,26.8961839182578,43.9221719807101,26.7290523525786,25.479375324592,30.4210380133608,33.5204351525498,38.6476601299622,31.2244099036471
"LEU3_input",56.9231763264975,75.379233188872,44.6455041882443,39.9010015532444,53.3965629164552,50.8909113855239,51.7031521455751,49.5701083664722,70.1447515591538,43.3507245338535,46.5756365993548,48.8498056672617,67.0681610015921,65.3832414068625,69.4137993286948,41.6252073825164,56.0012382145293,38.4273120680055,44.4402822335955,22.0928880906944,31.4958947190169,38.0346510743387,51.3908241787657,51.3548659636039,79.9654390160703
"MAC1_input",38.7815109034952,27.7818617966225,23.2391187729594,56.8108631878864,62.3117876977547,39.2673926267694,38.0216037649518,30.8464344051885,31.1384684709413,59.105203000288,18.0219117438431,56.9638944378601,37.4144190605018,33.4766224082163,28.6674325470619,32.6131424291404,54.9402668848519,39.6700111156351,37.5852640824179,35.0580406489004,58.4860655102543,39.1396818093901,33.2500730243262,39.2377286538466,37.7596373724807
"MET4_input",69.6342773369658,71.8789933328736,50.4139388769408,44.5785006060902,51.7944786760785,52.990640718853,61.4146736473815,73.0907990470002,42.7700749159837,57.6166397993467,79.9879959640436,49.5814088133198,50.2509541290742,65.7605838040906,73.8295958038185,75.4500000293713,68.4348090893861,74.3247835618759,57.440365391132,87.6920053106514,61.9926556024801,43.8486220123576,23.6163798753237,53.5182690950315,91.7218470899767
"MOT3_input",22.2706325657156,38.5202710195801,20.7212930042707,33.4416846354487,33.6114475449074,19.6274600093829,31.0857115021431,31.7954288026911,25.3142342173284,38.2710891881653,19.390328025587,17.689810845165,26.4140044860814,37.0519132497579,20.0100813714287,20.9570390065177,20.4675741441121,32.5040782398326,34.800310358123,40.2597052421572,30.7779071325281,28.4991219951833,30.9269486289374,27.5399596085741,27.1990438335246
"MSN1_input",7.6282609831267,16.9243090714337,10.9440507967043,10.9548617290377,11.06800079117,17.5219461537381,14.6552721328738,11.657571237722,10.6477198461287,11.7132493440103,13.9580231171367,10.0939825382669,5.59405199887194,11.9101206089821,10.6087604398064,17.33939479698,12.7241188017151,17.8922771541755,13.4613621363627,15.9675985413385,16.6905114050915,7.53544013408634,10.2822430843835,6.4067099611797,11.9058793014321
"NRG1_input",13.7732518926957,13.0020222753841,16.1059384559506,14.2531091100038,12.4802572478267,10.1714529452377,12.3145382605559,11.2486965264048,13.8947994916482,10.1292374837311,13.8910972734748,13.4350068934435,12.7542140086444,19.1284055221758,22.1327970023075,13.4088262355211,13.9900331697589,16.1405302272817,7.92701730443062,12.7354571462844,18.2923289329589,14.5033577222047,20.0906702214731,11.8312511440615,14.8231382314593
"PHO2_input",39.9968413718941,69.6076878879755,36.6699667379883,46.5186842372723,39.6316037547252,46.021806629997,36.5003948887537,33.5460990084439,43.2979746055971,36.8794177592487,53.2307186050061,65.9047905742888,41.2162383714421,72.7684487048731,44.8856615509839,47.1036027029467,54.9844665756183,44.7263325371402,67.6868021170742,46.8827814173067,37.9727225677802,40.250271904195,55.4337441499432,63.9831626486338,49.2738822319384
"PHO23_input",14.158052412456,14.6721978067743,6.59866580622546,16.5870395465199,12.2906309654225,12.0914217388191,11.2748736326739,21.72775894224,20.2897655250041,10.8561418932863,10.7759976157728,17.8081394670301,17.0681653126379,12.0340432486993,8.29129666835944,13.4005679575385,31.5229922091511,10.0138019393911,14.6918009401515,14.1528755252515,8.27849012487467,12.1181179657809,16.1560857237669,14.7230209782667,19.6061533472428
"PHO4_input",66.8609676335342,45.4637273954968,63.7540502370304,32.7447067306933,72.3516240272962,68.704991992703,62.5171454592683,67.8313306625619,36.2051058607511,70.815531383491,41.1002970442826,54.3492384750459,41.7047727448715,37.2166669742988,31.2147268936626,31.6460020884684,48.0008266295941,40.4340799090723,52.9083576708608,37.4160343598309,37.4893273069252,40.7894316407871,32.2921545651257,39.248692269746,47.4368046477924
"POP2_input",29.6723696012434,37.2399831385012,22.8723225202825,25.2896445325653,33.943642487682,20.9913425433812,22.9201785299793,22.9081296149526,21.955331290606,34.6481101353797,23.9188177974161,29.5105536709138,28.4713262477823,22.8769402296054,34.1816731363923,22.3275781206838,31.9619070648446,35.0661466196604,41.1204616547112,34.680923846561,22.4550759949726,24.3256744202165,21.3912614330383,19.057831084867,25.3078389055793
"REB1_input",189.863139574664,308.00550053069,251.432493980617,337.200292371108,204.97261666084,192.137740619535,186.926319685259,184.800581974311,171.800069836507,204.395470230846,159.688468564404,182.334424129655,265.457289102959,200.82949820409,171.89555568689,182.946728992414,380.252283355712,162.921100784714,178.73229447351,188.224431815594,291.300490416539,357.582784313804,286.498144367348,162.039075043236,419.681227195626
"RFX1_input",29.8678750997038,50.691103173967,30.9256283853727,48.7822188752509,44.1614065824141,24.7700630854163,32.7165405557883,17.8510408912595,52.4089196318027,51.6441294953909,33.140499825378,53.0671242340837,52.6602044264983,30.0963932308532,37.3052740212731,19.5804029840531,52.0832479036261,30.6814969101812,37.3081139215393,40.5310314909447,30.6721196563749,21.1685818119971,30.0692543684413,32.2446472671288,61.0725951442979
"RGT1_input",54.1903219264108,34.327129866605,30.7009876436324,31.1572639639267,34.498381796215,28.8069290429847,47.5662468424132,33.7160881181444,34.0756297698037,32.664637418351,45.1489717108041,29.3439709171607,42.4918361459121,37.5959753350684,31.3049244604134,50.0002340551748,29.6418075848399,30.7017974721821,28.7526644655987,33.9037202081641,27.9597445108751,33.1222247712646,29.7011467622244,31.2629378858285,50.2657117036952
"RIM101_input",25.0197199677464,19.5448274355044,19.9069635652044,40.9106156568377,28.9307332063462,38.3831443328917,23.2311295297458,26.7362995784821,21.8203875287456,47.086023041863,26.2846610472851,24.1864873372951,21.4654316026568,38.6855451011266,32.1698971682535,26.1446066264622,28.6726808365402,31.4936387727956,37.8798769743479,26.0194494712525,21.4742894883408,28.1742120085861,26.1956868704747,28.2715566614257,26.732174471842
"RPH1_input",21.6096669314594,16.8778091462382,16.1717565963968,18.8058557668695,19.5546720745496,28.8093166668853,18.5004274914344,21.0935131347092,31.7300076068651,18.960060882257,19.278540837307,19.4471369624285,21.2567861104437,21.5032337466496,12.9482682432201,20.4233150339503,23.7292132736698,27.4432897106236,29.4492356868077,21.1283123487449,22.5632913248693,19.7984743274782,13.0398416373218,29.6576228076284,31.0932054578899
"RTG1_RTG3_input",49.8117469447721,47.9141193446278,37.3816232894084,40.9836655154882,45.4418214140014,22.2797280850086,26.1459569487813,30.3655381890422,25.2295638852374,51.8928287746308,20.9256664790883,25.5213841824469,22.8346025188901,25.903197332017,24.4332636405134,41.1499929195422,50.2295009683196,20.274051245195,41.7390339620449,29.3473160344192,35.4608960854133,22.1209202962877,23.1710852014596,38.8661646427824,28.3250595648294
"RTG2_input",48.0314440181463,44.9414439130138,26.1742547236813,54.537295379594,46.5379673156143,29.026531933755,37.8762852102891,55.9674329849112,44.1811653002055,49.5152923955449,30.8241012379502,29.4708067949917,18.9458496126738,28.9828574077562,30.8785953735013,28.2215099088032,36.1631520331622,35.0738349547835,53.519462251934,29.967912241491,41.5317621510196,59.6037515217755,28.3792424985101,27.34061543445,48.6492599926506
"RTG3_input",22.295038187519,8.62750729357,16.8041125858228,14.2472459515487,15.9071932456571,8.95076390989416,12.1283048725,12.5191033047368,10.9682274678803,12.5955439618055,12.3281342525873,11.1971866202055,19.2388692946931,18.4294965204526,11.4867806620226,12.8255496215165,26.5392103200882,8.12542729644834,9.26348401547245,22.0526471450341,13.1042488578204,12.3933656290055,15.2032262460649,11.8031620877312,17.2130114720979
"SDS3_input",37.0049060979801,20.3437903003712,40.422697901195,34.8303005479803,24.7146998653569,32.4506546298431,16.3002472526945,23.6928343183382,39.0078541238036,48.9486698528793,19.3094658209612,20.8996135011233,15.4184756370926,21.2685980498138,21.2199915026806,29.86611426187,28.6643259158568,26.1045399079152,23.1594860387391,37.7563944665693,25.4550155324794,32.0255582605435,19.4611668170193,35.840062563478,23.1117561410073
"SIP4_input",23.9089659736005,38.8039307527777,22.5481005070496,24.6395320006523,21.9065309628663,23.3137354005932,24.6278574406596,43.4614915731545,20.6955239471446,25.93903187601,37.5526222742112,25.4707590893585,37.8442700711525,38.6484402129947,22.6780413586407,20.1475895758641,28.2980160701482,43.0570713905919,27.6727737143581,24.9785462525976,28.0900669750234,25.8122529187996,21.6400504412373,24.9553813212934,33.102398436132
"SKO1_input",26.5712455427647,41.5516613757705,37.8686177281295,21.7617400326327,64.6966371954061,38.6711773775934,59.8808448602573,56.8054467085628,33.018531779425,59.0300063115927,60.9010291018037,32.5324177092437,38.8789071135656,38.5580069535398,38.7651667177113,39.8416773165596,57.7966080444389,39.1245267224483,37.9963483246027,39.5035453651622,38.1933888982872,64.6776955394798,56.9059253097265,39.7840297275962,41.9942426484826
"SNF2_input",20.7569644688832,13.4650966864215,19.2416480852736,16.181939488923,39.7892920920484,20.647753712821,35.2650054693287,40.7571752588731,23.1544134371244,34.9734225779969,37.3555843937376,34.8758723858844,14.565429756935,21.5994121443199,30.4521841562217,20.8437347974242,44.6463908726659,22.2362689753795,23.668559789036,24.1825793570224,24.8094196275304,26.8806049555455,37.2942952785912,35.165592530684,23.3853651484198
"SNF5_input",24.6588578856722,40.4903301488074,36.3933597661958,24.2808253666181,40.9331253069356,35.0197035653599,22.769647008875,20.2857105908305,15.0868186347786,21.3954946338047,23.3856234145142,23.7869475370711,19.9778742410329,29.2432617947764,37.821286356386,22.8930180813194,25.0234745700088,22.8295127036501,24.7161520653146,36.6549164603471,23.439696092637,19.1637227819271,37.0542132804286,19.389517607307,35.2203747580433
"SNF6_input",14.7691085033942,13.3835302142256,13.5499242824448,21.2654498880157,23.0410576746164,23.9960367399418,10.2024845072781,13.0876076137679,22.5213440217677,19.8230640329576,14.6665802428041,20.5449685923397,8.44282204304785,12.9472132610762,14.0984154387136,14.0076701396865,15.2713861173938,12.4279967094353,13.7889346809942,15.1898801639921,19.0481593706031,14.7813590351434,6.28269252156956,14.436301364575,25.1787387823668
"SPT16_input",66.8857464873996,64.7701124733922,65.7491527805299,56.9621215525821,107.117021914212,46.0140096152141,49.3404178569598,98.7000195809169,60.5681925495137,38.9730314873719,67.9848845774587,54.9526095999208,51.8909542395751,86.1099084532694,68.562913799387,58.6455317335349,73.8927597950884,60.7441183809071,70.2965259971898,112.705854180749,71.2665221889764,64.1920369608427,48.8957451798687,105.571233098962,126.152087907517
"SPT21_input",39.9367171369252,40.4563247275436,23.9381681343532,39.8782999770778,33.8161010051545,39.8723477693905,54.3972151683807,40.8645107267364,40.2973646440561,43.3660678706938,53.6983516137694,33.843481669131,47.3955309472646,58.985879446713,41.0543511128471,40.7679463917787,43.6884986366523,30.6882059689192,25.9699064450517,70.2981687818908,38.6147000030617,45.0704782834936,50.9223476068514,44.6866366885733,70.0954532666131
"SPT4_input",24.0298467954237,17.9540518579074,18.3657697400955,14.5476619698428,12.2393000909522,15.5499267623669,12.5631037538185,19.0863493029914,17.1874937644033,26.7484801477991,15.7892875608776,22.694055784673,27.6972960118169,11.2698257255369,16.1107200880639,10.8046617175696,27.845415146182,14.8485927477389,11.1668743705151,23.80581953869,17.1850447796658,27.2086239546093,17.3698262165379,31.0235982825884,19.5381492135008
"SPT5_input",17.7741962996887,14.5177951206656,10.320195815316,14.3921969132727,10.3936228472934,9.94540068209399,9.46114886878667,17.8164773620028,17.2673255448119,10.9011835866415,8.66163205880442,16.5231732906154,13.9463090325547,13.0285909116337,11.0978904895797,9.36140422049359,9.19224769719365,12.9192429593013,17.2211262757028,9.39424662675623,15.547260605931,10.8731362033905,15.1165308973654,9.8579488628701,17.9679370780037
"SPT6_input",33.6189900577202,22.2827948906591,28.4969965398023,36.4407630619926,23.9667744909193,23.9252187619415,13.5093624318374,31.5377007200363,17.9966375465344,33.9302552168236,16.8388187301841,19.5004187274439,28.0502953206087,33.5449797698754,26.4759012555278,36.1939927071711,47.3384763629775,18.057317360241,39.0973260401733,23.0087038971482,21.5846063936277,35.0025483629865,16.9984960110549,15.0630685115786,54.5406476127195
"SRB7_input",51.4126525432205,26.7342298266639,27.4445811434197,33.1173075195879,50.0564346545941,53.6190933561133,42.2280174498203,27.7116811707259,20.0390583754153,50.99562795365,44.0783561603539,22.7378293563261,44.1821791029375,28.8330488557233,21.6035320653236,24.1312856559454,50.0819362337878,26.8405403019362,40.2266317221951,54.3730633814859,44.4033032835595,29.8392497632329,33.3818693693762,20.0836634761092,31.819530028445
"SSN6_input",58.9028792815241,54.3376567216304,43.7689535474337,39.8815058367962,28.6585782839534,69.336843347465,38.3193996641377,61.3393629708096,25.0340217791524,30.7827534284153,34.9529026251706,39.7123835417575,25.9845129681652,56.678423506154,54.0333849873804,44.3930799250515,37.3198510696238,41.7484908380678,59.5778955463258,55.0354014193939,49.0063787697464,50.1574693376603,34.65661447579,38.3165645170108,70.715939396703
"SUM1_input",33.690632841993,38.5288638204506,36.3564091666456,65.2315644053022,33.6052166640702,38.4479073142294,55.322640288144,62.159723484302,38.6411885011406,35.5408039311054,45.129040204813,36.3064664065398,33.1732745328274,31.6915688364732,54.8322718171781,30.6935584033625,57.7759721391189,61.5126401562472,38.2821115385644,33.0742544757991,28.7774923930083,35.8199484210923,50.2412514995136,56.8307703523164,39.2381198120983
"SWI3_input",20.5927827686356,19.4234054743061,23.7499652602532,35.4264181813026,29.8866511344756,19.2874886734249,12.9308345485688,31.6710081301735,19.3524784800393,24.1212711067553,19.3271050312215,14.7867686587959,17.8826427759323,18.6004170763742,23.4802501832649,18.9721255391791,24.1417007920768,25.1219985249889,33.076837974694,23.2921084918724,22.6601097523118,20.993170706836,16.8903865456682,28.604016476386,24.2634548065121
"TAF90_input",28.116183420239,12.7293091965548,15.3662289368912,13.0763315880344,24.7431774592834,14.727801458178,27.227953254925,17.1774296257649,24.3958942375384,25.4319024207206,11.7984053811323,16.831356672766,25.0713624624321,23.8747422453965,16.1204481802032,20.4328241384754,29.4948185292165,15.6046971013331,27.475640506621,13.423140947549,14.2040057384187,20.157292429541,14.6937190381182,15.6847833110684,18.9970587987396
"THI2_input",106.496448461548,68.1774552724431,55.5904154593172,54.5727209600272,66.6545113209886,123.602838031853,101.959756103942,67.8724261196236,65.8759237882193,67.8025417470683,60.2578477163003,61.9968127356429,52.1092984150181,69.537380930611,59.423986512972,97.6311502151667,74.1008587281181,67.911345349255,102.539126768865,65.4864555757607,93.9956342125437,82.7680226779834,103.088664579633,89.7691310841657,55.5337245980516
"TUP1_input",214.6047916757,194.169497032575,107.490086581424,93.6197117020919,102.231134034818,140.999470525542,112.215568526469,179.846358555535,167.91695564854,62.2435001951048,166.299260474734,164.415611934879,121.414391160234,119.570976285657,158.340801897134,154.401876778537,145.726229145204,117.182824477902,82.9208298014388,137.093820537018,66.5373534623794,121.45436957807,120.775709961091,117.517111310951,129.737588183789
"UGA3_input",15.8400313810982,15.9563238907261,27.1691049168089,16.8921266526794,13.7141520883262,16.9205011546806,21.5838074018651,26.6809832209427,10.1710509404553,18.0047018615354,17.6418862449489,28.328785347206,15.4422948731865,14.0387195345628,16.2607074974192,14.9903935977774,16.9215877150139,20.2924424299343,17.6298931795964,13.9597298572901,17.8762484781525,18.442839520468,14.6662317219658,28.1293695480996,9.17662569928578
"UME6_input",193.523955636629,288.514682421035,326.353062131896,334.445755546963,226.634806151703,209.420858386462,192.441006693886,194.062888083706,190.065819536226,320.380141764955,178.336751642254,250.941413659981,159.328842233994,186.001061452713,201.222437568576,191.43898740412,215.396205546574,323.920279636822,186.234233000376,149.93148095978,154.342188677216,316.812127615234,200.561711446361,185.757483481815,373.383022838832
"XBP1_input",45.826088517532,30.8450955883933,55.9276851088125,58.1110172725784,72.896176968948,50.6582215468152,24.9074281179112,35.7868076315379,31.2507427610393,35.8060423907044,50.2734313860109,21.8578407193537,37.7547532905035,46.171956241953,38.1966480826744,44.5598994636872,47.6095491903253,48.2109022259883,43.4077317731054,42.7053314272608,26.4919888684062,38.2858214849445,44.9166735512123,32.5563749629906,39.2505785679711
