"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"CHA4_input",13.8727454769256,18.3623856739277,16.8258841287418,23.0328102114142,17.5748419354093,14.3490517546543,20.0852379927279,16.4459966260975,15.3808405468498,26.6537155240822,15.7974904933531,12.2580769083389,9.77022467989994,16.4022169536629,14.9482769764827,26.5566954193412,17.3572145733763,26.877963682023,16.5740981727941,10.020289118433,30.5756056023105,16.420963822444,8.67452155148207,10.0457990183588,11.3890727533936
"CIN5_input",16.4631528655914,27.9948401418786,20.5957471708875,28.6864567907036,27.8326187417718,18.0759961544055,26.0426203688806,18.4891305323938,26.1389562402612,26.1745242754879,22.7875611999714,15.4509668570957,20.5044954995031,27.7789149778913,22.4854230704921,18.2169348562139,33.1394023802525,17.9347627270885,21.9438640588358,17.3670582547553,25.4483551071817,15.5025675756028,33.3003233478215,12.874313362003,16.8368460959081
"CRZ1_input",39.6136601855969,36.3992992974775,30.9619964497362,24.2369118095039,47.614072479576,29.9630838000918,41.9101135131769,34.917985965045,32.3568519183588,15.9325674804353,27.3247515121513,35.5478943679101,24.6599213917654,34.1237299101943,32.978104713688,51.6525591827761,27.7903339274058,52.8401950380896,33.2146488571736,24.8699396748407,36.9373602260213,29.3203197179258,43.0148683724513,29.4541759200351,54.9345356321439
"CUP2_input",49.4727398415476,42.3608839476916,43.3754301222484,36.5827637546037,50.1248980089325,61.5266132784821,29.401321977719,43.6230966340393,54.5070926878064,34.9147265535736,29.6965584717148,42.786874769774,58.2733153043888,38.1127955213251,39.3713991852874,36.2959886962861,24.1585841283895,38.9932993547245,46.015155009079,23.9496315280029,59.149585702026,42.55672203436,38.985246102831,55.9901693735517,56.3345027082405
"DAL81_input",25.0864558097082,33.5638127978909,23.0119957524624,32.6180155289163,16.7454336769482,18.3418971942249,9.72880135862579,14.5249514435012,16.6028857686321,16.1526802822176,20.2629281386407,15.2595598907011,18.2564532940395,14.7877074472901,29.6770761708132,39.956613843095,24.7979806188451,16.0591268724185,22.1389773894481,24.04468510997,39.6668699148032,35.1692116742192,32.3929149849035,24.2865536661791,18.164483886681
"FKH2_input",8.48405141654359,14.795434381152,18.0056179150997,20.6015268995177,15.5574907543097,25.9781575839857,25.7162597314342,16.3470695156872,14.8035728329543,13.0319087685144,16.1480049921695,16.34331712686,10.4131095156,24.8532657624036,16.1222093841871,29.8985350850453,24.3342500311403,29.8337614689381,15.9553226852131,27.0611192931153,18.2623057704422,17.0107548332015,16.1118519949487,11.7136811093082,23.793484319577
"FLO8_input",36.7800463935939,20.9425009270201,18.1173289608458,27.4902015222873,41.1336580802547,23.1796646322935,27.1316591443963,17.7045854429091,37.0637566197193,10.8875456384813,35.7633551172587,33.2266303487874,21.9347473204885,30.0485254625412,13.2829696745794,25.1359533293177,48.2214034984161,26.4342700801333,22.5510127924774,20.9256502635199,36.8219500080809,35.9712730022534,49.212749717054,17.8778989551049,16.6078935291431
"GAL11_input",43.9214525333741,62.7540569662811,75.1852082065937,41.7149115953001,40.5957492060976,43.2566438538325,44.352561172719,41.8695786872592,35.2690147633544,40.6533651900312,61.747195260789,47.8865894877892,34.8359048625944,68.8240142719536,34.4108942193449,39.0712435559439,29.051499022022,24.2034418507018,73.4030770398414,56.7899700630855,51.3962968391749,64.6066390724748,50.5600289049959,39.9434508341264,50.3463046330578
"GAL4_input",127.024653208565,77.0854161927867,155.101809170065,56.4733435473573,125.226681221402,129.644235897535,77.9723532080859,95.1468466591154,74.8143902339334,69.3275871282616,116.036780822084,119.337446659026,68.3394303009105,103.95044266973,100.720224466924,128.812126746202,100.876252899826,109.351893983475,132.459662903197,74.8954447003184,82.4624311676393,105.57804214281,88.9688882410354,48.9039172989817,101.463681359991
"GIS1_input",28.8717159973344,39.6369502767407,53.3808605793819,46.6978426300692,23.0131894472901,37.9798863125371,41.469992685643,28.535737284603,39.604196403287,30.7234382792971,24.891689662442,26.7394029116296,29.3058293847613,43.4098501425903,16.9955077155364,45.9701677418337,30.0820311206655,24.3564404267482,29.735707109671,21.8062644654793,31.0581165821921,26.5655242781421,30.2630190465232,18.9389802209933,19.3878631984784
"GLN3_input",159.801764288314,85.6879662596079,101.639094762696,95.5220135802298,143.852716210897,164.483462818767,96.0339205517705,138.206615289791,99.976069224014,158.602514814881,167.695533929667,158.919957897407,108.006670487545,89.1581394074813,151.466597272965,100.854429075863,114.548965425202,104.780305487067,162.029757295849,124.102477193279,100.42651318002,111.637745231486,184.295633376074,107.099844436124,91.7002875030146
"HAL9_input",21.8477183038541,24.8425189283253,14.323082433773,23.7316936209984,36.776269766403,13.3565499315445,37.7919206473054,26.8156071302102,22.6335491985693,43.7206975951448,36.8006098431471,19.2279319000753,30.0101217090941,26.6161111528393,40.314805878954,19.6381096381836,24.1480522280708,43.078677683565,40.8176082680971,27.2559656072779,43.594516637199,32.9377396848508,27.6262861453894,41.8000271690626,26.3044049061484
"HAP1_input",133.897640987841,138.316072384895,102.627353571675,131.149904228527,142.252897926468,83.3996764500247,46.677717227367,89.5190151196671,59.0772283272387,144.314507005641,144.900558497888,114.340687530805,91.6629831808571,121.503789261193,121.586702645292,129.407158190487,64.4581725900661,79.013831790115,82.3239140009738,74.3961829385427,160.772323387984,40.9310420669367,147.465867775805,145.16879741803,98.9926865302275
"HAP2_input",40.1864299676043,52.352082818133,51.1500300563934,34.3289908828594,27.8040198058633,25.0503172729231,29.9246196738987,28.7688534885308,44.2397190732888,34.000624248569,39.9669604505839,29.6938719363902,45.7482128479875,24.4382870119113,19.1104791471125,55.2063546680897,34.5442000398708,30.8642090793649,31.2790209096327,54.8366194647189,27.1934631969908,41.7403644157708,20.1113942939546,31.5947652518094,39.3854652596976
"HDA1_input",50.2485395839077,56.2231718329878,31.4340290359468,28.6863230901435,25.5860120004585,40.6730075624368,36.7984584385459,32.8766225953269,47.293876075071,35.0768198309966,25.9884556765795,59.6775534774352,49.0738918002249,28.7812617180321,50.2719272374586,48.1275818189562,63.6836503254152,50.7770739382949,55.9885598886304,44.0715915017903,30.1490443508626,38.0137214892413,68.2349825140886,30.2509072564541,34.3636796990099
"IME4_input",15.3858234687898,10.0143730932464,17.1735856266239,17.5689966375666,26.103397052087,15.3781569213792,24.0743505805533,15.4015500704788,16.1448276658159,13.2255809037405,26.514168561267,10.3970925348186,18.7214766212459,25.0630884030916,26.138499448123,24.123542572882,10.8495495818725,15.0211510400985,13.5960406929296,10.7722959719706,14.5771915252501,15.4790076473845,11.8040326321863,15.4280550411249,15.4362286672697
"INO4_input",14.4470566684418,18.133440543954,15.1704002260653,18.5245506590401,30.8592318391568,18.0270317485737,27.8713235741122,28.4044741610974,27.4664933754506,18.2305113967632,18.375412893573,15.9942320522865,16.1824821046916,11.9369716068408,17.7909211320997,29.8083391331608,13.583639568817,19.1731366754738,28.407236229652,16.7167598604661,12.8483217051136,29.741417271031,21.5593404663155,18.4972337065117,18.0935195893055
"IXR1_input",20.602954907152,24.9036007623076,25.5733633214094,41.6985693917816,29.658039943568,27.1053757040997,24.0301498413845,20.3773360691808,39.0166355915395,29.6722308811415,26.4191666948442,42.767147208717,25.5046017309162,26.4309024310869,34.9677346419746,25.58072293555,36.6798094832418,25.9067779511331,25.4399111374041,25.4058018680114,26.0426332622629,21.9793643822578,42.5530153290699,17.4082284683259,26.5269923150352
"LEU3_input",80.177549148062,49.5538145239203,53.012479605693,88.3934300204587,50.6142538283133,46.546216504481,69.2391293323048,41.813558275871,75.6354933604205,71.211596196573,41.4524477477182,50.3293792798374,39.3952229284767,84.584419659502,48.0329308427078,50.8711729740284,43.3295224499843,51.7665577651833,48.6895282712935,81.7911364537714,50.3788234780891,60.8829218557773,88.7847344787021,22.171225729258,33.9677797512739
"MAC1_input",37.8577651347921,34.0931113122109,38.7516920788699,37.1277303711457,36.303918337621,39.7802112311633,59.6075584162,39.3829099044884,37.2161092697919,34.0263654247558,50.1293794819898,57.1017334083759,29.1199856223482,52.5491936527367,28.357379037292,37.2950828222119,43.2760106417577,38.3837989261801,37.2582333812149,28.152584194072,28.1198453981629,59.2491526765213,56.8225807863193,26.030445541318,38.5633687856362
"MET4_input",43.891478215793,70.5533136278605,61.8852478985274,69.4537052963089,42.6189652567583,50.1423829750337,64.0618119820072,41.0701142390466,54.2532324622673,53.4005257962866,70.6662981684323,54.5151267954879,68.3599580640334,50.69359203239,36.4234915884073,40.3323107668527,51.8173928432647,79.8611017038421,37.4927078444733,44.5496610610052,72.7402967026758,59.7510095512631,41.4224655009314,48.5044786163561,49.9312608054024
"MOT3_input",19.1374131060816,30.6055294331048,23.6879799304138,37.5696751050171,28.1044126111211,35.2379694803367,35.7567821622189,17.743002767724,21.0757152860293,20.5293553242854,19.7076646975309,32.4091028758177,20.7376987722105,29.2918467142091,19.2667543901216,35.7327160784833,24.91276133949,16.4124418180297,19.1552476038651,36.7162437330805,24.4492801425105,43.0944853476725,22.2193745976284,30.4718032116874,18.5420751361885
"MSN1_input",17.725726704593,9.82474002996433,17.9945575737136,17.2592505946729,10.4456770757179,11.3404774570414,18.0069954763815,11.3576078820409,6.75679551783079,11.3769279173255,11.9787316939311,14.5798794027908,15.7018696324793,11.0827903732238,9.90948894448131,11.5084466992681,7.96033297199415,11.9488087519708,10.7296473290882,7.23519861395927,14.5183668153702,16.9833679796376,10.8389780857822,10.795563133508,5.72527542501452
"NRG1_input",11.687777715743,20.1309733927593,13.9712982026385,13.8559301611527,16.5641166016984,20.0033113187519,13.2351968393461,11.6923666355104,16.3880259490674,21.4769061680878,21.7436713305323,15.7496141955708,13.2956013469723,19.7647254138319,20.3301772132134,20.6393485814949,15.0356387206109,14.5132828843353,9.10937462036814,7.351979216134,13.7628596370183,15.0100366846569,24.9600736210254,10.1376865099771,9.90876332026582
"PHO2_input",38.9080832627343,45.0010368741909,63.4268138112824,44.6282570174732,61.5755721273354,73.3372309129748,65.5179692567931,62.6441971551718,71.6906338258368,43.044407994088,41.8876079078798,62.7571692197266,67.8920630937773,27.5587445736553,62.6377178269828,44.8383043854711,61.7827199839923,71.0284407979792,46.9494096755671,66.9696002975299,89.5070588089421,41.6869414545566,70.3924033087468,35.6226389993921,53.7900875565322
"PHO23_input",11.5922585442151,17.6994564846917,17.0559730477728,23.2622470490965,8.89749917938645,8.78983239365225,24.0377642751375,8.90676571188363,11.8632462595203,10.8427417818674,11.5622727092723,11.5250243349664,11.6330961735273,16.9353439175496,16.3882199166588,13.0643126524155,18.5898852932754,16.853051693228,16.2563279990769,13.7988245188028,13.4551932410113,13.350559568311,20.8691590222356,14.2872264326198,6.57856553971189
"PHO4_input",39.2703059764076,60.4330092750221,45.589958258572,42.2035755286043,61.0493319616952,64.0416943745077,43.7037474860666,38.1942676724077,35.8162035517656,41.5241262319496,63.2475532160627,60.4021630150212,36.0405215803261,39.4663740605978,65.4154253964664,63.5259381872818,52.1445722672582,42.6435263918395,39.1272837934927,54.9846934442193,53.2339671389469,38.6073785622106,36.7655818733777,41.4937804435678,61.0150833381783
"POP2_input",17.6506007904913,23.6757297564946,15.8087336499138,22.7805474583063,21.7235535702693,19.9528295857241,22.4915412936797,30.5382531593221,15.9421473409067,33.6530544445559,28.0453256297745,23.7339095098662,16.6304535278834,37.2445166655888,22.7725917260309,37.1558229303036,39.6759008697905,23.8391255878168,16.0054965485121,33.5968418528595,42.390430276767,37.965143275356,37.68739441036,18.1649308654842,28.2173724999107
"REB1_input",331.766504688188,269.135392266169,335.53876299734,187.898095000017,295.756115085717,202.25703963119,194.677998089369,175.598618864818,331.684909819233,311.463954100353,320.527429741374,181.767302104935,173.686668326292,138.075589893034,195.658013464221,198.489738372242,324.400569634138,308.760885129406,194.5548106715,324.700597111499,192.738409266444,199.009601651256,182.016935287258,147.377615304321,161.925880232688
"RFX1_input",53.6735908749159,46.2543188379601,44.4475021666005,32.0579651772392,51.9083511417782,47.565926311599,43.4130585939418,27.2356810302091,32.78743120003,26.4433076050762,31.5704699129964,31.5321454055022,35.9723003848567,24.4708036511958,45.0267883693364,57.5852262093182,33.2218204407669,46.6245061739586,31.787602966706,32.0021158867415,41.5615515088051,40.1770565966993,34.7955710887647,21.52232736496,50.0153165134244
"RGT1_input",41.0619413738976,31.4203062472609,51.7362028592982,30.8585077117828,28.8384663501477,21.2224370194091,30.7199631820552,23.4904612204934,29.7791382245012,22.3139171266152,23.9845180506158,32.1190025357533,36.5952352038582,27.0655362414538,23.8032661408993,51.0222798469031,37.1873208254594,33.3804320628908,48.8681426780752,27.2167187006154,31.7444860808046,42.2591588207772,31.1282881352341,31.8585576758193,33.5531181837978
"RIM101_input",24.6533913829559,17.2449915435072,40.8984841369705,27.3019050230456,35.7882614603772,25.3162524258403,24.1271492154759,32.3045992525067,26.3396586315736,45.4007442903215,26.4986113233807,26.0155185191311,35.7360588605261,48.3807396202632,14.6393107796796,25.7550992586695,56.4353660931077,22.0345319875609,25.0233648069309,25.4508549293874,25.3306934347331,29.8526909997235,30.8043539724629,41.5235864933352,17.3806205224217
"RPH1_input",22.9370146648738,17.9892544109103,17.7794190581742,20.9059490363714,11.4885604040214,21.1406236297998,27.2213906200365,17.4075364859224,29.7209157670396,26.4483607074506,19.4699452232125,18.6159804198127,15.5375077665755,20.2634031644361,17.4839938626387,18.1333337542287,29.5380997234929,29.7345787666626,38.0334758220533,18.6465542012582,36.6867041226948,21.3005399055497,32.9406610622927,16.0923585935206,18.0217689477381
"RTG1_RTG3_input",21.3654691261777,41.4918526693536,53.6800620766368,25.345030119856,43.1064400845438,23.4802127333697,23.3949094212321,32.8747472106549,45.9913161477727,26.5202769713491,17.5672005509312,37.2206431639883,46.5630393021174,18.7531469658111,28.0435512022901,28.912724108961,28.0288204245941,27.239566796575,25.6487118393292,31.3646783801292,41.3814996176537,42.3386730632168,27.2681990780574,36.6794559823654,21.915780334437
"RTG2_input",37.0561977337993,32.4570214724291,29.857165678587,30.9624450440938,39.3299936945614,29.4506855558551,32.5465642641779,36.4224224469903,28.6566457986786,63.9802200072922,32.800346012171,48.7398317802663,16.3588893878674,57.2137153563638,32.2075656955614,33.5004833387006,25.6995508574228,64.4913921374837,53.8389656840066,24.0822673443884,55.93190861751,29.8556184033029,33.014016013131,28.676014997214,47.9473049405355
"RTG3_input",14.8584933692277,21.8829471049244,18.9339539913398,19.5895516466711,13.2682828787458,10.5232507352997,20.6321692428092,7.28640692139284,9.97910945636704,11.3532879244746,21.80123006908,20.7608839021169,20.0465237028767,14.3494048953719,11.8307098700643,16.2510939870361,22.2102771763402,20.3042868631563,21.3543327681292,13.0416767174828,22.2473231808581,13.8743333919836,17.270872513107,18.6627956493353,11.3159727184085
"SDS3_input",20.2695709095599,20.5189432884232,38.7072775127468,38.0369934932226,37.0264292154331,21.9868591735819,19.0697437824582,24.1261245283756,30.1608843989491,33.6459062374448,24.4682730269338,20.7811517145045,29.0272108623457,16.6215671028158,23.3754768138618,36.0197462880445,29.4288145303236,26.39364563747,14.2055132192068,17.0626947702025,20.6292444780737,41.6481256613386,25.3565669965943,12.6649269508214,19.5094556802193
"SIP4_input",22.5063146083971,47.0157111603272,26.4604761600292,19.2213379095729,43.1060078579338,42.3447942917896,36.129696527257,16.249280595125,23.8491613476786,25.0300525540734,42.5193196104235,25.2817549138292,19.7490546290516,26.525229743613,23.629258013623,25.9898813199524,34.9495791047306,47.1242036209657,27.6998492766043,35.1675767431774,32.2931908014467,19.2302744494052,38.8746048872935,29.0673274048191,40.6424446121131
"SKO1_input",26.9399146668227,39.532988841476,22.1383511480297,65.2673178799075,55.9439678167753,40.5967462036017,48.0285069717971,40.5341727169369,39.5222621929987,59.6906681203407,27.6896855267032,59.0641767093392,25.5842560219875,39.4326897799108,38.4149244738686,39.6379915539116,38.4593440526037,22.2807059020167,57.4397384512859,61.2530033466483,61.2447904159158,33.4335785580921,58.15836691483,33.2390150881683,39.5718530827759
"SNF2_input",23.9997702197626,15.3927569976889,28.4436779305408,35.0895263298884,19.0267125970788,30.3159990210282,23.4623613093389,22.1425560374775,39.3732232780076,31.9208217899587,42.4823627471998,24.5629247968348,21.418070790614,25.8593094062675,22.4369882498588,35.5589501068237,23.8045632897307,22.6413566698404,35.7685225792995,32.467575698599,44.9768050909162,22.967564788862,19.9053074427271,33.378295770001,10.9727903194081
"SNF5_input",23.6421373233435,32.8795957210745,25.3075500302726,17.7959989695274,21.8691814623077,23.2494906343444,23.3843204595409,11.8270383045207,40.526567329442,35.8919772183132,24.0043511839787,34.1683768830753,13.5855653771425,36.3407744648562,22.4216947065818,29.014505330229,44.4911275740696,24.3314245244512,24.455358431622,37.7617582529928,26.5550182302855,18.6295249444594,40.3855690457209,13.2887251321651,35.3680998212034
"SNF6_input",13.2966751572765,12.7146841351161,17.8431327973202,13.0109524117704,13.5695330450072,18.4382912354498,20.5984107255347,16.2773698269636,13.6768383152937,12.8339377610965,13.4571174392354,21.6624889786205,17.8727282076067,21.3581521660087,16.6926728161901,25.0981343200617,16.0700866846272,17.2576993417842,15.7342752915734,12.3407033490858,14.096942673011,15.4771714046791,30.6696268799657,6.51388519007029,18.0698011407288
"SPT16_input",96.6783893615607,64.6130298575807,61.7245104813215,91.4699464087167,106.490532653861,57.9506120713761,87.5987139641778,64.059030203078,54.3357787068646,64.8632469636205,67.026374938784,110.000784415382,80.7040080250091,100.829596504815,94.744804036962,109.985212216323,74.0331029550064,63.2746595278839,75.066063956377,57.707702869209,95.1860951029226,116.58779241483,71.4812511114442,46.2666798560085,42.6336491753031
"SPT21_input",34.2598323309279,35.8974581796638,42.3356709251553,73.3863347145188,57.571913333883,37.6252694126474,56.2736565516963,62.8474315856626,64.828764705265,31.6898575048074,66.7881616722765,63.3739815845054,34.186538185077,53.877198586521,60.9468605834696,40.8860356897783,64.9898558346893,42.8886398156074,63.2557724211734,40.4951015365718,38.7704615517228,29.6118097538757,48.7664504672142,45.7649833675577,60.6499715633769
"SPT4_input",10.2302374463787,28.9854198028016,18.4625185375265,16.7232303805274,23.5286575096857,22.9348785999769,19.0597190357691,13.3501835549116,13.9335350859027,23.5012366433403,18.9103698336959,26.3610906370698,28.3985473802166,34.3038274916914,12.1550185591391,13.8143107135538,9.78578416688119,22.0149110914733,10.2793236548172,18.2019715624351,27.906905952213,18.0807153615025,23.0617032034868,32.0883163077267,19.4927622335848
"SPT5_input",9.43627042578522,17.4889462012123,17.9964694286316,10.526430884125,5.51489545153826,16.7848658419039,14.206839630185,17.45970918621,9.97129281646233,8.88025527342146,10.0193589674417,9.52145178390792,7.67523541543086,11.9433943193915,11.0341055546968,10.2100068620822,9.2348730064843,19.6250209338408,16.0716265861517,9.42091874418995,7.75914046828019,10.1567027670869,10.1188826185234,10.3968136841284,13.6367267746936
"SPT6_input",24.8290293096719,27.4953552116398,27.8836658780097,38.5393157218519,31.8686864289007,41.9500329752495,31.4852752837107,29.2633599104808,19.9518466515458,13.534582422694,38.6060468799294,38.7795109119255,30.8661166394676,14.5840895586209,19.0171402326025,39.9052212771109,19.7045126925816,24.2673515499026,37.4626777670879,19.0806941759938,27.5878166146922,25.3418584956222,22.8722597198892,15.314908019803,24.5157328568218
"SRB7_input",29.4666035424603,27.586559204041,49.4974038538227,24.329235880047,28.3793938688004,46.1008803115445,50.4836290469846,26.3315666565926,49.7795223006826,26.7224078877205,51.0044275047404,46.581098039823,20.9895333648076,16.8158083112055,28.8216888814524,24.7032307536653,45.5563115423988,47.1455804195477,52.17519973004,28.4827548161084,31.097117317101,30.1500089555999,53.3992126141272,29.0255291478025,25.3437111826516
"SSN6_input",34.1721527355166,36.3946226217405,47.8186307134694,53.04031837101,27.0133652157419,36.0019816188862,36.9600292989034,36.9146728207146,44.7425804799508,36.7589604346022,33.8392339803862,27.7983423644079,59.6834749184746,35.4945074386709,34.0011901987714,35.7113548336649,63.6285281349164,44.8275186744043,38.1803256690651,32.9654143831499,36.8227624052881,57.907589656119,34.3894285034081,55.6862765012559,49.0693893013073
"SUM1_input",35.4309943163297,31.5941672521784,58.848691320057,47.4382503309078,41.1883761035645,58.4050652671736,59.0762857442213,61.1813548899126,56.2176155829248,25.678557077378,35.7782434976747,32.9100722809837,34.7696837936075,60.6634157738842,52.6952749937472,35.7784114612316,36.1123450922711,63.1706096786999,44.163361664932,26.4908836213774,40.2057843057786,28.8167945382733,48.9133799269613,22.6611336817913,21.9043878529558
"SWI3_input",35.4389933131271,19.4463934417109,32.0580922838357,29.7489369487679,32.2444274885338,23.6036694316676,35.3974305701004,11.8065113290264,25.7755487282406,21.8968254468493,21.8686426236377,34.8749654879755,29.8141729681998,36.894117451401,24.3743474922434,35.5108351297724,21.5817793376574,33.236608639786,20.8193140774517,31.1278164880919,42.4085137958916,39.1824031932547,56.0640219980473,18.4968417245049,24.6412709014715
"TAF90_input",27.0605114602987,26.6739895841643,17.5961243132657,24.0349809950697,26.7090371379419,15.5687422760258,17.2954870162358,13.134444268037,13.0556052392617,15.006230879024,19.466244438445,12.6118873580135,11.0658979062157,15.8280722449499,17.6283253875899,28.3396874943071,11.5118502487953,16.259604394682,22.3896288508295,24.8826370015408,15.1755758368584,24.1324929561603,28.990598539576,9.67844117126048,15.1055087822767
"THI2_input",55.5216621779602,66.3027022915196,110.537351350531,116.583859773677,42.428633551985,50.8108048971458,114.288247698643,98.0810422629302,64.69992440879,52.1096453063606,105.23278340533,63.1706590358201,52.2936707283895,58.6987237558975,99.6591206063659,59.3291989081942,109.380528045579,64.6656312057549,68.5933149502458,65.7787802024941,94.2130074289225,74.4924419795862,114.882686455752,65.0567206026665,100.381069921094
"TUP1_input",185.661297807935,115.28883597122,95.5301283384006,141.005018049459,116.215935411217,117.212189167438,108.147292254218,154.03161289671,197.301809962376,106.548573744603,123.728909628634,137.49395762464,105.824409148602,138.03084640239,190.469715200447,232.246202134348,120.810004322253,112.857740821463,154.611902362819,112.929390242772,82.6168247151065,68.1622659923867,111.398092213759,113.774742604228,106.202274316649
"UGA3_input",16.5240970833692,16.7740946948487,27.4710592250491,16.1962226357245,23.4464481620775,16.9851561167172,17.2241542579824,28.3663516864197,12.8330304263693,29.4338622355641,10.0756127334499,20.8368897107332,25.7429633073079,17.7604551678976,17.4137075714784,21.480804873062,29.0013785893924,17.1103724492237,26.7904000034358,12.4611675653868,21.5785239667826,30.6604646857823,10.8796247764778,17.7142468867575,11.0067943883465
"UME6_input",273.145372404659,229.172470074199,194.668309933987,207.990938584532,190.232235512898,202.152998670898,192.372994269014,193.718873620492,185.088220831492,203.437872532162,185.485928023013,150.032365538487,209.036827039817,176.427719223594,272.967461873034,124.598558981644,170.712386247836,341.614501299065,220.365454558042,319.002255512573,342.107851680597,131.206563463135,169.715465374049,317.897047052515,331.392696280851
"XBP1_input",34.8894168993087,34.299740293674,63.1945659675409,36.4914922333506,42.0753283061453,42.3115340915382,59.6709424797981,49.6252586274845,37.632091762833,48.021500158845,49.4838512256947,41.9610640974854,37.4368124437271,51.9485047730917,33.4091338956332,22.51978629549,44.9742210969502,32.4578894658211,53.3197409191962,55.8893692745531,52.0113523510486,39.0849019654217,64.1098387068504,37.1659614894582,49.4171085666807
"YAP6_input",19.0730922558257,33.8592345847339,33.291402104905,21.5727125246106,18.7900044310032,13.1295875564128,19.8774226490112,34.2972501268715,16.6972173566903,19.0689358315791,18.7721471784716,28.2666984479456,30.9837396923362,30.371837755473,19.4012770535636,10.7382992688842,22.8811972467565,14.5600839504046,18.1743157740534,18.6639674416772,21.8022936758103,15.905159966443,17.2070171420512,20.4744900837021,13.4639859886903
