"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"ENA1",1.08381540152594e-05,5.23260450360858e-05,0.000336757820091034,0.000310569576475534,0.000559644519595962,0.000291279715334143,0.000416976346846022,0.000584534713062239,0.000169816146473969,0.000305743958015592
"GSC2",4.83563858561493e-05,0.000172161537858187,0.000374378244944234,0.000193526188101189,7.13265040868703e-05,0.000507349382807372,0.000744434052975319,0.000437239049409795,0.000434001162854746,0.00032653931489281
"PMC1",0.000261324530359499,0.000392432369700677,0.000374918480016306,0.000198670946729891,1.50349331148124e-05,0.000129383862375991,0.000370582058589136,0.000186417179656363,0.000514533122507607,0.000524094363784494
"CUP1A",0.000780523442134963,0.000489143597927109,0.000696273237234309,0.000698289482721262,0.000582595099724945,0.0004548619371259,0.000477598044746451,0.000536416308006464,0.000704050066913862,0.00024785824755061
"CUP1B",0.000298866022694447,0.000236382341452127,0.000679427474460398,0.000438428990458479,0.000532008896109407,0.000360527015413614,0.000113622710433715,0.000466242195491043,0.000152222969232622,0.000319393914230131
"RS5",0.000337594818761112,0.000548274912369241,0.000628063475337444,0.000643807541621046,0.00010847121221121,5.69721782349856e-05,0.000572905760003949,0.000358243713020694,0.000553757843090474,0.000311057932350445
"SOD1",0.000362532099439092,0.000103529514865691,0.000382886577247896,0.000260446946630079,0.000229981921461822,0.000309658797476982,0.000181932354699179,0.000339455800118854,0.000594648819855903,0.000449664764554306
"CAN1",0.000268536019025061,0.000372847787643242,2.01446018128077e-05,0.000413039641216393,0.000133887450706835,0.00047919673779775,8.47381898181553e-05,0.000275817589170188,0.000403284021025861,0.000205688489091134
"DAL1",0.000333955656976787,0.000530738850927707,0.000176864400045001,0.000450460607328845,0.000346591081448575,0.000428873640263877,1.84149358904224e-05,7.01127253612736e-05,0.000124633104135518,6.92100842460128e-05
"DAL2",0.000252962098275389,0.000414276824779687,0.000639844037540751,0.00017582218969344,0.000518054393241774,0.000334133442050885,0.000280619656024821,0.000461091607746176,0.000256779129387545,0.00044034857051653
"DAL3",0.000185264359684535,0.00016016357086054,0.00053637202217332,4.77522719163079e-05,0.000302427587350879,0.000309535778471003,0.000602783015266202,0.000193351650928601,7.30136158109381e-05,4.44361940859844e-05
"DAL4",0.000712247971568086,0.000200954678104648,0.000185761235072299,2.77737925808704e-05,0.000446931503625387,0.000643134948950223,0.000475423557076244,0.000468877286096991,0.000600035719885127,0.000787417705843405
"DAL5",0.000421009527879264,0.000175343324177169,0.000182899887371119,0.000280618003042319,0.00010413364053002,0.000550385537355655,2.76694012438563e-05,0.000367068812508308,0.000134643205737664,0.000456800730766839
"DAL7",0.000311812234384555,0.000400531200746309,0.00025542828512033,0.000474688916816667,0.000129546790058379,0.000426396597408158,0.000492791768098498,0.000420863055305011,0.00032535163191379,0.000180713469678415
"DCG1",0.000267905748312379,0.000276757752855702,8.80446568489284e-05,8.9661278159111e-06,0.000111965563749513,0.000218612831167037,8.45370560824286e-05,0.000336599784820139,2.24485824123841e-05,5.90786802472808e-06
"DUR1",0.000274289189950714,0.000356559483379277,0.000234452508326154,0.000498836411902809,0.000568640142351005,0.000607385286469708,0.000315383893411229,0.000375686809325629,0.000241669192958307,0.000491367386350519
"DUR3",0.00043375728654522,0.000383016544429906,0.000499985939527288,0.000268225537133951,5.36533709838866e-05,0.000265731515409383,0.000477364392413153,0.000341327064264719,0.000222425173805507,0.000297177781056561
"GDH1",0.000380671516449879,0.000436032953069247,0.000612536981746772,0.000222360171462683,0.000294427897614476,0.000144900994006102,0.0003013687189222,4.92264719970814e-05,8.9024240205823e-05,0.000573682799661622
"PUT1",0.00015267348260401,8.86423031790863e-05,0.000393339788756358,0.000540408791748534,0.000522870288658311,0.000112379207778042,0.000390212458460131,0.000194241338992429,0.000383329512951391,0.000423978701686238
"PUT2",0.000435529357312528,1.24040943453837e-05,6.39357943829373e-05,0.000482117849553559,0.000148153567994617,0.000281839217739353,0.000500251964455893,0.000270454946240311,0.000224825167894381,0.000581417631053831
"PUT4",0.000215064623718455,0.000309898500263997,0.000412908073054271,0.000621916855532659,0.000415144817781858,0.00055354794297992,0.00020124349533698,0.000528120184055544,0.000203664477494015,0.000559924460220765
"UGA1",0.000574892901700731,0.000109215480533006,0.000240577391065182,0.000355349817973362,0.000582631576419371,4.36772538047456e-06,6.160081972509e-05,0.000281020028759652,0.000442037799415996,0.000503872448840668
"UGA2",0.000144391337504314,0.000423019691754475,6.44199149647113e-05,0.000547794655705923,0.000241591543675633,0.000448484132839896,0.000423550445413149,7.80946818771018e-05,0.000364832802186666,0.000401928111649411
"GAP1",0.000440536131006424,0.000208544575379866,0.000645293298854687,0.00068693496605216,0.000140940640919472,0.000366833922636943,0.000142180050812748,8.39833442891793e-05,0.000622305042136186,0.000505081718817613
"UGA4",0.000562616574665936,0.000156104062888136,0.000557171284186592,0.000482255563110691,9.36503581621225e-05,0.000292053839497755,0.000384960312574116,0.000220314830356221,0.000440654018738104,0.000421912856556308
"CLB2",0.000406530291533212,0.000557496203879452,0.000330232134926036,0.000561223221622112,0.000609495836740962,0.000205651475368477,0.000592781719573342,0.000851805384524203,2.83180494767126e-05,1.1245575740544e-05
"STA1",0.000488969080473909,0.000499637493714366,0.000446320525070611,0.000358976687564443,0.000608212697873138,0.000555520362525214,0.000199767569010211,0.000604337137183013,8.77263652966501e-05,0.000335291554997649
"STA2",0.000668955011346178,0.000568905866421978,0.000512911703461334,0.000627597480683765,0.000313291127704243,9.70059621312994e-05,7.73557408147891e-05,0.000658555265730408,0.000461074740454211,0.00023576571339934
"GAL10",0.000255580282869854,0.000499274445898031,0.000366287986411634,0.000403373969249839,0.000142889020423196,0.000285476131236336,4.85456757735266e-05,0.000245768914686129,0.000232609217686824,0.000137227537908284
"GAL7",8.43562446717282e-05,0.000455879143960079,0.000212514367224664,0.000408894765965251,0.000450676681722054,0.000530130081974984,0.000225819227293266,0.00028893184821785,0.000217179262317282,0.000410746794311223
"FUR4",0.00034206109052119,0.000416478033912511,6.71574363233538e-05,0.0001508553053916,0.000520175615531705,0.000775186378503626,0.000614185343190023,0.000483864761528562,0.000234790634655953,0.000174284089706409
"GAL3",0.000145217593177846,0.000504473275489734,0.000339580052430336,0.000558986154290701,0.000564279055328033,0.000629400541275086,0.000562386901876527,0.00017934610786727,0.000191604232741994,0.000187550923518184
"GAL80",0.000560132786656001,0.000601701745462697,0.0006321527718631,0.000244131094762627,0.000388167892056416,0.00107035855749391,0.000609850387035785,0.000638205897261338,0.000145028136132904,0.000596431422087048
"GCY1",0.000171919052534934,0.000491813937149953,0.000242985800656159,0.000149625162860663,0.00027234869116745,8.24990509688921e-05,0.000180973661789102,0.000135575544786587,0.000622182321542082,0.000628240595955946
"LAP3",0.000740895313140021,0.000485124905817749,0.000620316742073486,0.00063163964998973,3.57923445491233e-05,0.00103353812446819,0.000183977196770306,0.000435720086198719,0.000762003899162435,7.09445317403649e-07
"MEL1",0.00015973029140992,0.000270582020178399,0.000463687667449412,0.00011092713592007,0.000587173558230242,0.000103865236098257,0.000321160791274733,0.00033690621666992,0.000729218830331459,0.000413668920044911
"PCL10",0.000645479091841866,0.000304827970929956,0.000150062649308949,0.000605887177536235,0.00031670144429659,7.10621801970802e-05,0.000709402689327298,0.000341315070692399,0.000407610812648029,0.000128122318071025
"PGM2",0.000226057834970662,0.000105867800390099,4.32139065789472e-05,0.000112842493058703,0.000397049169692778,3.22167663048534e-05,0.000345343616870858,9.90778745300952e-05,0.000145007143423577,0.00021492030132419
"GLN1",0.000247571320634948,0.000508914687074407,0.000345889059628244,0.000388208710881048,0.000521600953362022,0.000485434160385849,0.000286084933810181,0.000523751929425769,0.000423502936110942,7.45743167668213e-05
"ARG1",0.000545985256125802,0.000528996547534093,0.000428033955800113,0.000704282820812362,0.00045235230364078,0.000777898962192869,0.000371281558389238,0.000621387905697237,0.00105117780503566,0.000373761037358229
"ARG3",0.000121104254448668,0.000598388489822809,0.000259444457409178,7.01552149477651e-05,0.000620773429836666,0.000306299476597294,9.70936815521179e-05,0.000700092616544747,0.000534426800162116,0.00042320556425986
"ARG5",0.000433677183814421,0.000270617114720859,2.41739611570727e-05,0.000434383617716787,0.000519753021782345,0.000299986944272435,0.000275330504560023,0.000154563474698154,8.35959366295585e-05,0.000523271139025979
"ARG8",0.000465423003432305,0.000278479449574851,0.000353606649763312,0.000398076426752137,0.000679656194417719,0.000175093431425684,0.000391924360486006,0.000427542874114813,0.000431744555635237,0.000140470203815814
"HAL1",8.07906121989522e-05,0.000221454829581722,0.000195960405160693,0.000208048202241197,5.97273612011216e-05,0.000470686681108516,0.000102764180768353,0.000389292533437723,0.000526240068969991,0.000300528208942247
"HIS3",0.000647884046012259,0.000188627215649521,0.000479975312949701,0.000115301540275014,0.000680805170305214,0.000587905556794378,0.000230168813223505,0.00046638994739774,0.000504302105344104,0.000498894693987251
"HIS4",0.000343759616663596,2.4548821553403e-05,0.000614423062395767,0.000387843270282549,0.000111950983290873,0.000155217764694122,0.000702626525400844,0.000162000009832688,0.000816054234833263,0.000280107354980661
"ILV1",0.000416920741929154,0.00031514912746123,0.000245643533011897,0.000958594583667741,0.000422215531740552,0.00066775184864386,0.000429345532154373,0.000563266091467511,0.000867837212226908,3.17437276648232e-05
"ILV2",0.000453616468674736,0.000587025857031792,0.000567379080971926,0.000495824703078394,0.00038877724543663,0.000629840595834594,0.000525159461956791,0.000261680308219385,0.000558200565754055,0.000371189876248121
"ILV5",0.000202438177826269,0.000158714116317413,0.000459385623658035,0.000392984294894103,0.000298810648623494,0.000505880666518946,0.000198718669532132,0.000455182988258851,0.000191039446227186,0.000290846827836273
"LEU4",0.000394418560723948,0.0004818216474008,0.000131126787966499,0.000509558335299477,0.000393251433215689,0.000626110885763209,0.000129327727862239,0.000213911096409527,0.000201621806905285,0.000270719790510413
"TRP4",0.00022965477084558,0.000372267342203857,0.000157211712121276,2.9870736026999e-05,7.96902542336485e-05,5.48754701995856e-05,0.000462911231989015,0.00042212164976427,1.01628996267248e-05,0.000385487745634734
"PHR1",2.55139443256874e-05,0.000721070675064453,0.000281386435122794,0.000511657298495976,0.000125164695918057,0.000427819205587916,0.00034194652300363,0.000128504933679181,0.000272260428922186,7.76473697647686e-05
"ASP3A",0.000401932146743201,6.1676190439439e-06,0.000181150377659724,0.000218593256492151,0.000273502499915006,0.000382264305147083,0.000103501280469585,0.000349895567496697,0.000246232930111008,0.000240084394789049
"ASP3B",0.000376797553231374,0.000484806255176371,0.000331230840050563,0.000213773632605822,0.000173437904687695,5.86275175275295e-05,0.000496208724173094,0.000392092922820157,0.000420808635282719,0.000373249343333518
"ASP3C",0.000155970875224487,0.000213636676578775,0.000137298083212482,0.000476278048378401,0.000411977671964056,0.000229897710310749,0.000298584327071045,0.00037330083385095,0.000432429526320227,0.00022537743808775
"ASP3D",0.000355969337582236,0.000443969621643564,3.1972941339871e-05,0.000131032453978999,0.000321170647921675,0.00010396184761831,0.000245120590687024,0.00052535871905555,0.000408641840410645,0.000526938754735193
"GDH2",0.000496616698952655,0.000104815779809475,1.81275308445761e-05,0.000206582715051838,0.000538235861131092,0.000131348285258203,0.000459377589232052,0.000319383025205925,2.74850345733174e-05,0.000507047099485166
"PRB1",0.00043907130303195,0.000354482772070974,0.000477538448222149,0.000235294069411248,0.000369219567582695,0.000861215463485027,0.000157243137681837,0.000428314219323603,0.000608971619792925,0.000441381560727065
"ACO1",0.000111210772733695,8.02351980553523e-05,0.000502580059607187,0.000380204551420592,0.00030703798491691,2.07692266939965e-05,0.000479821222038927,0.000475784702558216,0.000488847334609279,0.000595673642246208
"CTT1",0.000333108979715521,0.000179668646821382,0.000464676700702746,0.000651556053522705,0.000448593893149258,0.000515017595935862,3.65898335065207e-05,0.000196413926686147,0.000876358429214841,0.000102622447092632
"CYB2",0.000152802851218775,0.000376350807662953,0.000545969240947957,9.01819463015153e-05,0.000381207010107206,0.000182368284703906,0.000339395370400112,0.000394418860465313,0.000534504312238225,1.89498429827672e-05
"CYC7",0.000308823980466988,0.000217114542581339,0.000482332797145176,3.13363032676235e-05,5.81311015970363e-05,0.000383151143183107,0.000391873215493864,0.000218781218165344,0.000235972111273969,0.000228594593176581
"ERG11",0.000427184042784162,0.000166075724916622,0.000331026515155611,0.000331320320292791,0.000229994628289841,0.00018520769228419,0.000470492699165584,0.000530398717776396,0.000483012378707385,0.000185327967275443
"HEM13",0.000480191144707873,0.000233230587953661,6.62291867186004e-05,0.000148466744148221,0.000368582585443715,0.000128255732818189,0.000482904033200956,0.000451706545076194,1.42250537096607e-05,0.000180078516261427
"HMG1",0.000182156847573271,0.000188111563592129,0.0006523675320104,0.000299013504290452,0.000115628316292525,7.10624908611029e-05,0.00067331863440008,0.000608770435561817,0.000342498026916901,0.000248861472164356
"HYP2",0.00058061522799039,0.000579726422173041,0.000516962128043641,0.000472412312169852,8.33219085104931e-05,0.000471798450700201,4.75606732142886e-05,0.000187840250506795,0.000310360994085945,6.38333015597152e-05
"QCR2",0.000414275348276334,0.000469926770621751,0.00015609769571077,0.000457852329722471,0.000328425912094592,6.4162476746119e-05,0.000426246342650656,0.000359493251204605,0.000269262518308742,0.000254306274643133
"SOD2",0.000468740657472382,0.000396095764015927,0.000510439514686495,0.000377419250085094,0.000593688628697223,0.00049828541583734,0.000881547430585375,0.000336481339019885,0.000355581246867323,0.000470610023192696
"AAC1",0.000343723782100707,0.000607583546418813,0.000173254528693372,0.000299849472676151,0.000436189574872208,0.000799719032613915,0.000776458446652953,0.00013621715825004,0.00100399301969791,2.36199603445485e-05
"SDH4",0.000491497817627204,5.60946248693623e-05,0.000353417079841513,0.000366243219743739,0.000549455084616319,0.000544372938960312,0.000174819140486261,0.000398829966395427,0.000135435734692936,0.000306997704221848
"MDH1",0.000326922623512186,0.00075344815194271,0.00043658076263527,0.000138764157975572,0.000719684201813017,0.00045996305129812,0.000243428436549304,0.000232503378063033,0.000301520352803086,0.000154942331981611
"ERG10",7.85859863450186e-05,0.000423973000003082,0.000209005844017978,0.000501454337085893,0.000250602816790553,0.000380982104329544,0.000261761490684798,0.000532884969206691,0.000344812443275293,0.000562449472347548
"INH1",0.000553121687638328,0.00016465032212579,0.00063680876128389,0.000554104744107133,0.000245316105091903,0.000497703233558321,0.000289373899016115,0.000695533012100776,0.000439949277651536,0.000287658414489456
"INO1",0.000255142907778346,3.7167967039799e-05,0.000464111682801292,0.000479417121885228,0.000418229310199693,0.000199277738062377,0.000410628316458806,8.37964238616643e-05,1.22229291528505e-05,0.00019200956800597
"PHO3",0.000585609242025567,0.000440315142848002,0.000445951922226142,0.000525018699231567,0.000289057410116147,2.79307969100279e-05,0.000376479816857247,0.000395425464857109,0.00023772502924675,0.000293604817302461
"PHO5",0.000114000306086136,0.000281425444912723,0.00048882629523434,0.000417649372550011,0.00056196902453444,0.000417224562128281,0.000368840470454974,0.000456119440734641,0.000374644062404413,0.000442533653963713
"DIT1",0.000149361750874275,0.000402954902797036,0.000408499347810199,0.000478635916544841,0.000333241605147264,0.000377028356440683,0.000375581577672322,0.0003897759313128,0.000498910389774599,8.22642832512028e-05
"HOP1",0.000335219159147257,0.000104654378715252,0.000443534550375837,0.000275896046322309,9.9738676197972e-05,8.85546000403195e-05,0.00017500787519902,0.000430953980419897,0.000437952247378283,0.000142747767118448
"IME2",0.000118347924560037,0.000181688225685788,7.00650876441068e-05,0.000421631844981663,0.000364478854340654,0.000181741485444424,0.000248270568538811,0.000239448088844365,0.000377339862283331,6.07645480572191e-06
"MER1",0.000199444172098955,0.000110336325966114,0.000249446566983542,3.89365135058102e-05,0.000167716429238221,0.000393425042080244,0.000437121293534118,0.000121133035670522,0.000145547868859862,0.000142536775834874
"REC114",9.00274360194484e-05,0.000112087975217762,0.000454316642020851,0.000299236944105607,0.000151871758367373,0.000442235920697658,9.0471157207426e-05,0.000427889638470441,0.000156284826863723,0.000198560384739936
"RIM11",6.29477592135201e-05,0.000321464065816742,0.000283306183617678,0.000325065719396939,0.000144247517648881,6.88884131381113e-05,0.000401173142147856,2.2079054305314e-05,0.00038681884600067,0.000301723875964833
"RIM4",0.000193971403003788,0.000363825601246504,0.000381780189659863,6.01176261612698e-05,0.000295581631022498,0.000327659890661002,0.000157619591815464,5.66337769984081e-05,0.000220411891656513,2.86813796650794e-05
"SGA1",0.000248693495019363,0.000389770733921958,0.000406143200968239,0.000494496671320476,0.000245465729624362,0.000154734185300022,0.000115458038819843,0.000252630772881973,0.000203773285146199,0.000391225436303792
"SPO11",3.70021795974738e-05,0.00039465092528046,0.000536962761721101,0.000447283287934788,0.000284141881965924,9.9364235334266e-06,0.000143653380381225,0.000422006244665292,0.000272049289991271,0.000304522844541313
"SPO13",0.000387873403351085,0.000239246314578895,0.000217023398347746,0.000362160616714696,7.89781436656062e-05,4.9700287740266e-05,0.000203130489425023,1.74778781989782e-05,0.000148831391884168,0.000100881280658638
"SPS1",8.18069448083359e-05,0.000240673723330514,6.15827701734783e-06,6.70107622884081e-05,0.000495963741293628,0.000517974528105881,0.000381534848626606,0.000394971608463611,0.000313992314782927,0.000301695856419618
"SPS2",0.000374910342353681,0.000318212819915716,0.000556598887423941,3.00567425962582e-05,0.000110658798094287,0.000141397215135347,0.000481012464579399,0.000458900852381414,0.000395247548734694,0.000354251621957057
"SPS4",9.88423868798407e-05,0.000198485315548758,0.000344830250609321,0.000184490799573937,0.000213858589516339,0.00035465074351339,0.000408766871854583,0.000320646162536838,0.000172536392760433,0.000302917647379921
"ACC1",0.000749436522476359,0.000364865320362407,0.000620672619720593,0.000507742741319429,0.000468552173154533,2.15060095612769e-05,4.52876292528743e-05,0.000648432315943066,0.000519625019353421,0.000653200173100145
"ADK1",0.000359905864607515,0.000538064090470958,0.000187135816349496,0.000139201726115951,0.000550619529725271,0.000495459529127699,0.000494560461321744,5.16413873777441e-05,0.000480758116962587,9.12213233471842e-06
"PMA1",0.000263440405933663,0.000285066744732031,0.00044635642740254,2.85364641418391e-05,0.000210004323832228,0.000400521633560595,0.000300480151401014,0.00030221534788416,1.25390616517565e-05,0.000317873826968449
"CDS1",0.000117419677218681,0.000139515976653728,0.00042977508550831,0.00048293364251421,0.000427495009064237,0.000525185057844737,0.000522757811865791,0.000566820481123539,0.00033396456680822,0.000255339604853708
"CHO1",0.000393653395696298,0.00026442497953156,6.5817920532457e-05,0.000314376964401032,0.000521172151420575,0.000526979736665076,0.000182653727561263,0.000306646148156835,0.000634692773750472,0.000396868405102552
"CHO2",0.000397648123038854,0.000161156544393046,0.000281779637604037,0.00044823939935463,0.00046865114056775,0.000334091629749675,0.000303850297588575,5.94408909844315e-05,7.25167698379053e-05,0.000520766414181282
"CKI1",0.000391454793168999,0.000242937375433012,0.000190194684010311,0.000293682816885553,0.000533722077495115,0.000572746245491928,0.000654778103848192,2.8176922273863e-05,0.000523866074534349,0.000487998880113994
"EPT1",0.000588847632578358,0.000502154536510581,0.000231369513962644,0.000482037730743142,0.00025247896260848,0.000351199710092066,0.000179884953427836,0.000544366468829891,0.000239767635501128,7.44829523220336e-05
"FAS1",2.87842605507669e-05,0.000406154032723385,0.000318559651873755,0.000623491551636944,0.000221746188869661,0.000380321958335548,0.000539098805823511,0.000261613167320599,0.000293015860074878,0.000233384268441006
"FAS2",0.000408835197097304,0.00060745711350595,6.82111083845769e-05,0.000471733753225073,0.000512454016497482,0.000294317450810084,0.000491202499414824,0.000516329457110177,0.000261176230704726,0.000360734763021047
"HNM1",0.000442253507485897,0.000121846720214995,0.000438098346923789,0.000351475876466829,0.000445357693753442,0.00080050723913826,0.000435323517023016,0.000341575209082526,0.000459932831140126,3.87248931057605e-05
"ITR1",0.000351102445597161,0.000506480338205047,0.000150484171544006,0.000355470104265547,0.000480062945726157,0.000615798577516044,0.000486011091730876,0.000508349804515796,0.000263054878192287,0.000357639235524136
"OPI3",0.000520233967808563,0.000230306848432141,0.000131950105579753,0.000267630436594289,0.000286500235804712,3.46641235499799e-05,0.000277602593873652,4.80401542336874e-05,0.000399711187122422,0.000483121620304223
"PGS1",0.00041625706245428,0.00049132447220003,0.000343588330826787,4.80353215482351e-06,0.000159764750010462,0.000251914988937856,0.000322618498993101,0.000163069618005842,1.91846057906458e-05,9.236093813303e-05
"PSD1",0.000383403606402131,0.000401578614493022,0.000525567362050839,0.000425619308669939,0.000418471360049393,0.000523071734056509,0.000309135883962225,0.000523935671805704,2.75388598941592e-05,0.000547515586239605
"COX5B",0.000468428705291491,9.69797734620131e-05,0.000166038389386007,0.000225429417445147,0.00056722435339276,0.00027384931079613,0.000709148223069335,0.000231929163277369,0.000598636237424631,0.000495250157897749
"LEU1",0.000367367871143423,0.000255826424809784,2.68852187736786e-05,0.00020481962404024,3.07083996695794e-05,0.00053252057705584,0.000731599789571037,0.000403797348742151,0.000542416567051956,8.17871720163762e-05
"LEU2",0.000369115632961841,0.000262940840344279,0.000342908246808315,0.000527287251274213,0.00048455314813036,0.000573494932992443,0.000452622237800571,0.000435141564453928,0.000388865536171274,0.000293385164096512
"FRE7",0.000417920805421972,0.000615106038953896,0.00044650997682981,0.000578888248306059,0.000219381031209013,0.000461498030594353,0.000522167315497104,0.00025160349068474,0.00053262764891343,2.41300912940278e-05
"YJL217W",0.000389967246131491,4.06794568252286e-05,0.000284376921154036,0.000447388765193727,0.000344868389525627,0.000123466017854957,8.5513240778204e-05,0.000414871532250759,0.00024131956669358,5.70927296752311e-05
"RNR1",0.000481410380739586,0.000156557754701656,0.000454521298483846,0.000473331836066013,0.000172568656346958,0.000483194956382347,0.000452165830874793,0.000567781207383137,0.000477628994431075,0.00043736869121134
"CAR1",0.000381178252541063,0.00014932973604464,0.000540995920400868,0.000463360309029457,0.000233726915593088,0.000416905742510204,0.00049247922382907,0.000282566500487874,0.000547901682012462,0.000492909121712571
"CAR2",3.32533881471303e-05,0.000367994405600624,0.000240403728228273,0.000281166617518248,0.000379747400910754,0.000108696861340381,0.000480841081886099,7.85915431783598e-05,0.000335461295364885,7.91814732224583e-05
"CDC5",0.00013208628440212,0.00030944656290749,0.000127360039585122,0.000284967624459616,0.000160272321405244,9.91742313953891e-05,0.000507634820343732,8.69303982004934e-05,0.000505835562494542,1.25336814062514e-05
"CLB1",0.000229685469570223,0.000577250796286909,4.58927609764314e-05,0.000254078328692092,0.000429842747968972,0.000338033695959437,0.000334294670175605,0.000204345408441458,0.00062528260923413,0.000159341859489247
"STE2",5.13829969166808e-05,0.000490125724076319,0.000652590757087478,0.000140538018485045,0.000519630204425017,0.000402060688212106,0.000284444015022929,0.000391932232554817,0.000303116038088864,0.000481614957649824
"MET2",0.000449066353644333,0.000464493730535245,0.000453711631524806,0.000339037254948688,0.000391859876597029,0.000836432163077064,7.23497793427771e-05,9.30821399350937e-06,0.000383033096059991,0.000514685189225559
"MET3",0.000301113807174752,0.000581320661281655,0.000413994907299944,0.000742192177118163,0.000656160807641793,0.000742434360871218,0.000186181485761362,0.000423936317995057,0.000271127171651262,0.000262846988847119
"MET6",9.80505167986623e-06,0.000175530924296099,0.000470022938914023,0.00067826228738878,0.000444303469312734,0.000231268243008456,0.00071384570391371,0.000118284981905466,0.000415998236595149,0.000525077632860815
"HXT2",0.000258826762684391,5.80102108595501e-05,6.06437769415091e-05,0.000465321167883168,5.79302572504528e-05,0.00041649737118879,0.000268864679113762,0.000311971406753855,0.000611762331002546,0.000234322963347189
"HXT4",9.8430381601147e-05,0.000230140065613049,0.000268585102593665,0.000512093096925922,0.000253033209201516,0.000471521609670219,0.000634706989608149,4.45497546275659e-05,0.000320233690096826,0.000205102586371244
"SUC2",0.000297457440553919,0.000188749188575149,3.26947143841739e-05,2.57153832830873e-05,0.000395824818202088,0.000247533173551061,0.000323605369966798,0.000119434055949625,0.000121299205769645,0.000391478465033179
"AAC3",0.000461985419697688,6.15498487388566e-05,0.000399995410511545,0.000160605050972149,6.74856693846483e-05,0.000418504195223579,7.05847696316141e-05,0.00024832087884762,0.000386975674050313,0.000405247222088592
"ANB1",0.000435122936388623,0.000202133973558067,0.000372784028511112,0.000473922760154432,0.000169535505865543,0.000172706060078334,0.000248606966604463,0.000226431336069805,0.000233176451520334,0.000394925077770302
"CPH1",0.000475715336604509,9.94717341943585e-06,8.53684476438712e-05,7.15181509386309e-05,0.000426771803820006,0.000263592173142189,0.000341434338415101,0.000543581743115725,0.000464039699358937,0.000436403075962215
"HXT1",0.000438297226177733,0.000111742856706263,0.000339168667343854,0.00022107267083663,8.1028636648023e-05,0.000360091721793422,0.000370647315420413,0.000222945436108924,4.45025671590088e-05,0.000384946343021722
"HXT3",0.000328610323518625,0.000588950136073714,0.000541373563718821,0.000309436016385763,0.000326752649091894,0.000301259774158983,0.000512370672942386,0.000500804228509037,0.000434012960557464,0.000239568180025471
"POX1",0.000183843022492442,0.0003061014885403,0.000244203745630252,7.28864447527112e-05,0.000201223746347708,0.000291844034908158,0.000180033433867202,0.000335178517711339,0.000382887163742688,0.000424729753553605
"FLO1",0.000277819132504571,0.000353384968233082,0.000371145062033762,0.000306633545807914,0.000161528399120617,0.00049505180231952,0.000205532291103513,0.000161863828984149,0.000477762095026843,0.000330980825570416
"FLO10",0.000444891470617897,0.000339885015066797,0.000209190530790021,0.000494098282290639,0.000456058551945595,0.000110854594978195,0.000406234099376322,9.16157534658465e-05,0.000473144096572046,0.000130776422283267
"PHO11",4.28359828691548e-05,0.000233189835258778,0.000342895716140033,0.000339366480361427,0.000244080019350377,0.000433951273986028,0.000283553234826727,0.000405604807250234,0.000728214435011782,8.43725737099195e-06
"PHO12",0.000365836762261866,0.000506936291027851,0.00027821463309765,0.000215460586901239,0.000522497474885303,0.000119948953012003,5.93191689287895e-05,0.000145938771121712,0.000530985918374933,0.000207444311398849
"PHO8",6.79284761286498e-05,0.000140635158832637,0.000335062566873483,0.000322165934532711,0.000279908716378143,0.000145335405716173,1.28779609351289e-05,0.000140793560616044,0.000349629299216125,0.000100453198470554
"PHO81",0.000353781328667706,0.000108614585827547,7.04215572549851e-05,0.000638949163352903,0.000501395665163532,0.000301984592066034,0.000311178837975612,0.000102496003630563,0.000531832409068079,0.000324681640285079
"PHO84",0.000431174670420647,0.000420116174448747,0.000328344347226572,0.000498843759503224,0.000101262886454595,9.71365512974094e-05,0.000331308049752186,2.74000120874704e-06,0.000506095325110945,0.000479722567534065
"SPL2",0.000198984066281895,0.000567610618345749,0.000464248237519265,0.000638857201538808,0.000130495736557377,0.000424168043631698,0.000386185281865605,0.000622233781205934,0.000346331183432193,0.000497606751159736
"ENO1",0.000214472525211088,2.53234693339425e-05,0.00011731744424932,8.19286517038829e-05,1.46512026646352e-05,0.000159690186442534,0.000248839931866612,9.39151852107846e-05,0.000563500143315705,0.000398831106794978
"ENO2",5.44124783054572e-05,0.000453134419507884,0.000265277273858671,0.000412500561050539,0.000279352704277607,0.000294735579298494,0.000226846370919169,0.000233445674035279,0.000578299328288936,0.000492941889032526
"GPD1",0.000453612746054981,7.92435142751044e-05,0.000585146162797135,0.000648110477748801,0.000111869842446659,0.00046597921047464,0.000635236501298624,0.000163065937518613,0.000377542758357653,0.000382423955895653
"RPL19A",0.000409403047261037,1.87950608902276e-05,0.000494090915621904,0.000369227652868172,0.000284959999765646,0.00011103768011944,0.000371798369022777,0.000441500949341287,0.000358127545029364,0.000478308792542542
"RPL19B",0.000182451436622427,0.000452878572773944,0.000506553056113803,0.000599490969196016,0.00057479394226704,4.8463820851897e-05,0.000280123272910381,8.32084615109831e-05,0.000440582932425961,0.000469753667556218
"RPP2B",0.000662466976931478,8.17140013302745e-05,0.000392768257899634,0.000226451026687779,5.46900820107293e-05,0.000362674935431957,0.000437797399475257,7.55579740293537e-06,0.000426646041778555,0.000221323340487883
