1.163861528038978577e-01,8.521939814090728760e-02,8.521939814090728760e-02,4.597528278827667236e-01
8.768467808311636302e-02,8.022651076316833496e-02,8.022651076316833496e-02,4.981057643890380859e-01
8.140986345031044069e-02,7.104069739580154419e-02,7.104069739580154419e-02,5.494167804718017578e-01
7.415649938312443568e-02,6.644327938556671143e-02,6.644327938556671143e-02,5.781643986701965332e-01
6.710416722026738001e-02,6.037263199687004089e-02,6.037263199687004089e-02,6.166250705718994141e-01
5.816236477006565125e-02,5.746537446975708008e-02,5.746537446975708008e-02,6.397665739059448242e-01
5.343404310670765711e-02,5.349166691303253174e-02,5.349166691303253174e-02,6.619184613227844238e-01
5.120119384743950647e-02,4.818619415163993835e-02,4.818619415163993835e-02,6.952795982360839844e-01
4.907083274288610852e-02,4.914073273539543152e-02,4.914073273539543152e-02,6.878073811531066895e-01
4.825295948169448096e-02,4.601969569921493530e-02,4.601969569921493530e-02,7.084720730781555176e-01
4.798462817614728565e-02,4.798010364174842834e-02,4.798010364174842834e-02,6.985638141632080078e-01
4.683832079172134399e-02,4.597562924027442932e-02,4.597562924027442932e-02,7.078612446784973145e-01
4.531891711733557898e-02,4.557386040687561035e-02,4.557386040687561035e-02,7.113474011421203613e-01
4.467848214236172510e-02,4.315109178423881531e-02,4.315109178423881531e-02,7.257971763610839844e-01
4.342386837710033448e-02,4.377995431423187256e-02,4.377995431423187256e-02,7.225492000579833984e-01
4.249480959366668670e-02,4.501400515437126160e-02,4.501400515437126160e-02,7.144110202789306641e-01
4.203553362326188647e-02,4.573162645101547241e-02,4.573162645101547241e-02,7.095469236373901367e-01
4.144697060639208203e-02,4.178515449166297913e-02,4.178515449166297913e-02,7.345016002655029297e-01
4.056290960447354876e-02,4.311521351337432861e-02,4.311521351337432861e-02,7.276416420936584473e-01
3.944082219492305724e-02,4.254370555281639099e-02,4.254370555281639099e-02,7.296567559242248535e-01
3.949175639586015307e-02,4.215837270021438599e-02,4.215837270021438599e-02,7.322909832000732422e-01
3.955120085315270984e-02,4.333795979619026184e-02,4.333795979619026184e-02,7.266188859939575195e-01
3.852831521494821942e-02,4.374922066926956177e-02,4.374922066926956177e-02,7.222107648849487305e-01
3.916415402835065479e-02,4.045810177922248840e-02,4.045810177922248840e-02,7.434495091438293457e-01
3.878195177425037415e-02,4.277735576033592224e-02,4.277735576033592224e-02,7.284047007560729980e-01
4.072627391327510865e-02,4.276725649833679199e-02,4.276725649833679199e-02,7.286319732666015625e-01
3.888870978897267933e-02,4.442021623253822327e-02,4.442021623253822327e-02,7.195572257041931152e-01
3.938823091712864710e-02,4.304906353354454041e-02,4.304906353354454041e-02,7.289452552795410156e-01
3.766524266790260284e-02,4.049161076545715332e-02,4.049161076545715332e-02,7.437837123870849609e-01
3.660470010204748548e-02,4.022579640150070190e-02,4.022579640150070190e-02,7.450628876686096191e-01
3.578833456743846925e-02,3.984769061207771301e-02,3.984769061207771301e-02,7.472560405731201172e-01
3.547247837890277894e-02,3.920632973313331604e-02,3.920632973313331604e-02,7.519426345825195312e-01
3.491146896373142211e-02,3.984132036566734314e-02,3.984132036566734314e-02,7.468845844268798828e-01
3.521344184198162836e-02,4.179133474826812744e-02,4.179133474826812744e-02,7.371199131011962891e-01
3.493618660352446753e-02,3.890007361769676208e-02,3.890007361769676208e-02,7.531341314315795898e-01
3.580632517960938288e-02,4.131631925702095032e-02,4.131631925702095032e-02,7.381522059440612793e-01
3.567413376136259473e-02,3.854980692267417908e-02,3.854980692267417908e-02,7.551263570785522461e-01
3.439015573398633563e-02,4.042924940586090088e-02,4.042924940586090088e-02,7.440070509910583496e-01
3.403637863018296045e-02,3.876762092113494873e-02,3.876762092113494873e-02,7.583563923835754395e-01
3.367894870991056805e-02,4.027389734983444214e-02,4.027389734983444214e-02,7.441440224647521973e-01
3.331648439846255499e-02,3.951606526970863342e-02,3.951606526970863342e-02,7.512373924255371094e-01
3.230267339809374250e-02,3.937680646777153015e-02,3.937680646777153015e-02,7.500085234642028809e-01
3.197620538148013281e-02,4.009013250470161438e-02,4.009013250470161438e-02,7.455735802650451660e-01
3.243665346367792524e-02,3.997476026415824890e-02,3.997476026415824890e-02,7.474518418312072754e-01
3.195149773223833478e-02,3.916782513260841370e-02,3.916782513260841370e-02,7.516039013862609863e-01
3.082261217588727967e-02,3.855723142623901367e-02,3.855723142623901367e-02,7.557713389396667480e-01
3.107061033899133698e-02,3.926696255803108215e-02,3.926696255803108215e-02,7.508617639541625977e-01
3.147773224521766694e-02,4.218189790844917297e-02,4.218189790844917297e-02,7.364977598190307617e-01
3.201448494060472882e-02,3.909068182110786438e-02,3.909068182110786438e-02,7.541811466217041016e-01
3.140210648151961492e-02,3.988492116332054138e-02,3.988492116332054138e-02,7.465879917144775391e-01
3.160145269198851026e-02,3.877332806587219238e-02,3.877332806587219238e-02,7.537639141082763672e-01
3.102244419807737366e-02,3.929538279771804810e-02,3.929538279771804810e-02,7.508875727653503418e-01
