5.000000000000000000e+00,6.268049266383362017e-01,2.451173006556928245e-03,2.792535582557320595e-03,2.385337371379137039e-03
1.500000000000000000e+01,1.307313136328060343e+00,1.589772105216980024e-03,2.547956770285964012e-03,1.587074366398155689e-03
2.500000000000000000e+01,2.050772978448335060e+00,7.710564183071255901e-04,2.256862586364150047e-03,8.532710489816963673e-04
4.000000000000000000e+01,3.180429791505561710e+00,2.535117484512738775e-04,1.903117052279412746e-03,4.049370181746780872e-04
5.000000000000000000e+01,3.906362956180560619e+00,1.515050797024741877e-04,1.768470625393092632e-03,3.080229507759213448e-04
8.000000000000000000e+01,6.043281372858893441e+00,6.667736597592011365e-05,1.421038294211030006e-03,1.999630039790645242e-04
