2.531207370338961699e-04,3.349474354763515294e-05,3.349474354763515294e-05,9.984974265098571777e-01
1.517187392892083153e-04,3.323275814182125032e-05,3.323275814182125032e-05,9.985204339027404785e-01
7.979557121871039813e-05,3.346339872223325074e-05,3.346339872223325074e-05,9.985221028327941895e-01
6.247866003832314434e-05,3.360242044436745346e-05,3.360242044436745346e-05,9.985221028327941895e-01
4.935385040880646421e-05,3.359020774951204658e-05,3.359020774951204658e-05,9.985232949256896973e-01
4.551466663542669538e-05,3.348068275954574347e-05,3.348068275954574347e-05,9.985261559486389160e-01
4.397831580718048052e-05,3.357281821081414819e-05,3.357281821081414819e-05,9.985240101814270020e-01
4.253465558576863124e-05,3.354081854922696948e-05,3.354081854922696948e-05,9.985253214836120605e-01
4.236558088450692323e-05,3.352538260514847934e-05,3.352538260514847934e-05,9.985253214836120605e-01
4.189604005659930679e-05,3.354694126755930483e-05,3.354694126755930483e-05,9.985248446464538574e-01
4.186773403489496423e-05,3.355095759616233408e-05,3.355095759616233408e-05,9.985248446464538574e-01
4.163144549238495393e-05,3.353640204295516014e-05,3.353640204295516014e-05,9.985253214836120605e-01
4.176013826509006457e-05,3.356430897838436067e-05,3.356430897838436067e-05,9.985244870185852051e-01
4.170252395852003247e-05,3.356636807438917458e-05,3.356636807438917458e-05,9.985248446464538574e-01
4.151335560891311887e-05,3.356365414219908416e-05,3.356365414219908416e-05,9.985248446464538574e-01
4.171715227130334824e-05,3.354198997840285301e-05,3.354198997840285301e-05,9.985255599021911621e-01
4.147328727412969010e-05,3.358015965204685926e-05,3.358015965204685926e-05,9.985242486000061035e-01
