1.181563139627022458e-03,1.576361479237675667e-03,9.705168604850769043e-01
1.164963248967459258e-03,1.537040458060801029e-03,9.707424640655517578e-01
1.176505746635874436e-03,1.550054177641868591e-03,9.712098836898803711e-01
1.164407810262803582e-03,1.606482081115245819e-03,9.700291752815246582e-01
1.157480837095395832e-03,1.670446130447089672e-03,9.686188101768493652e-01
1.160337316520911261e-03,1.586773199960589409e-03,9.702183604240417480e-01
1.131587708784666463e-03,1.538313576020300388e-03,9.710705280303955078e-01
1.137356743233145341e-03,1.574456808157265186e-03,9.705718159675598145e-01
1.144749304096746726e-03,1.553844427689909935e-03,9.700570106506347656e-01
1.133523122656957286e-03,1.531397108919918537e-03,9.712836146354675293e-01
1.119750832939254330e-03,1.504289219155907631e-03,9.714985489845275879e-01
1.113623854637678118e-03,1.564405974932014942e-03,9.706494212150573730e-01
1.111637314897961828e-03,1.501450315117835999e-03,9.716100096702575684e-01
1.115167893502595070e-03,1.560820965096354485e-03,9.714962840080261230e-01
1.111675285002482888e-03,1.542205689474940300e-03,9.712843298912048340e-01
1.096938232824738431e-03,1.481456332840025425e-03,9.719855189323425293e-01
1.099549662987036377e-03,1.491484115831553936e-03,9.722295999526977539e-01
1.093911624047905293e-03,1.557309529744088650e-03,9.711568951606750488e-01
1.103511539154819043e-03,1.496714889071881771e-03,9.717285037040710449e-01
1.088587370967226357e-03,1.528862863779067993e-03,9.719052314758300781e-01
1.089893372097451791e-03,1.571703003719449043e-03,9.709492921829223633e-01
1.093660744455909016e-03,1.481011160649359226e-03,9.721915125846862793e-01
1.077234974114357367e-03,1.478520687669515610e-03,9.725319743156433105e-01
1.076933354904343080e-03,1.486230758018791676e-03,9.722353816032409668e-01
1.068376352694550870e-03,1.470536109991371632e-03,9.723918437957763672e-01
1.065560076468890366e-03,1.519541488960385323e-03,9.717816114425659180e-01
1.067576636809722561e-03,1.541093573905527592e-03,9.717354178428649902e-01
1.075062194805858403e-03,1.467467751353979111e-03,9.723963141441345215e-01
1.067917690878467975e-03,1.497086370363831520e-03,9.722793698310852051e-01
1.048340112902224064e-03,1.498976023867726326e-03,9.714279174804687500e-01
1.050089074332000985e-03,1.501061604358255863e-03,9.720010161399841309e-01
1.051130236841605085e-03,1.467551803216338158e-03,9.723811149597167969e-01
1.048154181002506095e-03,1.475775148719549179e-03,9.723427891731262207e-01
1.043708166772765698e-03,1.474893651902675629e-03,9.727270007133483887e-01
1.042040600441396193e-03,1.489871530793607235e-03,9.718620777130126953e-01
1.037456961681268008e-03,1.457115402445197105e-03,9.726769328117370605e-01
1.035293033263379962e-03,1.462429994717240334e-03,9.723260998725891113e-01
1.033280831429042937e-03,1.424956601113080978e-03,9.734613895416259766e-01
1.036531251988240645e-03,1.516962074674665928e-03,9.719047546386718750e-01
1.039636693479094060e-03,1.448737690225243568e-03,9.728627800941467285e-01
1.046262747175725431e-03,1.483665429987013340e-03,9.723827838897705078e-01
1.039771067943157925e-03,1.497418386861681938e-03,9.719101786613464355e-01
1.024901737192911687e-03,1.467208610847592354e-03,9.726703166961669922e-01
1.033639128685795786e-03,1.461388776078820229e-03,9.725090265274047852e-01
1.033255496128861368e-03,1.492384937591850758e-03,9.720054864883422852e-01
1.025625603506341533e-03,1.440925057977437973e-03,9.730725884437561035e-01
1.022091171138786881e-03,1.448757364414632320e-03,9.727761745452880859e-01
1.018478635316049513e-03,1.436602906323969364e-03,9.733614325523376465e-01
1.022199122235178904e-03,1.429494586773216724e-03,9.734465479850769043e-01
1.016054625090743882e-03,1.437502680346369743e-03,9.731586575508117676e-01
1.006337959136414766e-03,1.432419288903474808e-03,9.732097983360290527e-01
1.015680278318801090e-03,1.446719979867339134e-03,9.728127121925354004e-01
1.008831696318728552e-03,1.438222941942512989e-03,9.727249145507812500e-01
