,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
SSN6_TUP1_input,1.752894263,2.347140472,2.218142205,1.918699281,1.654495286,1.020253336,1.819039026,2.366465257,1.722505017,1.91053186,1.877990176,2.489108003,1.779674597,1.893109958,2.827493072,3.08933451,1.445540948,1.526503093,1.726448713,1.588007667,1.471915616,1.813177187,3.140609305,1.480800791,1.398890893,1.582767183,1.544186322,2.487414527,1.467703088,2.50568572,2.159148506,1.899775188,1.586538291,2.536012789,1.673125127,1.30015388,2.132154788,3.300223948,1.873010361,2.505301238,2.723318649,1.538893268,1.736769651,1.085169969,2.417164309,1.693416368,1.396530757,2.344938052,3.047585331,1.587317187,1.691413085,2.856884501,2.380651764,1.18943739,1.649514112,2.687537228,2.020149831,1.84950562,1.689528158,2.163450854
A1_ALPHA2,0.398318634,0.802021311,0.204239226,0.529936853,0.391961362,0.489699406,0.3592597,0.737000354,0.28973628,0.428118997,1.139110292,0.38200209,0.274219181,0.427284593,0.28218996,0.838616292,0.399890184,0.822084766,0.744411582,0.51764785,0.763637025,0.394510186,0.504673051,0.388991623,0.808506446,0.282029965,0.376604195,0.195392568,0.213766214,0.37049601,0.562593068,1.056666386,0.430203884,0.662973886,0.850519948,0.822770861,0.224021997,0.388598522,0.565081434,0.47079265,0.492251435,0.435009889,0.367641552,0.300814816,0.726076226,0.218335522,0.347554131,0.552960446,0.311640411,0.358137017,0.487861639,0.648768193,0.521811418,0.373551509,0.189755214,0.546620555,0.786000886,0.472831795,0.347601003,0.33950398
ALPHA1,0.575416801,0.356480406,0.681706329,0.692276824,0.251450747,0.69093039,0.648656116,0.757955126,0.738269408,0.515109272,0.48554006,0.700393068,0.401592047,0.630927514,0.200974693,0.793446764,0.464342022,0.563936597,0.525797424,0.670505922,0.806919525,0.73545765,0.352545287,0.640051727,0.626546407,0.290600598,0.836903057,0.439919391,0.914084179,0.920325317,0.696855118,0.324069252,0.431383474,0.435519569,0.981714188,0.193810194,0.556203486,0.524957886,0.74390103,0.497429445,0.476701658,0.811928658,0.820600056,0.356184138,0.618183927,0.666939933,0.668923318,0.67752064,0.494578183,0.704409294,0.397867387,0.4963831,0.391469938,0.645511793,0.565123085,0.527587413,0.604028572,0.452507722,0.24411908,0.337328063
ALPHA2,0.384211489,0.471485305,0.303014759,0.503362197,0.473718718,0.146495737,0.557799223,0.786305039,0.474637743,0.582810023,0.996900127,0.444812282,0.254722641,0.434768815,0.495191241,0.668557816,0.516746361,0.226124862,0.337866809,0.231310992,0.758950945,0.425567403,0.674716169,0.46997609,0.659175139,0.509667928,0.369720104,0.470598118,0.417460165,0.643979425,0.374762282,0.638938751,0.606826862,0.165708361,0.546820961,0.151297525,0.525852991,0.199771474,0.756875546,0.502974439,0.579677882,0.558588119,0.466290352,0.225854674,0.642163482,0.441585577,0.651825935,0.44977824,0.386840721,0.820513469,0.589823164,0.192258126,0.526983282,0.457811816,0.465075658,0.284658061,0.316197253,0.51409864,0.185613958,0.263682023
ASH1,0.192226982,0.294963912,0.631646388,0.334660848,0.170960343,0.295030229,0.38907487,0.487373328,0.335695578,0.423338736,0.311738199,0.348002658,0.382949841,0.485138804,0.40054392,0.376605996,0.218026158,0.454766383,0.527694222,0.548883626,0.729574142,0.180096559,0.437801208,0.436034332,0.57325616,0.336340905,0.466917843,0.27496729,0.44121591,0.471026183,0.329566076,0.379850345,0.391210558,0.159056235,0.217075513,0.28814287,0.417690444,0.354525112,0.402163711,0.436275398,0.460823563,0.271834505,0.25676305,0.381210079,0.35494091,0.472916468,0.430332107,0.416673737,0.46912228,0.24772286,0.359768162,0.427440619,0.529030517,0.151849515,0.207438355,0.383277173,0.244137858,0.344956003,0.31329252,0.234201506
CCR4,0.662382519,0.259743541,0.532090179,0.498193491,0.67373967,0.418059592,0.517134501,0.399986036,0.223484289,0.329804214,0.449589834,0.426242769,0.310421723,0.23992616,0.53202872,0.547546664,0.273129956,0.344304663,0.396694178,0.509044148,0.539794347,0.481998266,0.382336701,0.435861077,0.438096086,0.383073203,0.204681081,0.351776776,0.161529921,0.162825938,0.17556136,0.693841978,0.335362441,0.3206539,0.26499966,0.369410611,0.529295047,0.434128923,0.49169064,0.516577218,0.354698347,0.458581599,0.661927793,0.342075033,0.524056537,0.298357204,0.587209123,0.55196864,0.388406943,0.16224345,0.341564874,0.262575647,0.522916644,0.198969246,0.247043763,0.678192593,0.509057579,0.194807314,0.446750024,0.656961683
DAL80,0.430742572,0.648105679,0.753843696,1.06597372,0.905074976,0.544753158,0.837749739,1.363417584,0.30617704,0.519763934,1.204655236,1.098668812,1.088521972,1.324248066,0.316069993,1.022802985,1.095586127,0.468920221,0.983440017,0.956215852,0.811291224,1.447783315,0.914734361,1.10480319,1.080983179,1.094774398,0.352807737,0.618100679,0.776964971,0.649413451,0.492336208,1.356287215,1.04819811,0.958696937,0.962593338,0.734395552,0.610312951,1.228133034,1.285781383,0.978633801,0.875801411,0.887108198,0.642449164,0.300166771,1.192607419,1.117780799,0.728334592,0.809541015,0.941006208,0.715363369,0.244716564,1.433628043,0.481146253,1.219764438,1.229759389,0.998598404,0.390191693,0.952276103,0.608550542,1.275691399
DAL80_GZF3,0.344750786,0.203778794,0.617747557,1.648131964,0.162958998,0.247759395,0.72441404,0.772193146,0.752378587,0.8634967,1.19122517,0.458989906,1.187392527,1.099571075,0.608737946,0.478923442,0.652513541,0.974828395,0.795601344,0.714199416,1.325223,0.538045207,0.744661638,0.873949796,0.622091558,1.395360785,0.592002182,0.553133428,0.295702202,0.977283901,0.223680076,0.97881177,0.429895818,0.796705661,0.899122378,0.475349228,0.611010709,0.917008254,0.901429785,0.37921255,0.28301951,0.734178708,0.854801484,0.790443352,1.271775364,0.939532128,0.444439062,0.69304949,0.758473734,0.81621808,0.705717062,1.720010953,0.893515588,0.634808986,0.389587367,0.564294849,0.610852022,0.828994314,0.67756137,1.095803803
GAT1,0.64971729,0.535508559,0.531380925,0.367189835,1.210378752,0.301943139,0.677487766,1.06051488,0.416662571,0.881221611,0.762616244,0.763498164,0.320644142,0.639839774,0.26033979,0.423456289,0.620788781,1.13730943,0.793142459,0.736635308,0.42104528,0.684919615,0.689110687,0.423742291,0.621357923,0.876064037,0.510051897,0.642518175,0.922078667,0.870739248,0.890973455,0.523925567,0.484410394,1.054271585,0.766043059,0.824707051,1.176545934,0.537870838,0.593562329,0.723729247,0.671187965,0.827858532,0.742759218,1.00400199,0.36785477,0.991635107,0.825523482,0.211225693,1.013351617,1.005928341,0.41225436,0.776192424,0.529199478,0.984360648,0.746634229,1.195947134,0.7381443,0.812229485,0.225606393,0.705427676
HAP4,0.236559807,0.658128833,0.582084166,0.455330418,0.771686855,0.556842704,0.562306158,0.250442122,0.211854264,0.312698521,0.648125501,1.064510576,0.639288465,0.415742501,0.59255274,0.654426346,0.402457284,0.912344912,0.872165738,0.775549168,0.286601399,0.658396957,0.490901785,0.174265462,0.246368182,0.338911973,0.342142656,0.65601356,0.92011898,0.759781824,0.494989934,0.608177855,0.72730965,0.57405251,0.218023774,0.580305489,0.733244746,0.175577265,0.729571088,0.724184063,0.423611161,0.421462595,0.382681422,0.316682293,0.267880755,0.652643565,0.760891017,0.46893974,0.860613235,0.510606387,0.360416338,0.457861544,0.89373258,0.768125318,0.829656483,0.698694471,0.64825495,0.565305158,0.640042388,0.671252735
IME1,0.339803609,0.199671213,0.223934608,0.349018692,0.551597464,0.41913878,0.315612294,0.477510566,0.361117296,0.241888938,0.341994616,0.362167498,0.514577018,0.28642765,0.543743277,0.482118553,0.44745133,0.140426299,0.678555477,0.282339571,0.291629352,0.223189876,0.228594368,0.179572593,0.538808805,0.281236028,0.182965109,0.469182361,0.236228558,0.168186221,0.417133195,0.43843684,0.345043052,0.573884998,0.601181493,0.481596475,0.290758626,0.247410078,0.45482575,0.608730441,0.495655922,0.254217648,0.379704433,0.253389452,0.261746929,0.455453402,0.512193215,0.252605488,0.424888174,0.155774857,0.470904431,0.223610747,0.224548631,0.439801967,0.231412846,0.292648191,0.303827901,0.442938242,0.27963124,0.642118187
INO2,0.765501061,0.7075444,0.751625048,0.509990312,0.998926978,0.733679085,0.528584951,0.283197986,0.227602294,0.471560061,1.058301115,0.392805387,1.106513279,0.624114709,0.54442875,0.456826352,0.231311299,0.588121313,0.86948394,1.104712346,0.227516123,0.490692029,0.572537747,0.996108629,0.800093612,0.532472443,1.031584524,0.781903066,0.772003522,0.304199232,0.365889746,0.510739556,0.896692327,0.552036506,0.765410473,0.770809771,0.492286757,0.591977002,0.445240216,0.427920415,0.593888684,0.601656593,0.357367049,0.170266508,0.926736312,0.462411941,0.621835648,0.816350665,0.453582717,0.522152088,0.348822772,0.757567176,0.298585467,0.811674387,0.5349588,0.55705262,0.21463159,1.044845205,0.608736364,0.375503614
INO2_INO4,1.093810248,2.075357083,0.403181589,1.058163796,1.398805325,1.35479379,0.435503683,0.550406633,1.297488854,1.492106119,0.439766858,0.723848279,1.183218023,1.169509524,0.362048238,0.6893005,0.873731053,1.462592965,1.426413217,0.494686383,0.950301403,1.135568212,0.87670203,1.611727763,0.287925571,1.529291472,1.057541404,1.016655979,1.260511007,0.250035923,1.458991458,0.966303246,0.848700636,0.441151291,1.52872498,0.556474266,1.106562464,1.305814919,1.073579495,0.95141066,0.928409249,0.387493088,0.785361235,1.394276333,1.142410346,0.635051742,1.605441615,0.717052,0.590922534,1.04344895,0.698350742,0.292828554,2.070303724,0.741133295,1.454355915,1.617427106,0.560882519,1.275319325,1.516322683,1.044796882
MCM1,0.536270628,0.895710708,1.36789377,0.956461878,1.034021912,1.248091055,1.129045832,0.576777252,1.076711244,1.001313535,1.242468008,0.968367818,1.597839941,0.393253986,1.219775809,1.28805012,0.866868704,0.73125301,1.651784935,1.295724139,0.84766375,1.357642573,1.135194411,1.687281861,0.914216406,0.973069919,1.23556773,1.311659853,1.302535601,1.178188706,1.231849054,1.442220969,0.960585449,0.521910571,1.307978405,0.777776433,0.418301893,0.36783852,0.961784724,1.383151424,1.455885824,0.504884445,1.412197856,0.792257828,1.490979988,1.678833988,0.362773671,1.206753959,1.018642909,0.509369984,0.678457234,0.46231808,1.234321828,0.461818138,0.720515998,0.854892284,0.64817134,1.032747738,0.734420106,0.720655012
MTH1,0.198377438,0.256856698,0.605671232,0.58373024,0.594338973,0.428018457,0.359784786,0.371796939,0.665898093,0.435479148,0.687122349,0.235764936,0.513659092,0.28555689,0.435984997,0.157381276,0.568266229,0.376635658,0.440353051,0.354753606,0.316463744,0.536232221,0.221771989,0.667812664,0.448047953,0.326438842,0.394499802,0.336023506,0.530222427,0.422348604,0.509961842,0.389001723,0.265598738,0.802759779,0.272414314,0.230149555,0.512807171,0.151554283,0.63982414,0.57642427,0.670762671,0.405656868,0.42355109,0.471011853,0.457337737,0.418567155,0.665521107,0.606421825,0.268366348,0.231411402,0.365414204,0.375049972,0.309637637,0.282920048,0.434643353,0.498172306,0.50536164,0.249544884,0.460715988,0.830650571
RAP1,2.266968092,0.533494908,1.465909259,0.72605415,0.971928531,1.776157639,0.489554587,0.749866676,1.723022202,1.124619666,1.613457703,1.478971296,1.468416514,1.101944684,1.404653145,2.898912072,0.60674901,1.605034922,2.020111014,2.77504908,3.08276525,1.79244919,1.234416748,1.616110736,1.78726818,2.788340409,1.749132087,0.676244767,0.587308013,1.457563741,1.379196026,1.967925482,0.578339486,0.787417332,1.258008612,1.948382806,2.429961177,2.465791326,1.839233677,1.302736329,0.643019398,1.956861544,2.432949278,0.80405289,1.418923617,1.88049934,1.818010887,1.190219422,2.907362129,1.918104808,2.391340668,1.851509769,2.722330746,2.396684263,1.52171598,1.513229794,1.434761652,1.640532813,1.628147837,2.097749093
RME1,0.289896812,0.254722284,0.308832305,0.236417463,0.199516919,0.393809969,0.12514399,0.355207319,0.379064022,0.397476047,0.382954403,0.219854886,0.269514613,0.392618006,0.374023704,0.338360394,0.241276307,0.251129698,0.326964302,0.429501153,0.333687376,0.380447748,0.298074859,0.477638741,0.370609501,0.15255531,0.363411907,0.352702176,0.278537503,0.302227192,0.30399678,0.20331404,0.274433249,0.371138827,0.255234606,0.351030244,0.208342544,0.275553216,0.12207029,0.299637283,0.399495808,0.309263979,0.440500651,0.358879683,0.284984828,0.194558066,0.36788343,0.5500424,0.080667877,0.23577987,0.432462369,0.479356645,0.290331081,0.194935313,0.262990005,0.325082676,0.225257782,0.246686418,0.172369883,0.251890642
ROX1,0.996214131,1.270683149,1.342342712,1.191931129,1.38612852,0.360010054,1.098902451,0.991506164,0.414699503,1.235577008,1.078835229,1.071521317,1.054870392,1.382027097,1.705467208,1.087418935,0.898253814,0.838979281,0.876876622,1.300615039,0.967882972,1.483254392,1.80484884,1.267596876,1.558329985,1.329260147,1.421872111,1.045293818,1.471073155,0.423827869,1.211538645,1.379226193,1.059649343,0.446036179,1.243064675,0.426242351,0.929024191,1.173289363,0.613761462,0.821649083,0.780941632,0.683158121,1.76007944,0.953093066,1.574684019,1.107787694,1.530394882,0.799053547,0.89455434,1.125560731,0.881039014,1.043564162,1.15462054,1.300433347,1.634115236,1.231681128,1.210481522,1.253781186,0.903426769,1.761375054
SIN3,3.809987959,2.206936634,2.581548927,4.264950885,4.066658916,0.946701676,3.421389363,1.715354543,1.02353737,6.638810165,4.077177821,4.027221839,4.030875112,5.318009666,1.913634727,5.33614176,4.047840335,2.5969587,2.895602106,3.409353798,8.074016319,3.764813231,2.683132512,6.05492901,2.065216984,4.564205256,6.968917201,2.904875,3.413671812,4.535944134,4.797996618,3.34567961,1.742241726,2.875319537,3.940885736,4.560134729,5.290700899,2.612508713,2.973458551,1.50419476,2.81590733,4.449214465,2.995252559,3.457171356,1.885182809,1.340154444,2.854145568,3.624152523,3.252001768,2.202555793,6.36373365,1.391398786,6.643654716,4.479693741,3.858668472,3.87661052,1.919115274,1.946234601,3.765346024,3.801710059
SWI1,0.794569374,0.922214191,0.431703391,1.356042307,0.408422041,0.488640769,0.770695759,1.542228394,0.656152705,0.936822427,0.453903446,0.468220955,0.658579119,0.738412026,0.573797148,0.548738858,0.948558641,1.206137559,0.955426721,0.937398778,0.542434992,0.695258376,0.687921138,1.205925894,0.639072019,0.30736908,1.061872387,0.590128473,1.060120965,0.738478419,0.479920477,0.235108574,1.333475845,0.562855246,0.756959659,0.46206415,1.019731793,0.33033483,0.851097292,0.697840731,0.47135446,0.390539478,0.854092992,0.535739364,0.981312136,1.132875589,0.85265123,0.396919172,0.384588652,1.113665861,1.131939634,0.604390843,0.557245978,1.071373685,0.961044046,0.510513536,0.748351337,0.503092885,0.592200466,0.350928619
SWI4,0.73052216,0.459693128,0.646324888,1.078779191,0.726344557,0.360831593,0.932731125,0.650316199,0.414873278,0.724678256,1.067708911,0.686170288,0.256568751,0.570482012,0.923913537,0.634826399,0.538107068,0.732454998,0.715382736,0.695857416,1.163146809,0.515922919,0.634233663,1.014140274,1.341790057,0.801198583,1.046918482,0.285063163,1.100197261,1.262143786,0.760820412,0.996980119,1.00514951,1.071211623,0.473240091,1.46315706,2.015859673,0.604221725,0.836090854,0.424938168,0.540055261,0.657264013,0.655789372,0.591955002,0.882747908,0.929520079,0.669242613,0.474434992,0.800446996,0.912945286,1.353194664,0.367619275,0.892921348,0.70966555,0.296041535,0.701923943,0.477067496,1.64133359,0.990738073,0.745863641
SWI4_SWI6,0.616039526,0.69444348,0.796985402,0.582786296,0.702247048,0.993152418,0.200094018,0.793021854,0.982608944,0.280564519,0.69709798,0.561100863,0.612374076,0.521141247,0.543508263,0.795814477,0.374223595,0.591812539,0.798190576,0.647266151,0.676511364,0.559298637,0.559413152,0.747874102,0.450391016,0.290222869,0.688836538,0.523317713,0.944295732,0.809042507,0.650442677,0.668497457,0.751735644,0.488139973,0.742854227,0.228190429,0.57317756,0.638034038,0.254857859,0.529677976,0.479474629,0.196540662,0.612517915,0.650725276,0.878857075,0.731038399,0.673616711,0.793571961,0.62380845,0.540818603,0.635189374,0.660613174,0.304394745,0.75331924,0.672420877,0.640339105,0.854835951,0.564090393,0.726822664,0.23976313
SWI5,0.927305592,0.845453016,0.525511896,0.408163961,0.501674683,0.826055311,0.70001561,1.385970166,1.205782898,1.490591158,0.930019936,1.550442869,0.860441385,1.171875316,0.985821907,0.747158722,0.835587294,1.089522396,1.202874405,1.336157861,2.113241636,0.974418955,0.8852381,0.752411663,0.949990033,1.021680581,1.017717229,0.601441903,0.486438952,0.371038887,1.035725337,1.049062603,1.274014156,0.594462447,0.480315143,0.369252382,0.890674329,0.639134947,0.959373751,0.908632349,0.970774175,1.254215258,0.914459474,1.009003967,0.663809585,0.836265576,0.735084926,0.319311509,1.148034726,0.985751891,1.723110032,1.169050859,1.402039594,0.977168348,0.671916922,0.840911749,0.753209498,1.413657603,0.878029528,0.637886782
IME1_UME6,0.727841271,0.599724648,0.578492823,0.633643388,0.79152363,0.60111824,0.729173773,0.31469696,0.838780873,0.218771764,1.260143705,0.441269705,0.711865951,0.908606682,0.76641027,0.487169744,0.74163812,0.553592168,0.603856211,0.254790091,0.633748696,0.538520581,0.53109947,0.371980328,1.017722952,0.69021723,0.828171664,0.641472579,0.468651016,0.501039036,0.270294745,0.837470602,0.822645695,0.521567852,0.564277572,1.052689839,0.456683623,0.428928516,0.418767753,0.444708465,0.795391917,0.702580747,0.458147541,0.25463598,0.83543577,1.072809545,0.670048226,0.404834311,0.606282896,0.5774693,0.576435838,0.677239272,0.615392938,0.711070532,0.485643695,0.387434473,0.715602189,0.629389261,0.264032829,0.554768917
SNF2_SWI1,3.180511397,3.204384207,2.326030915,4.707808594,2.605509482,2.569312842,1.034274784,1.75016495,2.718061556,2.709639434,2.909308975,1.173551981,1.590297179,2.244271706,2.65852569,2.72391348,2.097062844,2.56547848,2.263218873,0.647954596,2.476192017,1.971231438,3.439282462,0.879416015,3.012518072,2.316837204,0.841542716,2.155539578,1.215700544,1.475969062,3.274355407,0.957817569,3.199053443,1.747477694,2.642394807,3.75423428,1.714587301,2.404547321,3.208946397,3.550063626,2.705943535,1.599379657,0.772038473,2.529928239,0.583789617,3.463675101,0.751132728,1.999592319,4.527191643,3.162068879,2.639324211,2.620990761,3.414566179,2.010638907,1.407694409,3.471948521,2.253934976,0.986503628,2.376181263,2.915739228
FUS1,0.483767685,0.450632223,0.171965441,0.403067698,0.289446778,0.34642239,0.252376318,0.493868269,0.577689772,0.156958953,0.12005515,0.261864148,0.326658092,0.133953628,0.177287804,0.323193059,0.354656991,0.239211115,0.353357438,0.162584523,0.579704054,0.443393438,0.113151209,0.273346727,0.20134063,0.544977874,0.328461621,0.336473739,0.300654342,0.47817516,0.185842974,0.27792268,0.232334954,0.650109299,0.341992777,0.218079008,0.325401641,0.435524177,0.598029862,0.387080285,0.311407349,0.380194073,0.389016184,0.372780331,0.323287486,0.312449302,0.375457088,0.302425908,0.50015706,0.301506625,0.627151184,0.136537869,0.36253863,0.430422899,0.402235065,0.460096939,0.28563203,0.404414,0.311321379,0.349007871
ACS1,0.201873731,0.450262971,0.592423124,0.740735381,0.287920307,0.554468881,0.839061268,0.566270538,0.511073161,0.401710328,0.359912407,0.72013877,0.389275106,0.245075022,0.298966891,0.623162821,0.173260186,0.389374007,0.567358925,0.251328732,0.601580005,0.780158321,0.213390777,0.587433295,0.7950352,0.726057055,0.319204934,0.558755453,0.172061135,0.711589827,0.542795536,0.42033128,0.154266637,0.151973409,0.755361974,0.515246218,0.266592099,0.549085562,0.622083303,0.761893829,0.929667803,0.915326759,0.488220997,0.325525801,0.495253193,0.695649742,0.354716856,0.191132939,0.72955002,0.729717745,0.346104574,0.524087768,0.336683697,0.481096554,0.509275031,0.752542723,0.530453501,0.412648775,0.320185708,0.460744073
ADH1,0.206620723,0.533384463,0.674871752,0.538908172,0.587958738,0.663674783,0.275722197,0.609672633,0.273212459,0.595016438,0.898789558,0.45216896,0.359874734,0.520865294,0.813726272,0.605540995,0.413446661,0.299070719,0.367627026,0.521680065,0.249518885,0.315462973,0.497481768,0.523290193,0.276058691,0.566904222,0.310228019,0.549887577,0.355808875,0.580579885,0.377059449,0.591902722,0.653689543,0.601963766,0.51161479,0.264479612,0.401152474,0.651601462,0.639744989,0.577634351,0.251643196,0.670635291,0.616675686,0.35083393,0.643780287,0.569202176,0.465897576,0.600279314,0.537531817,0.164969096,0.669722845,0.925297685,0.513230991,0.325332765,0.791248958,0.419779353,0.314182129,0.768777888,0.292624207,0.880350163
CDC19,0.601777122,0.443376341,0.69975914,0.622693126,0.435259346,0.243863708,0.55848865,0.610527517,0.255992204,0.198339185,0.446653752,0.413781756,0.604876111,0.283845251,0.82241425,0.544347453,0.463340416,0.408304801,0.559837809,0.538340763,0.514173813,0.942024829,0.535067686,0.332850573,0.543944267,0.732530408,0.475023804,0.562588741,0.453890571,0.569722336,0.575848665,0.493110157,0.50663115,0.185878976,0.58989342,0.885332404,0.193140107,0.671176472,0.420799687,0.467811689,0.220025006,0.588017147,0.564133988,0.760948107,0.698137465,0.60192235,0.546695943,0.392309259,0.626476918,0.623037646,0.774228176,0.730489415,0.708792385,0.227940582,0.750972987,0.751523555,0.611377654,0.459827478,0.523103659,0.764301754
COX6,0.573091036,0.531490762,0.643697392,0.827795265,0.277940037,0.933113003,0.721162566,0.527354426,0.541124139,0.163738874,0.800090295,0.665436071,0.557323982,0.25413895,1.013337226,0.567446225,0.374189816,0.736043781,0.678567889,0.587380762,0.796715475,0.493637393,0.319287074,0.320037353,0.99677704,0.732281347,0.471525696,0.972536778,0.147429118,0.345849707,0.824230449,0.720890461,0.479966406,0.398960216,0.543085716,0.555930356,0.578413467,0.181548282,0.675367656,0.491531938,0.849918102,0.198760725,0.737549995,0.780897935,0.732434587,0.866330837,0.207248502,0.432408275,0.285369677,0.282880099,0.301960088,0.37693198,0.128334065,0.487050297,0.46822267,0.401556739,0.204712461,0.17716221,0.468075359,0.457056383
DED1,0.799570251,0.334797909,0.522312088,0.20278568,0.326499612,0.513860452,0.645181696,0.696618118,0.375318294,0.150163047,0.544993057,0.305498281,0.166300757,0.439364296,0.421241729,0.707972676,0.262285952,0.309252436,0.696539633,0.182643958,0.207581006,0.402424205,0.201901394,0.225488037,0.199147288,0.85355737,0.689310361,0.300717141,0.460181941,0.623646742,0.647262406,0.588379667,0.382797577,0.239649677,0.594106333,0.209317685,0.558593731,0.459257719,0.863883462,0.504272218,0.163779393,0.697765877,0.18366366,0.616721363,0.439143322,0.745823933,0.298621973,0.567342033,0.389368372,0.308045892,0.880617417,0.719521887,0.604322807,0.680743814,0.390969611,0.137552521,0.164067832,0.312697816,0.498477006,0.318684076
PGK1,0.502426907,0.395914495,0.649163856,0.449718477,0.321331657,0.743770978,0.622158362,0.664095062,0.448753796,0.599244288,0.208530244,0.458054286,0.520038895,0.351209123,0.385173786,0.485082188,0.161091904,0.163118052,0.626209501,0.358874206,0.371581826,0.652611026,0.451772848,0.154059601,0.583072864,0.365340133,0.294806055,0.46893656,0.229694783,0.432479264,0.436273407,0.921319253,0.514287191,0.154644821,0.593992564,0.580537414,0.350958542,0.463737497,0.294786134,0.28918463,0.162315635,0.429230247,0.468628593,0.350725142,0.230647118,0.414129703,0.251080441,0.423409778,0.512648195,0.374714865,0.40317654,0.395857143,0.409514236,0.356530924,0.220103904,0.515397063,0.498074449,0.508425289,0.397720791,0.426173753
POT1,0.37001338,0.344836803,0.39601385,0.383291619,0.262520749,0.410033481,0.2805972,0.144085359,0.30171249,0.38545462,0.392128189,0.49168704,0.090683073,0.132088671,0.349784027,0.389126096,0.185929083,0.113499615,0.38069315,0.236964111,0.118814813,0.253673651,0.089799551,0.360923936,0.421014444,0.219992239,0.346970081,0.286750724,0.326217384,0.430882969,0.374218511,0.355421825,0.509853973,0.444267524,0.387213612,0.386998166,0.332467345,0.40113882,0.189105309,0.455613689,0.352353724,0.568465704,0.465587734,0.381706852,0.147661427,0.144748451,0.397210051,0.365977551,0.17527313,0.123349788,0.389914055,0.675390909,0.303997643,0.502906497,0.263891884,0.401922326,0.233246276,0.447489704,0.440172264,0.517536702
QCR8,1.01355918,0.566760107,0.5132793,0.850835516,0.510539184,0.227445439,0.34357655,0.545833203,0.178601835,0.595361659,0.488029473,0.633752643,0.203607973,0.521064144,0.350885259,0.330197008,0.344415922,0.31464311,0.496929425,0.307664621,0.562799787,0.568257695,0.547171504,0.335344226,0.203285319,0.34154441,0.314816266,0.226306931,0.508304416,0.378548563,0.286610894,0.144208732,0.558650661,0.587197846,0.369494573,0.579818292,0.540198921,0.393146659,0.87469457,0.371171962,0.41424514,0.450503479,0.543011028,0.279855372,0.15244114,0.478758515,0.473230099,0.279850001,0.508597089,0.502634372,0.840774211,0.676003448,0.21931345,0.404283593,0.611488968,0.628413379,0.546241099,0.37334736,0.468353439,0.580121832
RPL4A,0.525638238,0.236411613,0.392206461,0.679149221,0.730039115,0.51892375,0.414194421,0.565851833,0.373728768,0.159091513,0.496360702,0.216268117,0.259483214,0.109315476,0.475592134,0.267972835,0.577295277,0.340232099,0.383418091,0.145447787,0.49543136,0.391538887,0.274200177,0.43740316,0.667334564,0.332784025,0.161401038,0.364344398,0.197052256,0.492577011,0.204055674,0.680133652,0.134447344,0.453960462,0.256452972,0.314667763,0.517553802,0.414960787,0.711181994,0.581469084,0.185685143,0.612630002,0.414188195,0.408018172,0.468279785,0.589793157,0.37726065,0.54305521,0.900084441,0.468013548,0.60648503,0.340381929,0.127897723,0.287902558,0.481927552,0.325870746,0.255530855,0.424672586,0.342608365,0.549746544
RPL4B,0.62030693,0.274981808,0.571521035,0.661447034,0.264101342,0.214518229,0.225398515,0.568425439,0.168515679,0.609695077,0.210955995,0.555071309,0.282589984,0.246991756,0.24079242,0.482273527,0.386976175,0.42998376,0.355250267,0.53926781,0.633658319,0.505792769,0.348782393,0.505311992,0.194521134,0.563873711,0.371648072,0.462377683,0.152893224,0.332684512,0.430995934,0.365662415,0.309385126,0.284043987,0.386104723,0.418598961,0.202613045,0.331460277,0.702427817,0.597747295,0.134971018,0.375587453,0.479413303,0.436793789,0.661190955,0.507493073,0.391335608,0.241612044,0.252594993,0.336460033,0.141851038,0.48478201,0.151794772,0.446077416,0.379411808,0.178813829,0.393806916,0.391726415,0.388148746,0.463700516
SPR3,0.89758544,0.562810631,0.78783091,0.707318696,0.887637518,0.726092646,0.438269254,0.482433602,0.323409726,0.522475967,0.815958239,0.561648661,0.292361986,0.575897551,0.587864494,0.556189759,0.660476552,0.627468497,0.918613205,0.430652042,0.880767717,0.457964624,0.551433544,0.179714107,0.761922826,0.344529384,0.645571977,0.728618359,0.691045124,0.455867993,0.433424479,0.367563709,0.529266098,0.678987318,0.707150186,0.37055838,0.321590057,0.294670807,0.681055691,1.001342146,0.519261644,0.763505763,0.741137308,0.670761292,0.308854088,0.658512932,0.825557707,0.265632502,0.746014669,0.289108979,0.358245342,0.919111115,0.56276684,0.562540203,0.435248512,0.647448782,0.190834274,0.545848675,0.210678415,0.859205383
